[EVENT_TIMING] 9472 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
  111 UNKNOWN                  31       9.85       9.48      10.10       0.16
  112 UNKNOWN                  31      11.99      11.32      12.68       0.38
  113 UNKNOWN                  31      15.11      14.48      15.86       0.30
  114 UNKNOWN                  31       8.11       7.37       8.69       0.26
  115 UNKNOWN                  31      16.32      14.77      17.71       1.02
  116 UNKNOWN                  31      41.89      38.75      45.60       1.66
  117 UNKNOWN                  31      23.03      21.67      24.71       1.07
  118 UNKNOWN                  31       4.88       4.20       6.02       0.48
  119 UNKNOWN                  31      13.70      13.04      14.27       0.27
  120 UNKNOWN                  31       9.94       9.58      10.19       0.14
  121 UNKNOWN                  31      12.12      11.50      12.93       0.37
  122 UNKNOWN                  31      15.16      14.60      15.61       0.24
  123 UNKNOWN                  31       7.97       7.18       8.68       0.40
  124 UNKNOWN                  31      15.53      14.67      17.40       0.74
  125 UNKNOWN                  31      43.17      38.71      47.61       1.99
  126 UNKNOWN                  31      22.85      21.52      24.79       1.00
  127 UNKNOWN                  31       4.94       4.12       9.04       0.94
  128 UNKNOWN                  31      13.65      13.28      14.12       0.23
  129 UNKNOWN                  31       9.54       9.21      10.34       0.24
  130 UNKNOWN                  31      12.36      11.14      13.24       0.39
  131 UNKNOWN                  31      15.30      14.87      15.88       0.22
  132 UNKNOWN                  31       7.84       7.27       8.61       0.33
  133 UNKNOWN                  31      16.95      15.49      18.12       0.89
  134 UNKNOWN                  31      41.10      38.61      44.29       1.36
  135 UNKNOWN                  31      23.42      21.88      25.92       1.05
  136 UNKNOWN                  31       4.98       4.31       6.19       0.45
  137 UNKNOWN                  31      13.77      13.31      14.17       0.21
  138 UNKNOWN                  31       9.64       9.29      10.05       0.19
  139 UNKNOWN                  31      12.44      12.00      12.99       0.25
  140 UNKNOWN                  31      15.13      14.40      15.64       0.26
  141 UNKNOWN                  31       8.08       7.43       8.64       0.30
  142 UNKNOWN                  31      16.21      15.34      17.95       0.79
  143 UNKNOWN                  31      41.97      38.11      45.96       1.51
  144 UNKNOWN                  31      23.37      21.44      26.92       1.30
  145 UNKNOWN                  31       5.16       4.41       8.92       0.89
  146 UNKNOWN                  31      13.77      13.15      14.16       0.21
  147 UNKNOWN                  31      10.04       9.68      10.92       0.25
  148 UNKNOWN                  31      12.43      11.52      12.95       0.31
  149 UNKNOWN                  31      15.14      14.40      15.52       0.25
  150 UNKNOWN                  31       8.10       7.52       8.60       0.32
  151 UNKNOWN                  31      16.90      15.20      17.96       0.75
  152 UNKNOWN                  31      41.00      38.56      43.06       1.26
  153 UNKNOWN                  31      23.07      21.62      24.84       0.98
  154 UNKNOWN                  31       5.05       4.19       6.90       0.63
  155 UNKNOWN                  31      13.68      13.19      14.20       0.21
  156 UNKNOWN                  31       9.76       9.50      10.70       0.22
  157 UNKNOWN                  31      12.17      11.38      12.74       0.33
  158 UNKNOWN                  31      15.28      14.87      15.68       0.21
  159 UNKNOWN                  31       7.29       6.75       7.88       0.27
  160 UNKNOWN                  31      16.70      14.71      17.91       1.02
  161 UNKNOWN                  31      41.45      38.71      46.73       1.79
  162 UNKNOWN                  31      23.37      21.56      27.08       1.28
  163 UNKNOWN                  31       4.86       4.24       6.48       0.45
  164 UNKNOWN                  31      13.72      13.34      14.20       0.19
  165 UNKNOWN                  31       9.44       9.21      10.30       0.20
  166 UNKNOWN                  31      12.43      11.35      13.12       0.39
  167 UNKNOWN                  31      15.19      14.79      15.49       0.18
  168 UNKNOWN                  31       8.02       7.31       8.68       0.36
  169 UNKNOWN                  31      16.52      14.72      18.12       1.00
  170 UNKNOWN                  31      41.13      38.18      43.57       1.35
  171 UNKNOWN                  31      23.30      21.51      26.76       1.19
  172 UNKNOWN                  31       5.23       4.40       7.15       0.78
  173 UNKNOWN                  31      13.71      13.21      14.40       0.22
  174 UNKNOWN                  31       9.81       9.57      10.21       0.17
  175 UNKNOWN                  31      12.36      11.79      12.92       0.28
  176 UNKNOWN                  31      15.16      14.65      15.61       0.25
  177 UNKNOWN                  31       7.86       7.24       8.43       0.28
  178 UNKNOWN                  31      15.99      14.76      17.56       1.04
  179 UNKNOWN                  31      41.80      38.37      46.61       1.97
  180 UNKNOWN                  31      23.12      21.54      26.01       1.09
  181 UNKNOWN                  31       4.98       4.40       7.82       0.63
  182 UNKNOWN                  31      13.82      13.40      14.22       0.24
  183 UNKNOWN                  31       9.70       9.40      10.28       0.18
  184 UNKNOWN                  31      12.36      11.67      13.08       0.34
  185 UNKNOWN                  31      15.00      14.68      15.55       0.23
  186 UNKNOWN                  31       7.99       7.33       8.69       0.27
  187 UNKNOWN                  31      16.20      14.96      17.52       0.77
  188 UNKNOWN                  31      43.14      40.36      46.24       1.71
  189 UNKNOWN                  31      22.95      21.55      24.84       0.99
  190 UNKNOWN                  31       4.91       4.35       6.49       0.51
  191 UNKNOWN                  31      13.59      13.14      13.97       0.22
  192 UNKNOWN                  31       9.73       9.42      10.05       0.14
  193 UNKNOWN                  31      12.24      11.54      12.86       0.35
  194 UNKNOWN                  31      15.27      14.80      15.68       0.25
  195 UNKNOWN                  31       8.05       7.43       8.56       0.30
  196 UNKNOWN                  31      16.53      15.52      17.95       0.58
  197 UNKNOWN                  31      43.08      40.25      47.82       1.64
  198 UNKNOWN                  31      23.24      21.95      25.31       1.06
  199 UNKNOWN                  31       4.87       4.23       6.29       0.46
  200 UNKNOWN                  31      13.75      13.27      14.15       0.22
  201 UNKNOWN                  31       9.56       9.29      10.09       0.17
  202 UNKNOWN                  31      12.42      11.38      13.31       0.42
  203 UNKNOWN                  31      15.19      14.63      15.75       0.23
  204 UNKNOWN                  31       8.13       7.45       8.68       0.26
  205 UNKNOWN                  31      16.80      14.76      17.88       0.91
  206 UNKNOWN                  31      42.33      39.75      45.12       1.49
  207 UNKNOWN                  31      23.25      21.45      25.73       1.23
  208 UNKNOWN                  31       4.93       4.12       7.27       0.68
  209 UNKNOWN                  31      13.73      13.33      14.04       0.16
  210 UNKNOWN                  31       9.96       9.61      10.45       0.19
  211 UNKNOWN                  31      12.33      11.56      13.00       0.42
  212 UNKNOWN                  31      15.09      14.73      15.52       0.20
  213 UNKNOWN                  31       8.21       7.55       8.61       0.27
  214 UNKNOWN                  31      16.61      15.08      18.20       1.03
  215 UNKNOWN                  31      40.77      37.88      43.53       1.40
  216 UNKNOWN                  31      23.35      21.64      25.09       1.07
  217 UNKNOWN                  31       5.07       4.29       6.17       0.55
  218 UNKNOWN                  31      13.67      13.24      14.12       0.19
  219 UNKNOWN                  31       9.66       9.40       9.85       0.12
  220 UNKNOWN                  31      12.39      11.76      12.92       0.33
  221 UNKNOWN                  31      15.08      14.28      15.61       0.26
  222 UNKNOWN                  31       8.12       7.50       8.60       0.30
  223 UNKNOWN                  31      16.41      14.80      18.16       1.06
  224 UNKNOWN                  31      40.51      37.72      43.55       1.45
  225 UNKNOWN                  31      23.26      21.89      25.40       1.03
  226 UNKNOWN                  31       4.63       4.02       5.28       0.29
  227 UNKNOWN                  31      13.63      13.11      14.12       0.25
  228 UNKNOWN                  31       9.82       9.59      10.16       0.14
  229 UNKNOWN                  31      12.21      11.42      12.70       0.32
  230 UNKNOWN                  31      15.13      14.60      15.64       0.24
  231 UNKNOWN                  31       7.90       7.33       8.32       0.26
  232 UNKNOWN                  31      16.03      14.63      17.59       0.86
  233 UNKNOWN                  31      40.88      38.56      43.12       1.07
  234 UNKNOWN                  31      23.52      22.03      24.89       0.94
  235 UNKNOWN                  31       4.53       3.99       4.84       0.19
  236 UNKNOWN                  31      13.60      13.29      14.11       0.19
  237 UNKNOWN                  31       9.61       9.34       9.93       0.14
  238 UNKNOWN                  31      12.40      11.89      13.23       0.30
  239 UNKNOWN                  31      15.14      14.63      15.54       0.25
  240 UNKNOWN                  31       7.80       7.01       8.56       0.35
  241 UNKNOWN                  31      16.70      15.01      17.64       0.83
  242 UNKNOWN                  31      40.21      37.94      43.38       1.68
  243 UNKNOWN                  31      23.23      21.25      24.68       0.99
  244 UNKNOWN                  31       5.83       4.22       6.96       0.98
  245 UNKNOWN                  29       0.23       0.01       0.97       0.24
  246 UNKNOWN                  31       0.24       0.02       1.42       0.26
  247 UNKNOWN                  28       0.27       0.01       0.88       0.26
  248 UNKNOWN                  29       2.80       0.01      73.65      13.39
  249 UNKNOWN                  28       0.24       0.02       1.08       0.25
  250 UNKNOWN                  27       3.07       0.01      76.24      14.35
  251 UNKNOWN                  27       2.97       0.01      74.27      13.98
  252 UNKNOWN                  28      10.79       0.01      76.59      25.61
  253 UNKNOWN                  28       0.30       0.01       1.74       0.35
  254 UNKNOWN                  26       0.29       0.03       0.92       0.23
  255 UNKNOWN                  30      10.05       0.01      76.77      25.07
  256 UNKNOWN                  30       0.38       0.04       1.89       0.41
  257 UNKNOWN                  27       5.78       0.02      75.04      19.31
  258 UNKNOWN                  27       0.24       0.01       0.56       0.17
  259 UNKNOWN                  28       8.18       0.02      76.84      22.97
  260 UNKNOWN                  30       5.16       0.01      75.26      18.44
  261 UNKNOWN                  24       0.29       0.01       2.00       0.41
  262 UNKNOWN                  29       5.27       0.02      72.40      18.22
  263 UNKNOWN                  27       0.27       0.04       0.88       0.24
  264 UNKNOWN                  27       5.56       0.04      72.52      18.73
  265 UNKNOWN                  29       0.32       0.04       1.37       0.30
  266 UNKNOWN                  30       2.66       0.01      74.50      13.34
  267 UNKNOWN                  27       0.29       0.02       0.64       0.19
  268 UNKNOWN                  26       6.15       0.02      76.92      20.24
  269 UNKNOWN                  25       0.21       0.04       0.48       0.15
  270 UNKNOWN                  28       3.00       0.02      76.95      14.23
  271 UNKNOWN                  29       2.83       0.03      75.76      13.78
  272 UNKNOWN                  27       2.99       0.02      71.95      13.53
  273 UNKNOWN                  26       0.37       0.01       3.32       0.66
  274 UNKNOWN                  25       3.17       0.04      72.69      14.19
  275 UNKNOWN                  27       2.82       0.02      73.04      13.77
  276 UNKNOWN                  26       0.23       0.03       1.30       0.27
  277 UNKNOWN                  26       0.21       0.01       0.81       0.23
  278 UNKNOWN                  25       0.26       0.01       0.92       0.24
  279 UNKNOWN                  23       0.42       0.03       2.10       0.45
  280 UNKNOWN                  27       3.10       0.01      74.64      14.04
  281 UNKNOWN                  27       0.30       0.02       0.93       0.27
  282 UNKNOWN                  28       0.45       0.03       2.00       0.42
  283 UNKNOWN                  29       2.46       0.01      30.12       7.37
  284 UNKNOWN                  29       8.33       0.03      31.74      12.65
  285 UNKNOWN                  28       0.42       0.01       1.68       0.43
  286 UNKNOWN                  28       1.33       0.02      28.24       5.18
  287 UNKNOWN                  29       3.42       0.02      28.29       8.11
  288 UNKNOWN                  30       9.29       0.01      29.37      12.66
  289 UNKNOWN                  28       3.57       0.02      31.45       8.92
  290 UNKNOWN                  28       0.55       0.04       1.89       0.46
  291 UNKNOWN                  28       0.50       0.02       2.80       0.57
  292 UNKNOWN                  29       1.32       0.01      28.36       5.12
  293 UNKNOWN                  26       1.49       0.04      29.49       5.62
  294 UNKNOWN                  27       2.51       0.01      28.89       7.25
  295 UNKNOWN                  31       5.27       5.00       5.56       0.14
  296 UNKNOWN                  31       5.09       4.96       5.33       0.09

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4300.5      4.301   100.0%
TOTAL                             4300.5      4.301

Saved raw event timing to event_timing.json
