[EVENT_TIMING] 8880 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   54 UNKNOWN                  29      23.44      21.64      26.28       1.27
   55 UNKNOWN                  29       4.86       4.10       6.15       0.43
   56 UNKNOWN                  29      13.70      13.28      14.20       0.24
   57 UNKNOWN                  29       9.87       9.60      10.16       0.16
   58 UNKNOWN                  29      12.40      11.80      12.84       0.26
   59 UNKNOWN                  29      15.30      14.92      15.72       0.22
   60 UNKNOWN                  29       7.97       7.52       8.60       0.28
   61 UNKNOWN                  29      16.90      14.54      17.86       0.87
   62 UNKNOWN                  29      40.80      38.76      43.12       1.22
   63 UNKNOWN                  29      23.13      21.08      25.32       1.06
   64 UNKNOWN                  29       4.64       4.00       5.14       0.27
   65 UNKNOWN                  29      13.70      13.30      14.13       0.18
   66 UNKNOWN                  29       9.74       9.39      10.25       0.19
   67 UNKNOWN                  29      12.47      11.75      12.85       0.29
   68 UNKNOWN                  29      15.05      14.63      15.72       0.28
   69 UNKNOWN                  29       8.09       7.59       8.58       0.27
   70 UNKNOWN                  29      16.34      15.18      17.80       0.83
   71 UNKNOWN                  29      41.72      38.48      47.56       1.92
   72 UNKNOWN                  29      23.30      21.80      25.20       1.07
   73 UNKNOWN                  29       5.03       4.26       6.41       0.55
   74 UNKNOWN                  29      13.71      13.15      14.19       0.24
   75 UNKNOWN                  29       9.71       9.32      10.34       0.21
   76 UNKNOWN                  29      12.48      11.84      13.12       0.31
   77 UNKNOWN                  29      15.06      14.63      15.45       0.26
   78 UNKNOWN                  29       8.09       7.60       8.55       0.28
   79 UNKNOWN                  29      16.77      15.17      18.34       0.97
   80 UNKNOWN                  29      42.10      38.15      46.87       2.05
   81 UNKNOWN                  29      23.28      21.60      25.28       1.06
   82 UNKNOWN                  29       5.08       4.13       7.08       0.73
   83 UNKNOWN                  29      13.59      13.04      14.04       0.24
   84 UNKNOWN                  29       9.89       9.50      11.32       0.33
   85 UNKNOWN                  29      12.39      11.62      12.84       0.34
   86 UNKNOWN                  29      15.32      14.84      15.84       0.24
   87 UNKNOWN                  29       7.89       7.50       8.40       0.23
   88 UNKNOWN                  29      16.85      15.00      18.18       1.03
   89 UNKNOWN                  29      44.77      40.78      50.86       2.31
   90 UNKNOWN                  29      23.50      21.80      25.16       1.03
   91 UNKNOWN                  29       4.75       4.30       6.24       0.41
   92 UNKNOWN                  29      13.50      13.13      13.98       0.23
   93 UNKNOWN                  29       9.93       9.54      10.46       0.20
   94 UNKNOWN                  29      12.28      11.68      12.76       0.28
   95 UNKNOWN                  29      15.05      14.62      15.49       0.20
   96 UNKNOWN                  29       7.92       7.36       8.46       0.27
   97 UNKNOWN                  29      17.21      15.34      18.16       0.88
   98 UNKNOWN                  29      41.54      38.92      44.32       1.43
   99 UNKNOWN                  29      23.81      21.97      26.56       1.24
  100 UNKNOWN                  29       4.62       4.20       5.08       0.21
  101 UNKNOWN                  29      13.68      13.22      14.03       0.23
  102 UNKNOWN                  29       9.57       9.27       9.75       0.12
  103 UNKNOWN                  29      12.48      11.81      13.09       0.32
  104 UNKNOWN                  29      15.10      14.66      15.60       0.21
  105 UNKNOWN                  29       8.22       7.79       8.59       0.22
  106 UNKNOWN                  29      15.99      14.96      17.56       0.77
  107 UNKNOWN                  29      41.88      39.60      44.20       1.45
  108 UNKNOWN                  29      23.71      21.88      26.72       1.13
  109 UNKNOWN                  29       4.67       3.81       7.63       0.63
  110 UNKNOWN                  29      13.56      13.10      14.00       0.24
  111 UNKNOWN                  29       9.59       9.28      10.87       0.29
  112 UNKNOWN                  29      12.32      11.79      12.92       0.30
  113 UNKNOWN                  29      15.26      14.72      15.95       0.28
  114 UNKNOWN                  29       8.01       7.51       8.66       0.26
  115 UNKNOWN                  29      16.11      14.89      18.16       0.85
  116 UNKNOWN                  29      41.55      38.87      43.63       1.27
  117 UNKNOWN                  29      23.36      21.84      25.08       0.92
  118 UNKNOWN                  29       4.91       4.21       6.34       0.55
  119 UNKNOWN                  29      13.73      13.22      14.03       0.22
  120 UNKNOWN                  29       9.67       9.26      10.04       0.20
  121 UNKNOWN                  29      12.36      11.66      12.80       0.29
  122 UNKNOWN                  29      15.13      14.66      15.50       0.20
  123 UNKNOWN                  29       8.11       7.54       8.56       0.27
  124 UNKNOWN                  29      16.68      14.89      17.74       0.96
  125 UNKNOWN                  29      41.71      38.18      48.50       2.24
  126 UNKNOWN                  29      23.19      21.60      25.48       1.04
  127 UNKNOWN                  29       4.88       3.96       6.80       0.59
  128 UNKNOWN                  29      13.69      13.20      14.08       0.21
  129 UNKNOWN                  29      10.08       9.78      10.60       0.19
  130 UNKNOWN                  29      12.45      11.87      12.96       0.26
  131 UNKNOWN                  29      15.25      14.60      15.82       0.30
  132 UNKNOWN                  29       8.00       7.37       8.65       0.37
  133 UNKNOWN                  29      17.43      15.26      18.53       0.90
  134 UNKNOWN                  29      41.06      38.16      44.28       1.61
  135 UNKNOWN                  29      23.30      21.79      26.40       1.25
  136 UNKNOWN                  29       5.18       4.28       6.48       0.62
  137 UNKNOWN                  29      13.71      13.01      14.18       0.26
  138 UNKNOWN                  29       9.69       9.31      10.03       0.18
  139 UNKNOWN                  29      12.65      11.93      13.27       0.27
  140 UNKNOWN                  29      15.19      14.76      15.74       0.25
  141 UNKNOWN                  29       8.04       7.47       8.56       0.29
  142 UNKNOWN                  29      16.78      15.00      17.84       0.95
  143 UNKNOWN                  29      41.19      38.64      44.76       1.49
  144 UNKNOWN                  29      23.37      21.58      25.08       0.99
  145 UNKNOWN                  29       4.89       4.28       6.86       0.60
  146 UNKNOWN                  29      13.74      13.32      14.48       0.25
  147 UNKNOWN                  29       9.77       9.36      10.72       0.23
  148 UNKNOWN                  29      12.34      11.84      12.80       0.26
  149 UNKNOWN                  29      15.17      14.70      15.60       0.21
  150 UNKNOWN                  29       7.93       7.26       8.52       0.38
  151 UNKNOWN                  29      16.75      15.73      17.77       0.60
  152 UNKNOWN                  29      41.01      38.79      43.23       1.25
  153 UNKNOWN                  29      23.28      21.80      24.72       1.04
  154 UNKNOWN                  29       4.75       4.16       5.64       0.34
  155 UNKNOWN                  29      13.76      13.32      14.16       0.25
  156 UNKNOWN                  29       9.46       9.12       9.88       0.18
  157 UNKNOWN                  29      12.36      11.48      13.04       0.38
  158 UNKNOWN                  29      15.08      14.52      15.60       0.28
  159 UNKNOWN                  29       7.42       7.00       7.80       0.23
  160 UNKNOWN                  29      16.42      14.92      18.13       1.12
  161 UNKNOWN                  29      42.28      38.22      45.60       1.93
  162 UNKNOWN                  29      23.26      21.74      26.24       1.26
  163 UNKNOWN                  29       4.71       4.02       5.87       0.50
  164 UNKNOWN                  29      13.82      13.48      14.10       0.19
  165 UNKNOWN                  29       9.97       9.56      10.59       0.21
  166 UNKNOWN                  29      12.52      11.84      13.04       0.25
  167 UNKNOWN                  29      15.30      14.70      15.76       0.29
  168 UNKNOWN                  29       8.18       7.60       8.84       0.28
  169 UNKNOWN                  29      17.01      14.82      18.12       0.91
  170 UNKNOWN                  29      40.70      38.80      44.43       1.35
  171 UNKNOWN                  29      23.82      21.84      26.56       1.11
  172 UNKNOWN                  29       4.88       4.12       6.75       0.72
  173 UNKNOWN                  29      13.65      13.12      14.20       0.33
  174 UNKNOWN                  29       9.75       9.43      10.29       0.18
  175 UNKNOWN                  29      12.50      11.81      13.17       0.35
  176 UNKNOWN                  29      15.11      14.69      15.45       0.21
  177 UNKNOWN                  29       8.09       7.52       8.52       0.25
  178 UNKNOWN                  29      15.91      14.68      17.64       0.87
  179 UNKNOWN                  29      42.03      38.70      44.00       1.40
  180 UNKNOWN                  29      23.50      21.36      26.06       1.19
  181 UNKNOWN                  29       4.96       4.08       6.49       0.52
  182 UNKNOWN                  29      13.77      13.32      14.14       0.21
  183 UNKNOWN                  29       9.90       9.52      10.60       0.22
  184 UNKNOWN                  29      12.49      11.92      13.16       0.33
  185 UNKNOWN                  29      15.23      14.72      15.68       0.27
  186 UNKNOWN                  29       8.10       7.41       8.74       0.31
  187 UNKNOWN                  29      16.55      15.01      17.88       0.87
  188 UNKNOWN                  29      42.71      38.99      46.15       1.98
  189 UNKNOWN                  29      23.55      22.14      25.20       0.95
  190 UNKNOWN                  29       4.99       4.18       6.68       0.61
  191 UNKNOWN                  29      13.60      13.04      13.98       0.22
  192 UNKNOWN                  29       9.72       9.38      10.20       0.21
  193 UNKNOWN                  29      12.36      11.72      12.84       0.30
  194 UNKNOWN                  29      15.14      14.82      15.58       0.20
  195 UNKNOWN                  29       8.09       7.26       8.44       0.23
  196 UNKNOWN                  29      16.99      15.09      17.98       0.91
  197 UNKNOWN                  29      40.65      38.74      43.82       1.47
  198 UNKNOWN                  29      23.39      21.52      24.68       0.82
  199 UNKNOWN                  29       4.88       3.82       7.79       0.77
  200 UNKNOWN                  29      13.76      13.38      14.11       0.19
  201 UNKNOWN                  29       9.90       9.62      10.31       0.17
  202 UNKNOWN                  29      12.47      11.88      13.04       0.28
  203 UNKNOWN                  29      15.13      14.72      15.72       0.22
  204 UNKNOWN                  29       8.11       7.36       8.52       0.29
  205 UNKNOWN                  29      16.68      14.83      17.89       0.83
  206 UNKNOWN                  29      42.86      40.46      46.58       1.38
  207 UNKNOWN                  29      23.15      21.36      25.72       1.14
  208 UNKNOWN                  29       4.71       3.95       7.04       0.65
  209 UNKNOWN                  29      13.64      13.22      14.26       0.25
  210 UNKNOWN                  29       9.71       9.43       9.98       0.14
  211 UNKNOWN                  29      12.64      11.93      13.25       0.36
  212 UNKNOWN                  29      15.16      14.73      15.53       0.22
  213 UNKNOWN                  29       8.04       7.45       8.47       0.31
  214 UNKNOWN                  29      16.03      14.60      17.96       0.99
  215 UNKNOWN                  29      42.02      39.88      46.56       1.43
  216 UNKNOWN                  29      23.13      21.57      26.76       1.21
  217 UNKNOWN                  29       4.68       4.32       5.82       0.37
  218 UNKNOWN                  29      13.57      13.08      14.14       0.25
  219 UNKNOWN                  29       9.62       9.24       9.88       0.14
  220 UNKNOWN                  29      12.61      12.20      13.08       0.23
  221 UNKNOWN                  29      15.18      14.70      15.59       0.25
  222 UNKNOWN                  29       7.96       7.48       8.47       0.31
  223 UNKNOWN                  29      16.67      15.01      17.97       0.87
  224 UNKNOWN                  29      40.41      38.27      43.91       1.38
  225 UNKNOWN                  29      23.71      21.88      26.04       1.11
  226 UNKNOWN                  29       4.78       4.08       6.20       0.47
  227 UNKNOWN                  29      13.64      13.14      14.18       0.25
  228 UNKNOWN                  29       9.83       9.54      10.16       0.16
  229 UNKNOWN                  29      12.46      11.60      13.10       0.35
  230 UNKNOWN                  29      15.06      14.62      15.52       0.24
  231 UNKNOWN                  29       8.13       7.70       8.78       0.29
  232 UNKNOWN                  29      16.77      15.18      17.78       0.92
  233 UNKNOWN                  29      40.70      38.50      44.30       1.36
  234 UNKNOWN                  29      23.08      21.64      24.88       1.08
  235 UNKNOWN                  29       4.55       4.06       4.88       0.20
  236 UNKNOWN                  29      13.47      12.98      13.96       0.25
  237 UNKNOWN                  29       9.87       9.58      10.20       0.18
  238 UNKNOWN                  29      12.39      11.92      12.78       0.22
  239 UNKNOWN                  29      15.08      14.58      15.44       0.22
  240 UNKNOWN                  29       7.92       7.45       8.38       0.23
  241 UNKNOWN                  29      16.81      15.24      17.68       0.69
  242 UNKNOWN                  29      40.42      38.54      42.46       1.07
  243 UNKNOWN                  29      22.99      21.10      24.28       0.88
  244 UNKNOWN                  29       6.15       4.02       6.71       0.77
  245 UNKNOWN                  24       0.28       0.01       1.85       0.39
  246 UNKNOWN                  28       0.29       0.04       0.92       0.23
  247 UNKNOWN                  28       0.22       0.03       1.24       0.24
  248 UNKNOWN                  23       0.31       0.01       0.92       0.26
  249 UNKNOWN                  22       0.37       0.01       2.16       0.49
  250 UNKNOWN                  21       3.86       0.04      76.49      16.24
  251 UNKNOWN                  26       0.25       0.03       0.88       0.21
  252 UNKNOWN                  25       8.82       0.01      73.47      23.37
  253 UNKNOWN                  29       0.34       0.02       3.20       0.61
  254 UNKNOWN                  23       0.26       0.01       0.96       0.24
  255 UNKNOWN                  25       6.18       0.02      73.98      19.95
  256 UNKNOWN                  23       9.85       0.02      74.48      24.67
  257 UNKNOWN                  26       3.15       0.04      74.14      14.20
  258 UNKNOWN                  28       0.25       0.01       1.00       0.27
  259 UNKNOWN                  27       3.08       0.04      75.14      14.14
  260 UNKNOWN                  26       0.39       0.03       1.42       0.39
  261 UNKNOWN                  26       8.92       0.02      75.50      23.57
  262 UNKNOWN                  23       0.21       0.02       1.61       0.32
  263 UNKNOWN                  25       6.05       0.01      72.72      19.53
  264 UNKNOWN                  27       3.01       0.02      72.44      13.62
  265 UNKNOWN                  25       0.33       0.04       2.32       0.47
  266 UNKNOWN                  26       0.24       0.01       0.82       0.24
  267 UNKNOWN                  26       6.00       0.02      76.04      20.01
  268 UNKNOWN                  28       5.52       0.04      72.98      18.67
  269 UNKNOWN                  27       0.24       0.01       1.04       0.26
  270 UNKNOWN                  23       0.32       0.02       1.48       0.38
  271 UNKNOWN                  24       0.23       0.01       0.76       0.20
  272 UNKNOWN                  26       3.19       0.01      74.30      14.23
  273 UNKNOWN                  27       0.24       0.01       1.28       0.28
  274 UNKNOWN                  28       0.35       0.03       1.32       0.36
  275 UNKNOWN                  28       0.23       0.01       1.00       0.22
  276 UNKNOWN                  23       0.36       0.01       1.24       0.38
  277 UNKNOWN                  23       0.27       0.02       1.12       0.26
  278 UNKNOWN                  27       0.28       0.03       1.87       0.36
  279 UNKNOWN                  27      16.51       0.03      75.52      30.39
  280 UNKNOWN                  26       3.11       0.02      71.89      13.76
  281 UNKNOWN                  27       0.26       0.04       0.77       0.20
  282 UNKNOWN                  28       1.64       0.04      30.23       5.54
  283 UNKNOWN                  28       2.38       0.01      29.16       6.82
  284 UNKNOWN                  28       5.14       0.03      29.48      10.43
  285 UNKNOWN                  27       2.48       0.01      27.92       7.13
  286 UNKNOWN                  29       1.40       0.04      28.84       5.20
  287 UNKNOWN                  28       1.45       0.01      26.92       4.92
  288 UNKNOWN                  28       1.47       0.01      28.68       5.25
  289 UNKNOWN                  26       4.67       0.04      29.31       9.86
  290 UNKNOWN                  29       2.33       0.02      30.86       7.24
  291 UNKNOWN                  26       2.79       0.02      28.48       7.39
  292 UNKNOWN                  25       4.76       0.04      29.41      10.07
  293 UNKNOWN                  28       3.47       0.03      29.84       8.36
  294 UNKNOWN                  29       1.63       0.01      30.80       5.57
  295 UNKNOWN                  29       5.28       4.69       5.78       0.26
  296 UNKNOWN                  29       4.96       4.82       5.20       0.10

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4316.8      4.317   100.0%
TOTAL                             4316.8      4.317

Saved raw event timing to event_timing.json
