[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   61 UNKNOWN                  30      16.68      15.15      18.30       1.04
   62 UNKNOWN                  30      41.31      39.40      44.52       1.20
   63 UNKNOWN                  30      24.68      21.86      26.88       1.46
   64 UNKNOWN                  30       4.64       3.90       5.54       0.30
   65 UNKNOWN                  30      14.19      13.58      14.75       0.23
   66 UNKNOWN                  30       9.75       9.44      10.62       0.23
   67 UNKNOWN                  30      12.32      11.77      13.26       0.35
   68 UNKNOWN                  30      15.04      14.61      15.44       0.22
   69 UNKNOWN                  30       7.90       7.33       8.36       0.23
   70 UNKNOWN                  30      17.63      15.29      18.68       0.81
   71 UNKNOWN                  30      41.01      39.07      44.22       1.30
   72 UNKNOWN                  30      23.95      22.29      25.70       0.99
   73 UNKNOWN                  30       4.93       4.12       6.48       0.50
   74 UNKNOWN                  30      14.17      13.72      14.62       0.22
   75 UNKNOWN                  30       9.83       9.47      10.20       0.16
   76 UNKNOWN                  30      12.66      11.88      13.37       0.40
   77 UNKNOWN                  30      15.15      14.65      15.60       0.27
   78 UNKNOWN                  30       7.71       7.13       8.19       0.27
   79 UNKNOWN                  30      16.88      15.20      18.08       0.95
   80 UNKNOWN                  30      42.17      38.68      45.47       1.58
   81 UNKNOWN                  30      23.20      21.82      25.07       1.03
   82 UNKNOWN                  30       5.10       4.23       6.88       0.56
   83 UNKNOWN                  30      14.12      13.57      14.91       0.26
   84 UNKNOWN                  30       9.80       9.44      10.19       0.18
   85 UNKNOWN                  30      12.59      11.84      13.39       0.36
   86 UNKNOWN                  30      15.22      14.88      15.63       0.23
   87 UNKNOWN                  30       7.80       7.24       8.20       0.27
   88 UNKNOWN                  30      16.95      15.13      18.18       0.99
   89 UNKNOWN                  30      44.30      41.34      47.50       1.73
   90 UNKNOWN                  30      22.99      21.74      25.07       1.00
   91 UNKNOWN                  30       5.05       4.45       6.68       0.54
   92 UNKNOWN                  30      14.05      13.49      14.48       0.26
   93 UNKNOWN                  30       9.71       9.28      10.55       0.21
   94 UNKNOWN                  30      12.39      11.69      13.05       0.37
   95 UNKNOWN                  30      14.94      14.26      15.34       0.26
   96 UNKNOWN                  30       7.70       7.30       8.38       0.26
   97 UNKNOWN                  30      17.54      15.62      18.30       0.82
   98 UNKNOWN                  30      40.52      38.77      43.57       1.20
   99 UNKNOWN                  30      23.58      21.50      25.52       1.10
  100 UNKNOWN                  30       5.01       4.27       6.41       0.51
  101 UNKNOWN                  30      14.16      13.52      14.61       0.24
  102 UNKNOWN                  30       9.90       9.51      11.31       0.31
  103 UNKNOWN                  30      12.35      11.21      13.32       0.49
  104 UNKNOWN                  30      14.99      14.48      15.56       0.22
  105 UNKNOWN                  30       7.91       7.28       8.43       0.29
  106 UNKNOWN                  30      16.37      14.78      17.70       1.06
  107 UNKNOWN                  30      44.16      40.26      48.07       1.64
  108 UNKNOWN                  30      23.68      21.88      25.67       1.20
  109 UNKNOWN                  30       4.65       4.12       4.95       0.20
  110 UNKNOWN                  30      13.98      13.58      14.56       0.21
  111 UNKNOWN                  30       9.79       9.38      10.19       0.15
  112 UNKNOWN                  30      12.72      11.98      13.24       0.29
  113 UNKNOWN                  30      15.24      14.70      15.79       0.24
  114 UNKNOWN                  30       7.83       7.32       8.30       0.29
  115 UNKNOWN                  30      16.81      15.08      17.82       0.94
  116 UNKNOWN                  30      41.26      38.79      43.59       1.37
  117 UNKNOWN                  30      23.42      21.81      24.99       1.04
  118 UNKNOWN                  30       4.81       4.27       6.50       0.40
  119 UNKNOWN                  30      14.02      13.68      14.60       0.22
  120 UNKNOWN                  30      10.00       9.75      10.29       0.14
  121 UNKNOWN                  30      12.58      11.71      13.16       0.39
  122 UNKNOWN                  30      15.20      14.62      15.72       0.29
  123 UNKNOWN                  30       7.74       7.20       8.25       0.33
  124 UNKNOWN                  30      16.82      14.86      17.80       1.03
  125 UNKNOWN                  30      40.96      38.63      44.55       1.41
  126 UNKNOWN                  30      23.30      21.63      25.88       1.22
  127 UNKNOWN                  30       4.79       4.14       7.55       0.62
  128 UNKNOWN                  30      14.06      13.71      14.39       0.20
  129 UNKNOWN                  30       9.57       9.27      10.24       0.22
  130 UNKNOWN                  30      12.57      11.63      13.16       0.44
  131 UNKNOWN                  30      14.91      14.26      15.44       0.30
  132 UNKNOWN                  30       7.90       7.50       8.41       0.26
  133 UNKNOWN                  30      16.46      15.44      18.30       0.73
  134 UNKNOWN                  30      41.86      38.72      44.45       1.29
  135 UNKNOWN                  30      23.57      21.94      26.68       1.24
  136 UNKNOWN                  30       4.82       4.28       5.98       0.37
  137 UNKNOWN                  30      14.11      13.52      14.72       0.31
  138 UNKNOWN                  30       9.65       9.28      10.26       0.21
  139 UNKNOWN                  30      12.31      11.68      12.84       0.31
  140 UNKNOWN                  30      15.00      14.48      15.56       0.24
  141 UNKNOWN                  30       7.74       7.29       8.28       0.25
  142 UNKNOWN                  30      17.23      15.45      18.41       0.91
  143 UNKNOWN                  30      41.19      38.59      44.42       1.45
  144 UNKNOWN                  30      23.13      21.48      24.50       1.03
  145 UNKNOWN                  30       5.16       4.38       6.45       0.67
  146 UNKNOWN                  30      14.09      13.69      14.70       0.20
  147 UNKNOWN                  30       9.62       9.28       9.99       0.17
  148 UNKNOWN                  30      12.79      12.17      13.24       0.29
  149 UNKNOWN                  30      15.11      14.61      15.57       0.22
  150 UNKNOWN                  30       7.69       6.95       8.22       0.32
  151 UNKNOWN                  30      16.37      15.17      18.24       0.96
  152 UNKNOWN                  30      41.85      39.04      43.82       1.25
  153 UNKNOWN                  30      23.05      21.66      24.54       0.85
  154 UNKNOWN                  30       4.95       4.22       6.50       0.52
  155 UNKNOWN                  30      13.97      13.39      14.38       0.26
  156 UNKNOWN                  30       9.98       9.64      10.47       0.19
  157 UNKNOWN                  30      12.45      11.56      13.15       0.37
  158 UNKNOWN                  30      15.03      14.47      15.58       0.28
  159 UNKNOWN                  30       7.07       6.66       7.48       0.25
  160 UNKNOWN                  30      17.02      15.04      17.96       0.99
  161 UNKNOWN                  30      41.62      38.62      46.91       2.00
  162 UNKNOWN                  30      23.28      21.78      25.55       1.14
  163 UNKNOWN                  30       4.73       4.03       6.22       0.44
  164 UNKNOWN                  30      14.05      13.68      14.46       0.19
  165 UNKNOWN                  30       9.80       9.37      10.93       0.28
  166 UNKNOWN                  30      12.68      11.67      13.19       0.35
  167 UNKNOWN                  30      14.83      14.20      15.44       0.29
  168 UNKNOWN                  30       7.80       7.22       8.20       0.25
  169 UNKNOWN                  30      15.92      15.26      17.06       0.51
  170 UNKNOWN                  30      42.33      40.14      44.66       1.06
  171 UNKNOWN                  30      23.97      22.06      26.76       1.15
  172 UNKNOWN                  30       4.76       4.26       5.52       0.27
  173 UNKNOWN                  30      13.94      13.32      14.36       0.26
  174 UNKNOWN                  30       9.47       9.12      10.15       0.24
  175 UNKNOWN                  30      12.38      11.70      13.04       0.34
  176 UNKNOWN                  30      14.93      14.51      15.54       0.25
  177 UNKNOWN                  30       7.89       7.22       8.49       0.30
  178 UNKNOWN                  30      16.02      14.69      17.53       0.80
  179 UNKNOWN                  30      41.61      38.74      45.04       1.47
  180 UNKNOWN                  30      23.68      21.80      25.75       1.05
  181 UNKNOWN                  30       4.96       4.40       6.31       0.47
  182 UNKNOWN                  30      13.99      13.21      14.41       0.26
  183 UNKNOWN                  30       9.54       9.15       9.88       0.17
  184 UNKNOWN                  30      12.72      11.96      13.32       0.36
  185 UNKNOWN                  30      15.02      14.62      15.60       0.21
  186 UNKNOWN                  30       7.89       7.23       8.23       0.26
  187 UNKNOWN                  30      15.71      14.77      17.22       0.68
  188 UNKNOWN                  30      42.18      39.39      46.51       1.54
  189 UNKNOWN                  30      23.17      21.61      24.76       0.98
  190 UNKNOWN                  30       4.80       3.97       6.38       0.61
  191 UNKNOWN                  30      13.83      13.32      14.29       0.25
  192 UNKNOWN                  30       9.96       9.52      10.35       0.18
  193 UNKNOWN                  30      12.47      11.61      13.08       0.38
  194 UNKNOWN                  30      15.12      14.68      15.72       0.25
  195 UNKNOWN                  30       7.80       7.25       8.22       0.24
  196 UNKNOWN                  30      16.78      14.94      17.93       1.08
  197 UNKNOWN                  30      41.13      38.30      45.30       1.67
  198 UNKNOWN                  30      23.19      21.54      24.80       1.07
  199 UNKNOWN                  30       4.74       4.28       6.44       0.40
  200 UNKNOWN                  30      14.09      13.74      14.72       0.22
  201 UNKNOWN                  30       9.79       9.37      10.23       0.20
  202 UNKNOWN                  30      12.68      11.63      13.35       0.38
  203 UNKNOWN                  30      15.03      14.49      15.56       0.22
  204 UNKNOWN                  30       7.86       7.28       8.30       0.26
  205 UNKNOWN                  30      16.69      15.28      18.10       1.03
  206 UNKNOWN                  30      43.14      39.72      46.36       1.96
  207 UNKNOWN                  30      23.21      21.47      24.68       1.12
  208 UNKNOWN                  30       4.78       4.36       5.91       0.33
  209 UNKNOWN                  30      14.12      13.51      14.68       0.27
  210 UNKNOWN                  30       9.54       9.27       9.83       0.15
  211 UNKNOWN                  30      12.44      11.69      12.93       0.28
  212 UNKNOWN                  30      15.14      14.76      15.56       0.25
  213 UNKNOWN                  30       7.88       7.00       8.35       0.30
  214 UNKNOWN                  30      16.06      15.33      17.73       0.68
  215 UNKNOWN                  30      42.19      39.06      45.82       1.44
  216 UNKNOWN                  30      23.00      21.57      24.78       1.09
  217 UNKNOWN                  30       4.76       4.29       5.90       0.34
  218 UNKNOWN                  30      14.12      13.64      14.66       0.25
  219 UNKNOWN                  30       9.53       9.19       9.96       0.18
  220 UNKNOWN                  30      12.95      12.36      13.77       0.28
  221 UNKNOWN                  30      15.16      14.76      15.50       0.19
  222 UNKNOWN                  30       7.83       7.32       8.11       0.21
  223 UNKNOWN                  30      16.00      14.85      17.58       0.94
  224 UNKNOWN                  30      41.22      38.44      43.72       1.34
  225 UNKNOWN                  30      23.62      21.84      25.43       1.05
  226 UNKNOWN                  30       4.52       4.17       5.07       0.19
  227 UNKNOWN                  30      14.26      13.65      14.72       0.20
  228 UNKNOWN                  30       9.89       9.57      10.16       0.14
  229 UNKNOWN                  30      12.51      11.43      13.03       0.36
  230 UNKNOWN                  30      15.12      14.77      15.60       0.21
  231 UNKNOWN                  30       8.09       7.53       8.48       0.23
  232 UNKNOWN                  30      17.31      15.06      17.98       0.53
  233 UNKNOWN                  30      40.16      38.22      41.74       1.10
  234 UNKNOWN                  30      23.43      21.68      24.98       1.10
  235 UNKNOWN                  30       4.56       4.03       5.12       0.27
  236 UNKNOWN                  30      13.95      13.49      14.43       0.25
  237 UNKNOWN                  30       9.74       9.45      10.04       0.14
  238 UNKNOWN                  30      12.52      11.80      13.07       0.32
  239 UNKNOWN                  30      15.09      14.57      15.60       0.28
  240 UNKNOWN                  30       7.66       7.18       8.19       0.25
  241 UNKNOWN                  30      16.59      14.99      17.90       1.09
  242 UNKNOWN                  30      41.41      38.68      44.36       1.72
  243 UNKNOWN                  30      23.02      21.06      24.70       1.06
  244 UNKNOWN                  30       6.08       4.35       6.90       0.91
  245 UNKNOWN                  26       0.12       0.01       0.76       0.14
  246 UNKNOWN                  27       0.14       0.01       0.71       0.14
  247 UNKNOWN                  26       0.10       0.01       0.42       0.10
  248 UNKNOWN                  27       5.36       0.02      70.80      18.49
  249 UNKNOWN                  26       0.11       0.02       0.67       0.12
  250 UNKNOWN                  26       2.83       0.01      70.95      13.62
  251 UNKNOWN                  27       2.72       0.03      71.13      13.42
  252 UNKNOWN                  24       0.19       0.01       0.46       0.13
  253 UNKNOWN                  24       0.15       0.01       0.47       0.12
  254 UNKNOWN                  27       0.15       0.01       0.68       0.15
  255 UNKNOWN                  27       0.13       0.02       0.38       0.11
  256 UNKNOWN                  26       5.56       0.01      71.69      18.97
  257 UNKNOWN                  27       0.11       0.02       0.48       0.11
  258 UNKNOWN                  28       2.63       0.01      70.95      13.15
  259 UNKNOWN                  18       0.19       0.01       1.76       0.39
  260 UNKNOWN                  28       5.16       0.01      71.20      18.26
  261 UNKNOWN                  22       0.17       0.01       0.72       0.16
  262 UNKNOWN                  27       2.74       0.01      71.65      13.51
  263 UNKNOWN                  26       2.80       0.01      70.83      13.61
  264 UNKNOWN                  25       5.86       0.01      73.00      19.44
  265 UNKNOWN                  25       8.68       0.01      72.96      23.18
  266 UNKNOWN                  27       2.72       0.01      70.87      13.37
  267 UNKNOWN                  25       5.85       0.01      72.77      19.53
  268 UNKNOWN                  27       2.82       0.01      73.77      13.91
  269 UNKNOWN                  22       0.09       0.01       0.23       0.07
  270 UNKNOWN                  25       5.80       0.01      71.80      19.32
  271 UNKNOWN                  25       2.93       0.01      70.96      13.89
  272 UNKNOWN                  28       2.66       0.01      71.15      13.18
  273 UNKNOWN                  25       0.18       0.03       0.72       0.19
  274 UNKNOWN                  29       0.10       0.01       0.52       0.11
  275 UNKNOWN                  24       0.08       0.01       0.43       0.10
  276 UNKNOWN                  27       2.75       0.01      71.40      13.46
  277 UNKNOWN                  26       3.01       0.01      73.77      14.15
  278 UNKNOWN                  24       6.02       0.01      71.13      19.58
  279 UNKNOWN                  26       0.10       0.01       0.48       0.10
  280 UNKNOWN                  28       0.07       0.01       0.23       0.06
  281 UNKNOWN                  26       2.90       0.01      73.32      14.08
  282 UNKNOWN                  28       0.25       0.01       0.97       0.24
  283 UNKNOWN                  28       9.83       0.01      33.94      14.67
  284 UNKNOWN                  29       9.33       0.01      34.40      14.49
  285 UNKNOWN                  29       1.38       0.01      33.63       6.10
  286 UNKNOWN                  28       0.23       0.01       0.58       0.16
  287 UNKNOWN                  29       4.82       0.06      32.72      11.09
  288 UNKNOWN                  30       5.89       0.03      35.32      12.51
  289 UNKNOWN                  26       0.20       0.01       0.60       0.18
  290 UNKNOWN                  24       0.21       0.01       1.20       0.27
  291 UNKNOWN                  29       0.27       0.01       1.67       0.31
  292 UNKNOWN                  28       1.48       0.01      34.01       6.27
  293 UNKNOWN                  26       1.62       0.01      35.65       6.81
  294 UNKNOWN                  28       2.65       0.02      33.92       8.65
  295 UNKNOWN                  30       5.40       5.15       5.69       0.15
  296 UNKNOWN                  30       4.69       4.59       4.82       0.06

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4309.7      4.310   100.0%
TOTAL                             4309.7      4.310

Saved raw event timing to event_timing.json
