# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4261.4 |
| time per iteration from host wall clock (us) |  | 7328.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2106 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 87 | linear_gemv_layer | 8.06 | 7.58 | 8.64 | 29 |
| 88 | moe_router_layer | 15.67 | 14.83 | 16.56 | 29 |
| 89 | gang_moe_w13_linear_layer | 43.55 | 41.16 | 47.16 | 29 |
| 90 | gang_moe_w2_silu_linear_layer | 23.18 | 22.04 | 25.36 | 29 |
| 91 | moe_mul_sum_add_layer | 4.72 | 4.26 | 5.72 | 29 |
| 92 | linear_gemv_layer | 13.80 | 13.28 | 14.23 | 29 |
| 93 | mla_prep_layer | 9.51 | 9.06 | 9.98 | 29 |
| 94 | mla_attend_layer | 12.37 | 11.69 | 13.02 | 29 |
| 95 | mla_merge_uv_tile_layer | 15.21 | 14.77 | 15.62 | 29 |
| 96 | linear_gemv_layer | 7.96 | 7.33 | 8.48 | 29 |
| 97 | moe_router_layer | 16.32 | 15.23 | 17.84 | 29 |
| 98 | gang_moe_w13_linear_layer | 41.66 | 38.57 | 43.72 | 29 |
| 99 | gang_moe_w2_silu_linear_layer | 24.31 | 22.04 | 26.88 | 29 |
| 100 | moe_mul_sum_add_layer | 4.93 | 4.36 | 7.73 | 29 |
| 101 | linear_gemv_layer | 13.70 | 13.35 | 14.03 | 29 |
| 102 | mla_prep_layer | 9.86 | 9.56 | 10.16 | 29 |
| 103 | mla_attend_layer | 12.53 | 11.90 | 13.28 | 29 |
| 104 | mla_merge_uv_tile_layer | 15.22 | 14.66 | 15.72 | 29 |
| 105 | linear_gemv_layer | 7.90 | 7.08 | 8.61 | 29 |
| 106 | moe_router_layer | 16.23 | 15.20 | 18.00 | 29 |
| 107 | gang_moe_w13_linear_layer | 42.83 | 40.08 | 45.31 | 29 |
| 108 | gang_moe_w2_silu_linear_layer | 23.21 | 21.84 | 24.76 | 29 |
| 109 | moe_mul_sum_add_layer | 4.87 | 4.34 | 7.54 | 29 |
| 110 | linear_gemv_layer | 13.52 | 13.14 | 14.28 | 29 |
| 111 | mla_prep_layer | 9.94 | 9.47 | 10.47 | 29 |
| 112 | mla_attend_layer | 12.56 | 11.83 | 13.13 | 29 |
| 113 | mla_merge_uv_tile_layer | 15.20 | 14.45 | 15.62 | 29 |
| 114 | linear_gemv_layer | 7.99 | 7.38 | 8.56 | 29 |
| 115 | moe_router_layer | 15.68 | 14.63 | 17.36 | 29 |
| 116 | gang_moe_w13_linear_layer | 43.44 | 39.93 | 47.88 | 29 |
| 117 | gang_moe_w2_silu_linear_layer | 23.69 | 22.00 | 25.88 | 29 |
| 118 | moe_mul_sum_add_layer | 4.81 | 4.42 | 6.92 | 29 |
| 119 | linear_gemv_layer | 13.63 | 13.14 | 13.97 | 29 |
| 120 | mla_prep_layer | 9.65 | 9.39 | 9.98 | 29 |
| 121 | mla_attend_layer | 12.61 | 11.96 | 13.22 | 29 |
| 122 | mla_merge_uv_tile_layer | 15.24 | 14.73 | 15.76 | 29 |
| 123 | linear_gemv_layer | 7.99 | 7.31 | 8.50 | 29 |
| 124 | moe_router_layer | 15.22 | 14.43 | 16.10 | 29 |
| 125 | gang_moe_w13_linear_layer | 42.24 | 39.48 | 45.17 | 29 |
| 126 | gang_moe_w2_silu_linear_layer | 23.56 | 21.70 | 25.50 | 29 |
| 127 | moe_mul_sum_add_layer | 4.79 | 4.33 | 6.09 | 29 |
| 128 | linear_gemv_layer | 13.74 | 13.19 | 14.38 | 29 |
| 129 | mla_prep_layer | 9.57 | 9.18 | 10.09 | 29 |
| 130 | mla_attend_layer | 12.52 | 11.82 | 13.26 | 29 |
| 131 | mla_merge_uv_tile_layer | 15.22 | 14.70 | 15.61 | 29 |
| 132 | linear_gemv_layer | 7.76 | 7.32 | 8.43 | 29 |
| 133 | moe_router_layer | 16.03 | 15.28 | 17.64 | 29 |
| 134 | gang_moe_w13_linear_layer | 42.09 | 39.44 | 44.21 | 29 |
| 135 | gang_moe_w2_silu_linear_layer | 23.68 | 21.96 | 25.92 | 29 |
| 136 | moe_mul_sum_add_layer | 4.86 | 3.88 | 8.15 | 29 |
| 137 | linear_gemv_layer | 13.70 | 13.26 | 14.08 | 29 |
| 138 | mla_prep_layer | 9.88 | 9.60 | 10.19 | 29 |
| 139 | mla_attend_layer | 12.42 | 11.60 | 13.12 | 29 |
| 140 | mla_merge_uv_tile_layer | 15.20 | 14.64 | 15.60 | 29 |
| 141 | linear_gemv_layer | 7.92 | 7.18 | 8.32 | 29 |
| 142 | moe_router_layer | 16.51 | 15.32 | 18.35 | 29 |
| 143 | gang_moe_w13_linear_layer | 41.58 | 38.54 | 44.76 | 29 |
| 144 | gang_moe_w2_silu_linear_layer | 23.49 | 22.12 | 25.23 | 29 |
