# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4265.0 |
| time per iteration from host wall clock (us) |  | 7276.8 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 182 | linear_gemv_layer | 13.68 | 13.26 | 14.18 | 30 |
| 183 | mla_prep_layer | 9.79 | 9.36 | 10.15 | 30 |
| 184 | mla_attend_layer | 12.78 | 12.00 | 13.38 | 30 |
| 185 | mla_merge_uv_tile_layer | 15.01 | 14.54 | 15.66 | 30 |
| 186 | linear_gemv_layer | 8.03 | 7.32 | 8.62 | 30 |
| 187 | moe_router_layer | 15.92 | 14.54 | 17.60 | 30 |
| 188 | gang_moe_w13_linear_layer | 41.86 | 39.02 | 43.90 | 30 |
| 189 | gang_moe_w2_silu_linear_layer | 23.19 | 21.78 | 24.92 | 30 |
| 190 | moe_mul_sum_add_layer | 5.07 | 4.26 | 8.10 | 30 |
| 191 | linear_gemv_layer | 13.43 | 13.02 | 13.97 | 30 |
| 192 | mla_prep_layer | 9.96 | 9.61 | 10.33 | 30 |
| 193 | mla_attend_layer | 12.47 | 11.81 | 13.25 | 30 |
| 194 | mla_merge_uv_tile_layer | 14.92 | 14.38 | 15.52 | 30 |
| 195 | linear_gemv_layer | 7.89 | 7.24 | 8.44 | 30 |
| 196 | moe_router_layer | 15.74 | 14.80 | 17.36 | 30 |
| 197 | gang_moe_w13_linear_layer | 42.01 | 39.41 | 43.74 | 30 |
| 198 | gang_moe_w2_silu_linear_layer | 23.40 | 22.09 | 25.04 | 30 |
| 199 | moe_mul_sum_add_layer | 4.85 | 4.15 | 6.40 | 30 |
| 200 | linear_gemv_layer | 13.71 | 13.22 | 14.20 | 30 |
| 201 | mla_prep_layer | 9.72 | 9.38 | 10.50 | 30 |
| 202 | mla_attend_layer | 12.52 | 11.64 | 13.06 | 30 |
| 203 | mla_merge_uv_tile_layer | 15.01 | 14.54 | 15.52 | 30 |
| 204 | linear_gemv_layer | 7.93 | 7.34 | 8.44 | 30 |
| 205 | moe_router_layer | 16.54 | 15.14 | 17.83 | 30 |
| 206 | gang_moe_w13_linear_layer | 43.44 | 40.28 | 48.70 | 30 |
| 207 | gang_moe_w2_silu_linear_layer | 22.68 | 21.30 | 24.39 | 30 |
| 208 | moe_mul_sum_add_layer | 5.33 | 4.22 | 7.42 | 30 |
| 209 | linear_gemv_layer | 13.74 | 13.30 | 14.22 | 30 |
| 210 | mla_prep_layer | 9.59 | 9.39 | 9.88 | 30 |
| 211 | mla_attend_layer | 12.36 | 11.62 | 13.12 | 30 |
| 212 | mla_merge_uv_tile_layer | 14.96 | 14.46 | 15.40 | 30 |
| 213 | linear_gemv_layer | 8.11 | 7.40 | 8.56 | 30 |
| 214 | moe_router_layer | 16.22 | 15.28 | 18.06 | 30 |
| 215 | gang_moe_w13_linear_layer | 42.02 | 38.86 | 46.81 | 30 |
| 216 | gang_moe_w2_silu_linear_layer | 23.29 | 21.95 | 25.68 | 30 |
| 217 | moe_mul_sum_add_layer | 4.72 | 4.29 | 5.82 | 30 |
| 218 | linear_gemv_layer | 13.76 | 13.09 | 14.14 | 30 |
| 219 | mla_prep_layer | 9.78 | 9.52 | 10.22 | 30 |
| 220 | mla_attend_layer | 12.71 | 11.76 | 13.50 | 30 |
| 221 | mla_merge_uv_tile_layer | 14.96 | 14.54 | 15.48 | 30 |
| 222 | linear_gemv_layer | 7.90 | 7.14 | 8.28 | 30 |
| 223 | moe_router_layer | 15.59 | 14.76 | 17.53 | 30 |
| 224 | gang_moe_w13_linear_layer | 41.99 | 38.44 | 44.29 | 30 |
| 225 | gang_moe_w2_silu_linear_layer | 23.42 | 21.25 | 25.40 | 30 |
| 226 | moe_mul_sum_add_layer | 4.90 | 4.44 | 5.82 | 30 |
| 227 | linear_gemv_layer | 13.71 | 13.34 | 14.26 | 30 |
| 228 | mla_prep_layer | 10.07 | 9.61 | 10.38 | 30 |
| 229 | mla_attend_layer | 12.58 | 11.47 | 13.59 | 30 |
| 230 | mla_merge_uv_tile_layer | 15.10 | 14.64 | 15.60 | 30 |
| 231 | linear_gemv_layer | 7.97 | 7.44 | 8.42 | 30 |
| 232 | moe_router_layer | 15.73 | 14.90 | 17.70 | 30 |
| 233 | gang_moe_w13_linear_layer | 42.47 | 39.35 | 44.50 | 30 |
| 234 | gang_moe_w2_silu_linear_layer | 22.87 | 21.32 | 24.66 | 30 |
| 235 | moe_mul_sum_add_layer | 4.59 | 4.12 | 5.00 | 30 |
| 236 | linear_gemv_layer | 13.57 | 12.84 | 14.06 | 30 |
| 237 | mla_prep_layer | 9.89 | 9.62 | 10.46 | 30 |
| 238 | mla_attend_layer | 12.38 | 11.72 | 13.19 | 30 |
| 239 | mla_merge_uv_tile_layer | 15.00 | 14.61 | 15.32 | 30 |
| 240 | linear_gemv_layer | 7.73 | 7.18 | 8.48 | 30 |
| 241 | moe_router_layer | 16.14 | 15.02 | 18.17 | 30 |
| 242 | gang_moe_w13_linear_layer | 41.64 | 38.20 | 43.60 | 30 |
| 243 | gang_moe_w2_silu_linear_layer | 22.89 | 21.39 | 24.72 | 30 |
| 244 | moe_mul_sum_add_layer | 5.62 | 4.15 | 6.96 | 30 |
| 245 | linear_gemv_layer | 4.98 | 0.00 | 73.60 | 30 |
| 246 | argmax_partial_layer | 2.80 | 0.00 | 74.20 | 30 |
| 247 | argmax_reduce_layer | 5.11 | 0.00 | 74.18 | 30 |
| 248 | event_248 | 0.24 | 0.00 | 1.50 | 30 |
| 249 | event_249 | 0.22 | 0.00 | 0.98 | 30 |
| 250 | event_250 | 0.30 | 0.00 | 1.75 | 30 |
| 251 | event_251 | 0.24 | 0.00 | 1.66 | 30 |
| 252 | event_252 | 0.25 | 0.00 | 1.23 | 30 |
| 253 | event_253 | 0.23 | 0.00 | 1.04 | 30 |
| 254 | event_254 | 0.18 | 0.00 | 1.44 | 30 |
| 255 | event_255 | 0.12 | 0.00 | 0.44 | 30 |
| 256 | event_256 | 5.05 | 0.00 | 73.64 | 30 |
| 257 | event_257 | 5.00 | 0.00 | 74.22 | 30 |
| 258 | event_258 | 0.22 | 0.00 | 1.00 | 30 |
| 259 | event_259 | 9.70 | 0.00 | 74.58 | 30 |
| 260 | event_260 | 4.91 | 0.00 | 71.70 | 30 |
| 261 | event_261 | 5.07 | 0.00 | 71.93 | 30 |
| 262 | event_262 | 0.12 | 0.00 | 0.68 | 30 |
| 263 | event_263 | 0.25 | 0.00 | 2.22 | 30 |
| 264 | event_264 | 2.72 | 0.00 | 75.13 | 30 |
| 265 | event_265 | 0.17 | 0.00 | 0.59 | 30 |
| 266 | event_266 | 5.02 | 0.00 | 72.18 | 30 |
| 267 | event_267 | 2.69 | 0.00 | 74.86 | 30 |
| 268 | event_268 | 2.65 | 0.00 | 73.40 | 30 |
| 269 | event_269 | 2.63 | 0.00 | 71.36 | 30 |
| 270 | event_270 | 0.18 | 0.00 | 0.92 | 30 |
| 271 | event_271 | 0.20 | 0.00 | 0.76 | 30 |
| 272 | event_272 | 2.61 | 0.00 | 72.95 | 30 |
| 273 | event_273 | 0.21 | 0.00 | 1.20 | 30 |
| 274 | event_274 | 0.32 | 0.00 | 2.12 | 30 |
| 275 | event_275 | 0.29 | 0.00 | 2.14 | 30 |
| 276 | event_276 | 0.15 | 0.00 | 1.28 | 30 |
| 277 | event_277 | 5.12 | 0.00 | 74.24 | 30 |
| 278 | event_278 | 2.68 | 0.00 | 73.50 | 30 |
| 279 | event_279 | 2.59 | 0.00 | 71.48 | 30 |
| 280 | event_280 | 2.59 | 0.00 | 73.50 | 30 |
| 281 | event_281 | 2.60 | 0.00 | 72.48 | 30 |
| 282 | event_282 | 3.96 | 0.00 | 28.56 | 30 |
| 283 | event_283 | 6.92 | 0.00 | 30.23 | 30 |
| 284 | event_284 | 3.25 | 0.00 | 30.31 | 30 |
| 285 | event_285 | 4.97 | 0.00 | 31.14 | 30 |
| 286 | event_286 | 1.21 | 0.00 | 26.45 | 30 |
| 287 | event_287 | 2.66 | 0.00 | 31.03 | 30 |
| 288 | event_288 | 1.17 | 0.00 | 25.56 | 30 |
| 289 | event_289 | 1.25 | 0.00 | 28.36 | 30 |
| 290 | event_290 | 2.33 | 0.00 | 29.21 | 30 |
| 291 | event_291 | 2.41 | 0.00 | 30.56 | 30 |
| 292 | event_292 | 2.07 | 0.00 | 28.33 | 30 |
| 293 | event_293 | 0.64 | 0.00 | 2.56 | 30 |
| 294 | event_294 | 0.35 | 0.00 | 1.48 | 30 |
| 295 | event_295 | 5.54 | 5.12 | 5.80 | 30 |
| 296 | event_296 | 5.20 | 5.04 | 5.36 | 30 |

-> /home/hotaisle/metalOps/harness/fleet_out/L27_head_it31_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_w2cktile+nolocalcas+pollsleep8_gv_lg48_mt_mh2/metrics.json, /home/hotaisle/metalOps/harness/fleet_out/L27_head_it31_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_w2cktile+nolocalcas+pollsleep8_gv_lg48_mt_mh2/report_table.md
