# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4293.3 |
| time per iteration from host wall clock (us) |  | 7471.3 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2106 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 70 | moe_router_layer | 17.40 | 15.30 | 18.26 | 29 |
| 71 | gang_moe_w13_linear_layer | 41.31 | 38.81 | 46.70 | 29 |
| 72 | gang_moe_w2_silu_linear_layer | 24.24 | 21.83 | 26.60 | 29 |
| 73 | moe_mul_sum_add_layer | 4.88 | 4.40 | 5.93 | 29 |
| 74 | linear_gemv_layer | 14.31 | 13.82 | 14.87 | 29 |
| 75 | mla_prep_layer | 9.79 | 9.53 | 10.00 | 29 |
| 76 | mla_attend_layer | 12.40 | 11.72 | 13.31 | 29 |
| 77 | mla_merge_uv_tile_layer | 15.15 | 14.63 | 15.64 | 29 |
| 78 | linear_gemv_layer | 8.01 | 7.58 | 8.52 | 29 |
| 79 | moe_router_layer | 16.91 | 15.12 | 18.33 | 29 |
| 80 | gang_moe_w13_linear_layer | 41.72 | 39.02 | 44.85 | 29 |
| 81 | gang_moe_w2_silu_linear_layer | 23.93 | 22.06 | 25.80 | 29 |
| 82 | moe_mul_sum_add_layer | 4.96 | 4.28 | 5.97 | 29 |
| 83 | linear_gemv_layer | 14.30 | 13.83 | 14.75 | 29 |
| 84 | mla_prep_layer | 10.16 | 9.89 | 10.52 | 29 |
| 85 | mla_attend_layer | 12.34 | 11.54 | 13.12 | 29 |
| 86 | mla_merge_uv_tile_layer | 15.21 | 14.63 | 15.69 | 29 |
| 87 | linear_gemv_layer | 7.82 | 7.35 | 8.51 | 29 |
| 88 | moe_router_layer | 16.89 | 15.12 | 18.06 | 29 |
| 89 | gang_moe_w13_linear_layer | 44.04 | 41.45 | 48.36 | 29 |
| 90 | gang_moe_w2_silu_linear_layer | 23.59 | 21.72 | 25.64 | 29 |
| 91 | moe_mul_sum_add_layer | 4.92 | 4.34 | 8.17 | 29 |
| 92 | linear_gemv_layer | 14.25 | 13.79 | 14.86 | 29 |
| 93 | mla_prep_layer | 9.94 | 9.43 | 10.42 | 29 |
| 94 | mla_attend_layer | 12.47 | 11.48 | 13.29 | 29 |
| 95 | mla_merge_uv_tile_layer | 14.98 | 14.29 | 15.59 | 29 |
| 96 | linear_gemv_layer | 7.87 | 7.31 | 8.39 | 29 |
| 97 | moe_router_layer | 17.04 | 15.42 | 18.34 | 29 |
| 98 | gang_moe_w13_linear_layer | 40.94 | 38.62 | 43.65 | 29 |
| 99 | gang_moe_w2_silu_linear_layer | 23.78 | 21.87 | 25.76 | 29 |
| 100 | moe_mul_sum_add_layer | 4.96 | 4.02 | 5.91 | 29 |
| 101 | linear_gemv_layer | 14.31 | 13.90 | 14.73 | 29 |
| 102 | mla_prep_layer | 9.60 | 9.33 | 10.50 | 29 |
| 103 | mla_attend_layer | 12.60 | 11.74 | 13.34 | 29 |
| 104 | mla_merge_uv_tile_layer | 15.08 | 14.52 | 15.62 | 29 |
| 105 | linear_gemv_layer | 7.94 | 7.44 | 8.55 | 29 |
| 106 | moe_router_layer | 16.24 | 14.71 | 17.85 | 29 |
| 107 | gang_moe_w13_linear_layer | 43.90 | 40.93 | 47.12 | 29 |
| 108 | gang_moe_w2_silu_linear_layer | 23.46 | 21.81 | 25.88 | 29 |
| 109 | moe_mul_sum_add_layer | 5.11 | 4.39 | 8.39 | 29 |
| 110 | linear_gemv_layer | 14.03 | 13.54 | 14.76 | 29 |
| 111 | mla_prep_layer | 9.63 | 9.39 | 10.04 | 29 |
| 112 | mla_attend_layer | 12.41 | 11.67 | 13.04 | 29 |
| 113 | mla_merge_uv_tile_layer | 15.21 | 14.83 | 15.83 | 29 |
| 114 | linear_gemv_layer | 8.02 | 7.57 | 8.60 | 29 |
| 115 | moe_router_layer | 16.90 | 15.01 | 17.90 | 29 |
| 116 | gang_moe_w13_linear_layer | 41.35 | 39.04 | 43.80 | 29 |
| 117 | gang_moe_w2_silu_linear_layer | 23.64 | 21.91 | 27.44 | 29 |
| 118 | moe_mul_sum_add_layer | 4.95 | 4.23 | 5.73 | 29 |
| 119 | linear_gemv_layer | 14.27 | 13.82 | 14.97 | 29 |
| 120 | mla_prep_layer | 10.01 | 9.69 | 10.45 | 29 |
| 121 | mla_attend_layer | 12.36 | 11.54 | 13.27 | 29 |
| 122 | mla_merge_uv_tile_layer | 15.14 | 14.72 | 15.63 | 29 |
| 123 | linear_gemv_layer | 7.93 | 7.25 | 8.35 | 29 |
| 124 | moe_router_layer | 16.35 | 14.86 | 17.98 | 29 |
| 125 | gang_moe_w13_linear_layer | 41.51 | 39.44 | 43.82 | 29 |
| 126 | gang_moe_w2_silu_linear_layer | 23.64 | 21.98 | 27.32 | 29 |
| 127 | moe_mul_sum_add_layer | 5.01 | 4.39 | 6.09 | 29 |
| 128 | linear_gemv_layer | 14.06 | 13.66 | 14.60 | 29 |
| 129 | mla_prep_layer | 10.00 | 9.50 | 10.38 | 29 |
| 130 | mla_attend_layer | 12.60 | 12.05 | 13.20 | 29 |
| 131 | mla_merge_uv_tile_layer | 15.03 | 14.60 | 15.51 | 29 |
| 132 | linear_gemv_layer | 8.01 | 7.64 | 8.42 | 29 |
| 133 | moe_router_layer | 16.13 | 15.67 | 16.99 | 29 |
| 134 | gang_moe_w13_linear_layer | 42.08 | 40.47 | 43.95 | 29 |
| 135 | gang_moe_w2_silu_linear_layer | 24.79 | 22.20 | 27.16 | 29 |
| 136 | moe_mul_sum_add_layer | 5.20 | 4.33 | 9.64 | 29 |
| 137 | linear_gemv_layer | 14.16 | 13.68 | 14.66 | 29 |
| 138 | mla_prep_layer | 9.64 | 9.30 | 10.62 | 29 |
| 139 | mla_attend_layer | 12.60 | 11.86 | 13.23 | 29 |
| 140 | mla_merge_uv_tile_layer | 15.09 | 14.68 | 15.77 | 29 |
| 141 | linear_gemv_layer | 7.84 | 7.28 | 8.22 | 29 |
| 142 | moe_router_layer | 16.69 | 15.71 | 18.11 | 29 |
| 143 | gang_moe_w13_linear_layer | 41.21 | 38.76 | 44.13 | 29 |
| 144 | gang_moe_w2_silu_linear_layer | 23.92 | 22.15 | 25.24 | 29 |
| 145 | moe_mul_sum_add_layer | 4.97 | 4.45 | 6.14 | 29 |
| 146 | linear_gemv_layer | 14.11 | 13.66 | 14.53 | 29 |
| 147 | mla_prep_layer | 9.71 | 9.45 | 10.08 | 29 |
| 148 | mla_attend_layer | 12.80 | 11.90 | 13.23 | 29 |
| 149 | mla_merge_uv_tile_layer | 15.19 | 14.75 | 15.52 | 29 |
| 150 | linear_gemv_layer | 7.77 | 7.09 | 8.25 | 29 |
| 151 | moe_router_layer | 16.09 | 14.91 | 17.91 | 29 |
| 152 | gang_moe_w13_linear_layer | 41.19 | 38.85 | 43.46 | 29 |
| 153 | gang_moe_w2_silu_linear_layer | 23.80 | 21.90 | 24.92 | 29 |
| 154 | moe_mul_sum_add_layer | 5.02 | 4.26 | 8.15 | 29 |
| 155 | linear_gemv_layer | 14.12 | 13.55 | 14.74 | 29 |
| 156 | mla_prep_layer | 9.83 | 9.42 | 10.12 | 29 |
| 157 | mla_attend_layer | 12.27 | 11.09 | 13.19 | 29 |
| 158 | mla_merge_uv_tile_layer | 15.13 | 14.49 | 15.47 | 29 |
| 159 | linear_gemv_layer | 7.02 | 6.63 | 7.50 | 29 |
| 160 | moe_router_layer | 16.40 | 14.87 | 17.89 | 29 |
| 161 | gang_moe_w13_linear_layer | 42.31 | 39.06 | 47.64 | 29 |
| 162 | gang_moe_w2_silu_linear_layer | 23.44 | 22.22 | 25.37 | 29 |
| 163 | moe_mul_sum_add_layer | 4.89 | 4.21 | 6.13 | 29 |
| 164 | linear_gemv_layer | 14.32 | 13.76 | 14.72 | 29 |
| 165 | mla_prep_layer | 9.96 | 9.55 | 10.75 | 29 |
| 166 | mla_attend_layer | 12.53 | 11.86 | 13.17 | 29 |
| 167 | mla_merge_uv_tile_layer | 15.04 | 14.52 | 15.50 | 29 |
| 168 | linear_gemv_layer | 7.86 | 7.08 | 8.44 | 29 |
| 169 | moe_router_layer | 15.58 | 15.00 | 16.53 | 29 |
| 170 | gang_moe_w13_linear_layer | 42.91 | 40.85 | 47.03 | 29 |
| 171 | gang_moe_w2_silu_linear_layer | 23.54 | 21.91 | 26.00 | 29 |
| 172 | moe_mul_sum_add_layer | 4.89 | 4.06 | 5.77 | 29 |
| 173 | linear_gemv_layer | 14.05 | 13.35 | 14.44 | 29 |
| 174 | mla_prep_layer | 9.61 | 9.08 | 10.70 | 29 |
