# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4458.0 |
| time per iteration from host wall clock (us) |  | 7550.1 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
|---|---|---|---|---|---|
| 1 | iteration_start | 200.66 | 96.92 | 280.88 | 28 |
| 2 | embed_layer | 14.08 | 12.96 | 15.60 | 29 |
| 3 | linear_gemv_layer | 24.51 | 22.84 | 26.64 | 29 |
| 4 | mla_prep_layer | 9.87 | 9.56 | 10.26 | 29 |
| 5 | mla_attend_layer | 12.39 | 11.72 | 13.46 | 29 |
| 6 | mla_merge_uv_tile_layer | 15.10 | 14.54 | 15.64 | 29 |
| 7 | linear_gemv_layer | 7.68 | 7.18 | 8.10 | 29 |
| 8 | rmsnorm_layer | 4.26 | 3.64 | 5.17 | 29 |
| 9 | gang_linear_silu_layer | 35.46 | 33.68 | 36.72 | 29 |
| 10 | linear_with_residual_layer | 50.75 | 49.76 | 52.08 | 29 |
| 11 | linear_gemv_layer | 11.19 | 10.40 | 12.09 | 29 |
| 12 | mla_prep_layer | 9.85 | 9.57 | 10.26 | 29 |
| 13 | mla_attend_layer | 12.32 | 11.48 | 13.04 | 29 |
| 14 | mla_merge_uv_tile_layer | 15.23 | 14.74 | 15.56 | 29 |
| 15 | linear_gemv_layer | 6.98 | 6.64 | 7.61 | 29 |
| 16 | moe_router_layer | 17.05 | 15.35 | 18.35 | 29 |
| 17 | gang_moe_w13_linear_layer | 42.58 | 39.17 | 46.77 | 29 |
| 18 | gang_moe_w2_silu_linear_layer | 22.98 | 21.60 | 24.48 | 29 |
| 19 | moe_mul_sum_add_layer | 4.89 | 4.22 | 5.30 | 29 |
| 20 | linear_gemv_layer | 11.25 | 10.46 | 12.12 | 29 |
| 21 | mla_prep_layer | 9.96 | 9.49 | 11.68 | 29 |
| 22 | mla_attend_layer | 12.41 | 11.74 | 12.98 | 29 |
| 23 | mla_merge_uv_tile_layer | 15.13 | 14.60 | 15.67 | 29 |
| 24 | linear_gemv_layer | 7.94 | 7.40 | 8.32 | 29 |
| 25 | moe_router_layer | 16.22 | 15.46 | 18.15 | 29 |
| 26 | gang_moe_w13_linear_layer | 43.59 | 39.64 | 48.23 | 29 |
| 27 | gang_moe_w2_silu_linear_layer | 23.11 | 21.96 | 24.68 | 29 |
| 28 | moe_mul_sum_add_layer | 4.86 | 4.19 | 5.63 | 29 |
| 29 | linear_gemv_layer | 11.25 | 10.61 | 11.76 | 29 |
| 30 | mla_prep_layer | 9.70 | 9.24 | 10.13 | 29 |
| 31 | mla_attend_layer | 12.34 | 11.42 | 13.13 | 29 |
| 32 | mla_merge_uv_tile_layer | 15.14 | 14.50 | 15.82 | 29 |
| 33 | linear_gemv_layer | 7.81 | 7.25 | 8.58 | 29 |
| 34 | moe_router_layer | 16.92 | 15.42 | 18.34 | 29 |
| 35 | gang_moe_w13_linear_layer | 43.15 | 39.20 | 48.04 | 29 |
| 36 | gang_moe_w2_silu_linear_layer | 23.36 | 21.57 | 25.18 | 29 |
| 37 | moe_mul_sum_add_layer | 4.96 | 4.43 | 6.03 | 29 |
| 38 | linear_gemv_layer | 11.75 | 10.76 | 16.70 | 29 |
| 39 | mla_prep_layer | 9.79 | 9.34 | 10.22 | 29 |
| 40 | mla_attend_layer | 12.47 | 11.92 | 13.04 | 29 |
| 41 | mla_merge_uv_tile_layer | 15.31 | 14.86 | 15.81 | 29 |
| 42 | linear_gemv_layer | 7.85 | 7.38 | 8.32 | 29 |
| 43 | moe_router_layer | 16.38 | 15.23 | 17.80 | 29 |
| 44 | gang_moe_w13_linear_layer | 44.11 | 40.70 | 46.12 | 29 |
| 45 | gang_moe_w2_silu_linear_layer | 24.22 | 21.60 | 30.62 | 29 |
| 46 | moe_mul_sum_add_layer | 4.71 | 4.02 | 5.40 | 29 |
| 47 | linear_gemv_layer | 14.22 | 10.49 | 20.20 | 29 |
| 48 | mla_prep_layer | 9.93 | 9.59 | 11.06 | 29 |
| 49 | mla_attend_layer | 12.28 | 11.20 | 12.89 | 29 |
| 50 | mla_merge_uv_tile_layer | 15.29 | 14.80 | 16.04 | 29 |
| 51 | linear_gemv_layer | 7.89 | 7.42 | 8.61 | 29 |
| 52 | moe_router_layer | 16.36 | 14.89 | 17.87 | 29 |
| 53 | gang_moe_w13_linear_layer | 42.25 | 39.49 | 45.22 | 29 |
| 54 | gang_moe_w2_silu_linear_layer | 24.45 | 22.16 | 28.42 | 29 |
| 55 | moe_mul_sum_add_layer | 4.91 | 4.42 | 6.84 | 29 |
| 56 | linear_gemv_layer | 16.59 | 11.03 | 20.30 | 29 |
| 57 | mla_prep_layer | 9.77 | 9.52 | 10.64 | 29 |
| 58 | mla_attend_layer | 12.23 | 11.42 | 12.86 | 29 |
| 59 | mla_merge_uv_tile_layer | 15.26 | 14.76 | 15.90 | 29 |
| 60 | linear_gemv_layer | 7.96 | 7.44 | 8.56 | 29 |
| 61 | moe_router_layer | 16.48 | 14.80 | 17.81 | 29 |
| 62 | gang_moe_w13_linear_layer | 41.38 | 38.96 | 43.60 | 29 |
| 63 | gang_moe_w2_silu_linear_layer | 25.55 | 21.52 | 29.02 | 29 |
| 64 | moe_mul_sum_add_layer | 4.76 | 4.16 | 6.44 | 29 |
| 65 | linear_gemv_layer | 18.16 | 14.86 | 22.06 | 29 |
| 66 | mla_prep_layer | 9.71 | 9.55 | 10.99 | 29 |
| 67 | mla_attend_layer | 12.17 | 11.51 | 13.56 | 29 |
| 68 | mla_merge_uv_tile_layer | 15.07 | 14.43 | 15.48 | 29 |
| 69 | linear_gemv_layer | 7.91 | 7.40 | 8.42 | 29 |
| 70 | moe_router_layer | 16.69 | 15.48 | 17.99 | 29 |
| 71 | gang_moe_w13_linear_layer | 41.96 | 39.31 | 45.65 | 29 |
| 72 | gang_moe_w2_silu_linear_layer | 25.45 | 22.08 | 31.15 | 29 |
| 73 | moe_mul_sum_add_layer | 4.78 | 4.22 | 6.03 | 29 |
| 74 | linear_gemv_layer | 18.12 | 14.46 | 22.98 | 29 |
| 75 | mla_prep_layer | 9.78 | 9.58 | 10.10 | 29 |
| 76 | mla_attend_layer | 12.49 | 11.76 | 13.32 | 29 |
| 77 | mla_merge_uv_tile_layer | 15.22 | 14.80 | 15.67 | 29 |
| 78 | linear_gemv_layer | 7.90 | 7.45 | 8.34 | 29 |
| 79 | moe_router_layer | 17.02 | 15.44 | 18.16 | 29 |
| 80 | gang_moe_w13_linear_layer | 43.33 | 38.72 | 46.76 | 29 |
| 81 | gang_moe_w2_silu_linear_layer | 25.34 | 21.52 | 29.82 | 29 |
| 82 | moe_mul_sum_add_layer | 4.72 | 4.10 | 6.28 | 29 |
| 83 | linear_gemv_layer | 17.88 | 14.22 | 21.09 | 29 |
| 84 | mla_prep_layer | 9.96 | 9.66 | 11.82 | 29 |
| 85 | mla_attend_layer | 12.43 | 11.64 | 13.01 | 29 |
| 86 | mla_merge_uv_tile_layer | 15.26 | 14.48 | 15.72 | 29 |
| 87 | linear_gemv_layer | 7.75 | 7.08 | 8.52 | 29 |
| 88 | moe_router_layer | 17.19 | 14.85 | 17.75 | 29 |
| 89 | gang_moe_w13_linear_layer | 44.12 | 41.41 | 46.34 | 29 |
| 90 | gang_moe_w2_silu_linear_layer | 26.48 | 22.43 | 31.18 | 29 |
| 91 | moe_mul_sum_add_layer | 5.07 | 4.26 | 6.52 | 29 |
| 92 | linear_gemv_layer | 17.59 | 14.34 | 21.86 | 29 |
| 93 | mla_prep_layer | 9.94 | 9.60 | 10.52 | 29 |
| 94 | mla_attend_layer | 12.28 | 11.62 | 12.74 | 29 |
| 95 | mla_merge_uv_tile_layer | 15.23 | 14.80 | 15.64 | 29 |
| 96 | linear_gemv_layer | 7.80 | 7.42 | 8.44 | 29 |
| 97 | moe_router_layer | 16.54 | 15.20 | 18.24 | 29 |
| 98 | gang_moe_w13_linear_layer | 41.39 | 38.56 | 43.56 | 29 |
| 99 | gang_moe_w2_silu_linear_layer | 26.49 | 21.85 | 30.30 | 29 |
| 100 | moe_mul_sum_add_layer | 4.71 | 4.08 | 6.24 | 29 |
| 101 | linear_gemv_layer | 17.92 | 14.38 | 22.06 | 29 |
| 102 | mla_prep_layer | 9.57 | 9.39 | 10.27 | 29 |
