# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4293.5 |
| time per iteration from host wall clock (us) |  | 7203.3 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2106 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
|---|---|---|---|---|---|
| 1 | iteration_start | 222.53 | 206.92 | 292.48 | 30 |
| 2 | embed_layer | 13.96 | 12.42 | 15.30 | 31 |
| 3 | linear_gemv_layer | 16.78 | 15.24 | 18.34 | 31 |
| 4 | mla_prep_layer | 10.06 | 9.60 | 11.62 | 31 |
| 5 | mla_attend_layer | 12.23 | 11.64 | 13.08 | 31 |
| 6 | mla_merge_uv_tile_layer | 15.10 | 14.60 | 15.86 | 31 |
| 7 | linear_gemv_layer | 7.74 | 7.26 | 8.27 | 31 |
| 8 | rmsnorm_layer | 3.90 | 3.41 | 4.85 | 31 |
| 9 | gang_linear_silu_layer | 35.50 | 33.59 | 36.88 | 31 |
| 10 | linear_with_residual_layer | 50.37 | 49.50 | 51.84 | 31 |
| 11 | linear_gemv_layer | 13.57 | 12.98 | 14.14 | 31 |
| 12 | mla_prep_layer | 9.79 | 9.32 | 10.52 | 31 |
| 13 | mla_attend_layer | 11.98 | 11.26 | 12.59 | 31 |
| 14 | mla_merge_uv_tile_layer | 15.10 | 14.78 | 15.48 | 31 |
| 15 | linear_gemv_layer | 7.14 | 6.74 | 8.20 | 31 |
| 16 | moe_router_layer | 16.47 | 15.44 | 17.98 | 31 |
| 17 | gang_moe_w13_linear_layer | 44.90 | 41.90 | 48.08 | 31 |
| 18 | gang_moe_w2_silu_linear_layer | 23.61 | 21.92 | 25.88 | 31 |
| 19 | moe_mul_sum_add_layer | 4.55 | 4.22 | 4.85 | 31 |
| 20 | linear_gemv_layer | 13.67 | 13.16 | 14.16 | 31 |
| 21 | mla_prep_layer | 9.94 | 9.52 | 11.26 | 31 |
| 22 | mla_attend_layer | 12.33 | 11.48 | 13.14 | 31 |
| 23 | mla_merge_uv_tile_layer | 15.18 | 14.60 | 15.74 | 31 |
| 24 | linear_gemv_layer | 7.87 | 7.34 | 8.24 | 31 |
| 25 | moe_router_layer | 15.84 | 15.22 | 17.68 | 31 |
| 26 | gang_moe_w13_linear_layer | 44.69 | 39.88 | 47.65 | 31 |
| 27 | gang_moe_w2_silu_linear_layer | 23.98 | 22.05 | 26.43 | 31 |
| 28 | moe_mul_sum_add_layer | 4.60 | 4.12 | 6.18 | 31 |
| 29 | linear_gemv_layer | 13.58 | 13.32 | 14.05 | 31 |
| 30 | mla_prep_layer | 9.59 | 9.28 | 9.94 | 31 |
| 31 | mla_attend_layer | 12.19 | 11.48 | 12.70 | 31 |
| 32 | mla_merge_uv_tile_layer | 15.05 | 14.58 | 15.43 | 31 |
| 33 | linear_gemv_layer | 7.83 | 7.33 | 8.39 | 31 |
| 34 | moe_router_layer | 15.95 | 14.80 | 17.54 | 31 |
| 35 | gang_moe_w13_linear_layer | 42.64 | 40.10 | 46.16 | 31 |
| 36 | gang_moe_w2_silu_linear_layer | 24.21 | 22.11 | 26.64 | 31 |
| 37 | moe_mul_sum_add_layer | 4.71 | 3.98 | 7.64 | 31 |
| 38 | linear_gemv_layer | 13.66 | 13.22 | 14.05 | 31 |
| 39 | mla_prep_layer | 9.65 | 9.34 | 10.12 | 31 |
| 40 | mla_attend_layer | 12.37 | 11.60 | 13.58 | 31 |
| 41 | mla_merge_uv_tile_layer | 15.01 | 14.59 | 15.55 | 31 |
| 42 | linear_gemv_layer | 7.85 | 7.42 | 8.36 | 31 |
| 43 | moe_router_layer | 16.16 | 15.17 | 17.91 | 31 |
| 44 | gang_moe_w13_linear_layer | 44.51 | 39.76 | 46.83 | 31 |
| 45 | gang_moe_w2_silu_linear_layer | 23.71 | 20.98 | 26.87 | 31 |
| 46 | moe_mul_sum_add_layer | 4.52 | 4.18 | 4.88 | 31 |
| 47 | linear_gemv_layer | 13.37 | 12.90 | 13.96 | 31 |
| 48 | mla_prep_layer | 9.64 | 9.24 | 10.36 | 31 |
| 49 | mla_attend_layer | 11.98 | 10.88 | 12.82 | 31 |
| 50 | mla_merge_uv_tile_layer | 15.03 | 14.64 | 15.64 | 31 |
| 51 | linear_gemv_layer | 7.98 | 7.22 | 8.34 | 31 |
| 52 | moe_router_layer | 16.64 | 15.64 | 18.00 | 31 |
| 53 | gang_moe_w13_linear_layer | 43.14 | 40.16 | 45.09 | 31 |
| 54 | gang_moe_w2_silu_linear_layer | 23.49 | 21.42 | 26.84 | 31 |
| 55 | moe_mul_sum_add_layer | 4.60 | 4.00 | 5.16 | 31 |
| 56 | linear_gemv_layer | 13.59 | 13.16 | 14.00 | 31 |
| 57 | mla_prep_layer | 10.13 | 9.74 | 10.66 | 31 |
| 58 | mla_attend_layer | 12.11 | 11.38 | 13.02 | 31 |
| 59 | mla_merge_uv_tile_layer | 15.03 | 14.52 | 15.48 | 31 |
| 60 | linear_gemv_layer | 8.00 | 7.38 | 8.50 | 31 |
| 61 | moe_router_layer | 16.78 | 15.38 | 18.14 | 31 |
| 62 | gang_moe_w13_linear_layer | 42.11 | 39.62 | 44.60 | 31 |
| 63 | gang_moe_w2_silu_linear_layer | 24.18 | 21.32 | 27.80 | 31 |
| 64 | moe_mul_sum_add_layer | 4.57 | 4.21 | 5.40 | 31 |
| 65 | linear_gemv_layer | 13.70 | 13.08 | 14.17 | 31 |
| 66 | mla_prep_layer | 9.72 | 9.45 | 10.22 | 31 |
