# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4316.0 |
| time per iteration from host wall clock (us) |  | 7383.4 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
|---|---|---|---|---|---|
| 1 | iteration_start | 219.10 | 200.64 | 313.16 | 28 |
| 2 | embed_layer | 14.33 | 12.24 | 15.60 | 29 |
| 3 | linear_gemv_layer | 17.35 | 16.04 | 18.80 | 29 |
| 4 | mla_prep_layer | 10.33 | 9.68 | 12.08 | 29 |
| 5 | mla_attend_layer | 12.30 | 11.68 | 13.20 | 29 |
| 6 | mla_merge_uv_tile_layer | 15.16 | 14.60 | 15.72 | 29 |
| 7 | linear_gemv_layer | 8.17 | 7.32 | 8.81 | 29 |
| 8 | rmsnorm_layer | 3.98 | 3.60 | 4.34 | 29 |
| 9 | gang_linear_silu_layer | 35.35 | 34.54 | 38.28 | 29 |
| 10 | linear_with_residual_layer | 50.47 | 49.76 | 51.32 | 29 |
| 11 | linear_gemv_layer | 13.98 | 13.20 | 14.55 | 29 |
| 12 | mla_prep_layer | 9.71 | 9.21 | 10.77 | 29 |
| 13 | mla_attend_layer | 12.19 | 11.61 | 13.15 | 29 |
| 14 | mla_merge_uv_tile_layer | 15.00 | 14.29 | 15.66 | 29 |
| 15 | linear_gemv_layer | 7.46 | 7.02 | 8.17 | 29 |
| 16 | moe_router_layer | 16.27 | 15.74 | 16.94 | 29 |
| 17 | gang_moe_w13_linear_layer | 42.26 | 40.82 | 44.88 | 29 |
| 18 | gang_moe_w2_silu_linear_layer | 24.37 | 22.62 | 25.48 | 29 |
| 19 | moe_mul_sum_add_layer | 4.68 | 4.24 | 5.27 | 29 |
| 20 | linear_gemv_layer | 13.96 | 13.46 | 14.56 | 29 |
| 21 | mla_prep_layer | 9.80 | 9.22 | 10.20 | 29 |
| 22 | mla_attend_layer | 12.62 | 11.54 | 13.10 | 29 |
| 23 | mla_merge_uv_tile_layer | 15.43 | 14.84 | 15.87 | 29 |
| 24 | linear_gemv_layer | 8.04 | 7.42 | 8.64 | 29 |
| 25 | moe_router_layer | 15.59 | 14.93 | 16.52 | 29 |
| 26 | gang_moe_w13_linear_layer | 41.64 | 40.83 | 44.07 | 29 |
| 27 | gang_moe_w2_silu_linear_layer | 24.17 | 22.34 | 25.36 | 29 |
| 28 | moe_mul_sum_add_layer | 4.83 | 3.96 | 5.36 | 29 |
| 29 | linear_gemv_layer | 13.81 | 13.32 | 14.32 | 29 |
| 30 | mla_prep_layer | 9.74 | 9.40 | 10.04 | 29 |
| 31 | mla_attend_layer | 12.49 | 11.68 | 13.32 | 29 |
| 32 | mla_merge_uv_tile_layer | 15.27 | 14.68 | 15.88 | 29 |
| 33 | linear_gemv_layer | 8.10 | 7.76 | 8.52 | 29 |
| 34 | moe_router_layer | 15.35 | 14.72 | 16.31 | 29 |
| 35 | gang_moe_w13_linear_layer | 41.72 | 40.57 | 43.60 | 29 |
| 36 | gang_moe_w2_silu_linear_layer | 24.38 | 22.90 | 25.56 | 29 |
| 37 | moe_mul_sum_add_layer | 4.95 | 4.49 | 5.44 | 29 |
| 38 | linear_gemv_layer | 13.81 | 13.08 | 14.42 | 29 |
| 39 | mla_prep_layer | 9.64 | 9.24 | 10.06 | 29 |
| 40 | mla_attend_layer | 12.36 | 11.65 | 12.88 | 29 |
| 41 | mla_merge_uv_tile_layer | 15.05 | 14.57 | 15.54 | 29 |
| 42 | linear_gemv_layer | 8.07 | 7.52 | 8.74 | 29 |
| 43 | moe_router_layer | 15.83 | 15.23 | 16.70 | 29 |
| 44 | gang_moe_w13_linear_layer | 44.05 | 40.82 | 48.16 | 29 |
| 45 | gang_moe_w2_silu_linear_layer | 24.08 | 22.88 | 25.40 | 29 |
| 46 | moe_mul_sum_add_layer | 4.86 | 4.30 | 5.72 | 29 |
| 47 | linear_gemv_layer | 13.68 | 12.98 | 14.28 | 29 |
| 48 | mla_prep_layer | 9.66 | 9.13 | 10.91 | 29 |
| 49 | mla_attend_layer | 12.58 | 12.03 | 13.27 | 29 |
| 50 | mla_merge_uv_tile_layer | 15.00 | 14.50 | 15.67 | 29 |
| 51 | linear_gemv_layer | 8.01 | 7.54 | 8.76 | 29 |
| 52 | moe_router_layer | 15.54 | 14.97 | 16.40 | 29 |
| 53 | gang_moe_w13_linear_layer | 42.05 | 40.94 | 43.90 | 29 |
| 54 | gang_moe_w2_silu_linear_layer | 24.23 | 22.32 | 25.84 | 29 |
| 55 | moe_mul_sum_add_layer | 5.03 | 4.76 | 6.02 | 29 |
| 56 | linear_gemv_layer | 13.88 | 13.48 | 14.32 | 29 |
| 57 | mla_prep_layer | 9.82 | 9.30 | 10.28 | 29 |
| 58 | mla_attend_layer | 12.70 | 11.90 | 13.35 | 29 |
| 59 | mla_merge_uv_tile_layer | 15.20 | 14.80 | 15.74 | 29 |
| 60 | linear_gemv_layer | 8.15 | 7.56 | 8.77 | 29 |
| 61 | moe_router_layer | 15.07 | 14.45 | 15.64 | 29 |
| 62 | gang_moe_w13_linear_layer | 41.59 | 40.95 | 42.92 | 29 |
| 63 | gang_moe_w2_silu_linear_layer | 24.32 | 22.03 | 26.60 | 29 |
| 64 | moe_mul_sum_add_layer | 4.88 | 4.53 | 5.60 | 29 |
| 65 | linear_gemv_layer | 13.87 | 13.20 | 14.84 | 29 |
| 66 | mla_prep_layer | 10.02 | 9.74 | 10.32 | 29 |
| 67 | mla_attend_layer | 12.67 | 11.76 | 13.48 | 29 |
| 68 | mla_merge_uv_tile_layer | 15.04 | 14.68 | 15.62 | 29 |
| 69 | linear_gemv_layer | 8.07 | 7.37 | 8.62 | 29 |
| 70 | moe_router_layer | 15.53 | 14.91 | 16.12 | 29 |
| 71 | gang_moe_w13_linear_layer | 41.44 | 40.77 | 44.10 | 29 |
| 72 | gang_moe_w2_silu_linear_layer | 24.48 | 23.43 | 26.04 | 29 |
| 73 | moe_mul_sum_add_layer | 5.12 | 4.42 | 6.14 | 29 |
| 74 | linear_gemv_layer | 14.07 | 13.62 | 14.50 | 29 |
| 75 | mla_prep_layer | 9.69 | 9.28 | 10.12 | 29 |
| 76 | mla_attend_layer | 12.41 | 11.90 | 12.93 | 29 |
| 77 | mla_merge_uv_tile_layer | 15.02 | 14.70 | 15.52 | 29 |
| 78 | linear_gemv_layer | 8.20 | 7.74 | 8.63 | 29 |
| 79 | moe_router_layer | 15.89 | 15.39 | 17.23 | 29 |
| 80 | gang_moe_w13_linear_layer | 43.00 | 40.76 | 46.01 | 29 |
| 81 | gang_moe_w2_silu_linear_layer | 24.61 | 23.94 | 25.97 | 29 |
| 82 | moe_mul_sum_add_layer | 5.14 | 4.43 | 5.99 | 29 |
| 83 | linear_gemv_layer | 13.99 | 13.26 | 14.50 | 29 |
| 84 | mla_prep_layer | 9.60 | 9.24 | 10.59 | 29 |
| 85 | mla_attend_layer | 12.56 | 11.99 | 13.23 | 29 |
| 86 | mla_merge_uv_tile_layer | 15.23 | 14.73 | 15.82 | 29 |
| 87 | linear_gemv_layer | 8.13 | 7.46 | 8.68 | 29 |
| 88 | moe_router_layer | 15.69 | 15.14 | 16.24 | 29 |
| 89 | gang_moe_w13_linear_layer | 44.48 | 42.76 | 46.90 | 29 |
| 90 | gang_moe_w2_silu_linear_layer | 24.65 | 23.96 | 26.00 | 29 |
| 91 | moe_mul_sum_add_layer | 4.90 | 4.27 | 7.37 | 29 |
| 92 | linear_gemv_layer | 13.74 | 13.18 | 14.35 | 29 |
| 93 | mla_prep_layer | 10.03 | 9.66 | 10.37 | 29 |
| 94 | mla_attend_layer | 12.59 | 11.79 | 13.18 | 29 |
| 95 | mla_merge_uv_tile_layer | 14.97 | 14.45 | 15.47 | 29 |
| 96 | linear_gemv_layer | 8.17 | 7.53 | 8.61 | 29 |
| 97 | moe_router_layer | 15.67 | 15.04 | 16.29 | 29 |
| 98 | gang_moe_w13_linear_layer | 41.68 | 40.85 | 43.91 | 29 |
| 99 | gang_moe_w2_silu_linear_layer | 24.35 | 21.60 | 26.12 | 29 |
| 100 | moe_mul_sum_add_layer | 5.14 | 4.56 | 6.69 | 29 |
| 101 | linear_gemv_layer | 14.03 | 13.50 | 14.40 | 29 |
| 102 | mla_prep_layer | 9.90 | 9.55 | 10.56 | 29 |
| 103 | mla_attend_layer | 12.64 | 11.84 | 13.28 | 29 |
| 104 | mla_merge_uv_tile_layer | 15.23 | 14.52 | 15.70 | 29 |
| 105 | linear_gemv_layer | 8.02 | 7.32 | 8.73 | 29 |
| 106 | moe_router_layer | 15.41 | 14.96 | 16.02 | 29 |
| 107 | gang_moe_w13_linear_layer | 44.23 | 41.49 | 47.56 | 29 |
| 108 | gang_moe_w2_silu_linear_layer | 24.46 | 23.08 | 25.68 | 29 |
| 109 | moe_mul_sum_add_layer | 5.12 | 4.26 | 6.74 | 29 |
| 110 | linear_gemv_layer | 13.77 | 13.08 | 14.32 | 29 |
| 111 | mla_prep_layer | 9.84 | 9.48 | 10.99 | 29 |
| 112 | mla_attend_layer | 12.32 | 11.41 | 13.13 | 29 |
| 113 | mla_merge_uv_tile_layer | 15.12 | 14.57 | 15.66 | 29 |
| 114 | linear_gemv_layer | 8.26 | 7.47 | 9.00 | 29 |
| 115 | moe_router_layer | 15.28 | 14.64 | 16.03 | 29 |
| 116 | gang_moe_w13_linear_layer | 41.41 | 40.00 | 43.00 | 29 |
| 117 | gang_moe_w2_silu_linear_layer | 24.32 | 23.01 | 25.43 | 29 |
| 118 | moe_mul_sum_add_layer | 4.88 | 4.34 | 6.83 | 29 |
| 119 | linear_gemv_layer | 13.93 | 13.28 | 14.45 | 29 |
| 120 | mla_prep_layer | 9.72 | 9.21 | 10.49 | 29 |
| 121 | mla_attend_layer | 12.51 | 11.71 | 13.05 | 29 |
| 122 | mla_merge_uv_tile_layer | 14.96 | 14.60 | 15.40 | 29 |
| 123 | linear_gemv_layer | 8.12 | 7.57 | 8.80 | 29 |
| 124 | moe_router_layer | 15.13 | 14.73 | 15.54 | 29 |
| 125 | gang_moe_w13_linear_layer | 42.29 | 40.59 | 46.30 | 29 |
| 126 | gang_moe_w2_silu_linear_layer | 24.31 | 23.64 | 24.83 | 29 |
| 127 | moe_mul_sum_add_layer | 4.63 | 4.05 | 6.03 | 29 |
| 128 | linear_gemv_layer | 14.06 | 13.56 | 14.92 | 29 |
| 129 | mla_prep_layer | 9.73 | 9.46 | 10.14 | 29 |
| 130 | mla_attend_layer | 12.70 | 11.91 | 13.34 | 29 |
| 131 | mla_merge_uv_tile_layer | 15.09 | 14.62 | 15.82 | 29 |
| 132 | linear_gemv_layer | 8.19 | 7.58 | 8.68 | 29 |
| 133 | moe_router_layer | 15.65 | 15.19 | 16.31 | 29 |
| 134 | gang_moe_w13_linear_layer | 41.67 | 40.65 | 43.67 | 29 |
| 135 | gang_moe_w2_silu_linear_layer | 24.68 | 23.20 | 26.84 | 29 |
| 136 | moe_mul_sum_add_layer | 4.94 | 4.34 | 5.91 | 29 |
| 137 | linear_gemv_layer | 14.01 | 13.40 | 14.68 | 29 |
| 138 | mla_prep_layer | 9.82 | 9.48 | 10.26 | 29 |
| 139 | mla_attend_layer | 12.57 | 11.82 | 13.44 | 29 |
| 140 | mla_merge_uv_tile_layer | 15.19 | 14.44 | 15.72 | 29 |
| 141 | linear_gemv_layer | 8.02 | 7.48 | 8.84 | 29 |
| 142 | moe_router_layer | 15.67 | 15.06 | 16.24 | 29 |
