# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4257.8 |
| time per iteration from host wall clock (us) |  | 7183.4 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2108 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 224 | gang_moe_w13_linear_layer | 40.86 | 38.80 | 42.98 | 31 |
| 225 | gang_moe_w2_silu_linear_layer | 23.39 | 21.36 | 26.31 | 31 |
| 226 | moe_mul_sum_add_layer | 4.69 | 4.25 | 6.09 | 31 |
| 227 | linear_gemv_layer | 13.61 | 13.22 | 14.17 | 31 |
| 228 | mla_prep_layer | 9.55 | 9.31 | 9.89 | 31 |
| 229 | mla_attend_layer | 12.42 | 11.51 | 13.00 | 31 |
| 230 | mla_merge_uv_tile_layer | 15.07 | 14.61 | 15.55 | 31 |
| 231 | linear_gemv_layer | 8.15 | 7.41 | 8.50 | 31 |
| 232 | moe_router_layer | 16.60 | 14.94 | 17.74 | 31 |
| 233 | gang_moe_w13_linear_layer | 40.30 | 38.00 | 43.67 | 31 |
| 234 | gang_moe_w2_silu_linear_layer | 23.32 | 21.09 | 24.83 | 31 |
| 235 | moe_mul_sum_add_layer | 4.62 | 4.19 | 5.11 | 31 |
| 236 | linear_gemv_layer | 13.47 | 13.04 | 13.91 | 31 |
| 237 | mla_prep_layer | 9.80 | 9.46 | 10.20 | 31 |
| 238 | mla_attend_layer | 12.26 | 11.60 | 12.84 | 31 |
| 239 | mla_merge_uv_tile_layer | 14.93 | 14.47 | 15.58 | 31 |
| 240 | linear_gemv_layer | 8.02 | 7.55 | 8.82 | 31 |
| 241 | moe_router_layer | 15.39 | 14.54 | 17.02 | 31 |
| 242 | gang_moe_w13_linear_layer | 41.35 | 39.48 | 43.00 | 31 |
| 243 | gang_moe_w2_silu_linear_layer | 23.30 | 21.78 | 24.68 | 31 |
| 244 | moe_mul_sum_add_layer | 6.20 | 4.17 | 8.36 | 31 |
| 245 | linear_gemv_layer | 2.51 | 0.00 | 71.98 | 31 |
| 246 | argmax_partial_layer | 4.87 | 0.00 | 74.15 | 31 |
| 247 | argmax_reduce_layer | 4.85 | 0.00 | 72.21 | 31 |
| 248 | event_248 | 2.60 | 0.00 | 73.49 | 31 |
| 249 | event_249 | 2.66 | 0.00 | 73.48 | 31 |
| 250 | event_250 | 0.15 | 0.00 | 0.62 | 31 |
| 251 | event_251 | 0.32 | 0.00 | 3.03 | 31 |
| 252 | event_252 | 4.87 | 0.00 | 72.83 | 31 |
| 253 | event_253 | 0.17 | 0.00 | 0.99 | 31 |
| 254 | event_254 | 2.67 | 0.00 | 75.04 | 31 |
| 255 | event_255 | 2.66 | 0.00 | 72.78 | 31 |
| 256 | event_256 | 0.26 | 0.00 | 2.04 | 31 |
| 257 | event_257 | 0.19 | 0.00 | 1.73 | 31 |
| 258 | event_258 | 2.63 | 0.00 | 73.35 | 31 |
| 259 | event_259 | 2.62 | 0.00 | 74.55 | 31 |
| 260 | event_260 | 11.76 | 0.00 | 73.82 | 31 |
| 261 | event_261 | 2.53 | 0.00 | 72.29 | 31 |
| 262 | event_262 | 0.21 | 0.00 | 2.00 | 31 |
| 263 | event_263 | 2.54 | 0.00 | 72.76 | 31 |
| 264 | event_264 | 0.29 | 0.00 | 1.96 | 31 |
| 265 | event_265 | 2.69 | 0.00 | 73.01 | 31 |
| 266 | event_266 | 0.21 | 0.00 | 0.80 | 31 |
| 267 | event_267 | 0.13 | 0.00 | 0.56 | 31 |
| 268 | event_268 | 2.53 | 0.00 | 74.03 | 31 |
| 269 | event_269 | 2.45 | 0.00 | 71.03 | 31 |
| 270 | event_270 | 2.54 | 0.00 | 72.79 | 31 |
| 271 | event_271 | 0.18 | 0.00 | 0.61 | 31 |
| 272 | event_272 | 4.90 | 0.00 | 73.08 | 31 |
| 273 | event_273 | 0.17 | 0.00 | 0.64 | 31 |
| 274 | event_274 | 0.13 | 0.00 | 0.45 | 31 |
| 275 | event_275 | 0.18 | 0.00 | 0.64 | 31 |
| 276 | event_276 | 0.25 | 0.00 | 1.32 | 31 |
| 277 | event_277 | 4.93 | 0.00 | 74.37 | 31 |
| 278 | event_278 | 4.89 | 0.00 | 72.52 | 31 |
| 279 | event_279 | 2.59 | 0.00 | 74.79 | 31 |
| 280 | event_280 | 0.20 | 0.00 | 0.96 | 31 |
| 281 | event_281 | 0.17 | 0.00 | 1.12 | 31 |
| 282 | event_282 | 2.10 | 0.00 | 27.56 | 31 |
| 283 | event_283 | 5.76 | 0.00 | 30.51 | 31 |
| 284 | event_284 | 4.35 | 0.03 | 31.98 | 31 |
| 285 | event_285 | 2.22 | 0.00 | 31.52 | 31 |
| 286 | event_286 | 2.32 | 0.00 | 31.92 | 31 |
| 287 | event_287 | 1.36 | 0.00 | 29.16 | 31 |
| 288 | event_288 | 2.27 | 0.00 | 32.82 | 31 |
| 289 | event_289 | 4.69 | 0.00 | 29.57 | 31 |
| 290 | event_290 | 2.01 | 0.00 | 27.44 | 31 |
| 291 | event_291 | 1.42 | 0.03 | 29.05 | 31 |
| 292 | event_292 | 1.42 | 0.00 | 28.60 | 31 |
| 293 | event_293 | 1.27 | 0.00 | 29.44 | 31 |
| 294 | event_294 | 2.24 | 0.00 | 31.72 | 31 |
| 295 | event_295 | 5.52 | 5.10 | 5.93 | 31 |
| 296 | event_296 | 5.01 | 4.86 | 5.25 | 31 |

-> /home/hotaisle/metalOps/harness/fleet_out/L27_head_it32_final_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_pollsleep8+w2cktile_gv_lg48_mt_mh2/metrics.json, /home/hotaisle/metalOps/harness/fleet_out/L27_head_it32_final_tile_at_fn1_fn2_fs_nt_nts_mfma_rf_pollsleep8+w2cktile_gv_lg48_mt_mh2/report_table.md
