# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4341.3 |
| time per iteration from host wall clock (us) |  | 7356.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2108 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
|---|---|---|---|---|---|
| 1 | iteration_start | 243.42 | 218.88 | 303.96 | 29 |
| 2 | embed_layer | 13.99 | 12.80 | 15.52 | 30 |
| 3 | linear_gemv_layer | 16.76 | 15.56 | 18.84 | 30 |
| 4 | mla_prep_layer | 9.85 | 9.58 | 10.24 | 30 |
| 5 | mla_attend_layer | 12.81 | 11.78 | 13.58 | 30 |
| 6 | mla_merge_uv_tile_layer | 15.31 | 14.76 | 15.91 | 30 |
| 7 | linear_gemv_layer | 7.76 | 7.22 | 8.39 | 30 |
| 8 | rmsnorm_layer | 4.01 | 3.19 | 5.02 | 30 |
| 9 | gang_linear_silu_layer | 35.63 | 34.01 | 37.16 | 30 |
| 10 | linear_with_residual_layer | 50.31 | 49.12 | 51.88 | 30 |
| 11 | linear_gemv_layer | 13.67 | 13.15 | 14.14 | 30 |
| 12 | mla_prep_layer | 9.99 | 9.54 | 10.34 | 30 |
| 13 | mla_attend_layer | 12.61 | 11.63 | 13.45 | 30 |
| 14 | mla_merge_uv_tile_layer | 15.22 | 14.78 | 15.64 | 30 |
| 15 | linear_gemv_layer | 7.06 | 6.68 | 7.42 | 30 |
| 16 | moe_router_layer | 17.20 | 15.76 | 18.21 | 30 |
| 17 | gang_moe_w13_linear_layer | 42.69 | 39.93 | 45.89 | 30 |
| 18 | gang_moe_w2_silu_linear_layer | 23.90 | 21.68 | 26.44 | 30 |
| 19 | moe_mul_sum_add_layer | 4.72 | 4.04 | 5.15 | 30 |
| 20 | linear_gemv_layer | 13.70 | 13.29 | 14.12 | 30 |
| 21 | mla_prep_layer | 10.25 | 9.85 | 11.05 | 30 |
| 22 | mla_attend_layer | 12.76 | 11.77 | 13.47 | 30 |
| 23 | mla_merge_uv_tile_layer | 15.35 | 14.93 | 15.72 | 30 |
| 24 | linear_gemv_layer | 7.93 | 7.40 | 8.36 | 30 |
| 25 | moe_router_layer | 17.27 | 15.84 | 18.60 | 30 |
| 26 | gang_moe_w13_linear_layer | 42.21 | 39.28 | 48.64 | 30 |
| 27 | gang_moe_w2_silu_linear_layer | 24.26 | 22.20 | 26.76 | 30 |
| 28 | moe_mul_sum_add_layer | 4.73 | 3.88 | 6.66 | 30 |
| 29 | linear_gemv_layer | 13.68 | 13.23 | 14.08 | 30 |
| 30 | mla_prep_layer | 9.63 | 9.24 | 10.08 | 30 |
| 31 | mla_attend_layer | 12.51 | 11.63 | 13.18 | 30 |
| 32 | mla_merge_uv_tile_layer | 15.04 | 14.46 | 15.80 | 30 |
| 33 | linear_gemv_layer | 8.10 | 7.31 | 8.77 | 30 |
| 34 | moe_router_layer | 16.45 | 15.22 | 18.46 | 30 |
| 35 | gang_moe_w13_linear_layer | 42.94 | 40.11 | 45.60 | 30 |
| 36 | gang_moe_w2_silu_linear_layer | 24.21 | 21.47 | 26.84 | 30 |
| 37 | moe_mul_sum_add_layer | 4.81 | 4.33 | 5.83 | 30 |
| 38 | linear_gemv_layer | 13.75 | 13.20 | 14.43 | 30 |
| 39 | mla_prep_layer | 9.75 | 9.42 | 10.97 | 30 |
| 40 | mla_attend_layer | 12.86 | 11.40 | 13.71 | 30 |
| 41 | mla_merge_uv_tile_layer | 15.08 | 14.49 | 15.60 | 30 |
| 42 | linear_gemv_layer | 7.96 | 7.35 | 8.45 | 30 |
| 43 | moe_router_layer | 15.83 | 14.79 | 17.27 | 30 |
| 44 | gang_moe_w13_linear_layer | 42.07 | 39.40 | 44.10 | 30 |
| 45 | gang_moe_w2_silu_linear_layer | 24.38 | 22.07 | 27.64 | 30 |
| 46 | moe_mul_sum_add_layer | 4.73 | 4.12 | 5.28 | 30 |
| 47 | linear_gemv_layer | 13.58 | 13.22 | 14.16 | 30 |
| 48 | mla_prep_layer | 10.13 | 9.88 | 10.52 | 30 |
| 49 | mla_attend_layer | 12.72 | 11.93 | 13.40 | 30 |
| 50 | mla_merge_uv_tile_layer | 15.21 | 14.68 | 15.84 | 30 |
| 51 | linear_gemv_layer | 7.98 | 7.37 | 8.66 | 30 |
| 52 | moe_router_layer | 15.92 | 14.67 | 17.78 | 30 |
| 53 | gang_moe_w13_linear_layer | 41.93 | 39.69 | 43.70 | 30 |
| 54 | gang_moe_w2_silu_linear_layer | 23.82 | 21.43 | 25.81 | 30 |
| 55 | moe_mul_sum_add_layer | 4.80 | 4.36 | 6.17 | 30 |
| 56 | linear_gemv_layer | 13.82 | 13.39 | 14.41 | 30 |
| 57 | mla_prep_layer | 9.91 | 9.53 | 10.84 | 30 |
| 58 | mla_attend_layer | 12.63 | 11.52 | 13.35 | 30 |
| 59 | mla_merge_uv_tile_layer | 15.15 | 14.56 | 15.67 | 30 |
| 60 | linear_gemv_layer | 8.08 | 7.56 | 8.65 | 30 |
| 61 | moe_router_layer | 16.75 | 15.25 | 18.35 | 30 |
| 62 | gang_moe_w13_linear_layer | 41.47 | 39.22 | 43.70 | 30 |
| 63 | gang_moe_w2_silu_linear_layer | 23.90 | 22.00 | 26.84 | 30 |
| 64 | moe_mul_sum_add_layer | 4.81 | 4.32 | 5.34 | 30 |
| 65 | linear_gemv_layer | 13.73 | 13.35 | 14.21 | 30 |
| 66 | mla_prep_layer | 9.78 | 9.41 | 10.24 | 30 |
| 67 | mla_attend_layer | 12.47 | 11.66 | 13.42 | 30 |
| 68 | mla_merge_uv_tile_layer | 15.06 | 14.45 | 15.73 | 30 |
| 69 | linear_gemv_layer | 7.90 | 7.26 | 8.68 | 30 |
| 70 | moe_router_layer | 17.45 | 15.37 | 18.60 | 30 |
| 71 | gang_moe_w13_linear_layer | 41.05 | 39.04 | 46.02 | 30 |
| 72 | gang_moe_w2_silu_linear_layer | 23.74 | 21.70 | 25.80 | 30 |
| 73 | moe_mul_sum_add_layer | 5.67 | 4.40 | 7.82 | 30 |
| 74 | linear_gemv_layer | 13.96 | 13.62 | 14.66 | 30 |
| 75 | mla_prep_layer | 9.76 | 9.51 | 10.14 | 30 |
| 76 | mla_attend_layer | 12.89 | 11.71 | 13.63 | 30 |
| 77 | mla_merge_uv_tile_layer | 15.04 | 14.44 | 15.64 | 30 |
