# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4307.0 |
| time per iteration from host wall clock (us) |  | 7394.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 87 | linear_gemv_layer | 8.07 | 7.54 | 8.49 | 29 |
| 88 | moe_router_layer | 16.76 | 15.19 | 18.16 | 29 |
| 89 | gang_moe_w13_linear_layer | 44.17 | 40.61 | 48.87 | 29 |
| 90 | gang_moe_w2_silu_linear_layer | 23.47 | 21.76 | 24.84 | 29 |
| 91 | moe_mul_sum_add_layer | 5.08 | 4.29 | 6.58 | 29 |
| 92 | linear_gemv_layer | 13.79 | 13.29 | 14.16 | 29 |
| 93 | mla_prep_layer | 9.85 | 9.37 | 10.25 | 29 |
| 94 | mla_attend_layer | 12.38 | 11.75 | 13.04 | 29 |
| 95 | mla_merge_uv_tile_layer | 15.15 | 14.57 | 15.62 | 29 |
| 96 | linear_gemv_layer | 7.93 | 7.27 | 8.48 | 29 |
| 97 | moe_router_layer | 15.86 | 14.91 | 17.43 | 29 |
| 98 | gang_moe_w13_linear_layer | 42.41 | 40.28 | 44.32 | 29 |
| 99 | gang_moe_w2_silu_linear_layer | 23.49 | 21.80 | 26.52 | 29 |
| 100 | moe_mul_sum_add_layer | 4.95 | 4.33 | 5.69 | 29 |
| 101 | linear_gemv_layer | 13.82 | 13.45 | 14.27 | 29 |
| 102 | mla_prep_layer | 10.23 | 9.95 | 10.65 | 29 |
| 103 | mla_attend_layer | 12.46 | 11.26 | 13.10 | 29 |
| 104 | mla_merge_uv_tile_layer | 15.29 | 14.81 | 15.76 | 29 |
| 105 | linear_gemv_layer | 8.04 | 7.46 | 8.66 | 29 |
| 106 | moe_router_layer | 15.96 | 14.85 | 17.60 | 29 |
| 107 | gang_moe_w13_linear_layer | 42.15 | 40.02 | 44.02 | 29 |
| 108 | gang_moe_w2_silu_linear_layer | 24.32 | 21.80 | 27.36 | 29 |
| 109 | moe_mul_sum_add_layer | 4.76 | 4.09 | 6.21 | 29 |
| 110 | linear_gemv_layer | 13.58 | 13.22 | 14.00 | 29 |
| 111 | mla_prep_layer | 10.13 | 9.76 | 10.55 | 29 |
| 112 | mla_attend_layer | 12.36 | 11.21 | 12.96 | 29 |
| 113 | mla_merge_uv_tile_layer | 15.11 | 14.51 | 15.72 | 29 |
| 114 | linear_gemv_layer | 8.18 | 7.60 | 8.60 | 29 |
| 115 | moe_router_layer | 16.17 | 14.71 | 17.96 | 29 |
| 116 | gang_moe_w13_linear_layer | 41.95 | 38.95 | 44.46 | 29 |
| 117 | gang_moe_w2_silu_linear_layer | 23.66 | 22.22 | 26.46 | 29 |
| 118 | moe_mul_sum_add_layer | 4.76 | 4.31 | 5.26 | 29 |
| 119 | linear_gemv_layer | 13.79 | 13.39 | 14.26 | 29 |
| 120 | mla_prep_layer | 9.71 | 9.22 | 10.00 | 29 |
