# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4427.8 |
| time per iteration from host wall clock (us) |  | 7424.0 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2107 / 2107 over 54 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 70 | moe_router_layer | 15.90 | 15.47 | 16.87 | 30 |
| 71 | gang_moe_w13_linear_layer | 43.35 | 41.56 | 47.00 | 30 |
| 72 | gang_moe_w2_silu_linear_layer | 24.62 | 22.14 | 27.56 | 30 |
| 73 | moe_mul_sum_add_layer | 4.64 | 4.29 | 5.22 | 30 |
| 74 | linear_gemv_layer | 15.41 | 11.12 | 21.03 | 30 |
| 75 | mla_prep_layer | 9.80 | 9.43 | 10.12 | 30 |
| 76 | mla_attend_layer | 12.39 | 11.82 | 12.89 | 30 |
| 77 | mla_merge_uv_tile_layer | 15.31 | 14.72 | 16.15 | 30 |
| 78 | linear_gemv_layer | 7.98 | 7.52 | 8.53 | 30 |
| 79 | moe_router_layer | 16.33 | 15.28 | 18.22 | 30 |
| 80 | gang_moe_w13_linear_layer | 42.91 | 39.96 | 46.69 | 30 |
| 81 | gang_moe_w2_silu_linear_layer | 24.81 | 22.48 | 28.52 | 30 |
| 82 | moe_mul_sum_add_layer | 4.76 | 4.37 | 5.48 | 30 |
| 83 | linear_gemv_layer | 15.66 | 10.76 | 20.59 | 30 |
| 84 | mla_prep_layer | 9.75 | 9.37 | 10.10 | 30 |
| 85 | mla_attend_layer | 12.50 | 11.78 | 13.35 | 30 |
| 86 | mla_merge_uv_tile_layer | 15.38 | 14.57 | 15.76 | 30 |
| 87 | linear_gemv_layer | 7.80 | 7.25 | 8.48 | 30 |
| 88 | moe_router_layer | 16.62 | 15.08 | 17.96 | 30 |
| 89 | gang_moe_w13_linear_layer | 44.04 | 40.96 | 47.62 | 30 |
| 90 | gang_moe_w2_silu_linear_layer | 25.46 | 21.84 | 30.37 | 30 |
| 91 | moe_mul_sum_add_layer | 4.70 | 4.08 | 6.96 | 30 |
| 92 | linear_gemv_layer | 16.79 | 10.96 | 20.51 | 30 |
| 93 | mla_prep_layer | 9.58 | 9.31 | 10.12 | 30 |
| 94 | mla_attend_layer | 12.45 | 11.48 | 13.12 | 30 |
| 95 | mla_merge_uv_tile_layer | 15.31 | 14.80 | 15.84 | 30 |
| 96 | linear_gemv_layer | 7.77 | 7.31 | 8.49 | 30 |
| 97 | moe_router_layer | 17.06 | 15.42 | 18.35 | 30 |
| 98 | gang_moe_w13_linear_layer | 41.25 | 38.37 | 44.24 | 30 |
| 99 | gang_moe_w2_silu_linear_layer | 24.57 | 21.85 | 28.25 | 30 |
| 100 | moe_mul_sum_add_layer | 5.00 | 4.33 | 6.48 | 30 |
| 101 | linear_gemv_layer | 15.72 | 11.48 | 18.79 | 30 |
| 102 | mla_prep_layer | 10.04 | 9.72 | 11.24 | 30 |
| 103 | mla_attend_layer | 12.38 | 11.92 | 13.12 | 30 |
| 104 | mla_merge_uv_tile_layer | 15.14 | 14.63 | 15.58 | 30 |
| 105 | linear_gemv_layer | 7.89 | 7.45 | 8.49 | 30 |
| 106 | moe_router_layer | 15.99 | 15.07 | 17.95 | 30 |
| 107 | gang_moe_w13_linear_layer | 45.09 | 42.43 | 47.28 | 30 |
| 108 | gang_moe_w2_silu_linear_layer | 25.86 | 21.56 | 27.93 | 30 |
| 109 | moe_mul_sum_add_layer | 4.67 | 4.08 | 5.49 | 30 |
| 110 | linear_gemv_layer | 17.31 | 15.00 | 19.57 | 30 |
| 111 | mla_prep_layer | 10.01 | 9.52 | 10.80 | 30 |
| 112 | mla_attend_layer | 12.46 | 11.73 | 12.97 | 30 |
| 113 | mla_merge_uv_tile_layer | 15.25 | 14.56 | 15.74 | 30 |
| 114 | linear_gemv_layer | 7.82 | 7.32 | 8.26 | 30 |
| 115 | moe_router_layer | 16.03 | 14.76 | 17.87 | 30 |
| 116 | gang_moe_w13_linear_layer | 42.39 | 39.81 | 44.48 | 30 |
| 117 | gang_moe_w2_silu_linear_layer | 24.68 | 22.20 | 27.96 | 30 |
| 118 | moe_mul_sum_add_layer | 4.67 | 4.16 | 5.21 | 30 |
| 119 | linear_gemv_layer | 17.19 | 13.75 | 21.43 | 30 |
| 120 | mla_prep_layer | 9.85 | 9.57 | 10.18 | 30 |
| 121 | mla_attend_layer | 12.41 | 11.47 | 12.87 | 30 |
| 122 | mla_merge_uv_tile_layer | 15.20 | 14.79 | 15.61 | 30 |
| 123 | linear_gemv_layer | 7.94 | 7.56 | 8.48 | 30 |
| 124 | moe_router_layer | 16.17 | 14.59 | 17.52 | 30 |
| 125 | gang_moe_w13_linear_layer | 42.97 | 40.00 | 46.68 | 30 |
| 126 | gang_moe_w2_silu_linear_layer | 25.44 | 22.08 | 28.60 | 30 |
| 127 | moe_mul_sum_add_layer | 4.74 | 3.92 | 6.68 | 30 |
