[EVENT_TIMING] 9472 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   41 UNKNOWN                  31      15.22      14.69      15.71       0.25
   42 UNKNOWN                  31       7.88       7.11       8.41       0.32
   43 UNKNOWN                  31      16.24      14.89      18.21       0.91
   44 UNKNOWN                  31      43.88      39.56      46.95       1.86
   45 UNKNOWN                  31      23.44      21.19      26.40       1.38
   46 UNKNOWN                  31       4.78       3.88       5.36       0.32
   47 UNKNOWN                  31      13.43      12.98      13.78       0.21
   48 UNKNOWN                  31       9.58       9.16      10.59       0.27
   49 UNKNOWN                  31      12.36      11.50      13.16       0.42
   50 UNKNOWN                  31      15.23      14.58      15.89       0.32
   51 UNKNOWN                  31       7.94       7.37       8.61       0.37
   52 UNKNOWN                  31      16.19      15.02      17.96       0.95
   53 UNKNOWN                  31      41.66      38.06      45.25       1.98
   54 UNKNOWN                  31      23.47      21.55      26.06       0.98
   55 UNKNOWN                  31       4.89       3.99       7.36       0.55
   56 UNKNOWN                  31      13.71      13.31      14.34       0.23
   57 UNKNOWN                  31       9.97       9.72      10.40       0.15
   58 UNKNOWN                  31      12.39      11.61      13.14       0.40
   59 UNKNOWN                  31      15.15      14.72      15.71       0.27
   60 UNKNOWN                  31       8.13       7.33       8.56       0.31
   61 UNKNOWN                  31      15.97      14.87      17.93       0.93
   62 UNKNOWN                  31      41.32      38.91      43.96       1.37
   63 UNKNOWN                  31      23.73      21.16      26.51       1.25
   64 UNKNOWN                  31       4.63       4.30       4.93       0.19
   65 UNKNOWN                  31      13.66      13.27      14.08       0.19
   66 UNKNOWN                  31       9.68       9.35      10.09       0.21
   67 UNKNOWN                  31      12.26      11.43      12.81       0.30
   68 UNKNOWN                  31      15.14      14.45      15.58       0.25
   69 UNKNOWN                  31       8.05       7.23       8.53       0.30
   70 UNKNOWN                  31      15.44      14.79      16.55       0.43
   71 UNKNOWN                  31      42.43      40.09      46.65       1.61
   72 UNKNOWN                  31      23.16      21.16      26.20       1.23
   73 UNKNOWN                  31       5.03       4.38       6.41       0.50
   74 UNKNOWN                  31      13.74      13.34      14.64       0.25
   75 UNKNOWN                  31       9.68       9.27      11.27       0.34
   76 UNKNOWN                  31      12.37      11.53      13.13       0.41
   77 UNKNOWN                  31      15.25      14.59      15.76       0.26
   78 UNKNOWN                  31       8.03       7.58       8.54       0.28
   79 UNKNOWN                  31      16.13      14.91      17.93       0.86
   80 UNKNOWN                  31      43.39      38.87      47.31       2.39
   81 UNKNOWN                  31      23.57      21.60      26.12       1.06
   82 UNKNOWN                  31       4.90       4.15       6.19       0.49
   83 UNKNOWN                  31      13.72      13.12      14.21       0.24
   84 UNKNOWN                  31       9.53       9.13       9.80       0.15
   85 UNKNOWN                  31      12.10      11.10      12.87       0.44
   86 UNKNOWN                  31      15.34      14.76      15.81       0.25
   87 UNKNOWN                  31       8.01       7.20       8.61       0.32
   88 UNKNOWN                  31      16.03      14.97      18.19       0.92
   89 UNKNOWN                  31      44.39      41.55      48.01       1.68
   90 UNKNOWN                  31      23.78      21.37      25.36       1.08
   91 UNKNOWN                  31       4.63       4.11       5.94       0.34
   92 UNKNOWN                  31      13.67      12.90      14.17       0.30
   93 UNKNOWN                  31       9.94       9.64      10.31       0.18
   94 UNKNOWN                  31      12.29      11.47      13.17       0.39
   95 UNKNOWN                  31      15.01      14.56      15.39       0.26
   96 UNKNOWN                  31       8.01       7.54       8.75       0.28
   97 UNKNOWN                  31      15.97      15.00      17.90       0.69
   98 UNKNOWN                  31      42.46      40.35      44.64       1.28
   99 UNKNOWN                  31      23.67      21.61      26.59       1.15
  100 UNKNOWN                  31       4.72       4.37       5.17       0.22
  101 UNKNOWN                  31      13.74      13.43      14.11       0.18
  102 UNKNOWN                  31       9.82       9.61      10.15       0.15
  103 UNKNOWN                  31      12.37      11.60      13.05       0.41
  104 UNKNOWN                  31      15.07      14.72      15.60       0.24
  105 UNKNOWN                  31       8.21       7.49       8.65       0.29
  106 UNKNOWN                  31      15.30      14.70      16.71       0.55
  107 UNKNOWN                  31      44.12      40.20      48.65       1.86
  108 UNKNOWN                  31      23.94      21.14      26.44       1.38
  109 UNKNOWN                  31       4.74       4.21       6.36       0.38
  110 UNKNOWN                  31      13.66      13.12      14.17       0.28
  111 UNKNOWN                  31       9.72       9.27      11.32       0.34
  112 UNKNOWN                  31      12.29      11.64      13.00       0.38
  113 UNKNOWN                  31      15.31      14.65      15.75       0.28
  114 UNKNOWN                  31       8.09       7.50       8.76       0.31
  115 UNKNOWN                  31      15.82      14.41      17.69       0.85
  116 UNKNOWN                  31      41.19      38.54      43.22       1.16
  117 UNKNOWN                  31      23.47      21.72      25.23       0.89
  118 UNKNOWN                  31       4.85       3.76       6.77       0.61
  119 UNKNOWN                  31      13.72      13.33      14.20       0.20
  120 UNKNOWN                  31       9.76       9.39      10.11       0.18
  121 UNKNOWN                  31      12.23      11.03      12.73       0.39
  122 UNKNOWN                  31      15.17      14.59      15.68       0.31
  123 UNKNOWN                  31       8.07       7.52       8.70       0.27
  124 UNKNOWN                  31      16.17      14.54      17.49       0.95
  125 UNKNOWN                  31      42.17      38.53      45.69       2.03
  126 UNKNOWN                  31      22.85      21.32      24.70       0.98
  127 UNKNOWN                  31       4.96       4.33       6.59       0.62
  128 UNKNOWN                  31      13.66      13.31      14.07       0.21
  129 UNKNOWN                  31       9.78       9.54      10.17       0.15
  130 UNKNOWN                  31      12.47      11.52      13.29       0.42
  131 UNKNOWN                  31      15.17      14.59      15.85       0.34
  132 UNKNOWN                  31       7.96       7.24       8.53       0.30
  133 UNKNOWN                  31      16.04      15.23      18.23       0.77
  134 UNKNOWN                  31      41.79      38.12      44.76       1.57
  135 UNKNOWN                  31      23.24      21.80      25.57       1.02
  136 UNKNOWN                  31       5.01       4.07       6.21       0.49
  137 UNKNOWN                  31      13.74      13.18      14.03       0.21
  138 UNKNOWN                  31       9.67       9.34      10.27       0.21
  139 UNKNOWN                  31      12.35      11.29      13.06       0.41
  140 UNKNOWN                  31      15.17      14.56      15.64       0.26
  141 UNKNOWN                  31       7.91       7.30       8.63       0.32
  142 UNKNOWN                  31      15.92      15.07      17.45       0.75
  143 UNKNOWN                  31      42.18      40.29      44.36       1.03
  144 UNKNOWN                  31      23.19      21.90      25.48       1.00
  145 UNKNOWN                  31       4.96       4.30       6.59       0.60
  146 UNKNOWN                  31      13.63      13.27      13.98       0.16
  147 UNKNOWN                  31       9.69       9.28      10.91       0.27
  148 UNKNOWN                  31      12.31      11.76      13.21       0.33
  149 UNKNOWN                  31      15.20      14.79      15.74       0.26
  150 UNKNOWN                  31       7.98       7.39       8.48       0.27
  151 UNKNOWN                  31      16.29      15.24      18.06       0.90
  152 UNKNOWN                  31      41.62      38.16      43.91       1.53
  153 UNKNOWN                  31      23.22      21.18      26.48       1.15
  154 UNKNOWN                  31       4.76       4.11       6.22       0.49
  155 UNKNOWN                  31      13.72      13.35      14.12       0.21
  156 UNKNOWN                  31       9.84       9.51      10.69       0.23
  157 UNKNOWN                  31      12.15      11.27      12.79       0.35
  158 UNKNOWN                  31      15.22      14.52      15.73       0.28
  159 UNKNOWN                  31       7.38       6.93       7.81       0.24
  160 UNKNOWN                  31      15.86      14.77      18.05       0.90
  161 UNKNOWN                  31      42.50      39.25      46.96       1.91
  162 UNKNOWN                  31      23.19      21.63      24.92       0.92
  163 UNKNOWN                  31       4.70       3.96       5.87       0.40
  164 UNKNOWN                  31      13.74      13.11      14.17       0.27
  165 UNKNOWN                  31       9.91       9.46      10.47       0.20
  166 UNKNOWN                  31      12.25      11.24      13.36       0.46
  167 UNKNOWN                  31      15.05      14.41      15.70       0.25
  168 UNKNOWN                  31       8.21       7.45       8.87       0.28
  169 UNKNOWN                  31      15.85      14.80      17.90       0.89
  170 UNKNOWN                  31      41.88      38.48      44.67       1.51
  171 UNKNOWN                  31      23.20      21.63      26.76       1.18
  172 UNKNOWN                  31       5.13       4.20       7.75       0.89
  173 UNKNOWN                  31      13.66      13.19      14.14       0.22
  174 UNKNOWN                  31       9.49       9.22       9.79       0.13
  175 UNKNOWN                  31      12.18      11.57      12.94       0.34
  176 UNKNOWN                  31      14.98      14.59      15.50       0.25
  177 UNKNOWN                  31       7.95       7.18       8.72       0.32
  178 UNKNOWN                  31      15.52      14.61      17.47       0.81
  179 UNKNOWN                  31      42.24      38.49      45.37       1.73
  180 UNKNOWN                  31      23.42      21.53      25.80       1.03
  181 UNKNOWN                  31       4.74       4.21       5.68       0.35
  182 UNKNOWN                  31      13.68      13.08      14.40       0.29
  183 UNKNOWN                  31       9.57       9.23      10.03       0.16
  184 UNKNOWN                  31      12.22      11.20      12.69       0.36
  185 UNKNOWN                  31      15.12      14.36      15.45       0.22
  186 UNKNOWN                  31       8.02       7.61       8.57       0.26
  187 UNKNOWN                  31      15.59      14.44      17.61       0.89
  188 UNKNOWN                  31      43.62      39.90      46.71       1.56
  189 UNKNOWN                  31      23.05      21.77      25.00       0.99
  190 UNKNOWN                  31       4.75       4.03       5.96       0.48
  191 UNKNOWN                  31      13.66      12.98      13.95       0.23
  192 UNKNOWN                  31       9.68       9.32       9.90       0.16
  193 UNKNOWN                  31      12.07      11.15      12.68       0.36
  194 UNKNOWN                  31      15.11      14.76      15.52       0.19
  195 UNKNOWN                  31       8.12       7.12       8.61       0.31
  196 UNKNOWN                  31      16.13      14.69      17.75       0.90
  197 UNKNOWN                  31      41.17      39.18      43.10       1.09
  198 UNKNOWN                  31      23.30      21.88      26.72       0.99
  199 UNKNOWN                  31       4.84       4.30       5.98       0.45
  200 UNKNOWN                  31      13.74      13.37      14.13       0.19
  201 UNKNOWN                  31       9.96       9.75      10.28       0.15
  202 UNKNOWN                  31      12.34      11.36      13.05       0.45
  203 UNKNOWN                  31      15.15      14.54      15.68       0.29
  204 UNKNOWN                  31       8.06       7.40       8.56       0.29
  205 UNKNOWN                  31      15.72      14.79      17.48       0.79
  206 UNKNOWN                  31      43.63      41.08      45.98       1.43
  207 UNKNOWN                  31      23.47      21.05      26.89       1.19
  208 UNKNOWN                  31       4.76       4.09       6.19       0.53
  209 UNKNOWN                  31      13.59      13.15      14.04       0.21
  210 UNKNOWN                  31       9.59       9.34       9.83       0.12
  211 UNKNOWN                  31      12.31      11.62      13.19       0.36
  212 UNKNOWN                  31      15.04      14.72      15.49       0.17
  213 UNKNOWN                  31       8.18       7.71       8.69       0.25
  214 UNKNOWN                  31      15.15      14.58      16.22       0.36
  215 UNKNOWN                  31      41.99      40.35      44.69       1.22
  216 UNKNOWN                  31      23.37      21.98      25.34       1.06
  217 UNKNOWN                  31       4.96       4.27       6.86       0.55
  218 UNKNOWN                  31      13.57      13.19      13.93       0.19
  219 UNKNOWN                  31       9.67       9.31      10.00       0.19
  220 UNKNOWN                  31      12.37      11.60      13.12       0.40
  221 UNKNOWN                  31      15.20      14.49      15.71       0.27
  222 UNKNOWN                  31       8.04       7.42       8.56       0.26
  223 UNKNOWN                  31      16.06      14.81      17.51       0.93
  224 UNKNOWN                  31      40.86      38.80      42.98       1.08
  225 UNKNOWN                  31      23.39      21.36      26.31       1.23
  226 UNKNOWN                  31       4.69       4.25       6.09       0.32
  227 UNKNOWN                  31      13.61      13.22      14.17       0.23
  228 UNKNOWN                  31       9.55       9.31       9.89       0.16
  229 UNKNOWN                  31      12.42      11.51      13.00       0.37
  230 UNKNOWN                  31      15.07      14.61      15.55       0.21
  231 UNKNOWN                  31       8.15       7.41       8.50       0.26
  232 UNKNOWN                  31      16.60      14.94      17.74       0.91
  233 UNKNOWN                  31      40.30      38.00      43.67       1.57
  234 UNKNOWN                  31      23.32      21.09      24.83       0.94
  235 UNKNOWN                  31       4.62       4.19       5.11       0.19
  236 UNKNOWN                  31      13.47      13.04      13.91       0.25
  237 UNKNOWN                  31       9.80       9.46      10.20       0.16
  238 UNKNOWN                  31      12.26      11.60      12.84       0.31
  239 UNKNOWN                  31      14.93      14.47      15.58       0.27
  240 UNKNOWN                  31       8.02       7.55       8.82       0.28
  241 UNKNOWN                  31      15.39      14.54      17.02       0.64
  242 UNKNOWN                  31      41.35      39.48      43.00       1.00
  243 UNKNOWN                  31      23.30      21.78      24.68       0.92
  244 UNKNOWN                  31       6.20       4.17       8.36       0.93
  245 UNKNOWN                  25       3.12       0.01      71.98      14.06
  246 UNKNOWN                  30       5.03       0.01      74.15      18.14
  247 UNKNOWN                  28       5.37       0.01      72.21      18.49
  248 UNKNOWN                  29       2.78       0.01      73.49      13.36
  249 UNKNOWN                  28       2.95       0.02      73.48      13.58
  250 UNKNOWN                  27       0.17       0.01       0.62       0.14
  251 UNKNOWN                  28       0.36       0.01       3.03       0.69
  252 UNKNOWN                  25       6.04       0.02      72.83      19.59
  253 UNKNOWN                  24       0.22       0.01       0.99       0.24
  254 UNKNOWN                  26       3.18       0.01      75.04      14.38
  255 UNKNOWN                  25       3.30       0.01      72.78      14.19
  256 UNKNOWN                  27       0.30       0.01       2.04       0.41
  257 UNKNOWN                  29       0.20       0.03       1.73       0.33
  258 UNKNOWN                  30       2.71       0.02      73.35      13.12
  259 UNKNOWN                  27       3.01       0.01      74.55      14.03
  260 UNKNOWN                  23      15.85       0.02      73.82      29.56
  261 UNKNOWN                  26       3.02       0.01      72.29      13.86
  262 UNKNOWN                  25       0.26       0.01       2.00       0.39
  263 UNKNOWN                  25       3.15       0.01      72.76      14.21
  264 UNKNOWN                  29       0.31       0.01       1.96       0.42
  265 UNKNOWN                  29       2.87       0.01      73.01      13.27
  266 UNKNOWN                  28       0.24       0.01       0.80       0.20
  267 UNKNOWN                  25       0.16       0.02       0.56       0.13
  268 UNKNOWN                  29       2.71       0.01      74.03      13.48
  269 UNKNOWN                  27       2.82       0.01      71.03      13.38
  270 UNKNOWN                  26       3.03       0.01      72.79      13.96
  271 UNKNOWN                  29       0.20       0.01       0.61       0.16
  272 UNKNOWN                  27       5.62       0.02      73.08      19.07
  273 UNKNOWN                  25       0.21       0.01       0.64       0.18
  274 UNKNOWN                  20       0.20       0.01       0.45       0.15
  275 UNKNOWN                  28       0.20       0.02       0.64       0.19
  276 UNKNOWN                  30       0.26       0.01       1.32       0.29
  277 UNKNOWN                  29       5.27       0.01      74.37      18.60
  278 UNKNOWN                  29       5.23       0.01      72.52      18.30
  279 UNKNOWN                  28       2.87       0.02      74.79      13.84
  280 UNKNOWN                  27       0.23       0.01       0.96       0.26
  281 UNKNOWN                  25       0.21       0.02       1.12       0.23
  282 UNKNOWN                  28       2.32       0.01      27.56       6.97
  283 UNKNOWN                  29       6.15       0.02      30.51      11.26
  284 UNKNOWN                  31       4.35       0.03      31.98       9.86
  285 UNKNOWN                  29       2.37       0.01      31.52       7.41
  286 UNKNOWN                  26       2.76       0.01      31.92       7.75
  287 UNKNOWN                  26       1.61       0.01      29.16       5.53
  288 UNKNOWN                  26       2.71       0.04      32.82       7.93
  289 UNKNOWN                  28       5.19       0.01      29.57      10.42
  290 UNKNOWN                  29       2.15       0.04      27.44       6.74
  291 UNKNOWN                  31       1.42       0.03      29.05       5.07
  292 UNKNOWN                  29       1.52       0.03      28.60       5.15
  293 UNKNOWN                  26       1.51       0.03      29.44       5.61
  294 UNKNOWN                  29       2.40       0.04      31.72       7.44
  295 UNKNOWN                  31       5.52       5.10       5.93       0.22
  296 UNKNOWN                  31       5.01       4.86       5.25       0.09

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4279.9      4.280   100.0%
TOTAL                             4279.9      4.280

Saved raw event timing to event_timing.json
