[EVENT_TIMING] 9472 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   71 UNKNOWN                  31      42.39      39.62      46.42       1.31
   72 UNKNOWN                  31      23.07      21.06      25.66       1.12
   73 UNKNOWN                  31       5.17       4.47       6.16       0.47
   74 UNKNOWN                  31      14.15      13.48      14.68       0.23
   75 UNKNOWN                  31       9.88       9.51      10.81       0.24
   76 UNKNOWN                  31      12.45      11.67      13.24       0.36
   77 UNKNOWN                  31      15.12      14.77      15.72       0.21
   78 UNKNOWN                  31       7.71       7.21       8.25       0.24
   79 UNKNOWN                  31      16.16      15.24      18.08       0.72
   80 UNKNOWN                  31      43.90      40.49      47.68       1.85
   81 UNKNOWN                  31      23.11      21.55      25.10       1.01
   82 UNKNOWN                  31       5.41       4.58       6.55       0.57
   83 UNKNOWN                  31      14.13      13.57      14.81       0.26
   84 UNKNOWN                  31       9.72       9.34      10.42       0.22
   85 UNKNOWN                  31      12.32      11.45      13.04       0.38
   86 UNKNOWN                  31      15.16      14.59      15.76       0.30
   87 UNKNOWN                  31       7.65       7.16       8.22       0.28
   88 UNKNOWN                  31      16.52      15.09      18.05       0.99
   89 UNKNOWN                  31      44.65      42.38      48.62       1.56
   90 UNKNOWN                  31      23.24      21.82      25.68       0.93
   91 UNKNOWN                  31       5.12       4.44       6.35       0.53
   92 UNKNOWN                  31      14.07      13.64      14.44       0.20
   93 UNKNOWN                  31       9.90       9.59      10.39       0.19
   94 UNKNOWN                  31      12.24      11.28      13.09       0.46
   95 UNKNOWN                  31      15.04      14.54      15.48       0.25
   96 UNKNOWN                  31       7.74       7.38       8.30       0.20
   97 UNKNOWN                  31      17.14      15.34      18.36       0.99
   98 UNKNOWN                  31      41.05      38.94      43.46       1.42
   99 UNKNOWN                  31      23.97      21.85      27.36       1.50
  100 UNKNOWN                  31       4.83       4.22       6.36       0.45
  101 UNKNOWN                  31      14.16      13.71      14.82       0.24
  102 UNKNOWN                  31       9.85       9.51      10.20       0.18
  103 UNKNOWN                  31      12.19      11.48      12.89       0.35
  104 UNKNOWN                  31      15.02      14.44      15.55       0.28
  105 UNKNOWN                  31       7.79       7.33       8.29       0.22
  106 UNKNOWN                  31      15.92      15.11      17.59       0.81
  107 UNKNOWN                  31      45.22      41.76      50.20       1.98
  108 UNKNOWN                  31      23.09      21.32      24.64       0.89
  109 UNKNOWN                  31       5.03       4.24       8.72       0.85
  110 UNKNOWN                  31      13.96      13.41      14.42       0.21
  111 UNKNOWN                  31       9.80       9.53      10.28       0.16
  112 UNKNOWN                  31      12.51      11.69      13.31       0.39
  113 UNKNOWN                  31      15.17      14.66      15.67       0.26
  114 UNKNOWN                  31       7.76       7.19       8.20       0.25
  115 UNKNOWN                  31      15.93      14.79      17.56       0.84
  116 UNKNOWN                  31      42.15      39.72      44.18       1.12
  117 UNKNOWN                  31      23.30      21.48      25.04       1.02
  118 UNKNOWN                  31       4.88       4.24       6.18       0.51
  119 UNKNOWN                  31      14.07      13.63      14.48       0.23
  120 UNKNOWN                  31       9.96       9.50      10.26       0.17
  121 UNKNOWN                  31      12.42      11.72      12.86       0.31
  122 UNKNOWN                  31      15.04      14.49      15.64       0.31
  123 UNKNOWN                  31       7.95       7.39       8.50       0.26
  124 UNKNOWN                  31      16.37      15.00      17.64       0.97
  125 UNKNOWN                  31      41.38      38.91      43.88       1.40
  126 UNKNOWN                  31      23.08      21.82      25.76       1.00
  127 UNKNOWN                  31       4.96       4.21       6.69       0.50
  128 UNKNOWN                  31      14.04      13.44      14.54       0.25
  129 UNKNOWN                  31       9.71       9.35      10.12       0.20
  130 UNKNOWN                  31      12.21      11.19      13.13       0.47
  131 UNKNOWN                  31      15.01      14.59      15.48       0.25
  132 UNKNOWN                  31       7.86       7.28       8.33       0.26
  133 UNKNOWN                  31      17.16      15.65      18.77       0.82
  134 UNKNOWN                  31      41.11      38.90      43.50       1.13
  135 UNKNOWN                  31      23.60      21.89      26.20       1.02
  136 UNKNOWN                  31       5.00       4.20       6.38       0.58
  137 UNKNOWN                  31      14.23      13.86      14.77       0.21
  138 UNKNOWN                  31       9.70       9.42      10.15       0.17
  139 UNKNOWN                  31      12.01      11.18      12.93       0.42
  140 UNKNOWN                  31      14.92      14.56      15.36       0.19
  141 UNKNOWN                  31       7.96       7.31       8.40       0.29
  142 UNKNOWN                  31      16.12      15.14      17.72       0.53
  143 UNKNOWN                  31      42.47      39.80      44.34       1.17
  144 UNKNOWN                  31      23.31      21.78      27.16       1.22
  145 UNKNOWN                  31       4.84       4.34       6.24       0.54
  146 UNKNOWN                  31      14.05      13.64      14.52       0.23
  147 UNKNOWN                  31       9.77       9.51      10.05       0.15
  148 UNKNOWN                  31      12.37      11.81      13.11       0.33
  149 UNKNOWN                  31      15.03      14.38      15.63       0.30
  150 UNKNOWN                  31       7.77       7.31       8.40       0.25
  151 UNKNOWN                  31      16.06      15.30      17.02       0.40
  152 UNKNOWN                  31      41.95      40.52      43.53       0.89
  153 UNKNOWN                  31      23.44      21.92      25.08       0.96
  154 UNKNOWN                  31       4.88       3.91       6.26       0.51
  155 UNKNOWN                  31      13.98      13.54      14.70       0.24
  156 UNKNOWN                  31      10.03       9.76      10.32       0.13
  157 UNKNOWN                  31      12.25      11.66      12.98       0.36
  158 UNKNOWN                  31      15.03      14.50      15.60       0.25
  159 UNKNOWN                  31       7.12       6.78       7.52       0.24
  160 UNKNOWN                  31      16.38      14.96      17.94       0.86
  161 UNKNOWN                  31      42.28      39.58      47.74       1.96
  162 UNKNOWN                  31      22.91      21.44      24.62       0.91
  163 UNKNOWN                  31       4.89       4.13       6.40       0.62
  164 UNKNOWN                  31      14.14      13.70      14.58       0.22
  165 UNKNOWN                  31       9.75       9.48      10.08       0.13
  166 UNKNOWN                  31      12.24      11.36      12.93       0.47
  167 UNKNOWN                  31      14.99      14.46      15.76       0.30
  168 UNKNOWN                  31       7.94       7.25       8.36       0.28
  169 UNKNOWN                  31      16.31      15.18      18.18       0.81
  170 UNKNOWN                  31      42.25      38.38      45.64       1.49
  171 UNKNOWN                  31      23.20      21.60      26.04       1.12
  172 UNKNOWN                  31       5.20       4.19       8.38       0.98
  173 UNKNOWN                  31      13.98      13.62      14.60       0.26
  174 UNKNOWN                  31       9.56       9.16      10.30       0.23
  175 UNKNOWN                  31      12.02      11.38      12.73       0.31
  176 UNKNOWN                  31      15.05      14.56      15.53       0.24
  177 UNKNOWN                  31       7.65       7.17       8.09       0.22
  178 UNKNOWN                  31      15.65      14.90      16.35       0.41
  179 UNKNOWN                  31      42.74      40.42      45.54       1.19
  180 UNKNOWN                  31      23.31      21.86      27.00       1.10
  181 UNKNOWN                  31       4.91       4.22       6.24       0.55
  182 UNKNOWN                  31      14.04      13.56      14.46       0.24
  183 UNKNOWN                  31       9.71       9.48      10.49       0.20
  184 UNKNOWN                  31      12.36      11.49      13.20       0.36
  185 UNKNOWN                  31      14.95      14.53      15.56       0.25
  186 UNKNOWN                  31       7.89       7.43       8.28       0.22
  187 UNKNOWN                  31      15.75      14.78      17.54       0.85
  188 UNKNOWN                  31      42.19      38.80      45.09       1.49
  189 UNKNOWN                  31      23.10      21.44      26.32       1.23
  190 UNKNOWN                  31       4.99       4.28       6.34       0.57
  191 UNKNOWN                  31      13.81      13.29      14.22       0.22
  192 UNKNOWN                  31       9.75       9.39      10.08       0.16
  193 UNKNOWN                  31      12.32      11.45      13.05       0.44
  194 UNKNOWN                  31      15.08      14.52      15.58       0.27
  195 UNKNOWN                  31       7.83       7.42       8.21       0.22
  196 UNKNOWN                  31      16.50      15.12      17.76       0.96
  197 UNKNOWN                  31      41.42      39.08      43.55       1.30
  198 UNKNOWN                  31      23.09      21.74      25.00       0.92
  199 UNKNOWN                  31       4.86       4.36       6.00       0.39
  200 UNKNOWN                  31      14.15      13.63      14.59       0.22
  201 UNKNOWN                  31       9.99       9.67      10.49       0.18
  202 UNKNOWN                  31      12.42      11.35      13.04       0.40
  203 UNKNOWN                  31      15.08      14.59      15.60       0.25
  204 UNKNOWN                  31       8.05       7.40       8.65       0.31
  205 UNKNOWN                  31      16.77      15.24      18.38       0.99
  206 UNKNOWN                  31      43.32      40.38      46.22       1.74
  207 UNKNOWN                  31      23.24      21.55      25.09       1.17
  208 UNKNOWN                  31       4.81       4.30       6.72       0.50
  209 UNKNOWN                  31      14.19      13.62      14.52       0.20
  210 UNKNOWN                  31       9.54       9.18       9.90       0.19
  211 UNKNOWN                  31      12.23      11.38      12.81       0.36
  212 UNKNOWN                  31      15.13      14.61      15.53       0.24
  213 UNKNOWN                  31       8.10       7.42       8.46       0.22
  214 UNKNOWN                  31      16.18      15.16      17.99       0.90
  215 UNKNOWN                  31      41.56      38.86      44.30       1.53
  216 UNKNOWN                  31      23.54      21.68      26.88       1.15
  217 UNKNOWN                  31       4.76       4.29       5.76       0.35
  218 UNKNOWN                  31      14.08      13.62      14.48       0.22
  219 UNKNOWN                  31       9.81       9.55      10.19       0.16
  220 UNKNOWN                  31      12.43      11.79      13.01       0.32
  221 UNKNOWN                  31      15.02      14.66      15.55       0.24
  222 UNKNOWN                  31       8.02       7.33       8.45       0.26
  223 UNKNOWN                  31      16.96      14.94      18.14       0.87
  224 UNKNOWN                  31      40.68      38.73      43.56       1.27
  225 UNKNOWN                  31      23.25      21.42      26.28       1.27
  226 UNKNOWN                  31       4.98       4.48       6.14       0.47
  227 UNKNOWN                  31      14.02      13.54      14.65       0.28
  228 UNKNOWN                  31       9.70       9.46       9.94       0.14
  229 UNKNOWN                  31      12.43      11.66      13.18       0.39
  230 UNKNOWN                  31      15.13      14.38      15.68       0.26
  231 UNKNOWN                  31       8.02       7.59       8.45       0.24
  232 UNKNOWN                  31      17.28      16.88      17.86       0.24
  233 UNKNOWN                  31      40.29      38.70      42.42       1.01
  234 UNKNOWN                  31      22.99      21.48      25.48       1.07
  235 UNKNOWN                  31       4.82       4.21       5.48       0.32
  236 UNKNOWN                  31      14.08      13.63      14.62       0.24
  237 UNKNOWN                  31       9.82       9.41      10.17       0.18
  238 UNKNOWN                  31      12.28      11.59      13.25       0.39
  239 UNKNOWN                  31      15.11      14.48      15.52       0.27
  240 UNKNOWN                  31       7.82       7.33       8.50       0.27
  241 UNKNOWN                  31      17.45      15.20      18.14       0.74
  242 UNKNOWN                  31      40.34      38.15      44.00       1.46
  243 UNKNOWN                  31      23.02      21.40      24.54       1.03
  244 UNKNOWN                  31       5.37       4.04       7.04       1.00
  245 UNKNOWN                  26       0.09       0.01       0.24       0.06
  246 UNKNOWN                  27       2.78       0.01      72.66      13.70
  247 UNKNOWN                  27       2.78       0.01      72.11      13.60
  248 UNKNOWN                  28       5.24       0.01      72.64      18.37
  249 UNKNOWN                  28       0.10       0.01       0.30       0.07
  250 UNKNOWN                  24       0.13       0.01       0.54       0.14
  251 UNKNOWN                  29       2.62       0.01      72.02      13.12
  252 UNKNOWN                  27       0.17       0.02       0.51       0.14
  253 UNKNOWN                  27       0.10       0.02       0.32       0.08
  254 UNKNOWN                  28       0.08       0.01       0.54       0.10
  255 UNKNOWN                  30       0.12       0.01       0.51       0.10
  256 UNKNOWN                  27      10.70       0.01      72.39      25.31
  257 UNKNOWN                  28       0.10       0.01       0.50       0.11
  258 UNKNOWN                  27       2.81       0.01      72.34      13.64
  259 UNKNOWN                  24       9.04       0.02      72.66      23.61
  260 UNKNOWN                  29       9.89       0.02      73.09      24.34
  261 UNKNOWN                  30       2.52       0.01      72.72      13.04
  262 UNKNOWN                  21       0.09       0.02       0.24       0.06
  263 UNKNOWN                  29       5.18       0.01      73.12      18.48
  264 UNKNOWN                  28      10.36       0.01      72.51      24.99
  265 UNKNOWN                  24       0.10       0.01       0.44       0.11
  266 UNKNOWN                  25       0.10       0.01       0.52       0.11
  267 UNKNOWN                  28       0.11       0.01       0.39       0.11
  268 UNKNOWN                  25       5.67       0.01      70.18      18.92
  269 UNKNOWN                  26       2.85       0.01      72.14      13.86
  270 UNKNOWN                  27       0.12       0.01       0.51       0.11
  271 UNKNOWN                  28       0.09       0.01       0.28       0.07
  272 UNKNOWN                  25       2.99       0.01      72.19      14.13
  273 UNKNOWN                  26       0.09       0.01       0.40       0.09
  274 UNKNOWN                  26       0.11       0.01       0.48       0.11
  275 UNKNOWN                  25       0.08       0.01       0.33       0.08
  276 UNKNOWN                  26       0.09       0.01       0.56       0.11
  277 UNKNOWN                  24       6.07       0.01      72.43      19.83
  278 UNKNOWN                  27       0.09       0.01       0.28       0.07
  279 UNKNOWN                  28       2.59       0.01      70.31      13.03
  280 UNKNOWN                  28       0.07       0.01       0.19       0.05
  281 UNKNOWN                  27       0.10       0.01       0.35       0.10
  282 UNKNOWN                  27       2.64       0.02      34.01       8.76
  283 UNKNOWN                  28       3.86       0.02      34.59      10.47
  284 UNKNOWN                  28       5.10       0.01      34.64      11.81
  285 UNKNOWN                  31       2.29       0.01      34.71       8.22
  286 UNKNOWN                  26       1.45       0.03      32.81       6.27
  287 UNKNOWN                  28       3.90       0.03      34.34      10.40
  288 UNKNOWN                  30       2.46       0.01      34.88       8.52
  289 UNKNOWN                  26       1.65       0.02      33.80       6.45
  290 UNKNOWN                  30       2.56       0.01      34.47       8.40
  291 UNKNOWN                  27       1.50       0.01      34.31       6.44
  292 UNKNOWN                  30       5.77       0.01      34.33      12.43
  293 UNKNOWN                  26       5.40       0.01      34.20      12.21
  294 UNKNOWN                  22       1.73       0.01      33.25       6.89
  295 UNKNOWN                  31       5.44       5.08       5.81       0.19
  296 UNKNOWN                  31       5.15       4.87       5.35       0.13

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4321.9      4.322   100.0%
TOTAL                             4321.9      4.322

Saved raw event timing to event_timing.json
