[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
  244 UNKNOWN                  30       5.64       4.16       7.08       1.05
  245 UNKNOWN                  26       3.06       0.01      74.08      14.20
  246 UNKNOWN                  26       0.24       0.02       0.68       0.21
  247 UNKNOWN                  25       3.20       0.02      74.82      14.62
  248 UNKNOWN                  24       3.37       0.02      75.66      15.08
  249 UNKNOWN                  26       0.24       0.01       0.80       0.20
  250 UNKNOWN                  27       0.36       0.01       1.19       0.30
  251 UNKNOWN                  27       8.69       0.01      76.54      23.51
  252 UNKNOWN                  25       3.25       0.01      74.53      14.55
  253 UNKNOWN                  28       5.52       0.01      74.52      19.12
  254 UNKNOWN                  25       0.32       0.04       0.96       0.24
  255 UNKNOWN                  28       0.26       0.01       2.36       0.42
  256 UNKNOWN                  27       8.44       0.01      76.35      23.23
  257 UNKNOWN                  26       0.21       0.01       0.93       0.20
  258 UNKNOWN                  26       0.26       0.02       0.75       0.22
  259 UNKNOWN                  25       3.19       0.04      71.26      13.90
  260 UNKNOWN                  23       0.19       0.01       0.99       0.25
  261 UNKNOWN                  27       0.28       0.02       1.38       0.32
  262 UNKNOWN                  28       0.47       0.01       2.54       0.57
  263 UNKNOWN                  29       8.04       0.01      76.43      22.68
  264 UNKNOWN                  25       6.19       0.01      73.99      19.79
  265 UNKNOWN                  29       2.93       0.01      73.64      13.38
  266 UNKNOWN                  25       0.24       0.01       0.88       0.22
  267 UNKNOWN                  28       2.83       0.01      72.81      13.47
  268 UNKNOWN                  27       2.97       0.01      75.46      14.22
  269 UNKNOWN                  27       3.03       0.01      75.00      14.12
  270 UNKNOWN                  26       0.33       0.04       1.32       0.29
  271 UNKNOWN                  27       5.83       0.02      75.58      19.60
  272 UNKNOWN                  26       3.12       0.02      76.52      14.68
  273 UNKNOWN                  26       0.33       0.01       1.46       0.38
  274 UNKNOWN                  25       3.38       0.02      76.61      14.95
  275 UNKNOWN                  23       0.32       0.04       0.92       0.27
  276 UNKNOWN                  29       0.33       0.01       2.39       0.52
  277 UNKNOWN                  27       3.00       0.01      73.50      13.83
  278 UNKNOWN                  28       0.29       0.03       1.24       0.30
  279 UNKNOWN                  28       5.51       0.02      76.14      19.07
  280 UNKNOWN                  26       3.26       0.03      71.85      13.73
  281 UNKNOWN                  25       0.22       0.04       0.66       0.16
  282 UNKNOWN                  29       1.33       0.03      29.00       5.24
  283 UNKNOWN                  29       3.45       0.03      29.94       8.68
  284 UNKNOWN                  29       5.83       0.04      28.52      10.69
  285 UNKNOWN                  27       4.48       0.02      28.82       9.61
  286 UNKNOWN                  29       0.49       0.02       2.26       0.53
  287 UNKNOWN                  28       3.45       0.04      28.52       8.54
  288 UNKNOWN                  25       3.83       0.04      29.68       9.02
  289 UNKNOWN                  29       0.40       0.01       1.62       0.38
  290 UNKNOWN                  28       3.52       0.01      29.38       8.73
  291 UNKNOWN                  28       0.67       0.01       3.44       0.77
  292 UNKNOWN                  29       5.26       0.01      30.72      10.60
  293 UNKNOWN                  27       2.36       0.02      28.48       7.15
  294 UNKNOWN                  27       0.45       0.01       1.40       0.37
  295 UNKNOWN                  30       5.46       5.02       5.73       0.17
  296 UNKNOWN                  30       5.08       4.89       5.26       0.11

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4320.8      4.321   100.0%
TOTAL                             4320.8      4.321

Saved raw event timing to event_timing.json
