[EVENT_TIMING] 9632 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   85 UNKNOWN                  31       2.28       2.17       2.41       0.06
   86 UNKNOWN                  31       2.30       2.24       2.36       0.03
   87 UNKNOWN                  31       2.23       2.18       2.26       0.03
   88 UNKNOWN                  31       2.21       2.11       2.31       0.05
   89 UNKNOWN                  31       2.47       2.45       2.49       0.02
   90 UNKNOWN                  31       2.36       2.25       2.45       0.05
   91 UNKNOWN                  31       2.29       2.21       2.37       0.04
   92 UNKNOWN                  31       2.30       2.15       2.55       0.10
   93 UNKNOWN                  31       2.22       2.09       2.33       0.08
   94 UNKNOWN                  31       2.13       2.08       2.20       0.03
   95 UNKNOWN                  31       2.23       2.14       2.30       0.05
   96 UNKNOWN                  31       2.21       2.11       2.31       0.05
   97 UNKNOWN                  31       2.43       2.41       2.45       0.02
   98 UNKNOWN                  31       2.47       2.37       2.53       0.04
   99 UNKNOWN                  31       2.39       2.29       2.45       0.05
  100 UNKNOWN                  31       2.35       2.23       2.51       0.09
  101 UNKNOWN                  31       2.30       2.17       2.45       0.07
  102 UNKNOWN                  31       2.20       2.16       2.24       0.02
  103 UNKNOWN                  31       2.31       2.26       2.38       0.03
  104 UNKNOWN                  31       2.16       2.07       2.23       0.04
  105 UNKNOWN                  31       2.43       2.37       2.49       0.03
  106 UNKNOWN                  31       2.44       2.37       2.53       0.04
  107 UNKNOWN                  31       2.31       2.25       2.41       0.05
  108 UNKNOWN                  31       2.28       2.15       2.43       0.08
  109 UNKNOWN                  31       2.21       2.09       2.33       0.07
  110 UNKNOWN                  31       2.20       2.12       2.24       0.04
  111 UNKNOWN                  31       2.12       2.06       2.18       0.03
  112 UNKNOWN                  31       2.24       2.15       2.35       0.06
  113 UNKNOWN                  31       2.46       2.41       2.49       0.02
  114 UNKNOWN                  31       2.42       2.33       2.49       0.04
  115 UNKNOWN                  31       2.39       2.29       2.53       0.05
  116 UNKNOWN                  31       2.35       2.23       2.47       0.08
  117 UNKNOWN                  31       2.29       2.17       2.41       0.06
  118 UNKNOWN                  31       2.30       2.24       2.32       0.02
  119 UNKNOWN                  31       2.21       2.18       2.26       0.03
  120 UNKNOWN                  31       2.31       2.23       2.43       0.05
  121 UNKNOWN                  31       2.48       2.41       2.53       0.03
  122 UNKNOWN                  31       2.38       2.25       2.45       0.05
  123 UNKNOWN                  31       2.30       2.25       2.37       0.04
  124 UNKNOWN                  31       2.28       2.11       2.43       0.10
  125 UNKNOWN                  31       2.23       2.09       2.37       0.08
  126 UNKNOWN                  31       2.12       2.08       2.20       0.04
  127 UNKNOWN                  31       2.25       2.18       2.34       0.05
  128 UNKNOWN                  31       2.18       2.11       2.27       0.05
  129 UNKNOWN                  31       2.40       2.33       2.45       0.03
  130 UNKNOWN                  31       2.46       2.41       2.53       0.04
  131 UNKNOWN                  31       2.39       2.29       2.53       0.05
  132 UNKNOWN                  31       2.37       2.23       2.47       0.08
  133 UNKNOWN                  31       2.29       2.17       2.41       0.07
  134 UNKNOWN                  31       2.21       2.16       2.24       0.03
  135 UNKNOWN                  31       2.32       2.26       2.38       0.04
  136 UNKNOWN                  31       2.14       2.07       2.23       0.04
  137 UNKNOWN                  31       2.41       2.33       2.45       0.03
  138 UNKNOWN                  31       2.42       2.29       2.49       0.05
  139 UNKNOWN                  31       2.29       2.21       2.37       0.05
  140 UNKNOWN                  31       2.29       2.15       2.43       0.08
  141 UNKNOWN                  31       2.20       2.09       2.33       0.08
  142 UNKNOWN                  31       2.21       2.16       2.28       0.03
  143 UNKNOWN                  31       2.16       2.06       2.22       0.04
  144 UNKNOWN                  31       2.31       2.23       2.39       0.04
  145 UNKNOWN                  31       2.45       2.41       2.49       0.03
  146 UNKNOWN                  31       2.42       2.33       2.49       0.05
  147 UNKNOWN                  31       2.37       2.25       2.49       0.05
  148 UNKNOWN                  31       2.37       2.23       2.51       0.09
  149 UNKNOWN                  31       2.29       2.17       2.41       0.06
  150 UNKNOWN                  31       2.30       2.28       2.32       0.02
  151 UNKNOWN                  31       2.27       2.22       2.34       0.03
  152 UNKNOWN                  31       2.26       2.19       2.39       0.04
  153 UNKNOWN                  31       2.47       2.41       2.49       0.03
  154 UNKNOWN                  31       2.35       2.25       2.41       0.04
  155 UNKNOWN                  31       2.29       2.21       2.45       0.05
  156 UNKNOWN                  31       2.29       2.15       2.43       0.08
  157 UNKNOWN                  31       2.20       2.09       2.33       0.07
  158 UNKNOWN                  31       2.15       2.08       2.24       0.04
  159 UNKNOWN                  31       2.26       2.18       2.34       0.05
  160 UNKNOWN                  31       2.15       2.03       2.23       0.04
  161 UNKNOWN                  31       2.40       2.37       2.45       0.02
  162 UNKNOWN                  31       2.43       2.33       2.49       0.04
  163 UNKNOWN                  31       2.36       2.29       2.45       0.04
  164 UNKNOWN                  31       2.35       2.23       2.51       0.09
  165 UNKNOWN                  31       2.27       2.13       2.41       0.08
  166 UNKNOWN                  31       2.20       2.16       2.28       0.04
  167 UNKNOWN                  31       2.29       2.22       2.46       0.07
  168 UNKNOWN                  31       2.17       2.07       2.27       0.04
  169 UNKNOWN                  31       2.39       2.33       2.45       0.03
  170 UNKNOWN                  31       2.40       2.33       2.49       0.05
  171 UNKNOWN                  31       2.29       2.21       2.37       0.04
  172 UNKNOWN                  31       2.28       2.11       2.43       0.08
  173 UNKNOWN                  31       2.18       2.05       2.33       0.07
  174 UNKNOWN                  31       2.19       2.16       2.24       0.03
  175 UNKNOWN                  31       2.18       2.10       2.22       0.03
  176 UNKNOWN                  31       2.29       2.19       2.39       0.05
  177 UNKNOWN                  31       2.43       2.37       2.45       0.02
  178 UNKNOWN                  31       2.40       2.33       2.49       0.05
  179 UNKNOWN                  31       2.35       2.25       2.45       0.05
  180 UNKNOWN                  31       2.36       2.23       2.47       0.09
  181 UNKNOWN                  31       2.27       2.13       2.37       0.07
  182 UNKNOWN                  31       2.28       2.24       2.32       0.03
  183 UNKNOWN                  31       2.24       2.18       2.34       0.05
  184 UNKNOWN                  31       2.30       2.23       2.39       0.04
  185 UNKNOWN                  31       2.44       2.37       2.49       0.03
  186 UNKNOWN                  31       2.34       2.25       2.41       0.05
  187 UNKNOWN                  31       2.27       2.17       2.37       0.05
  188 UNKNOWN                  31       2.28       2.11       2.43       0.08
  189 UNKNOWN                  31       2.20       2.09       2.37       0.08
  190 UNKNOWN                  31       2.14       2.08       2.24       0.04
  191 UNKNOWN                  31       2.23       2.18       2.30       0.04
  192 UNKNOWN                  31       2.22       2.11       2.31       0.05
  193 UNKNOWN                  31       2.45       2.41       2.49       0.02
  194 UNKNOWN                  31       2.43       2.37       2.49       0.04
  195 UNKNOWN                  31       2.39       2.29       2.53       0.05
  196 UNKNOWN                  31       2.37       2.27       2.51       0.06
  197 UNKNOWN                  31       2.31       2.17       2.45       0.08
  198 UNKNOWN                  31       2.23       2.20       2.28       0.02
  199 UNKNOWN                  31       2.31       2.26       2.42       0.03
  200 UNKNOWN                  31       2.17       2.11       2.23       0.04
  201 UNKNOWN                  31       2.42       2.33       2.45       0.03
  202 UNKNOWN                  31       2.40       2.29       2.49       0.05
  203 UNKNOWN                  31       2.30       2.21       2.37       0.04
  204 UNKNOWN                  31       2.30       2.15       2.43       0.07
  205 UNKNOWN                  31       2.21       2.09       2.37       0.07
  206 UNKNOWN                  31       2.23       2.16       2.36       0.04
  207 UNKNOWN                  31       2.18       2.14       2.26       0.05
  208 UNKNOWN                  31       2.36       2.27       2.47       0.07
  209 UNKNOWN                  31       2.47       2.45       2.49       0.02
  210 UNKNOWN                  31       2.40       2.33       2.49       0.05
  211 UNKNOWN                  31       2.38       2.29       2.49       0.04
  212 UNKNOWN                  31       2.39       2.27       2.51       0.07
  213 UNKNOWN                  31       2.30       2.17       2.41       0.07
  214 UNKNOWN                  31       2.25       2.20       2.28       0.02
  215 UNKNOWN                  31       2.29       2.22       2.34       0.04
  216 UNKNOWN                  31       2.33       2.27       2.39       0.04
  217 UNKNOWN                  31       2.48       2.41       2.53       0.03
  218 UNKNOWN                  31       2.35       2.29       2.41       0.04
  219 UNKNOWN                  31       2.29       2.17       2.37       0.05
  220 UNKNOWN                  31       2.31       2.23       2.51       0.07
  221 UNKNOWN                  31       2.21       2.13       2.33       0.07
  222 UNKNOWN                  31       2.05       2.00       2.12       0.03
  223 UNKNOWN                  31       2.24       2.18       2.30       0.04
  224 UNKNOWN                  31       2.24       2.15       2.39       0.06
  225 UNKNOWN                  31       2.43       2.37       2.45       0.02
  226 UNKNOWN                  31       2.45       2.37       2.53       0.04
  227 UNKNOWN                  31       2.39       2.33       2.45       0.04
  228 UNKNOWN                  31       2.37       2.27       2.51       0.06
  229 UNKNOWN                  31       2.31       2.17       2.45       0.08
  230 UNKNOWN                  31       2.12       2.08       2.20       0.03
  231 UNKNOWN                  31       2.30       2.26       2.34       0.02
  232 UNKNOWN                  31       2.21       2.11       2.35       0.06
  233 UNKNOWN                  31       2.44       2.37       2.49       0.03
  234 UNKNOWN                  31       2.42       2.29       2.49       0.05
  235 UNKNOWN                  31       2.29       2.21       2.45       0.06
  236 UNKNOWN                  31       2.29       2.19       2.43       0.07
  237 UNKNOWN                  31       2.22       2.09       2.45       0.08
  238 UNKNOWN                  31       2.13       2.08       2.20       0.03
  239 UNKNOWN                  31       2.19       2.10       2.26       0.04
  240 UNKNOWN                  31       2.32       2.23       2.43       0.05
  241 UNKNOWN                  31       2.46       2.41       2.49       0.03
  242 UNKNOWN                  31       2.42       2.33       2.49       0.04
  243 UNKNOWN                  31       2.41       2.29       2.53       0.07
  244 UNKNOWN                  31       2.39       2.31       2.47       0.06
  245 UNKNOWN                  31       2.31       2.17       2.41       0.07
  246 UNKNOWN                  31       2.18       2.12       2.24       0.03
  247 UNKNOWN                  31       2.21       2.18       2.30       0.04
  248 UNKNOWN                  31       2.28       2.23       2.43       0.05
  249 UNKNOWN                  31       2.43       2.37       2.45       0.02
  250 UNKNOWN                  31       2.37       2.29       2.45       0.04
  251 UNKNOWN                  31       2.31       2.21       2.45       0.07
  252 UNKNOWN                  31       2.29       2.15       2.39       0.06
  253 UNKNOWN                  31       2.20       2.09       2.33       0.07
  254 UNKNOWN                  31       2.04       2.00       2.12       0.04
  255 UNKNOWN                  31       2.24       2.18       2.30       0.04
  256 UNKNOWN                  31       2.20       2.11       2.31       0.06
  257 UNKNOWN                  31       2.47       2.41       2.53       0.03
  258 UNKNOWN                  31       2.42       2.37       2.49       0.03
  259 UNKNOWN                  31       2.39       2.33       2.45       0.03
  260 UNKNOWN                  31       2.36       2.31       2.43       0.03
  261 UNKNOWN                  31       2.28       2.21       2.37       0.03
  262 UNKNOWN                  31       2.15       2.12       2.24       0.03
  263 UNKNOWN                  31       2.26       2.22       2.30       0.02
  264 UNKNOWN                  31       2.24       2.15       2.35       0.05
  265 UNKNOWN                  31       2.44       2.41       2.49       0.03
  266 UNKNOWN                  31       2.40       2.33       2.45       0.03
  267 UNKNOWN                  31       2.31       2.25       2.37       0.03
  268 UNKNOWN                  31       2.28       2.23       2.39       0.04
  269 UNKNOWN                  31       2.20       2.13       2.29       0.04
  270 UNKNOWN                  31       2.11       2.08       2.20       0.03
  271 UNKNOWN                  31       2.23       2.18       2.30       0.04
  272 UNKNOWN                  31       2.29       2.19       2.39       0.05
  273 UNKNOWN                  31       2.44       2.37       2.49       0.03
  274 UNKNOWN                  31       2.42       2.37       2.49       0.03
  275 UNKNOWN                  31       2.40       2.33       2.45       0.04
  276 UNKNOWN                  31       2.36       2.27       2.43       0.03
  277 UNKNOWN                  31       2.28       2.21       2.33       0.03
  278 UNKNOWN                  31       2.18       2.12       2.24       0.03
  279 UNKNOWN                  31       2.27       2.22       2.30       0.03
  280 UNKNOWN                  31       2.23       2.15       2.35       0.05
  281 UNKNOWN                  31       2.41       2.37       2.45       0.02
  282 UNKNOWN                  31       2.36       2.29       2.41       0.04
  283 UNKNOWN                  31       2.30       2.21       2.37       0.05
  284 UNKNOWN                  31       2.28       2.19       2.35       0.04
  285 UNKNOWN                  31       2.20       2.13       2.25       0.03
  286 UNKNOWN                  31       2.13       2.08       2.20       0.04
  287 UNKNOWN                  31       2.22       2.14       2.30       0.05
  288 UNKNOWN                  31       2.24       2.15       2.31       0.04
  289 UNKNOWN                  31       2.45       2.41       2.49       0.02
  290 UNKNOWN                  31       2.42       2.33       2.49       0.04
  291 UNKNOWN                  31       2.36       2.29       2.45       0.04
  292 UNKNOWN                  31       2.33       2.27       2.43       0.04
  293 UNKNOWN                  31       2.26       2.21       2.33       0.03
  294 UNKNOWN                  31       2.19       2.12       2.28       0.03
  295 UNKNOWN                  31       2.24       2.18       2.34       0.03
  296 UNKNOWN                  31       2.17       2.11       2.27       0.05
  297 UNKNOWN                  31       2.41       2.37       2.45       0.03
  298 UNKNOWN                  31       2.35       2.25       2.45       0.05
  299 UNKNOWN                  31       2.25       2.21       2.33       0.03
  300 UNKNOWN                  31       2.24       2.19       2.31       0.04
  301 UNKNOWN                  31       2.14       2.09       2.21       0.03

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 301        891.5      0.892   100.0%
TOTAL                              891.5      0.892

Saved raw event timing to event_timing.json
