[EVENT_TIMING] 9472 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
  137 UNKNOWN                  31      13.59      13.34      13.94       0.15
  138 UNKNOWN                  31       9.53       9.22      10.42       0.21
  139 UNKNOWN                  31      12.14      11.42      12.84       0.42
  140 UNKNOWN                  31      15.13      14.61      15.57       0.25
  141 UNKNOWN                  31       8.14       7.60       8.66       0.26
  142 UNKNOWN                  31      16.73      15.31      18.43       0.92
  143 UNKNOWN                  31      42.53      40.65      44.53       1.12
  144 UNKNOWN                  31      23.19      21.67      26.04       1.30
  145 UNKNOWN                  31       4.98       4.26       6.35       0.56
  146 UNKNOWN                  31      13.71      13.36      14.32       0.23
  147 UNKNOWN                  31       9.60       9.28       9.85       0.13
  148 UNKNOWN                  31      12.59      11.82      13.56       0.36
  149 UNKNOWN                  31      15.04      14.73      15.42       0.19
  150 UNKNOWN                  31       8.17       7.38       8.62       0.30
  151 UNKNOWN                  31      16.84      15.67      18.08       0.72
  152 UNKNOWN                  31      41.74      39.61      44.28       1.24
  153 UNKNOWN                  31      23.34      21.85      26.80       1.46
  154 UNKNOWN                  31       5.02       4.42       6.23       0.57
  155 UNKNOWN                  31      13.41      13.03      13.76       0.19
  156 UNKNOWN                  31       9.65       9.33      10.00       0.13
  157 UNKNOWN                  31      12.21      11.51      12.87       0.35
  158 UNKNOWN                  31      15.04      14.48      15.37       0.24
  159 UNKNOWN                  31       7.22       6.84       7.76       0.22
  160 UNKNOWN                  31      17.01      15.12      18.00       0.72
  161 UNKNOWN                  31      41.78      38.80      45.76       1.76
  162 UNKNOWN                  31      23.51      21.57      27.00       1.35
  163 UNKNOWN                  31       5.00       4.29       6.09       0.58
  164 UNKNOWN                  31      13.64      13.16      14.08       0.22
  165 UNKNOWN                  31       9.72       9.50      10.30       0.17
  166 UNKNOWN                  31      12.51      11.58      13.22       0.44
  167 UNKNOWN                  31      15.12      14.55      15.56       0.27
  168 UNKNOWN                  31       8.16       7.72       8.60       0.27
  169 UNKNOWN                  31      16.59      15.13      18.14       1.04
  170 UNKNOWN                  31      42.04      39.47      43.91       1.15
  171 UNKNOWN                  31      23.45      21.92      25.00       0.93
  172 UNKNOWN                  31       5.03       4.31       6.35       0.60
  173 UNKNOWN                  31      13.59      13.13      14.05       0.24
  174 UNKNOWN                  31       9.67       9.28      10.49       0.21
  175 UNKNOWN                  31      12.17      11.35      13.08       0.39
  176 UNKNOWN                  31      15.02      14.34      15.57       0.26
  177 UNKNOWN                  31       7.99       7.55       8.58       0.25
  178 UNKNOWN                  31      16.46      14.81      17.83       0.81
  179 UNKNOWN                  31      42.11      39.41      44.16       1.13
  180 UNKNOWN                  31      23.23      22.15      26.00       0.95
  181 UNKNOWN                  31       4.89       3.89       6.03       0.43
  182 UNKNOWN                  31      13.52      13.14      14.02       0.24
  183 UNKNOWN                  31       9.76       9.52      10.22       0.15
  184 UNKNOWN                  31      12.49      11.91      13.20       0.33
  185 UNKNOWN                  31      15.05      14.64      15.51       0.23
  186 UNKNOWN                  31       8.03       7.33       8.51       0.30
  187 UNKNOWN                  31      15.67      14.52      17.12       0.72
  188 UNKNOWN                  31      42.26      40.49      44.77       1.06
  189 UNKNOWN                  31      23.41      22.12      24.92       0.86
  190 UNKNOWN                  31       4.83       4.08       6.32       0.40
  191 UNKNOWN                  31      13.49      13.16      13.93       0.19
  192 UNKNOWN                  31       9.84       9.55      10.12       0.13
  193 UNKNOWN                  31      12.36      11.81      12.95       0.31
  194 UNKNOWN                  31      15.12      14.71      15.60       0.23
  195 UNKNOWN                  31       7.95       6.86       8.38       0.34
  196 UNKNOWN                  31      17.00      15.03      17.80       0.82
  197 UNKNOWN                  31      41.04      38.69      43.60       1.17
  198 UNKNOWN                  31      23.71      21.61      26.56       1.28
  199 UNKNOWN                  31       4.86       4.42       6.13       0.36
  200 UNKNOWN                  31      13.80      13.26      14.28       0.22
  201 UNKNOWN                  31       9.66       9.26      10.64       0.25
  202 UNKNOWN                  31      12.46      11.18      13.28       0.50
  203 UNKNOWN                  31      15.25      14.75      15.63       0.23
  204 UNKNOWN                  31       7.99       7.31       8.48       0.29
  205 UNKNOWN                  31      16.70      15.36      17.84       0.91
  206 UNKNOWN                  31      43.74      39.78      47.52       2.01
  207 UNKNOWN                  31      23.52      21.92      25.20       0.96
  208 UNKNOWN                  31       5.11       4.41       7.00       0.56
  209 UNKNOWN                  31      13.73      13.16      14.13       0.22
  210 UNKNOWN                  31       9.55       9.30      10.28       0.18
  211 UNKNOWN                  31      12.22      11.40      12.94       0.38
  212 UNKNOWN                  31      15.13      14.68      15.56       0.20
  213 UNKNOWN                  31       8.16       7.64       8.59       0.26
  214 UNKNOWN                  31      16.33      15.28      17.85       0.80
  215 UNKNOWN                  31      42.01      38.68      46.85       1.66
  216 UNKNOWN                  31      23.49      21.89      26.24       1.17
  217 UNKNOWN                  31       4.91       4.31       6.01       0.43
  218 UNKNOWN                  31      13.73      13.16      14.24       0.26
  219 UNKNOWN                  31       9.64       9.34       9.93       0.14
  220 UNKNOWN                  31      12.43      11.84      13.44       0.39
  221 UNKNOWN                  31      15.07      14.67      15.52       0.24
  222 UNKNOWN                  31       8.08       7.58       8.75       0.28
  223 UNKNOWN                  31      16.17      14.72      17.56       0.93
  224 UNKNOWN                  31      41.75      39.13      43.85       1.40
  225 UNKNOWN                  31      23.15      21.72      25.76       1.22
  226 UNKNOWN                  31       4.94       4.38       5.63       0.34
  227 UNKNOWN                  31      13.74      13.27      14.18       0.26
  228 UNKNOWN                  31       9.90       9.53      10.19       0.18
  229 UNKNOWN                  31      12.25      11.57      12.81       0.25
  230 UNKNOWN                  31      15.17      14.76      15.60       0.26
  231 UNKNOWN                  31       8.22       7.63       8.76       0.29
  232 UNKNOWN                  31      16.42      14.99      17.72       0.93
  233 UNKNOWN                  31      41.19      38.89      43.53       1.39
  234 UNKNOWN                  31      23.69      21.97      25.19       0.95
  235 UNKNOWN                  31       4.75       4.34       5.56       0.26
  236 UNKNOWN                  31      13.69      13.32      14.12       0.22
  237 UNKNOWN                  31       9.64       9.38       9.92       0.14
  238 UNKNOWN                  31      12.71      12.06      13.54       0.38
  239 UNKNOWN                  31      15.14      14.47      15.73       0.29
  240 UNKNOWN                  31       7.96       7.44       8.51       0.29
  241 UNKNOWN                  31      16.30      14.97      18.16       1.09
  242 UNKNOWN                  31      41.52      38.15      44.28       1.66
  243 UNKNOWN                  31      23.37      21.96      24.78       0.80
  244 UNKNOWN                  31       5.91       4.11       7.25       1.12
  245 UNKNOWN                  30       0.31       0.03       1.07       0.27
  246 UNKNOWN                  23       0.25       0.01       1.13       0.25
  247 UNKNOWN                  26       0.21       0.01       0.76       0.19
  248 UNKNOWN                  30       2.68       0.01      74.32      13.31
  249 UNKNOWN                  29       0.25       0.01       0.96       0.22
  250 UNKNOWN                  27       5.58       0.03      74.14      19.04
  251 UNKNOWN                  20       0.23       0.01       0.60       0.19
  252 UNKNOWN                  25      14.81       0.01      75.10      29.23
  253 UNKNOWN                  27       0.31       0.01       3.48       0.64
  254 UNKNOWN                  25       3.03       0.01      72.00      14.08
  255 UNKNOWN                  25       3.23       0.01      73.28      14.30
  256 UNKNOWN                  28       2.84       0.02      72.35      13.38
  257 UNKNOWN                  26       5.93       0.02      74.46      19.50
  258 UNKNOWN                  26       0.27       0.02       1.48       0.30
  259 UNKNOWN                  28       8.03       0.04      73.40      22.33
  260 UNKNOWN                  27       2.98       0.04      74.21      13.97
  261 UNKNOWN                  24       0.21       0.01       0.76       0.21
  262 UNKNOWN                  28       2.87       0.01      71.72      13.25
  263 UNKNOWN                  27       5.56       0.01      72.53      18.73
  264 UNKNOWN                  27       2.89       0.01      73.63      13.87
  265 UNKNOWN                  23       0.38       0.01       2.16       0.50
  266 UNKNOWN                  29       0.22       0.01       1.08       0.25
  267 UNKNOWN                  29       2.70       0.03      71.96      13.09
  268 UNKNOWN                  26       0.46       0.01       1.96       0.46
  269 UNKNOWN                  27       0.33       0.01       0.92       0.24
  270 UNKNOWN                  24       0.18       0.03       0.64       0.16
  271 UNKNOWN                  27       0.31       0.03       1.24       0.32
  272 UNKNOWN                  29       2.67       0.01      70.47      12.82
  273 UNKNOWN                  28       2.80       0.01      72.47      13.41
  274 UNKNOWN                  25       0.28       0.02       0.76       0.20
  275 UNKNOWN                  30       0.25       0.01       0.76       0.22
  276 UNKNOWN                  28       0.23       0.01       0.80       0.23
  277 UNKNOWN                  28       0.27       0.01       1.04       0.26
  278 UNKNOWN                  27       0.25       0.01       0.70       0.19
  279 UNKNOWN                  25      14.71       0.03      74.31      28.96
  280 UNKNOWN                  27       5.58       0.01      73.73      18.91
  281 UNKNOWN                  26       0.26       0.04       0.88       0.19
  282 UNKNOWN                  30       1.48       0.04      29.44       5.22
  283 UNKNOWN                  28       2.43       0.02      28.41       7.12
  284 UNKNOWN                  28       5.54       0.04      30.44      10.97
  285 UNKNOWN                  28       2.42       0.01      29.61       7.35
  286 UNKNOWN                  30       0.44       0.03       1.92       0.46
  287 UNKNOWN                  27       3.65       0.02      31.16       9.12
  288 UNKNOWN                  29       6.13       0.04      29.28      11.37
  289 UNKNOWN                  29       2.31       0.04      29.10       7.20
  290 UNKNOWN                  30       0.52       0.03       3.08       0.73
  291 UNKNOWN                  28       1.50       0.01      30.39       5.57
  292 UNKNOWN                  29       2.07       0.01      26.88       6.43
  293 UNKNOWN                  29       6.63       0.03      30.85      11.45
  294 UNKNOWN                  29       1.36       0.01      28.52       5.15
  295 UNKNOWN                  31       5.31       4.82       5.60       0.18
  296 UNKNOWN                  31       5.10       4.90       5.25       0.08

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4335.2      4.335   100.0%
TOTAL                             4335.2      4.335

Saved raw event timing to event_timing.json
