# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | - |
| time per iteration from host wall clock (us) |  | 12664.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 74 | mla_attend_layer | 149.11 | 145.80 | 152.67 | 31 |
| 75 | mla_merge_uv_layer | 58.16 | 53.80 | 64.76 | 31 |
| 76 | linear_with_residual_layer | 20.06 | 19.46 | 20.76 | 31 |
| 77 | rmsnorm_layer | 12.83 | 12.27 | 13.21 | 31 |
| 78 | moe_router_layer | 3.31 | 3.14 | 3.52 | 31 |
| 79 | gang_moe_w13_linear_layer | 22.64 | 21.51 | 26.47 | 31 |
| 80 | moe_silu_mul_layer | 42.83 | 39.35 | 46.91 | 31 |
| 81 | gang_moe_w2_linear_layer | 4.52 | 3.48 | 6.15 | 31 |
| 82 | moe_mul_sum_add_layer | 21.92 | 20.09 | 23.42 | 31 |
| 83 | rmsnorm_layer | 4.29 | 4.02 | 4.58 | 31 |
| 84 | linear_layer | 3.46 | 3.02 | 4.05 | 31 |
| 85 | mla_prep_layer | 13.13 | 12.39 | 13.56 | 31 |
| 86 | mla_attend_layer | 150.09 | 147.04 | 152.96 | 31 |
| 87 | mla_merge_uv_layer | 57.26 | 53.70 | 65.92 | 31 |
| 88 | linear_with_residual_layer | 20.60 | 19.39 | 24.60 | 31 |
| 89 | rmsnorm_layer | 14.40 | 12.63 | 16.92 | 31 |
| 90 | moe_router_layer | 3.45 | 3.26 | 3.65 | 31 |
| 91 | gang_moe_w13_linear_layer | 22.36 | 21.10 | 24.22 | 31 |
| 92 | moe_silu_mul_layer | 41.89 | 38.73 | 45.33 | 31 |
| 93 | gang_moe_w2_linear_layer | 4.65 | 3.46 | 6.06 | 31 |
| 94 | moe_mul_sum_add_layer | 21.40 | 19.13 | 22.84 | 31 |
| 95 | rmsnorm_layer | 3.67 | 3.25 | 6.82 | 31 |
| 96 | linear_layer | 3.48 | 3.20 | 4.06 | 31 |
| 97 | mla_prep_layer | 13.20 | 12.48 | 13.64 | 31 |
| 98 | mla_attend_layer | 149.40 | 146.54 | 152.89 | 31 |
| 99 | mla_merge_uv_layer | 54.91 | 53.52 | 59.99 | 31 |
| 100 | linear_with_residual_layer | 19.58 | 19.16 | 20.40 | 31 |
| 101 | rmsnorm_layer | 12.83 | 12.16 | 13.32 | 31 |
| 102 | moe_router_layer | 3.25 | 3.02 | 3.52 | 31 |
| 103 | gang_moe_w13_linear_layer | 22.25 | 20.70 | 24.54 | 31 |
| 104 | moe_silu_mul_layer | 41.91 | 38.49 | 45.01 | 31 |
| 105 | gang_moe_w2_linear_layer | 4.32 | 3.41 | 6.06 | 31 |
| 106 | moe_mul_sum_add_layer | 22.18 | 19.61 | 24.20 | 31 |
| 107 | rmsnorm_layer | 4.33 | 3.98 | 4.92 | 31 |
| 108 | linear_layer | 3.68 | 3.29 | 4.32 | 31 |
| 109 | mla_prep_layer | 12.92 | 12.31 | 13.39 | 31 |
| 110 | mla_attend_layer | 149.01 | 145.86 | 152.53 | 31 |
| 111 | mla_merge_uv_layer | 55.54 | 53.54 | 61.18 | 31 |
| 112 | linear_with_residual_layer | 19.59 | 18.96 | 20.12 | 31 |
| 113 | rmsnorm_layer | 12.96 | 12.58 | 13.36 | 31 |
| 114 | moe_router_layer | 3.51 | 3.28 | 3.74 | 31 |
| 115 | gang_moe_w13_linear_layer | 21.45 | 20.98 | 23.38 | 31 |
| 116 | moe_silu_mul_layer | 43.37 | 41.24 | 45.82 | 31 |
| 117 | gang_moe_w2_linear_layer | 4.50 | 3.48 | 7.02 | 31 |
| 118 | moe_mul_sum_add_layer | 21.51 | 19.54 | 22.78 | 31 |
| 119 | rmsnorm_layer | 4.61 | 4.10 | 6.46 | 31 |
| 120 | linear_layer | 3.48 | 3.13 | 3.99 | 31 |
| 121 | mla_prep_layer | 13.07 | 12.53 | 13.45 | 31 |
| 122 | mla_attend_layer | 149.60 | 146.69 | 153.30 | 31 |
| 123 | mla_merge_uv_layer | 55.14 | 53.62 | 61.38 | 31 |
| 124 | linear_with_residual_layer | 19.56 | 19.09 | 20.28 | 31 |
| 125 | rmsnorm_layer | 13.14 | 11.97 | 16.48 | 31 |
| 126 | moe_router_layer | 3.34 | 3.17 | 3.63 | 31 |
| 127 | gang_moe_w13_linear_layer | 22.21 | 20.69 | 23.37 | 31 |
| 128 | moe_silu_mul_layer | 40.30 | 37.58 | 43.06 | 31 |
| 129 | gang_moe_w2_linear_layer | 4.55 | 3.28 | 8.29 | 31 |
| 130 | moe_mul_sum_add_layer | 21.80 | 19.94 | 22.94 | 31 |
| 131 | rmsnorm_layer | 4.63 | 4.16 | 6.16 | 31 |
| 132 | linear_layer | 3.60 | 3.28 | 4.20 | 31 |
| 133 | mla_prep_layer | 13.20 | 12.38 | 13.64 | 31 |
| 134 | mla_attend_layer | 148.65 | 145.80 | 152.24 | 31 |
| 135 | mla_merge_uv_layer | 55.18 | 53.49 | 61.40 | 31 |
| 136 | linear_with_residual_layer | 19.67 | 19.20 | 21.46 | 31 |
| 137 | rmsnorm_layer | 13.36 | 12.49 | 16.05 | 31 |
| 138 | moe_router_layer | 3.20 | 3.09 | 3.39 | 31 |
| 139 | gang_moe_w13_linear_layer | 22.26 | 20.57 | 23.21 | 31 |
| 140 | moe_silu_mul_layer | 39.98 | 37.20 | 45.94 | 31 |
| 141 | gang_moe_w2_linear_layer | 4.67 | 3.50 | 6.36 | 31 |
| 142 | moe_mul_sum_add_layer | 21.16 | 19.30 | 22.60 | 31 |
| 143 | rmsnorm_layer | 3.61 | 3.30 | 6.32 | 31 |
| 144 | linear_layer | 3.42 | 3.06 | 4.00 | 31 |
| 145 | mla_prep_layer | 13.27 | 12.60 | 13.68 | 31 |
| 146 | mla_attend_layer | 148.55 | 145.65 | 152.33 | 31 |
| 147 | mla_merge_uv_layer | 55.76 | 53.71 | 61.39 | 31 |
| 148 | linear_with_residual_layer | 19.59 | 18.97 | 21.86 | 31 |
| 149 | rmsnorm_layer | 13.32 | 12.16 | 15.52 | 31 |
| 150 | moe_router_layer | 3.55 | 3.32 | 3.72 | 31 |
| 151 | gang_moe_w13_linear_layer | 21.24 | 20.84 | 22.80 | 31 |
| 152 | moe_silu_mul_layer | 39.87 | 38.82 | 42.53 | 31 |
| 153 | gang_moe_w2_linear_layer | 4.43 | 3.36 | 6.20 | 31 |
| 154 | moe_mul_sum_add_layer | 21.59 | 19.54 | 23.00 | 31 |
| 155 | rmsnorm_layer | 4.27 | 3.92 | 4.58 | 31 |
| 156 | linear_layer | 3.64 | 3.02 | 3.96 | 31 |
| 157 | mla_prep_layer | 12.70 | 12.14 | 13.70 | 31 |
| 158 | mla_attend_layer | 148.99 | 145.21 | 152.01 | 31 |
| 159 | mla_merge_uv_layer | 55.21 | 53.45 | 60.77 | 31 |
| 160 | linear_with_residual_layer | 19.70 | 19.02 | 20.40 | 31 |
| 161 | rmsnorm_layer | 12.93 | 12.46 | 13.58 | 31 |
| 162 | moe_router_layer | 3.21 | 3.08 | 3.42 | 31 |
| 163 | gang_moe_w13_linear_layer | 21.86 | 21.25 | 23.05 | 31 |
| 164 | moe_silu_mul_layer | 39.83 | 38.09 | 42.95 | 31 |
| 165 | gang_moe_w2_linear_layer | 5.14 | 3.44 | 6.12 | 31 |
| 166 | moe_mul_sum_add_layer | 21.03 | 19.60 | 23.48 | 31 |
| 167 | rmsnorm_layer | 4.32 | 3.70 | 4.58 | 31 |
| 168 | linear_layer | 3.85 | 3.34 | 4.24 | 31 |
| 169 | mla_prep_layer | 12.96 | 12.35 | 13.50 | 31 |
| 170 | mla_attend_layer | 148.81 | 145.52 | 151.74 | 31 |
| 171 | mla_merge_uv_layer | 55.55 | 53.72 | 61.16 | 31 |
| 172 | linear_with_residual_layer | 19.75 | 19.32 | 20.12 | 31 |
| 173 | rmsnorm_layer | 13.08 | 12.46 | 15.40 | 31 |
| 174 | moe_router_layer | 3.16 | 3.02 | 3.37 | 31 |
| 175 | gang_moe_w13_linear_layer | 21.98 | 21.15 | 23.51 | 31 |
| 176 | moe_silu_mul_layer | 39.59 | 38.16 | 41.67 | 31 |
| 177 | gang_moe_w2_linear_layer | 4.44 | 3.33 | 6.68 | 31 |
| 178 | moe_mul_sum_add_layer | 22.20 | 20.22 | 24.96 | 31 |
| 179 | rmsnorm_layer | 4.44 | 3.97 | 5.53 | 31 |
| 180 | linear_layer | 3.59 | 3.10 | 4.04 | 31 |
| 181 | mla_prep_layer | 13.13 | 12.18 | 13.66 | 31 |
| 182 | mla_attend_layer | 149.36 | 146.36 | 153.24 | 31 |
