[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   62 UNKNOWN                  30      41.45      39.25      44.41       1.49
   63 UNKNOWN                  30      24.30      21.49      26.36       1.10
   64 UNKNOWN                  30       4.89       4.36       5.41       0.30
   65 UNKNOWN                  30      14.79      11.00      20.10       2.88
   66 UNKNOWN                  30       9.86       9.42      10.73       0.26
   67 UNKNOWN                  30      12.52      11.59      13.36       0.37
   68 UNKNOWN                  30      15.27      14.64      15.85       0.28
   69 UNKNOWN                  30       7.97       7.48       8.51       0.23
   70 UNKNOWN                  30      15.90      15.47      16.87       0.29
   71 UNKNOWN                  30      43.35      41.56      47.00       1.28
   72 UNKNOWN                  30      24.62      22.14      27.56       1.53
   73 UNKNOWN                  30       4.64       4.29       5.22       0.28
   74 UNKNOWN                  30      15.41      11.12      21.03       2.91
   75 UNKNOWN                  30       9.80       9.43      10.12       0.16
   76 UNKNOWN                  30      12.39      11.82      12.89       0.28
   77 UNKNOWN                  30      15.31      14.72      16.15       0.35
   78 UNKNOWN                  30       7.98       7.52       8.53       0.26
   79 UNKNOWN                  30      16.33      15.28      18.22       0.92
   80 UNKNOWN                  30      42.91      39.96      46.69       1.64
   81 UNKNOWN                  30      24.81      22.48      28.52       1.43
   82 UNKNOWN                  30       4.76       4.37       5.48       0.31
   83 UNKNOWN                  30      15.66      10.76      20.59       2.38
   84 UNKNOWN                  30       9.75       9.37      10.10       0.18
   85 UNKNOWN                  30      12.50      11.78      13.35       0.34
   86 UNKNOWN                  30      15.38      14.57      15.76       0.28
   87 UNKNOWN                  30       7.80       7.25       8.48       0.33
   88 UNKNOWN                  30      16.62      15.08      17.96       0.86
   89 UNKNOWN                  30      44.04      40.96      47.62       1.50
   90 UNKNOWN                  30      25.46      21.84      30.37       1.80
   91 UNKNOWN                  30       4.70       4.08       6.96       0.50
   92 UNKNOWN                  30      16.79      10.96      20.51       2.06
   93 UNKNOWN                  30       9.58       9.31      10.12       0.16
   94 UNKNOWN                  30      12.45      11.48      13.12       0.37
   95 UNKNOWN                  30      15.31      14.80      15.84       0.25
   96 UNKNOWN                  30       7.77       7.31       8.49       0.31
   97 UNKNOWN                  30      17.06      15.42      18.35       0.95
   98 UNKNOWN                  30      41.25      38.37      44.24       1.47
   99 UNKNOWN                  30      24.57      21.85      28.25       1.61
  100 UNKNOWN                  30       5.00       4.33       6.48       0.51
  101 UNKNOWN                  30      15.72      11.48      18.79       1.86
  102 UNKNOWN                  30      10.04       9.72      11.24       0.28
  103 UNKNOWN                  30      12.38      11.92      13.12       0.31
  104 UNKNOWN                  30      15.14      14.63      15.58       0.24
  105 UNKNOWN                  30       7.89       7.45       8.49       0.32
  106 UNKNOWN                  30      15.99      15.07      17.95       0.78
  107 UNKNOWN                  30      45.09      42.43      47.28       1.12
  108 UNKNOWN                  30      25.86      21.56      27.93       1.51
  109 UNKNOWN                  30       4.67       4.08       5.49       0.31
  110 UNKNOWN                  30      17.31      15.00      19.57       1.23
  111 UNKNOWN                  30      10.01       9.52      10.80       0.24
  112 UNKNOWN                  30      12.46      11.73      12.97       0.27
  113 UNKNOWN                  30      15.25      14.56      15.74       0.31
  114 UNKNOWN                  30       7.82       7.32       8.26       0.27
  115 UNKNOWN                  30      16.03      14.76      17.87       1.03
  116 UNKNOWN                  30      42.39      39.81      44.48       1.26
  117 UNKNOWN                  30      24.68      22.20      27.96       1.62
  118 UNKNOWN                  30       4.67       4.16       5.21       0.27
  119 UNKNOWN                  30      17.19      13.75      21.43       1.71
  120 UNKNOWN                  30       9.85       9.57      10.18       0.14
  121 UNKNOWN                  30      12.41      11.47      12.87       0.34
  122 UNKNOWN                  30      15.20      14.79      15.61       0.24
  123 UNKNOWN                  30       7.94       7.56       8.48       0.26
  124 UNKNOWN                  30      16.17      14.59      17.52       0.97
  125 UNKNOWN                  30      42.97      40.00      46.68       1.70
  126 UNKNOWN                  30      25.44      22.08      28.60       1.85
  127 UNKNOWN                  30       4.74       3.92       6.68       0.52
  128 UNKNOWN                  30      17.22      13.85      20.88       1.68
  129 UNKNOWN                  30       9.49       9.07      10.36       0.25
  130 UNKNOWN                  30      12.35      11.64      12.81       0.30
  131 UNKNOWN                  30      15.21      14.83      15.76       0.21
  132 UNKNOWN                  30       7.92       7.21       8.44       0.32
  133 UNKNOWN                  30      17.43      15.66      18.42       0.85
  134 UNKNOWN                  30      41.69      38.45      44.57       1.50
  135 UNKNOWN                  30      24.31      21.31      28.00       1.59
  136 UNKNOWN                  30       4.81       4.12       5.84       0.40
  137 UNKNOWN                  30      16.47      12.24      20.00       1.97
  138 UNKNOWN                  30       9.99       9.60      11.56       0.34
  139 UNKNOWN                  30      12.36      11.64      13.08       0.36
  140 UNKNOWN                  30      15.20      14.58      15.69       0.28
  141 UNKNOWN                  30       7.87       7.50       8.51       0.27
  142 UNKNOWN                  30      16.21      15.40      17.76       0.63
  143 UNKNOWN                  30      42.83      40.24      45.00       1.06
  144 UNKNOWN                  30      24.73      22.12      27.29       1.32
  145 UNKNOWN                  30       4.59       4.03       5.87       0.38
  146 UNKNOWN                  30      16.87      12.16      20.20       1.94
  147 UNKNOWN                  30       9.84       9.52      10.55       0.19
  148 UNKNOWN                  30      12.44      11.85      12.77       0.22
  149 UNKNOWN                  30      15.18      14.51      15.68       0.28
  150 UNKNOWN                  30       7.98       7.09       8.49       0.35
  151 UNKNOWN                  30      16.40      15.07      17.99       0.79
  152 UNKNOWN                  30      41.88      39.38      43.80       1.05
  153 UNKNOWN                  30      25.01      22.00      27.68       1.39
  154 UNKNOWN                  30       4.67       4.01       6.48       0.45
  155 UNKNOWN                  30      17.20      14.20      19.16       1.17
  156 UNKNOWN                  30       9.87       9.54      10.25       0.18
  157 UNKNOWN                  30      12.33      11.42      13.27       0.42
  158 UNKNOWN                  30      15.26      14.76      15.55       0.19
  159 UNKNOWN                  30       7.12       6.79       7.62       0.22
  160 UNKNOWN                  30      16.66      14.68      17.95       0.98
  161 UNKNOWN                  30      42.39      39.52      46.36       1.55
  162 UNKNOWN                  30      25.22      21.88      28.29       1.74
  163 UNKNOWN                  30       4.82       4.03       5.44       0.33
  164 UNKNOWN                  30      17.00      15.51      20.44       1.20
  165 UNKNOWN                  30       9.63       9.28      11.52       0.38
  166 UNKNOWN                  30      12.36      11.65      13.04       0.33
  167 UNKNOWN                  30      15.27      14.68      15.72       0.28
  168 UNKNOWN                  30       7.76       7.43       8.51       0.25
  169 UNKNOWN                  30      16.67      15.22      18.16       0.94
  170 UNKNOWN                  30      42.43      39.52      45.61       1.44
  171 UNKNOWN                  30      24.86      22.29      28.65       1.54
  172 UNKNOWN                  30       4.60       3.96       6.88       0.49
  173 UNKNOWN                  30      17.11      13.11      20.03       1.70
  174 UNKNOWN                  30       9.78       9.40      10.13       0.18
  175 UNKNOWN                  30      12.35      11.60      12.79       0.29
  176 UNKNOWN                  30      15.20      14.75      15.51       0.20
  177 UNKNOWN                  30       7.93       7.31       8.72       0.35
  178 UNKNOWN                  30      15.56      14.75      16.88       0.48
  179 UNKNOWN                  30      43.29      41.12      46.40       1.24
  180 UNKNOWN                  30      25.37      21.70      28.20       1.39
  181 UNKNOWN                  30       4.76       4.28       6.40       0.49
  182 UNKNOWN                  30      17.10      13.36      19.48       1.47
  183 UNKNOWN                  30       9.77       9.43      10.84       0.26
  184 UNKNOWN                  30      12.38      11.73      12.77       0.27
  185 UNKNOWN                  30      15.10      14.54      15.64       0.28
  186 UNKNOWN                  30       7.89       7.37       8.32       0.25
  187 UNKNOWN                  30      15.96      14.63      17.06       0.76
  188 UNKNOWN                  30      42.18      39.66      45.16       1.16
  189 UNKNOWN                  30      25.05      22.28      27.84       1.61
  190 UNKNOWN                  30       4.60       4.08       5.26       0.30
  191 UNKNOWN                  30      17.08      14.48      20.67       1.35
  192 UNKNOWN                  30       9.76       9.46      10.66       0.22
  193 UNKNOWN                  30      12.42      11.59      13.13       0.37
  194 UNKNOWN                  30      15.31      15.00      15.81       0.23
  195 UNKNOWN                  30       7.71       7.07       8.61       0.30
  196 UNKNOWN                  30      16.67      14.99      17.72       0.85
  197 UNKNOWN                  30      42.02      39.57      45.60       1.31
  198 UNKNOWN                  30      24.03      21.84      26.92       1.27
  199 UNKNOWN                  30       4.92       4.12       9.24       0.92
  200 UNKNOWN                  30      17.06      12.60      20.08       1.41
  201 UNKNOWN                  30       9.61       9.32       9.92       0.15
  202 UNKNOWN                  30      12.38      11.61      12.97       0.35
  203 UNKNOWN                  30      15.24      14.71      15.64       0.25
  204 UNKNOWN                  30       7.74       7.24       8.53       0.30
  205 UNKNOWN                  30      16.53      14.91      18.19       1.04
  206 UNKNOWN                  30      44.00      41.44      48.01       1.71
  207 UNKNOWN                  30      25.09      21.73      28.48       1.75
  208 UNKNOWN                  30       4.75       4.16       7.00       0.57
  209 UNKNOWN                  30      17.43      13.84      22.48       1.73
  210 UNKNOWN                  30       9.90       9.60      11.17       0.29
  211 UNKNOWN                  30      12.45      11.87      13.03       0.28
  212 UNKNOWN                  30      15.23      14.58      15.80       0.27
  213 UNKNOWN                  30       8.02       7.52       8.62       0.35
  214 UNKNOWN                  30      16.62      15.07      18.16       1.09
  215 UNKNOWN                  30      41.78      39.52      45.08       1.42
  216 UNKNOWN                  30      25.62      22.37      28.89       1.54
  217 UNKNOWN                  30       4.76       4.31       6.64       0.43
  218 UNKNOWN                  30      16.72      14.88      19.16       1.26
  219 UNKNOWN                  30       9.95       9.59      11.11       0.26
  220 UNKNOWN                  30      12.43      11.61      12.88       0.29
  221 UNKNOWN                  30      15.20      14.81      15.73       0.24
  222 UNKNOWN                  30       7.98       7.52       8.49       0.28
  223 UNKNOWN                  30      15.81      14.71      17.71       0.93
  224 UNKNOWN                  30      42.23      38.92      44.20       1.42
  225 UNKNOWN                  30      24.93      21.89      28.58       1.50
  226 UNKNOWN                  30       4.66       4.24       6.48       0.44
  227 UNKNOWN                  30      17.40      14.15      19.37       1.23
  228 UNKNOWN                  30       9.52       9.33       9.78       0.12
  229 UNKNOWN                  30      12.31      11.55      13.15       0.38
  230 UNKNOWN                  30      15.22      14.55      15.77       0.31
  231 UNKNOWN                  30       8.01       7.23       8.64       0.34
  232 UNKNOWN                  30      16.21      14.76      17.41       0.89
  233 UNKNOWN                  30      41.38      39.19      44.28       1.21
  234 UNKNOWN                  30      24.89      22.07      27.93       1.66
  235 UNKNOWN                  30       4.79       4.24       6.76       0.48
  236 UNKNOWN                  30      17.43      14.64      20.23       1.47
  237 UNKNOWN                  30       9.56       9.31      10.04       0.15
  238 UNKNOWN                  30      12.16      11.72      12.65       0.27
  239 UNKNOWN                  30      15.16      14.50      15.68       0.23
  240 UNKNOWN                  30       7.74       7.32       8.28       0.25
  241 UNKNOWN                  30      16.57      14.98      18.10       1.10
  242 UNKNOWN                  30      41.95      38.70      44.48       1.57
  243 UNKNOWN                  30      24.94      22.85      30.55       1.71
  244 UNKNOWN                  30       5.39       3.88       6.75       0.94
  245 UNKNOWN                  26       5.69       0.02      68.70      17.84
  246 UNKNOWN                  28       5.46       0.02      67.61      16.98
  247 UNKNOWN                  29       7.47       0.02      68.07      20.05
  248 UNKNOWN                  28       5.35       0.02      67.75      17.10
  249 UNKNOWN                  27       8.28       0.04      70.08      21.46
  250 UNKNOWN                  26       5.94       0.04      70.32      18.38
  251 UNKNOWN                  28       3.02       0.02      69.14      12.74
  252 UNKNOWN                  27      12.73       0.04      68.56      25.61
  253 UNKNOWN                  28       2.82       0.02      68.43      12.63
  254 UNKNOWN                  26       3.15       0.04      65.08      12.41
  255 UNKNOWN                  26       5.81       0.02      69.51      17.62
  256 UNKNOWN                  30       0.72       0.04       2.34       0.62
  257 UNKNOWN                  29       7.40       0.04      69.85      20.30
  258 UNKNOWN                  29       2.92       0.04      66.32      11.99
  259 UNKNOWN                  29       5.33       0.02      69.58      17.23
  260 UNKNOWN                  29       0.50       0.04       3.40       0.64
  261 UNKNOWN                  28       0.81       0.04       2.68       0.80
  262 UNKNOWN                  30       1.11       0.03       4.76       1.36
  263 UNKNOWN                  30       1.18       0.01       5.41       1.34
  264 UNKNOWN                  29       1.76       0.04       4.80       1.47
  265 UNKNOWN                  29       2.57       0.05       6.00       1.52
  266 UNKNOWN                  29       3.15       0.24       6.60       1.76
  267 UNKNOWN                  29       2.25       0.13       5.12       1.35
  268 UNKNOWN                  30       2.59       0.41       6.28       1.34
  269 UNKNOWN                  30       2.43       0.04       5.76       1.58
  270 UNKNOWN                  29       3.09       0.36       5.60       1.47
  271 UNKNOWN                  29       2.39       0.28       6.20       1.71
  272 UNKNOWN                  29       2.30       0.01       6.20       1.66
  273 UNKNOWN                  30       2.27       0.04       5.76       1.44
  274 UNKNOWN                  30       2.68       0.04       7.72       1.88
  275 UNKNOWN                  27       2.06       0.20       5.08       1.28
  276 UNKNOWN                  30       2.33       0.03       7.12       2.19
  277 UNKNOWN                  28       1.62       0.04       4.72       1.14
  278 UNKNOWN                  28       1.61       0.04       3.36       0.80
  279 UNKNOWN                  30       2.15       0.08       5.16       1.47
  280 UNKNOWN                  30       1.70       0.04       5.00       1.41
  281 UNKNOWN                  28       2.25       0.28       5.20       1.29
  282 UNKNOWN                  29       1.81       0.12       4.60       1.17
  283 UNKNOWN                  29       2.03       0.04       5.60       1.39
  284 UNKNOWN                  30       1.50       0.04       3.36       0.89
  285 UNKNOWN                  30       2.40       0.08       4.32       1.10
  286 UNKNOWN                  28       1.72       0.12       4.52       1.16
  287 UNKNOWN                  30       2.06       0.64       4.04       0.88
  288 UNKNOWN                  30       2.20       0.04       3.80       0.86
  289 UNKNOWN                  30       1.90       0.56       3.36       0.75
  290 UNKNOWN                  30       1.85       0.16       3.96       0.82
  291 UNKNOWN                  29       2.42       0.04       4.12       0.91
  292 UNKNOWN                  29       1.71       0.12       3.32       0.87
  293 UNKNOWN                  30       2.17       0.88       3.92       0.74
  294 UNKNOWN                  29       1.80       0.32       3.12       0.74
  295 UNKNOWN                  30       5.36       5.19       5.63       0.12
  296 UNKNOWN                  30       5.16       4.96       5.28       0.09

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4442.7      4.443   100.0%
TOTAL                             4442.7      4.443

Saved raw event timing to event_timing.json
