[EVENT_TIMING] 9472 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   35 UNKNOWN                  31      42.42      39.07      47.56       1.78
   36 UNKNOWN                  31      23.79      21.89      25.56       0.98
   37 UNKNOWN                  31       4.63       3.57       5.66       0.37
   38 UNKNOWN                  31      14.09      13.54      14.67       0.22
   39 UNKNOWN                  31       9.65       9.38      10.46       0.22
   40 UNKNOWN                  31      11.88      11.10      12.76       0.41
   41 UNKNOWN                  31      14.98      14.38      15.53       0.28
   42 UNKNOWN                  31       7.73       7.12       8.12       0.27
   43 UNKNOWN                  31      16.77      15.44      18.34       0.92
   44 UNKNOWN                  31      43.40      40.61      46.58       1.63
   45 UNKNOWN                  31      23.23      21.64      24.97       1.18
   46 UNKNOWN                  31       4.59       3.73       5.43       0.34
   47 UNKNOWN                  31      13.86      13.43      14.42       0.23
   48 UNKNOWN                  31       9.69       9.32      10.90       0.27
   49 UNKNOWN                  31      11.92      11.31      12.80       0.38
   50 UNKNOWN                  31      15.00      14.45      15.60       0.32
   51 UNKNOWN                  31       7.80       7.04       8.39       0.35
   52 UNKNOWN                  31      16.73      15.40      18.26       0.85
   53 UNKNOWN                  31      42.98      39.50      46.65       1.63
   54 UNKNOWN                  31      23.44      21.73      24.89       1.07
   55 UNKNOWN                  31       4.70       4.12       5.44       0.31
   56 UNKNOWN                  31      14.10      13.72      14.57       0.19
   57 UNKNOWN                  31       9.90       9.54      10.40       0.17
   58 UNKNOWN                  31      12.00      11.46      12.94       0.38
   59 UNKNOWN                  31      14.92      14.28      15.38       0.30
   60 UNKNOWN                  31       7.81       7.10       8.38       0.33
   61 UNKNOWN                  31      16.59      15.09      18.28       0.91
   62 UNKNOWN                  31      40.94      38.55      43.75       1.47
   63 UNKNOWN                  31      23.47      21.17      25.00       1.08
   64 UNKNOWN                  31       4.76       4.29       5.46       0.32
   65 UNKNOWN                  31      14.03      13.52      14.48       0.26
   66 UNKNOWN                  31       9.66       9.23      10.50       0.23
   67 UNKNOWN                  31      12.42      11.69      13.01       0.32
   68 UNKNOWN                  31      15.14      14.60      15.61       0.26
   69 UNKNOWN                  31       7.70       7.10       8.22       0.27
   70 UNKNOWN                  31      16.67      15.12      17.88       0.96
   71 UNKNOWN                  31      41.38      38.65      46.26       1.95
   72 UNKNOWN                  31      23.53      21.55      26.88       1.40
   73 UNKNOWN                  31       5.14       4.34       7.09       0.61
   74 UNKNOWN                  31      14.07      13.62      14.67       0.27
   75 UNKNOWN                  31       9.62       9.32      11.02       0.29
   76 UNKNOWN                  31      12.35      11.47      13.02       0.40
   77 UNKNOWN                  31      15.07      14.55      15.62       0.29
   78 UNKNOWN                  31       7.88       7.45       8.31       0.24
   79 UNKNOWN                  31      17.52      15.60      18.47       0.89
   80 UNKNOWN                  31      42.66      39.47      47.02       1.80
   81 UNKNOWN                  31      23.50      21.76      26.34       1.07
   82 UNKNOWN                  31       5.06       4.28       7.88       0.68
   83 UNKNOWN                  31      14.07      13.55      14.50       0.22
   84 UNKNOWN                  31       9.77       9.48      10.06       0.14
   85 UNKNOWN                  31      12.13      11.42      12.68       0.31
   86 UNKNOWN                  31      15.06      14.41      15.67       0.27
   87 UNKNOWN                  31       7.81       7.26       8.49       0.30
   88 UNKNOWN                  31      17.33      15.30      18.52       0.89
   89 UNKNOWN                  31      43.74      39.69      48.26       1.93
   90 UNKNOWN                  31      23.66      22.10      26.68       1.26
   91 UNKNOWN                  31       4.65       4.32       5.35       0.24
   92 UNKNOWN                  31      13.96      13.58      14.56       0.19
   93 UNKNOWN                  31       9.96       9.50      10.67       0.21
   94 UNKNOWN                  31      12.12      11.28      13.02       0.40
   95 UNKNOWN                  31      14.97      14.17      15.60       0.35
   96 UNKNOWN                  31       7.74       7.43       8.37       0.26
   97 UNKNOWN                  31      17.68      16.14      18.30       0.49
   98 UNKNOWN                  31      40.45      38.42      43.19       1.18
   99 UNKNOWN                  31      23.58      21.64      27.16       1.29
  100 UNKNOWN                  31       4.74       4.21       5.87       0.33
  101 UNKNOWN                  31      14.02      13.35      14.40       0.24
  102 UNKNOWN                  31       9.50       9.23       9.94       0.18
  103 UNKNOWN                  31      12.52      12.01      13.18       0.24
  104 UNKNOWN                  31      15.10      14.54      15.43       0.22
  105 UNKNOWN                  31       7.68       7.07       8.20       0.28
  106 UNKNOWN                  31      16.60      14.43      17.52       0.87
  107 UNKNOWN                  31      40.62      38.47      43.95       1.61
  108 UNKNOWN                  31      23.47      21.78      25.44       1.01
  109 UNKNOWN                  31       4.89       4.04       8.18       0.78
  110 UNKNOWN                  31      13.94      13.47      14.39       0.24
  111 UNKNOWN                  31       9.46       9.25      10.02       0.16
  112 UNKNOWN                  31      12.18      11.78      13.02       0.27
  113 UNKNOWN                  31      15.15      14.42      15.56       0.26
  114 UNKNOWN                  31       7.84       7.25       8.39       0.28
  115 UNKNOWN                  31      17.08      15.41      18.14       0.89
  116 UNKNOWN                  31      40.96      38.58      44.01       1.38
  117 UNKNOWN                  31      23.28      21.67      25.18       1.09
  118 UNKNOWN                  31       5.02       4.24       9.32       0.91
  119 UNKNOWN                  31      14.15      13.46      14.72       0.30
  120 UNKNOWN                  31       9.76       9.28      10.31       0.22
  121 UNKNOWN                  31      12.08      11.50      12.68       0.26
  122 UNKNOWN                  31      15.05      14.55      15.52       0.23
  123 UNKNOWN                  31       7.73       7.14       8.35       0.29
  124 UNKNOWN                  31      16.90      15.00      18.07       0.96
  125 UNKNOWN                  31      41.90      38.90      44.61       1.57
  126 UNKNOWN                  31      23.78      22.11      25.36       1.10
  127 UNKNOWN                  31       4.79       4.20       6.08       0.42
  128 UNKNOWN                  31      14.02      13.49      14.58       0.24
  129 UNKNOWN                  31      10.23       9.99      10.72       0.16
  130 UNKNOWN                  31      11.93      11.06      12.98       0.51
  131 UNKNOWN                  31      14.98      14.44      15.38       0.24
  132 UNKNOWN                  31       7.95       7.31       8.38       0.27
  133 UNKNOWN                  31      17.33      15.63      18.57       0.88
  134 UNKNOWN                  31      40.79      38.50      43.27       1.41
  135 UNKNOWN                  31      24.09      21.95      26.77       1.16
  136 UNKNOWN                  31       5.07       4.12       7.22       0.78
  137 UNKNOWN                  31      14.22      13.67      14.73       0.25
  138 UNKNOWN                  31       9.57       9.32       9.91       0.16
  139 UNKNOWN                  31      12.22      11.39      13.03       0.41
  140 UNKNOWN                  31      15.09      14.64      15.79       0.25
  141 UNKNOWN                  31       7.72       7.10       8.25       0.25
  142 UNKNOWN                  31      16.93      15.11      18.19       0.91
  143 UNKNOWN                  31      41.19      38.51      43.40       1.43
  144 UNKNOWN                  31      23.87      22.03      25.76       0.93
  145 UNKNOWN                  31       4.82       4.04       6.54       0.52
  146 UNKNOWN                  31      14.00      13.53      14.62       0.31
  147 UNKNOWN                  31       9.76       9.44      10.73       0.23
  148 UNKNOWN                  31      12.27      11.34      12.82       0.37
  149 UNKNOWN                  31      15.03      14.61      15.57       0.26
  150 UNKNOWN                  31       7.69       7.13       8.21       0.30
  151 UNKNOWN                  31      16.45      15.19      18.22       0.85
  152 UNKNOWN                  31      41.06      38.58      43.65       1.22
  153 UNKNOWN                  31      23.55      21.86      24.96       0.93
  154 UNKNOWN                  31       4.75       4.08       7.63       0.70
  155 UNKNOWN                  31      14.00      13.47      14.59       0.27
  156 UNKNOWN                  31       9.59       9.20      10.12       0.19
  157 UNKNOWN                  31      12.24      11.72      12.81       0.29
  158 UNKNOWN                  31      15.01      14.45      15.42       0.24
  159 UNKNOWN                  31       7.08       6.81       7.54       0.20
  160 UNKNOWN                  31      15.68      14.92      17.63       0.71
  161 UNKNOWN                  31      42.69      39.04      46.89       1.78
  162 UNKNOWN                  31      23.45      21.73      25.08       0.97
  163 UNKNOWN                  31       4.99       3.86       7.12       0.76
  164 UNKNOWN                  31      13.93      13.41      14.42       0.27
  165 UNKNOWN                  31      10.15       9.84      10.94       0.23
  166 UNKNOWN                  31      12.05      11.17      12.94       0.52
  167 UNKNOWN                  31      14.86      14.31      15.44       0.27
  168 UNKNOWN                  31       7.85       7.31       8.29       0.29
  169 UNKNOWN                  31      16.86      15.25      18.04       0.81
  170 UNKNOWN                  31      40.99      38.87      45.37       1.68
  171 UNKNOWN                  31      23.60      21.96      25.70       1.01
  172 UNKNOWN                  31       5.13       4.03       7.53       0.71
  173 UNKNOWN                  31      13.81      13.36      14.52       0.24
  174 UNKNOWN                  31       9.56       9.33       9.97       0.15
  175 UNKNOWN                  31      12.37      11.81      13.05       0.31
  176 UNKNOWN                  31      15.00      14.62      15.54       0.23
  177 UNKNOWN                  31       7.67       7.19       7.96       0.20
  178 UNKNOWN                  31      16.32      14.63      17.73       0.83
  179 UNKNOWN                  31      41.56      38.93      45.45       1.66
  180 UNKNOWN                  31      23.12      21.88      24.79       0.98
  181 UNKNOWN                  31       4.95       4.00       6.05       0.59
  182 UNKNOWN                  31      14.08      13.70      14.42       0.23
  183 UNKNOWN                  31       9.72       9.40      10.70       0.23
  184 UNKNOWN                  31      12.19      11.16      12.74       0.39
  185 UNKNOWN                  31      14.98      14.42      15.57       0.30
  186 UNKNOWN                  31       7.70       7.11       8.22       0.28
  187 UNKNOWN                  31      16.53      15.02      17.85       0.93
  188 UNKNOWN                  31      41.16      38.49      44.63       1.62
  189 UNKNOWN                  31      23.44      21.50      25.32       1.01
  190 UNKNOWN                  31       4.86       3.90       6.27       0.63
  191 UNKNOWN                  31      13.88      13.23      14.47       0.27
  192 UNKNOWN                  31       9.69       9.40      10.26       0.15
  193 UNKNOWN                  31      12.39      11.40      13.00       0.31
  194 UNKNOWN                  31      14.97      14.31      15.49       0.27
  195 UNKNOWN                  31       7.79       7.39       8.32       0.25
  196 UNKNOWN                  31      16.52      15.34      18.10       0.91
  197 UNKNOWN                  31      41.44      38.57      45.06       1.49
  198 UNKNOWN                  31      23.45      21.96      24.75       1.00
  199 UNKNOWN                  31       4.69       4.02       5.74       0.42
  200 UNKNOWN                  31      14.06      13.50      14.55       0.27
  201 UNKNOWN                  31       9.89       9.66      10.17       0.14
  202 UNKNOWN                  31      11.97      11.10      12.99       0.49
  203 UNKNOWN                  31      14.96      14.36      15.52       0.26
  204 UNKNOWN                  31       7.81       7.14       8.31       0.28
  205 UNKNOWN                  31      16.52      15.09      17.76       0.98
  206 UNKNOWN                  31      43.23      38.30      47.08       1.93
  207 UNKNOWN                  31      23.61      21.76      25.28       1.16
  208 UNKNOWN                  31       5.02       4.26       6.68       0.57
  209 UNKNOWN                  31      14.13      13.68      14.68       0.26
  210 UNKNOWN                  31       9.63       9.29       9.96       0.17
  211 UNKNOWN                  31      12.35      11.46      12.95       0.34
  212 UNKNOWN                  31      15.16      14.64      15.76       0.27
  213 UNKNOWN                  31       7.73       7.14       8.29       0.31
  214 UNKNOWN                  31      16.55      15.21      17.86       0.86
  215 UNKNOWN                  31      40.97      38.85      43.71       1.42
  216 UNKNOWN                  31      23.43      21.23      26.04       1.27
  217 UNKNOWN                  31       5.01       4.19       7.22       0.70
  218 UNKNOWN                  31      14.15      13.74      14.60       0.22
  219 UNKNOWN                  31       9.69       9.38      10.08       0.14
  220 UNKNOWN                  31      12.26      11.72      12.60       0.24
  221 UNKNOWN                  31      14.99      14.69      15.30       0.18
  222 UNKNOWN                  31       7.99       7.57       8.38       0.17
  223 UNKNOWN                  31      16.54      14.95      17.87       1.07
  224 UNKNOWN                  31      40.93      38.57      43.38       1.31
  225 UNKNOWN                  31      23.34      21.62      26.40       1.04
  226 UNKNOWN                  31       4.74       4.20       6.23       0.56
  227 UNKNOWN                  31      14.13      13.66      14.59       0.21
  228 UNKNOWN                  31       9.94       9.56      10.27       0.19
  229 UNKNOWN                  31      12.25      11.53      12.86       0.34
  230 UNKNOWN                  31      15.04      14.39      15.58       0.28
  231 UNKNOWN                  31       7.83       7.35       8.25       0.22
  232 UNKNOWN                  31      16.83      15.16      18.15       0.97
  233 UNKNOWN                  31      40.70      38.65      43.93       1.47
  234 UNKNOWN                  31      23.83      21.68      25.68       0.99
  235 UNKNOWN                  31       4.49       4.17       4.76       0.15
  236 UNKNOWN                  31      13.97      13.25      14.58       0.29
  237 UNKNOWN                  31       9.98       9.61      10.28       0.16
  238 UNKNOWN                  31      12.34      11.83      13.12       0.35
  239 UNKNOWN                  31      15.01      14.11      15.52       0.32
  240 UNKNOWN                  31       7.61       7.32       8.04       0.20
  241 UNKNOWN                  31      16.41      14.97      17.88       1.06
  242 UNKNOWN                  31      41.01      38.16      44.20       1.52
  243 UNKNOWN                  31      23.36      21.68      24.67       0.95
  244 UNKNOWN                  31       5.61       3.87       6.92       1.11
  245 UNKNOWN                  27       0.14       0.01       0.50       0.13
  246 UNKNOWN                  28       0.09       0.01       0.25       0.07
  247 UNKNOWN                  28       0.10       0.01       0.52       0.10
  248 UNKNOWN                  24       3.05       0.01      71.08      14.18
  249 UNKNOWN                  28       2.64       0.01      70.88      13.13
  250 UNKNOWN                  26       2.85       0.01      70.88      13.61
  251 UNKNOWN                  27       5.37       0.01      71.20      18.55
  252 UNKNOWN                  29       0.10       0.01       0.33       0.09
  253 UNKNOWN                  29       2.58       0.01      70.79      12.89
  254 UNKNOWN                  30       2.54       0.01      73.14      13.11
  255 UNKNOWN                  27       0.11       0.01       0.36       0.10
  256 UNKNOWN                  26       2.92       0.03      73.39      14.10
  257 UNKNOWN                  23       0.14       0.01       0.87       0.18
  258 UNKNOWN                  26       0.17       0.01       0.56       0.15
  259 UNKNOWN                  28       5.18       0.01      71.77      18.30
  260 UNKNOWN                  24       9.08       0.01      73.63      23.76
  261 UNKNOWN                  24       0.11       0.02       0.28       0.08
  262 UNKNOWN                  25       2.96       0.01      71.46      13.98
  263 UNKNOWN                  25       0.13       0.01       0.43       0.11
  264 UNKNOWN                  25       5.83       0.01      72.38      19.34
  265 UNKNOWN                  23       3.26       0.01      72.88      14.84
  266 UNKNOWN                  28       2.69       0.01      72.91      13.51
  267 UNKNOWN                  22       6.70       0.01      73.91      20.76
  268 UNKNOWN                  26       8.37       0.01      73.40      22.94
  269 UNKNOWN                  24       0.12       0.02       0.51       0.11
  270 UNKNOWN                  26       0.08       0.01       0.26       0.06
  271 UNKNOWN                  30       2.55       0.01      73.20      13.12
  272 UNKNOWN                  26       0.10       0.01       0.30       0.07
  273 UNKNOWN                  26       2.92       0.01      72.49      13.91
  274 UNKNOWN                  26       0.12       0.01       0.72       0.15
  275 UNKNOWN                  24       0.10       0.01       0.36       0.10
  276 UNKNOWN                  22       0.12       0.01       0.67       0.14
  277 UNKNOWN                  25       6.00       0.01      74.06      19.98
  278 UNKNOWN                  28       2.68       0.01      70.95      13.14
  279 UNKNOWN                  27       5.42       0.01      73.20      18.88
  280 UNKNOWN                  27       0.09       0.01       0.32       0.07
  281 UNKNOWN                  26       0.11       0.01       0.36       0.10
  282 UNKNOWN                  29       2.46       0.01      33.69       8.43
  283 UNKNOWN                  29       2.58       0.04      34.37       8.56
  284 UNKNOWN                  27       8.82       0.01      34.44      14.49
  285 UNKNOWN                  29       7.14       0.01      34.65      13.56
  286 UNKNOWN                  29       2.53       0.01      34.05       8.45
  287 UNKNOWN                  29       3.66       0.01      33.60      10.08
  288 UNKNOWN                  25       1.58       0.01      33.06       6.43
  289 UNKNOWN                  30       0.29       0.02       1.16       0.26
  290 UNKNOWN                  26       5.29       0.02      33.80      12.03
  291 UNKNOWN                  30       0.24       0.04       0.65       0.17
  292 UNKNOWN                  26       2.74       0.01      33.59       8.79
  293 UNKNOWN                  25       1.59       0.01      33.43       6.50
  294 UNKNOWN                  27       1.47       0.03      33.65       6.31
  295 UNKNOWN                  31       5.38       5.09       5.70       0.17
  296 UNKNOWN                  31       4.83       4.72       5.01       0.07

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4291.8      4.292   100.0%
TOTAL                             4291.8      4.292

Saved raw event timing to event_timing.json
