[EVENT_TIMING] 9472 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
  114 UNKNOWN                  31       7.90       7.23       8.42       0.32
  115 UNKNOWN                  31      16.32      14.49      17.49       0.94
  116 UNKNOWN                  31      41.47      38.11      44.51       1.37
  117 UNKNOWN                  31      23.51      21.67      26.36       1.24
  118 UNKNOWN                  31       4.73       4.13       5.99       0.45
  119 UNKNOWN                  31      13.57      13.12      14.04       0.19
  120 UNKNOWN                  31       9.91       9.52      10.36       0.18
  121 UNKNOWN                  31      11.98      11.15      12.70       0.35
  122 UNKNOWN                  31      15.06      14.54      15.52       0.25
  123 UNKNOWN                  31       7.81       7.12       8.55       0.36
  124 UNKNOWN                  31      16.99      14.88      18.02       0.99
  125 UNKNOWN                  31      42.38      39.88      45.97       1.20
  126 UNKNOWN                  31      23.68      22.05      26.44       1.12
  127 UNKNOWN                  31       4.75       4.22       6.59       0.59
  128 UNKNOWN                  31      13.52      13.13      13.80       0.17
  129 UNKNOWN                  31       9.85       9.58      10.21       0.17
  130 UNKNOWN                  31      12.23      11.46      12.91       0.35
  131 UNKNOWN                  31      15.06      14.47      15.54       0.27
  132 UNKNOWN                  31       7.92       7.50       8.54       0.28
  133 UNKNOWN                  31      16.24      15.38      17.60       0.51
  134 UNKNOWN                  31      42.53      39.06      44.46       1.23
  135 UNKNOWN                  31      23.95      21.82      26.24       1.07
  136 UNKNOWN                  31       4.74       4.08       6.56       0.49
  137 UNKNOWN                  31      13.53      12.95      13.96       0.26
  138 UNKNOWN                  31       9.62       9.32      10.06       0.18
  139 UNKNOWN                  31      12.32      11.74      13.02       0.31
  140 UNKNOWN                  31      15.00      14.54      15.45       0.26
  141 UNKNOWN                  31       7.92       7.48       8.54       0.27
  142 UNKNOWN                  31      16.39      15.02      17.82       0.91
  143 UNKNOWN                  31      41.90      38.52      44.70       1.63
  144 UNKNOWN                  31      23.76      21.56      26.92       1.45
  145 UNKNOWN                  31       4.76       4.09       8.01       0.70
  146 UNKNOWN                  31      13.66      13.08      14.03       0.19
  147 UNKNOWN                  31       9.55       9.16      10.58       0.24
  148 UNKNOWN                  31      12.28      11.46      12.97       0.41
  149 UNKNOWN                  31      14.99      14.38      15.52       0.26
  150 UNKNOWN                  31       7.88       7.40       8.36       0.28
  151 UNKNOWN                  31      16.21      15.19      17.93       0.92
  152 UNKNOWN                  31      41.80      39.21      43.64       1.39
  153 UNKNOWN                  31      23.72      21.91      26.46       1.28
  154 UNKNOWN                  31       4.69       4.04       6.54       0.55
  155 UNKNOWN                  31      13.50      12.98      13.83       0.18
  156 UNKNOWN                  31       9.93       9.54      10.26       0.18
  157 UNKNOWN                  31      11.95      11.50      12.88       0.31
  158 UNKNOWN                  31      14.92      14.28      15.45       0.24
  159 UNKNOWN                  31       7.29       6.98       7.86       0.22
  160 UNKNOWN                  31      16.42      15.26      17.98       0.91
  161 UNKNOWN                  31      42.27      38.24      47.80       2.14
  162 UNKNOWN                  31      23.71      22.08      25.92       1.10
  163 UNKNOWN                  31       4.81       4.09       8.04       0.73
  164 UNKNOWN                  31      13.66      13.15      14.17       0.22
  165 UNKNOWN                  31      10.02       9.77      10.66       0.18
  166 UNKNOWN                  31      12.29      11.06      13.18       0.49
  167 UNKNOWN                  31      14.95      14.39      15.64       0.30
  168 UNKNOWN                  31       8.04       7.28       8.56       0.31
  169 UNKNOWN                  31      16.60      15.27      17.99       0.85
  170 UNKNOWN                  31      42.01      39.30      45.02       1.39
  171 UNKNOWN                  31      23.69      21.76      26.14       1.21
  172 UNKNOWN                  31       4.71       4.00       6.00       0.40
  173 UNKNOWN                  31      13.40      12.98      14.04       0.26
  174 UNKNOWN                  31       9.58       9.34      10.30       0.18
  175 UNKNOWN                  31      12.24      11.16      13.10       0.41
  176 UNKNOWN                  31      14.98      14.48      15.40       0.24
  177 UNKNOWN                  31       7.78       7.29       8.28       0.25
  178 UNKNOWN                  31      15.82      14.50      17.41       0.78
  179 UNKNOWN                  31      42.19      39.72      45.66       1.43
  180 UNKNOWN                  31      23.32      21.54      26.60       1.10
  181 UNKNOWN                  31       4.94       4.14       5.86       0.54
  182 UNKNOWN                  31      13.65      13.23      14.05       0.21
  183 UNKNOWN                  31       9.49       9.14      10.38       0.23
  184 UNKNOWN                  31      12.39      11.62      13.14       0.42
  185 UNKNOWN                  31      14.86      14.40      15.48       0.28
  186 UNKNOWN                  31       7.81       7.24       8.29       0.29
  187 UNKNOWN                  31      15.95      14.49      17.23       0.96
  188 UNKNOWN                  31      41.84      38.27      44.11       1.55
  189 UNKNOWN                  31      23.88      21.78      28.08       1.61
  190 UNKNOWN                  31       4.56       4.08       5.76       0.35
  191 UNKNOWN                  31      13.48      13.12      13.96       0.21
  192 UNKNOWN                  31       9.67       9.34      10.45       0.23
  193 UNKNOWN                  31      12.07      10.99      12.62       0.43
  194 UNKNOWN                  31      14.88      14.36      15.34       0.21
  195 UNKNOWN                  31       7.85       7.20       8.39       0.29
  196 UNKNOWN                  31      16.89      15.26      18.14       0.91
  197 UNKNOWN                  31      41.25      38.38      43.46       1.31
  198 UNKNOWN                  31      23.09      21.78      25.32       0.98
  199 UNKNOWN                  31       4.71       4.10       6.65       0.51
  200 UNKNOWN                  31      13.64      13.26      14.06       0.21
  201 UNKNOWN                  31      10.17       9.90      10.52       0.15
  202 UNKNOWN                  31      12.28      11.36      12.92       0.45
  203 UNKNOWN                  31      14.96      14.55      15.68       0.27
  204 UNKNOWN                  31       7.76       6.90       8.44       0.34
  205 UNKNOWN                  31      16.57      15.10      18.12       1.01
  206 UNKNOWN                  31      43.63      38.58      46.88       1.64
  207 UNKNOWN                  31      23.65      21.93      26.16       1.23
  208 UNKNOWN                  31       4.77       3.90       6.05       0.46
  209 UNKNOWN                  31      13.69      12.80      14.00       0.25
  210 UNKNOWN                  31       9.59       9.40       9.82       0.11
  211 UNKNOWN                  31      12.32      11.38      12.83       0.37
  212 UNKNOWN                  31      15.11      14.58      15.57       0.22
  213 UNKNOWN                  31       7.88       7.18       8.44       0.35
  214 UNKNOWN                  31      16.46      15.22      17.90       0.87
  215 UNKNOWN                  31      42.07      38.88      43.94       1.23
  216 UNKNOWN                  31      23.45      21.44      26.52       1.38
  217 UNKNOWN                  31       4.82       4.20       6.44       0.57
  218 UNKNOWN                  31      13.69      12.99      14.28       0.25
  219 UNKNOWN                  31       9.73       9.39      10.08       0.15
  220 UNKNOWN                  31      12.31      11.38      13.05       0.42
  221 UNKNOWN                  31      15.03      14.58      15.58       0.29
  222 UNKNOWN                  31       7.78       7.10       8.31       0.30
  223 UNKNOWN                  31      16.51      14.79      17.96       0.99
  224 UNKNOWN                  31      41.61      39.87      43.67       1.04
  225 UNKNOWN                  31      22.90      21.12      26.32       1.35
  226 UNKNOWN                  31       4.60       4.08       5.37       0.35
  227 UNKNOWN                  31      13.68      13.26      14.00       0.20
  228 UNKNOWN                  31       9.54       9.30       9.84       0.15
  229 UNKNOWN                  31      12.05      11.44      12.60       0.32
  230 UNKNOWN                  31      15.00      14.59      15.40       0.23
  231 UNKNOWN                  31       7.84       7.21       8.38       0.30
  232 UNKNOWN                  31      16.79      14.94      18.22       1.01
  233 UNKNOWN                  31      41.10      38.46      44.38       1.49
  234 UNKNOWN                  31      23.47      21.48      25.56       1.08
  235 UNKNOWN                  31       4.52       4.02       5.64       0.31
  236 UNKNOWN                  31      13.49      13.06      13.92       0.24
  237 UNKNOWN                  31      10.07       9.80      10.40       0.15
  238 UNKNOWN                  31      12.31      11.26      12.82       0.37
  239 UNKNOWN                  31      14.90      14.37      15.40       0.27
  240 UNKNOWN                  31       7.77       7.34       8.36       0.31
  241 UNKNOWN                  31      16.80      15.06      18.02       1.01
  242 UNKNOWN                  31      41.26      37.76      43.66       1.69
  243 UNKNOWN                  31      22.77      21.24      24.62       1.00
  244 UNKNOWN                  31       5.02       3.92       6.90       0.98
  245 UNKNOWN                  24       3.32       0.01      74.84      14.91
  246 UNKNOWN                  27       0.19       0.01       0.97       0.22
  247 UNKNOWN                  27       3.01       0.02      74.67      14.06
  248 UNKNOWN                  28       2.85       0.01      73.61      13.62
  249 UNKNOWN                  27       0.24       0.04       1.12       0.24
  250 UNKNOWN                  28       2.84       0.02      72.82      13.47
  251 UNKNOWN                  27       2.89       0.01      73.24      13.80
  252 UNKNOWN                  31       5.11       0.01      76.23      18.46
  253 UNKNOWN                  26       0.28       0.01       1.84       0.41
  254 UNKNOWN                  26       3.14       0.03      74.26      14.23
  255 UNKNOWN                  28       0.22       0.02       0.84       0.21
  256 UNKNOWN                  27      11.26       0.04      75.96      26.48
  257 UNKNOWN                  29       0.17       0.02       0.52       0.14
  258 UNKNOWN                  26       3.09       0.02      74.38      14.26
  259 UNKNOWN                  29       5.37       0.02      75.54      18.69
  260 UNKNOWN                  28       2.85       0.03      75.65      14.01
  261 UNKNOWN                  26       3.08       0.02      74.50      14.29
  262 UNKNOWN                  26       0.24       0.02       1.76       0.35
  263 UNKNOWN                  26       5.99       0.01      76.35      20.04
  264 UNKNOWN                  24       9.54       0.02      75.10      24.55
  265 UNKNOWN                  25       3.37       0.02      76.20      14.87
  266 UNKNOWN                  25       0.28       0.02       1.88       0.38
  267 UNKNOWN                  27       3.09       0.01      74.14      13.94
  268 UNKNOWN                  25       6.26       0.02      74.92      20.20
  269 UNKNOWN                  28       0.23       0.01       0.94       0.22
  270 UNKNOWN                  26       3.20       0.02      75.54      14.47
  271 UNKNOWN                  29       0.25       0.02       1.02       0.26
  272 UNKNOWN                  30       0.24       0.02       1.44       0.34
  273 UNKNOWN                  28       0.25       0.02       2.08       0.39
  274 UNKNOWN                  28       0.37       0.01       2.74       0.58
  275 UNKNOWN                  24       0.38       0.03       2.74       0.54
  276 UNKNOWN                  26       0.20       0.02       0.70       0.16
  277 UNKNOWN                  27       5.69       0.02      75.08      19.22
  278 UNKNOWN                  24       6.29       0.02      74.00      20.16
  279 UNKNOWN                  29       0.29       0.02       1.60       0.32
  280 UNKNOWN                  23       0.27       0.02       0.64       0.19
  281 UNKNOWN                  28       0.28       0.01       1.60       0.34
  282 UNKNOWN                  28       5.44       0.01      30.00      10.89
  283 UNKNOWN                  27       3.52       0.01      29.72       8.99
  284 UNKNOWN                  29       7.30       0.03      30.76      12.47
  285 UNKNOWN                  28       3.38       0.02      30.90       8.71
  286 UNKNOWN                  28       0.54       0.04       3.14       0.70
  287 UNKNOWN                  29       2.40       0.01      31.32       7.27
  288 UNKNOWN                  30       6.04       0.01      29.32      11.19
  289 UNKNOWN                  31       1.13       0.01      26.16       4.58
  290 UNKNOWN                  26       2.48       0.02      28.82       7.47
  291 UNKNOWN                  29       1.62       0.02      29.80       5.37
  292 UNKNOWN                  27       0.42       0.02       1.46       0.37
  293 UNKNOWN                  30       0.42       0.04       1.48       0.35
  294 UNKNOWN                  29       0.65       0.02       2.59       0.52
  295 UNKNOWN                  31       5.38       4.94       5.83       0.24
  296 UNKNOWN                  31       4.93       4.68       5.18       0.12

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4317.1      4.317   100.0%
TOTAL                             4317.1      4.317

Saved raw event timing to event_timing.json
