[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
  125 UNKNOWN                  30      42.55      39.37      46.68       1.91
  126 UNKNOWN                  30      23.73      22.13      25.68       1.07
  127 UNKNOWN                  30       5.05       4.27       6.86       0.48
  128 UNKNOWN                  30      13.65      13.16      14.25       0.25
  129 UNKNOWN                  30       9.79       9.48      10.60       0.21
  130 UNKNOWN                  30      12.83      11.85      13.68       0.45
  131 UNKNOWN                  30      15.06      14.56      15.48       0.21
  132 UNKNOWN                  30       8.03       7.62       8.63       0.29
  133 UNKNOWN                  30      16.48      15.29      18.25       0.98
  134 UNKNOWN                  30      42.08      39.08      44.84       1.50
  135 UNKNOWN                  30      24.48      22.35      27.68       1.21
  136 UNKNOWN                  30       5.07       4.56       6.16       0.37
  137 UNKNOWN                  30      13.78      13.24      14.37       0.25
  138 UNKNOWN                  30       9.65       9.33      10.04       0.17
  139 UNKNOWN                  30      12.72      11.63      13.31       0.43
  140 UNKNOWN                  30      15.24      14.68      15.66       0.25
  141 UNKNOWN                  30       7.90       7.39       8.39       0.30
  142 UNKNOWN                  30      16.83      15.31      18.19       0.96
  143 UNKNOWN                  30      41.84      39.37      44.16       1.53
  144 UNKNOWN                  30      24.17      22.24      26.92       1.26
  145 UNKNOWN                  30       5.03       4.24       6.89       0.63
  146 UNKNOWN                  30      13.78      13.35      14.12       0.21
  147 UNKNOWN                  30       9.70       9.40      10.00       0.14
  148 UNKNOWN                  30      12.82      12.24      13.44       0.32
  149 UNKNOWN                  30      15.23      14.63      15.83       0.28
  150 UNKNOWN                  30       7.94       7.45       8.51       0.25
  151 UNKNOWN                  30      16.15      14.81      17.77       0.93
  152 UNKNOWN                  30      41.99      39.19      44.28       1.39
  153 UNKNOWN                  30      24.01      21.92      26.32       1.27
  154 UNKNOWN                  30       5.10       4.57       6.26       0.47
  155 UNKNOWN                  30      13.64      13.16      14.04       0.20
  156 UNKNOWN                  30      10.19       9.83      10.58       0.17
  157 UNKNOWN                  30      12.49      11.95      12.94       0.26
  158 UNKNOWN                  30      15.30      14.62      15.64       0.22
  159 UNKNOWN                  30       7.19       6.77       7.65       0.21
  160 UNKNOWN                  30      16.23      14.87      17.88       1.10
  161 UNKNOWN                  30      42.72      39.45      46.55       1.92
  162 UNKNOWN                  30      23.69      21.80      26.66       1.25
  163 UNKNOWN                  30       4.99       4.28       5.94       0.38
  164 UNKNOWN                  30      13.80      13.32      14.28       0.25
  165 UNKNOWN                  30       9.83       9.52      11.00       0.27
  166 UNKNOWN                  30      12.76      11.88      13.32       0.37
  167 UNKNOWN                  30      15.14      14.55      15.75       0.32
  168 UNKNOWN                  30       8.15       7.72       8.61       0.29
  169 UNKNOWN                  30      16.41      15.10      18.42       1.07
  170 UNKNOWN                  30      42.80      39.64      46.60       1.73
  171 UNKNOWN                  30      23.79      22.31      26.48       1.05
  172 UNKNOWN                  30       5.01       4.24       6.58       0.53
  173 UNKNOWN                  30      13.64      13.20      14.20       0.25
  174 UNKNOWN                  30       9.45       9.17       9.89       0.15
  175 UNKNOWN                  30      12.75      11.95      13.23       0.29
  176 UNKNOWN                  30      15.13      14.72      15.48       0.23
  177 UNKNOWN                  30       7.98       7.37       8.64       0.37
  178 UNKNOWN                  30      16.28      14.67      17.68       0.99
  179 UNKNOWN                  30      42.27      39.10      46.88       1.78
  180 UNKNOWN                  30      23.81      21.88      27.30       1.57
  181 UNKNOWN                  30       4.97       4.48       7.59       0.58
  182 UNKNOWN                  30      13.79      13.43      14.23       0.19
  183 UNKNOWN                  30       9.61       9.28      10.14       0.18
  184 UNKNOWN                  30      12.79      12.04      13.32       0.32
  185 UNKNOWN                  30      15.24      14.80      15.89       0.29
  186 UNKNOWN                  30       8.09       7.61       8.48       0.25
  187 UNKNOWN                  30      15.75      14.32      17.29       1.04
  188 UNKNOWN                  30      42.48      39.34      46.99       1.86
  189 UNKNOWN                  30      23.68      22.08      26.24       1.17
  190 UNKNOWN                  30       4.99       4.04       8.11       0.71
  191 UNKNOWN                  30      13.52      12.98      14.08       0.23
  192 UNKNOWN                  30       9.94       9.70      10.28       0.15
  193 UNKNOWN                  30      12.51      11.62      13.22       0.37
  194 UNKNOWN                  30      15.32      14.85      15.72       0.26
  195 UNKNOWN                  30       7.97       7.26       8.52       0.30
  196 UNKNOWN                  30      16.85      14.91      17.75       0.77
  197 UNKNOWN                  30      41.82      39.61      44.12       1.22
  198 UNKNOWN                  30      23.13      21.92      26.15       1.04
  199 UNKNOWN                  30       4.91       4.28       6.28       0.49
  200 UNKNOWN                  30      13.81      13.29      14.36       0.23
  201 UNKNOWN                  30      10.00       9.68      10.56       0.23
  202 UNKNOWN                  30      12.69      11.80      13.28       0.44
  203 UNKNOWN                  30      15.20      14.80      15.65       0.23
  204 UNKNOWN                  30       8.09       7.51       8.68       0.27
  205 UNKNOWN                  30      15.62      14.97      17.21       0.45
  206 UNKNOWN                  30      45.07      40.44      47.75       1.75
  207 UNKNOWN                  30      24.12      21.40      26.60       1.34
  208 UNKNOWN                  30       4.78       4.37       5.48       0.25
  209 UNKNOWN                  30      13.81      13.17      14.24       0.22
  210 UNKNOWN                  30       9.60       9.38       9.98       0.16
  211 UNKNOWN                  30      12.62      11.75      13.39       0.40
  212 UNKNOWN                  30      15.16      14.80      15.74       0.23
  213 UNKNOWN                  30       8.18       7.51       8.94       0.34
  214 UNKNOWN                  30      16.28      14.87      17.87       0.88
  215 UNKNOWN                  30      42.21      39.00      44.86       1.50
  216 UNKNOWN                  30      23.58      21.74      26.92       1.43
  217 UNKNOWN                  30       4.92       4.36       6.15       0.54
  218 UNKNOWN                  30      13.80      13.31      14.48       0.27
  219 UNKNOWN                  30       9.74       9.44      10.20       0.18
  220 UNKNOWN                  30      12.80      12.04      13.52       0.43
  221 UNKNOWN                  30      15.15      14.28      15.80       0.27
  222 UNKNOWN                  30       8.07       7.51       8.64       0.25
  223 UNKNOWN                  30      15.69      14.89      17.29       0.68
  224 UNKNOWN                  30      42.22      39.54      44.43       1.39
  225 UNKNOWN                  30      23.13      21.77      26.80       1.23
  226 UNKNOWN                  30       4.94       4.32       7.12       0.54
  227 UNKNOWN                  30      13.79      13.48      14.13       0.20
  228 UNKNOWN                  30       9.85       9.38      10.32       0.19
  229 UNKNOWN                  30      12.63      11.57      13.10       0.40
  230 UNKNOWN                  30      15.20      14.80      15.64       0.22
  231 UNKNOWN                  30       8.19       7.67       8.84       0.28
  232 UNKNOWN                  30      16.74      15.07      17.82       0.89
  233 UNKNOWN                  30      41.03      38.65      44.76       1.70
  234 UNKNOWN                  30      23.55      21.68      25.04       1.02
  235 UNKNOWN                  30       4.64       3.96       5.08       0.28
  236 UNKNOWN                  30      13.69      13.32      14.08       0.20
  237 UNKNOWN                  30       9.77       9.48      10.12       0.16
  238 UNKNOWN                  30      12.70      11.93      13.32       0.33
  239 UNKNOWN                  30      15.07      14.52      15.44       0.25
  240 UNKNOWN                  30       7.93       6.86       8.39       0.34
  241 UNKNOWN                  30      15.46      15.00      17.99       0.57
  242 UNKNOWN                  30      42.07      39.40      45.40       1.27
  243 UNKNOWN                  30      23.38      21.75      24.64       0.86
  244 UNKNOWN                  30       5.73       4.24       7.32       1.05
  245 UNKNOWN                  29       0.24       0.01       1.51       0.33
  246 UNKNOWN                  24       3.36       0.01      74.79      14.90
  247 UNKNOWN                  28       8.37       0.04      75.49      23.05
  248 UNKNOWN                  30       2.73       0.03      73.28      13.10
  249 UNKNOWN                  27       0.25       0.03       0.68       0.19
  250 UNKNOWN                  23       0.34       0.01       0.95       0.27
  251 UNKNOWN                  28       0.29       0.04       1.05       0.27
  252 UNKNOWN                  29       5.16       0.01      71.79      18.11
  253 UNKNOWN                  27       3.09       0.02      75.41      14.19
  254 UNKNOWN                  26       0.31       0.01       0.96       0.23
  255 UNKNOWN                  29       5.21       0.02      72.44      18.13
  256 UNKNOWN                  26       0.31       0.01       1.87       0.43
  257 UNKNOWN                  27       2.96       0.01      73.09      13.76
  258 UNKNOWN                  30       0.33       0.03       1.42       0.35
  259 UNKNOWN                  25       6.11       0.01      75.70      19.95
  260 UNKNOWN                  24       0.25       0.01       1.92       0.40
  261 UNKNOWN                  26       0.26       0.02       1.43       0.30
  262 UNKNOWN                  28       2.90       0.01      71.95      13.29
  263 UNKNOWN                  26       0.40       0.03       2.96       0.60
  264 UNKNOWN                  27       8.38       0.03      76.07      23.22
  265 UNKNOWN                  24       6.52       0.04      74.55      20.49
  266 UNKNOWN                  26       0.24       0.02       0.72       0.19
  267 UNKNOWN                  28       2.97       0.01      75.20      13.90
  268 UNKNOWN                  26       3.16       0.01      72.71      13.91
  269 UNKNOWN                  25       0.24       0.01       0.92       0.23
  270 UNKNOWN                  29       2.82       0.01      74.89      13.63
  271 UNKNOWN                  25       6.08       0.03      73.81      19.74
  272 UNKNOWN                  26       5.98       0.03      75.22      19.95
  273 UNKNOWN                  30       0.28       0.01       1.35       0.31
  274 UNKNOWN                  24       3.47       0.01      75.51      15.02
  275 UNKNOWN                  26       0.25       0.04       0.84       0.19
  276 UNKNOWN                  28       0.35       0.01       1.77       0.42
  277 UNKNOWN                  27       0.21       0.01       0.72       0.18
  278 UNKNOWN                  27       2.97       0.01      73.32      13.80
  279 UNKNOWN                  26       0.28       0.03       1.41       0.28
  280 UNKNOWN                  27       0.39       0.01       3.89       0.73
  281 UNKNOWN                  28       5.46       0.04      75.00      18.92
  282 UNKNOWN                  28       5.55       0.02      30.48      10.77
  283 UNKNOWN                  29       0.57       0.04       2.16       0.50
  284 UNKNOWN                  28       3.35       0.03      27.75       8.31
  285 UNKNOWN                  30       4.29       0.01      30.04       9.64
  286 UNKNOWN                  29       2.29       0.02      28.52       6.80
  287 UNKNOWN                  30       0.41       0.03       1.32       0.36
  288 UNKNOWN                  26       6.55       0.03      28.43      11.56
  289 UNKNOWN                  28       3.23       0.04      29.12       8.41
  290 UNKNOWN                  29       2.43       0.04      29.70       6.99
  291 UNKNOWN                  28       4.50       0.02      30.16       9.81
  292 UNKNOWN                  28       1.40       0.04      28.36       5.20
  293 UNKNOWN                  28       0.60       0.04       2.72       0.57
  294 UNKNOWN                  28       0.68       0.04       2.60       0.63
  295 UNKNOWN                  30       5.33       5.00       5.67       0.18
  296 UNKNOWN                  30       4.99       4.76       5.15       0.10

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4360.6      4.361   100.0%
TOTAL                             4360.6      4.361

Saved raw event timing to event_timing.json
