[EVENT_TIMING] 9632 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   62 UNKNOWN                  31      56.48      53.20      57.32       0.92
   63 UNKNOWN                  31      56.34      53.08      56.96       0.64
   64 UNKNOWN                  31      56.36      53.00      57.08       0.66
   65 UNKNOWN                  31      56.43      52.88      57.08       0.70
   66 UNKNOWN                  31      56.30      52.88      56.92       0.71
   67 UNKNOWN                  31      56.34      52.72      57.08       0.70
   68 UNKNOWN                  31      56.67      53.28      57.36       0.68
   69 UNKNOWN                  31      56.31      52.96      57.08       0.68
   70 UNKNOWN                  31      56.11      51.72      56.88       1.10
   71 UNKNOWN                  31      56.71      53.52      57.24       0.62
   72 UNKNOWN                  31      56.32      52.96      56.96       0.65
   73 UNKNOWN                  31      56.38      53.52      56.84       0.58
   74 UNKNOWN                  31      56.67      52.24      58.00       1.11
   75 UNKNOWN                  31      56.65      52.72      57.44       0.78
   76 UNKNOWN                  31      56.23      52.12      56.92       0.79
   77 UNKNOWN                  31      56.35      52.68      56.92       0.71
   78 UNKNOWN                  31      56.16      52.68      56.76       0.90
   79 UNKNOWN                  31      56.23      53.08      56.72       0.62
   80 UNKNOWN                  31      56.39      52.00      56.88       0.83
   81 UNKNOWN                  31      56.20      51.92      56.76       0.82
   82 UNKNOWN                  31      56.22      52.44      56.92       0.75
   83 UNKNOWN                  31      56.49      52.24      57.04       0.81
   84 UNKNOWN                  31      56.22      52.20      56.72       0.76
   85 UNKNOWN                  31      56.29      52.60      56.88       0.72
   86 UNKNOWN                  31      56.39      52.44      57.20       1.00
   87 UNKNOWN                  31      56.29      52.52      56.80       0.73
   88 UNKNOWN                  31      56.41      55.76      56.80       0.26
   89 UNKNOWN                  31      56.50      56.16      57.00       0.20
   90 UNKNOWN                  31      56.42      52.96      57.24       0.71
   91 UNKNOWN                  31      56.43      55.76      57.12       0.29
   92 UNKNOWN                  31      56.47      56.00      56.84       0.25
   93 UNKNOWN                  31      56.60      55.08      57.32       0.46
   94 UNKNOWN                  31      56.21      52.36      57.08       0.98
   95 UNKNOWN                  31      56.20      52.40      57.04       0.74
   96 UNKNOWN                  31      56.69      53.04      57.40       0.72
   97 UNKNOWN                  31      56.35      52.36      57.00       0.78
   98 UNKNOWN                  31      56.20      52.40      56.88       0.76
   99 UNKNOWN                  31      56.57      52.60      57.20       0.76
  100 UNKNOWN                  31      56.34      52.64      57.08       0.74
  101 UNKNOWN                  31      56.29      52.24      57.00       0.79
  102 UNKNOWN                  31      56.40      52.60      57.16       1.01
  103 UNKNOWN                  31      56.42      52.60      57.36       0.78
  104 UNKNOWN                  31      56.28      52.64      57.20       0.72
  105 UNKNOWN                  31      56.27      52.56      57.16       0.76
  106 UNKNOWN                  31      56.40      52.92      57.12       0.92
  107 UNKNOWN                  31      56.35      52.88      57.04       0.70
  108 UNKNOWN                  31      56.36      55.37      57.04       0.32
  109 UNKNOWN                  31      56.65      56.12      57.28       0.25
  110 UNKNOWN                  31      56.30      52.80      57.16       0.89
  111 UNKNOWN                  31      56.40      52.72      57.04       0.73
  112 UNKNOWN                  31      56.52      52.68      57.12       0.75
  113 UNKNOWN                  31      56.17      52.84      56.64       0.63
  114 UNKNOWN                  31      56.40      53.12      57.16       0.67
  115 UNKNOWN                  31      56.42      53.00      57.16       0.65
  116 UNKNOWN                  31      56.31      52.88      56.96       0.66
  117 UNKNOWN                  31      56.32      52.88      56.96       0.67
  118 UNKNOWN                  31      56.40      52.80      57.08       0.94
  119 UNKNOWN                  31      56.27      52.64      56.84       0.71
  120 UNKNOWN                  31      56.34      53.00      57.00       0.66
  121 UNKNOWN                  31      56.64      53.32      57.32       0.66
  122 UNKNOWN                  31      56.14      52.48      56.88       0.95
  123 UNKNOWN                  31      56.25      53.04      56.84       0.63
  124 UNKNOWN                  31      56.71      53.12      57.44       0.73
  125 UNKNOWN                  31      56.23      52.60      57.00       0.73
  126 UNKNOWN                  31      56.17      52.28      57.04       1.04
  127 UNKNOWN                  31      56.24      52.80      56.92       0.73
  128 UNKNOWN                  31      56.28      52.60      56.76       0.71
  129 UNKNOWN                  31      56.23      52.44      56.68       0.72
  130 UNKNOWN                  31      56.28      52.48      57.16       0.76
  131 UNKNOWN                  31      56.26      52.56      56.84       0.73
  132 UNKNOWN                  31      56.32      53.28      56.88       0.60
  133 UNKNOWN                  31      56.19      52.44      56.88       0.72
  134 UNKNOWN                  31      56.21      52.60      57.28       0.96
  135 UNKNOWN                  31      56.29      52.44      56.88       0.74
  136 UNKNOWN                  31      56.36      52.48      57.00       0.74
  137 UNKNOWN                  31      56.24      52.48      56.88       0.73
  138 UNKNOWN                  31      56.23      53.08      56.84       0.87
  139 UNKNOWN                  31      56.45      53.12      57.16       0.66
  140 UNKNOWN                  31      56.69      56.32      57.00       0.18
  141 UNKNOWN                  31      56.50      55.96      57.04       0.28
  142 UNKNOWN                  31      56.43      56.04      56.88       0.23
  143 UNKNOWN                  31      56.63      56.04      57.56       0.28
  144 UNKNOWN                  31      56.59      56.08      57.12       0.25
  145 UNKNOWN                  31      56.37      55.00      56.88       0.39
  146 UNKNOWN                  31      56.46      52.28      57.04       0.80
  147 UNKNOWN                  31      56.42      52.96      57.36       0.73
  148 UNKNOWN                  31      56.35      52.92      57.04       0.69
  149 UNKNOWN                  31      56.47      52.68      57.24       0.73
  150 UNKNOWN                  31      56.08      52.28      56.88       1.02
  151 UNKNOWN                  31      56.35      53.24      56.88       0.61
  152 UNKNOWN                  31      56.61      52.60      57.24       0.77
  153 UNKNOWN                  31      56.19      52.80      56.92       0.67
  154 UNKNOWN                  31      56.33      52.76      56.88       0.94
  155 UNKNOWN                  31      56.48      52.64      57.16       0.73
  156 UNKNOWN                  31      56.41      52.76      57.16       0.73
  157 UNKNOWN                  31      56.37      52.36      57.40       0.80
  158 UNKNOWN                  31      56.49      52.72      57.60       0.76
  159 UNKNOWN                  31      56.28      52.36      57.16       0.77
  160 UNKNOWN                  31      56.31      53.12      57.12       0.66
  161 UNKNOWN                  31      56.76      56.24      57.24       0.26
  162 UNKNOWN                  31      56.27      52.56      56.88       0.74
  163 UNKNOWN                  31      56.46      52.56      56.92       0.74
  164 UNKNOWN                  31      56.30      53.04      56.92       0.63
  165 UNKNOWN                  31      56.29      52.64      57.00       0.73
  166 UNKNOWN                  31      56.36      52.72      57.08       0.97
  167 UNKNOWN                  31      56.19      52.72      56.84       0.70
  168 UNKNOWN                  31      56.28      52.96      57.00       0.67
  169 UNKNOWN                  31      56.37      53.00      57.00       0.69
  170 UNKNOWN                  31      56.21      53.04      56.88       0.85
  171 UNKNOWN                  31      56.53      53.28      57.24       0.65
  172 UNKNOWN                  31      56.33      52.92      57.32       0.70
  173 UNKNOWN                  31      56.59      53.16      57.16       0.66
  174 UNKNOWN                  31      56.24      52.76      56.92       0.70
  175 UNKNOWN                  31      56.42      52.88      57.04       0.71
  176 UNKNOWN                  31      56.49      52.92      57.04       0.70
  177 UNKNOWN                  31      56.25      52.72      57.08       0.70
  178 UNKNOWN                  31      56.17      52.52      56.84       0.73
  179 UNKNOWN                  31      56.54      53.32      57.16       0.62
  180 UNKNOWN                  31      56.27      52.96      56.64       0.65
  181 UNKNOWN                  31      56.52      54.15      57.36       0.63
  182 UNKNOWN                  31      56.34      52.56      57.24       1.00
  183 UNKNOWN                  31      56.30      52.24      56.88       0.77
  184 UNKNOWN                  31      56.39      52.72      57.12       0.72
  185 UNKNOWN                  31      56.53      53.04      57.40       0.70
  186 UNKNOWN                  31      56.12      52.76      56.92       0.93
  187 UNKNOWN                  31      56.14      52.40      57.24       0.77
  188 UNKNOWN                  31      56.34      53.00      57.08       0.65
  189 UNKNOWN                  31      56.48      52.92      56.88       0.68
  190 UNKNOWN                  31      56.25      52.36      57.04       0.78
  191 UNKNOWN                  31      56.52      53.00      57.16       0.71
  192 UNKNOWN                  31      56.55      52.88      57.20       0.71
  193 UNKNOWN                  31      56.19      52.56      56.76       0.73
  194 UNKNOWN                  31      56.40      52.92      57.08       0.69
  195 UNKNOWN                  31      56.35      53.08      56.92       0.66
  196 UNKNOWN                  31      56.30      52.88      57.04       0.72
  197 UNKNOWN                  31      56.25      53.28      56.76       0.61
  198 UNKNOWN                  31      56.26      52.68      57.48       1.17
  199 UNKNOWN                  31      56.51      52.96      57.48       0.97
  200 UNKNOWN                  31      56.05      52.16      56.84       0.97
  201 UNKNOWN                  31      56.09      52.00      56.92       1.08
  202 UNKNOWN                  31      56.25      52.64      57.20       1.16
  203 UNKNOWN                  31      56.24      52.32      57.12       1.03
  204 UNKNOWN                  31      56.15      52.44      57.04       0.99
  205 UNKNOWN                  31      56.09      52.32      56.88       0.98
  206 UNKNOWN                  31      56.41      52.72      58.08       0.99
  207 UNKNOWN                  31      56.15      52.52      57.00       0.99
  208 UNKNOWN                  31      56.23      52.56      56.76       0.94
  209 UNKNOWN                  31      56.34      52.68      56.96       0.98
  210 UNKNOWN                  31      56.25      52.64      57.28       0.93
  211 UNKNOWN                  31      56.30      52.32      57.48       0.92
  212 UNKNOWN                  31      56.28      52.85      57.00       0.91
  213 UNKNOWN                  31      56.37      53.24      56.84       0.61
  214 UNKNOWN                  31      56.06      50.52      56.84       1.23
  215 UNKNOWN                  31      56.54      52.88      57.24       0.92
  216 UNKNOWN                  31      56.26      52.44      57.24       0.98
  217 UNKNOWN                  31      56.21      52.68      57.20       1.00
  218 UNKNOWN                  31      56.24      52.56      57.12       1.30
  219 UNKNOWN                  31      56.06      52.36      56.88       1.11
  220 UNKNOWN                  31      56.13      52.52      57.08       1.14
  221 UNKNOWN                  31      56.55      53.16      57.36       1.11
  222 UNKNOWN                  31      55.93      51.80      56.76       1.18
  223 UNKNOWN                  31      56.15      52.60      56.96       0.94
  224 UNKNOWN                  31      56.31      52.56      56.80       0.91
  225 UNKNOWN                  31      56.07      52.40      56.92       0.93
  226 UNKNOWN                  31      56.12      52.52      56.92       0.97
  227 UNKNOWN                  31      56.24      52.36      57.04       0.98
  228 UNKNOWN                  31      56.20      52.36      57.12       1.00
  229 UNKNOWN                  31      56.13      52.52      57.08       0.97
  230 UNKNOWN                  31      56.13      50.64      56.92       1.22
  231 UNKNOWN                  31      56.18      52.84      56.96       0.86
  232 UNKNOWN                  31      56.31      52.84      57.16       0.68
  233 UNKNOWN                  31      56.45      52.92      57.28       0.69
  234 UNKNOWN                  31      56.15      52.60      57.12       1.17
  235 UNKNOWN                  31      56.27      52.64      57.04       0.98
  236 UNKNOWN                  31      56.32      52.72      57.00       0.95
  237 UNKNOWN                  31      56.27      52.64      57.24       0.93
  238 UNKNOWN                  31      56.13      52.28      57.24       0.99
  239 UNKNOWN                  31      56.32      52.84      57.00       0.92
  240 UNKNOWN                  31      56.45      52.52      57.16       1.03
  241 UNKNOWN                  31      56.12      52.40      57.00       0.99
  242 UNKNOWN                  31      56.27      52.80      56.80       0.69
  243 UNKNOWN                  31      56.50      52.92      57.20       0.71
  244 UNKNOWN                  31      56.34      52.60      57.20       0.73
  245 UNKNOWN                  31      56.35      52.64      57.08       0.72
  246 UNKNOWN                  31      56.52      52.92      57.20       0.86
  247 UNKNOWN                  31      56.24      52.44      56.84       0.75
  248 UNKNOWN                  31      56.49      52.80      57.08       0.71
  249 UNKNOWN                  31      56.43      52.56      57.44       0.79
  250 UNKNOWN                  31      55.99      52.20      56.96       1.21
  251 UNKNOWN                  31      56.42      52.80      57.24       0.98
  252 UNKNOWN                  31      56.36      52.52      57.48       1.04
  253 UNKNOWN                  31      56.07      52.36      56.92       0.95
  254 UNKNOWN                  31      56.39      52.56      57.52       1.01
  255 UNKNOWN                  31      56.20      52.76      57.00       0.93
  256 UNKNOWN                  31      56.22      52.48      56.92       0.99
  257 UNKNOWN                  31      56.09      52.32      56.92       0.99
  258 UNKNOWN                  31      56.49      53.08      57.24       0.88
  259 UNKNOWN                  31      56.20      52.44      56.80       1.00
  260 UNKNOWN                  31      56.10      52.44      57.08       1.01
  261 UNKNOWN                  31      56.22      52.32      57.04       1.02
  262 UNKNOWN                  31      55.91      52.32      56.76       1.15
  263 UNKNOWN                  31      56.25      52.52      57.12       0.98
  264 UNKNOWN                  31      56.22      52.80      57.40       0.85
  265 UNKNOWN                  31      56.32      52.52      56.92       0.72
  266 UNKNOWN                  31      56.02      52.20      56.72       1.00
  267 UNKNOWN                  31      56.42      52.80      57.00       0.72
  268 UNKNOWN                  31      56.19      52.48      56.72       0.74
  269 UNKNOWN                  31      56.23      52.72      57.08       0.72
  270 UNKNOWN                  31      56.38      52.64      57.40       1.01
  271 UNKNOWN                  31      56.27      52.56      57.00       0.99
  272 UNKNOWN                  31      56.18      52.52      56.76       0.89
  273 UNKNOWN                  31      56.19      52.04      56.88       1.06
  274 UNKNOWN                  31      56.16      52.20      56.96       1.01
  275 UNKNOWN                  31      56.19      52.76      56.84       0.90
  276 UNKNOWN                  31      56.39      52.44      57.24       0.96
  277 UNKNOWN                  31      56.18      52.04      56.84       1.01
  278 UNKNOWN                  31      56.05      51.92      56.92       1.18
  279 UNKNOWN                  31      56.43      52.80      57.12       0.93
  280 UNKNOWN                  31      56.14      52.48      56.96       0.93
  281 UNKNOWN                  31      56.15      52.52      57.04       0.91
  282 UNKNOWN                  31      56.37      52.64      57.32       1.12
  283 UNKNOWN                  31      56.23      52.80      57.04       0.90
  284 UNKNOWN                  31      56.29      52.80      57.04       0.68
  285 UNKNOWN                  31      56.36      53.12      57.08       0.65
  286 UNKNOWN                  31      56.37      52.76      57.08       0.94
  287 UNKNOWN                  31      56.13      52.68      56.84       0.91
  288 UNKNOWN                  31      56.55      52.84      57.28       1.00
  289 UNKNOWN                  31      56.35      53.16      57.16       0.87
  290 UNKNOWN                  31      56.08      52.84      56.80       0.89
  291 UNKNOWN                  31      56.37      52.92      57.00       0.90
  292 UNKNOWN                  31      56.30      52.76      57.00       0.93
  293 UNKNOWN                  31      56.25      52.80      57.00       0.83
  294 UNKNOWN                  31      56.37      52.68      57.08       0.96
  295 UNKNOWN                  31      56.61      53.04      57.24       0.69
  296 UNKNOWN                  31      56.30      52.52      56.84       0.74
  297 UNKNOWN                  31      56.31      52.96      56.96       0.65
  298 UNKNOWN                  31      56.11      52.44      56.96       0.93
  299 UNKNOWN                  31      56.31      53.04      56.84       0.64
  300 UNKNOWN                  31      56.36      52.64      56.92       0.71
  301 UNKNOWN                  31      56.47      52.96      57.08       0.67

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 301      17127.0     17.127   100.0%
TOTAL                            17127.0     17.127

Saved raw event timing to event_timing.json
