[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   75 UNKNOWN                  30       9.76       9.51      10.14       0.14
   76 UNKNOWN                  30      12.89      11.71      13.63       0.46
   77 UNKNOWN                  30      15.04      14.44      15.64       0.32
   78 UNKNOWN                  30       8.03       7.29       8.60       0.32
   79 UNKNOWN                  30      17.12      15.26      18.11       0.90
   80 UNKNOWN                  30      41.87      39.11      46.24       1.75
   81 UNKNOWN                  30      23.43      21.63      26.78       1.42
   82 UNKNOWN                  30       5.32       4.27       6.66       0.57
   83 UNKNOWN                  30      13.80      13.36      14.13       0.21
   84 UNKNOWN                  30      10.17       9.82      10.40       0.15
   85 UNKNOWN                  30      12.49      11.65      13.35       0.49
   86 UNKNOWN                  30      15.23      14.58      15.80       0.32
   87 UNKNOWN                  30       7.89       7.36       8.44       0.27
   88 UNKNOWN                  30      17.58      15.42      18.35       0.49
   89 UNKNOWN                  30      43.68      39.73      46.65       1.44
   90 UNKNOWN                  30      23.19      21.74      25.60       1.01
   91 UNKNOWN                  30       5.38       4.45       7.06       0.70
   92 UNKNOWN                  30      13.63      13.14      14.16       0.24
   93 UNKNOWN                  30       9.99       9.64      10.37       0.18
   94 UNKNOWN                  30      12.54      11.73      13.36       0.44
   95 UNKNOWN                  30      15.09      14.59      15.66       0.26
   96 UNKNOWN                  30       7.84       7.34       8.48       0.25
   97 UNKNOWN                  30      17.78      16.08      18.44       0.64
   98 UNKNOWN                  30      40.99      38.66      44.10       1.36
   99 UNKNOWN                  30      23.75      21.92      26.04       1.05
  100 UNKNOWN                  30       4.95       4.30       5.75       0.33
  101 UNKNOWN                  30      13.77      13.28      14.16       0.24
  102 UNKNOWN                  30       9.63       9.33      10.40       0.21
  103 UNKNOWN                  30      12.50      11.55      13.15       0.40
  104 UNKNOWN                  30      15.16      14.51      15.67       0.33
  105 UNKNOWN                  30       7.86       7.37       8.46       0.30
  106 UNKNOWN                  30      17.29      15.15      18.36       0.87
  107 UNKNOWN                  30      41.35      38.95      43.69       0.98
  108 UNKNOWN                  30      23.83      21.83      27.48       1.43
  109 UNKNOWN                  30       4.95       4.45       8.41       0.70
  110 UNKNOWN                  30      13.56      13.08      13.99       0.24
  111 UNKNOWN                  30       9.73       9.45      10.08       0.16
  112 UNKNOWN                  30      12.95      12.19      13.79       0.36
  113 UNKNOWN                  30      15.21      14.64      15.77       0.29
  114 UNKNOWN                  30       7.92       7.40       8.52       0.30
  115 UNKNOWN                  30      16.83      14.79      17.82       0.82
  116 UNKNOWN                  30      41.56      39.31      45.46       1.30
  117 UNKNOWN                  30      23.78      22.32      25.15       0.91
  118 UNKNOWN                  30       4.83       4.28       6.24       0.35
  119 UNKNOWN                  30      13.80      13.33      14.28       0.24
  120 UNKNOWN                  30      10.16       9.94      10.37       0.12
  121 UNKNOWN                  30      12.61      11.73      13.42       0.48
  122 UNKNOWN                  30      15.14      14.58      15.64       0.28
  123 UNKNOWN                  30       7.88       7.25       8.56       0.32
  124 UNKNOWN                  30      17.13      15.36      17.95       0.59
  125 UNKNOWN                  30      42.20      39.27      45.71       1.81
  126 UNKNOWN                  30      23.83      22.10      25.56       1.04
  127 UNKNOWN                  30       5.00       4.39       6.05       0.38
  128 UNKNOWN                  30      13.80      13.09      14.48       0.27
  129 UNKNOWN                  30      10.15       9.76      10.56       0.19
  130 UNKNOWN                  30      12.58      11.43      13.23       0.44
  131 UNKNOWN                  30      15.13      14.66      15.58       0.27
  132 UNKNOWN                  30       8.12       7.72       8.67       0.24
  133 UNKNOWN                  30      16.32      15.37      18.01       0.79
  134 UNKNOWN                  30      42.68      40.85      45.21       1.23
  135 UNKNOWN                  30      23.71      22.07      26.76       1.17
  136 UNKNOWN                  30       4.78       4.31       5.54       0.32
  137 UNKNOWN                  30      13.74      13.32      14.17       0.22
  138 UNKNOWN                  30       9.63       9.26      10.08       0.19
  139 UNKNOWN                  30      12.55      11.55      13.54       0.41
  140 UNKNOWN                  30      15.01      14.32      15.68       0.33
  141 UNKNOWN                  30       8.03       7.35       8.70       0.31
  142 UNKNOWN                  30      16.41      15.41      18.44       0.72
  143 UNKNOWN                  30      42.79      38.94      44.52       1.32
  144 UNKNOWN                  30      22.93      21.63      25.70       1.06
  145 UNKNOWN                  30       5.09       4.47       6.65       0.58
  146 UNKNOWN                  30      13.74      13.30      14.27       0.25
  147 UNKNOWN                  30       9.70       9.41      10.00       0.13
  148 UNKNOWN                  30      13.10      12.11      13.71       0.41
  149 UNKNOWN                  30      15.14      14.60      15.56       0.25
  150 UNKNOWN                  30       8.06       7.65       8.55       0.21
  151 UNKNOWN                  30      16.37      15.00      18.03       1.08
  152 UNKNOWN                  30      41.51      39.10      43.70       1.16
  153 UNKNOWN                  30      23.56      21.87      25.20       1.03
  154 UNKNOWN                  30       5.28       4.24       7.80       0.74
  155 UNKNOWN                  30      13.70      13.30      14.20       0.21
  156 UNKNOWN                  30       9.89       9.46      10.22       0.18
  157 UNKNOWN                  30      12.70      11.97      13.22       0.31
  158 UNKNOWN                  30      15.17      14.76      15.64       0.26
  159 UNKNOWN                  30       7.06       6.66       7.49       0.20
  160 UNKNOWN                  30      16.54      15.32      17.79       0.67
  161 UNKNOWN                  30      42.53      39.38      48.05       2.17
  162 UNKNOWN                  30      23.27      22.08      25.52       1.03
  163 UNKNOWN                  30       4.87       4.23       6.02       0.39
  164 UNKNOWN                  30      13.79      13.18      14.28       0.26
  165 UNKNOWN                  30      10.00       9.48      10.76       0.23
  166 UNKNOWN                  30      12.56      11.54      13.11       0.38
  167 UNKNOWN                  30      15.18      14.74      15.54       0.24
  168 UNKNOWN                  30       8.13       7.71       8.60       0.26
  169 UNKNOWN                  30      15.94      15.12      18.05       0.79
  170 UNKNOWN                  30      43.09      40.01      46.59       1.44
  171 UNKNOWN                  30      23.60      22.14      27.48       1.16
  172 UNKNOWN                  30       4.89       4.30       5.60       0.34
  173 UNKNOWN                  30      13.62      12.90      14.00       0.24
  174 UNKNOWN                  30       9.77       9.34      10.25       0.18
  175 UNKNOWN                  30      12.53      11.88      13.46       0.43
  176 UNKNOWN                  30      14.92      14.26      15.47       0.28
  177 UNKNOWN                  30       8.13       7.64       8.68       0.27
  178 UNKNOWN                  30      16.48      14.89      17.90       0.87
  179 UNKNOWN                  30      42.28      38.97      44.85       1.36
  180 UNKNOWN                  30      24.08      22.16      27.80       1.34
  181 UNKNOWN                  30       4.72       4.14       6.51       0.42
  182 UNKNOWN                  30      13.84      13.35      14.54       0.27
  183 UNKNOWN                  30       9.82       9.45      10.42       0.19
  184 UNKNOWN                  30      12.81      11.91      13.76       0.51
  185 UNKNOWN                  30      15.06      14.67      15.53       0.21
  186 UNKNOWN                  30       8.18       7.41       8.80       0.33
  187 UNKNOWN                  30      15.98      14.85      17.47       0.94
  188 UNKNOWN                  30      42.15      38.61      47.13       1.66
  189 UNKNOWN                  30      23.57      21.94      25.24       1.04
  190 UNKNOWN                  30       4.86       4.27       5.99       0.35
  191 UNKNOWN                  30      13.53      12.96      14.08       0.23
  192 UNKNOWN                  30      10.04       9.79      10.33       0.14
  193 UNKNOWN                  30      12.58      11.33      13.34       0.51
  194 UNKNOWN                  30      15.28      14.73      15.76       0.27
  195 UNKNOWN                  30       7.84       6.66       8.52       0.39
  196 UNKNOWN                  30      16.53      15.01      17.81       0.99
  197 UNKNOWN                  30      41.89      38.88      44.21       1.69
  198 UNKNOWN                  30      23.59      21.79      26.84       1.29
  199 UNKNOWN                  30       4.94       4.45       5.88       0.28
  200 UNKNOWN                  30      13.68      13.21      14.16       0.26
  201 UNKNOWN                  30       9.94       9.61      10.81       0.23
  202 UNKNOWN                  30      12.60      11.56      13.46       0.41
  203 UNKNOWN                  30      15.24      14.61      15.69       0.26
  204 UNKNOWN                  30       7.99       7.34       8.47       0.28
  205 UNKNOWN                  30      16.55      15.04      18.06       1.01
  206 UNKNOWN                  30      43.25      39.86      46.24       1.75
  207 UNKNOWN                  30      24.00      21.52      26.20       1.18
  208 UNKNOWN                  30       4.88       4.24       7.36       0.63
  209 UNKNOWN                  30      13.87      13.43      14.24       0.19
  210 UNKNOWN                  30       9.58       9.25      10.08       0.18
  211 UNKNOWN                  30      12.63      11.66      13.34       0.34
  212 UNKNOWN                  30      15.12      14.66      15.76       0.26
  213 UNKNOWN                  30       8.12       7.50       8.46       0.25
  214 UNKNOWN                  30      16.73      15.25      18.08       0.94
  215 UNKNOWN                  30      41.37      38.96      43.46       1.32
  216 UNKNOWN                  30      23.46      21.64      25.43       1.07
  217 UNKNOWN                  30       4.90       4.27       5.88       0.36
  218 UNKNOWN                  30      13.86      13.34      14.28       0.23
  219 UNKNOWN                  30       9.73       9.53      10.00       0.13
  220 UNKNOWN                  30      13.10      12.32      14.07       0.40
  221 UNKNOWN                  30      15.18      14.64      15.60       0.24
  222 UNKNOWN                  30       7.91       6.89       8.45       0.34
  223 UNKNOWN                  30      15.80      14.87      16.98       0.55
  224 UNKNOWN                  30      41.98      39.49      43.82       1.18
  225 UNKNOWN                  30      23.52      21.74      26.72       1.31
  226 UNKNOWN                  30       4.96       4.41       6.42       0.37
  227 UNKNOWN                  30      13.72      13.13      14.26       0.23
  228 UNKNOWN                  30      10.20       9.91      10.42       0.13
  229 UNKNOWN                  30      12.63      11.77      13.34       0.41
  230 UNKNOWN                  30      15.22      14.73      15.57       0.23
  231 UNKNOWN                  30       8.01       7.43       8.71       0.29
  232 UNKNOWN                  30      16.62      14.99      17.83       1.01
  233 UNKNOWN                  30      41.31      38.67      44.18       1.47
  234 UNKNOWN                  30      23.74      21.71      25.22       1.01
  235 UNKNOWN                  30       4.85       4.42       6.00       0.27
  236 UNKNOWN                  30      13.73      13.09      14.17       0.25
  237 UNKNOWN                  30       9.82       9.52      10.08       0.16
  238 UNKNOWN                  30      12.54      11.75      13.11       0.32
  239 UNKNOWN                  30      15.17      14.50      15.56       0.23
  240 UNKNOWN                  30       7.84       6.94       8.63       0.38
  241 UNKNOWN                  30      16.68      15.16      18.10       0.94
  242 UNKNOWN                  30      41.42      38.49      44.72       1.78
  243 UNKNOWN                  30      23.13      21.46      25.18       1.07
  244 UNKNOWN                  30       5.65       4.14       7.12       1.01
  245 UNKNOWN                  29       2.69       0.01      74.28      13.53
  246 UNKNOWN                  26       6.04       0.03      75.37      19.96
  247 UNKNOWN                  28       2.88       0.02      74.41      13.77
  248 UNKNOWN                  24       0.25       0.03       0.60       0.17
  249 UNKNOWN                  26       0.13       0.01       0.37       0.12
  250 UNKNOWN                  27       0.16       0.02       0.56       0.12
  251 UNKNOWN                  27       5.60       0.01      74.00      19.09
  252 UNKNOWN                  26       3.01       0.01      73.92      14.18
  253 UNKNOWN                  26       0.18       0.01       0.68       0.17
  254 UNKNOWN                  27       0.13       0.02       0.61       0.14
  255 UNKNOWN                  29       5.28       0.01      74.48      18.77
  256 UNKNOWN                  27       8.64       0.01      76.01      23.60
  257 UNKNOWN                  28       0.15       0.01       0.60       0.15
  258 UNKNOWN                  29       5.32       0.01      75.35      18.98
  259 UNKNOWN                  26       0.24       0.01       0.92       0.26
  260 UNKNOWN                  29       2.77       0.01      74.92      13.64
  261 UNKNOWN                  25       0.16       0.01       0.51       0.13
  262 UNKNOWN                  29       0.16       0.01       0.49       0.13
  263 UNKNOWN                  27       8.45       0.01      74.49      23.15
  264 UNKNOWN                  27       0.18       0.03       0.51       0.14
  265 UNKNOWN                  24       0.18       0.01       1.00       0.21
  266 UNKNOWN                  23       0.30       0.01       1.93       0.45
  267 UNKNOWN                  28       5.42       0.01      73.78      18.91
  268 UNKNOWN                  25      12.14       0.04      76.93      27.20
  269 UNKNOWN                  26       0.15       0.01       0.69       0.16
  270 UNKNOWN                  24       0.24       0.01       0.98       0.25
  271 UNKNOWN                  27       3.03       0.02      75.13      14.14
  272 UNKNOWN                  28       8.27       0.01      76.57      23.25
  273 UNKNOWN                  27       0.19       0.02       0.87       0.19
  274 UNKNOWN                  26       5.87       0.01      75.55      19.75
  275 UNKNOWN                  27       0.13       0.01       0.57       0.15
  276 UNKNOWN                  26       0.18       0.01       0.74       0.18
  277 UNKNOWN                  29       1.29       0.08       3.75       1.19
  278 UNKNOWN                  28       0.84       0.03       3.09       0.89
  279 UNKNOWN                  30       1.04       0.03       3.60       1.04
  280 UNKNOWN                  30       0.69       0.03       3.49       0.82
  281 UNKNOWN                  30       0.60       0.03       2.48       0.56
  282 UNKNOWN                  30       2.08       0.01      28.59       7.00
  283 UNKNOWN                  30       6.73       0.01      28.66      11.70
  284 UNKNOWN                  28       8.30       0.04      29.09      12.41
  285 UNKNOWN                  28       3.29       0.03      28.85       8.70
  286 UNKNOWN                  28       0.36       0.01       1.16       0.33
  287 UNKNOWN                  29       2.99       0.03      28.61       8.01
  288 UNKNOWN                  27       6.35       0.01      28.64      11.31
  289 UNKNOWN                  28       1.28       0.02      27.92       5.14
  290 UNKNOWN                  26       0.24       0.02       0.56       0.17
  291 UNKNOWN                  27       0.39       0.01       2.24       0.46
  292 UNKNOWN                  27       0.33       0.01       1.09       0.22
  293 UNKNOWN                  29       0.34       0.01       1.04       0.28
  294 UNKNOWN                  27       0.58       0.01       2.88       0.61
  295 UNKNOWN                  30       5.33       5.03       5.65       0.19
  296 UNKNOWN                  30       4.94       4.85       5.10       0.06

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4363.0      4.363   100.0%
TOTAL                             4363.0      4.363

Saved raw event timing to event_timing.json
