[EVENT_TIMING] 8880 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   71 UNKNOWN                  29      40.67      38.35      45.97       1.73
   72 UNKNOWN                  29      23.67      21.92      25.72       1.05
   73 UNKNOWN                  29       5.18       4.28       6.65       0.62
   74 UNKNOWN                  29      13.82      13.28      14.32       0.27
   75 UNKNOWN                  29       9.74       9.53      10.14       0.15
   76 UNKNOWN                  29      12.47      11.70      13.19       0.34
   77 UNKNOWN                  29      15.00      14.10      15.46       0.27
   78 UNKNOWN                  29       7.81       7.04       8.32       0.32
   79 UNKNOWN                  29      16.90      15.16      18.02       0.89
   80 UNKNOWN                  29      41.44      39.10      45.08       1.58
   81 UNKNOWN                  29      23.39      21.76      24.80       0.95
   82 UNKNOWN                  29       5.26       4.32       6.69       0.70
   83 UNKNOWN                  29      13.75      13.23      14.24       0.26
   84 UNKNOWN                  29       9.86       9.60      10.24       0.15
   85 UNKNOWN                  29      12.02      10.91      12.98       0.45
   86 UNKNOWN                  29      14.90      14.18      15.63       0.28
   87 UNKNOWN                  29       7.81       7.13       8.42       0.34
   88 UNKNOWN                  29      17.10      15.34      17.90       0.76
   89 UNKNOWN                  29      41.34      38.40      44.49       1.51
   90 UNKNOWN                  29      22.73      21.41      25.64       1.08
   91 UNKNOWN                  29       5.08       4.33       6.32       0.60
   92 UNKNOWN                  29      13.59      13.24      14.06       0.21
   93 UNKNOWN                  29       9.87       9.64      10.86       0.23
   94 UNKNOWN                  29      11.98      11.30      12.74       0.27
   95 UNKNOWN                  29      14.98      14.19      15.42       0.26
   96 UNKNOWN                  29       7.63       6.99       8.41       0.28
   97 UNKNOWN                  29      16.93      15.52      18.20       1.10
   98 UNKNOWN                  29      41.08      38.14      43.46       1.62
   99 UNKNOWN                  29      23.00      21.69      25.51       1.09
  100 UNKNOWN                  29       5.45       4.28       7.91       0.84
  101 UNKNOWN                  29      13.59      13.01      14.12       0.24
  102 UNKNOWN                  29       9.76       9.47      10.10       0.17
  103 UNKNOWN                  29      12.14      11.28      12.97       0.39
  104 UNKNOWN                  29      15.05      14.36      15.41       0.25
  105 UNKNOWN                  29       7.76       6.98       8.30       0.32
  106 UNKNOWN                  29      17.26      15.43      18.05       0.78
  107 UNKNOWN                  29      43.35      39.95      46.55       1.70
  108 UNKNOWN                  29      22.95      21.22      24.96       1.11
  109 UNKNOWN                  29       4.98       4.34       7.01       0.55
  110 UNKNOWN                  29      13.48      12.96      13.74       0.18
  111 UNKNOWN                  29       9.80       9.46      10.57       0.23
  112 UNKNOWN                  29      12.49      11.74      13.22       0.36
  113 UNKNOWN                  29      15.03      14.30      15.52       0.32
  114 UNKNOWN                  29       7.82       7.10       8.36       0.34
  115 UNKNOWN                  29      16.56      14.68      17.46       0.89
  116 UNKNOWN                  29      41.31      38.34      44.65       1.48
  117 UNKNOWN                  29      23.17      21.74      26.16       1.17
  118 UNKNOWN                  29       4.93       4.12       6.56       0.52
  119 UNKNOWN                  29      13.63      13.10      14.08       0.20
  120 UNKNOWN                  29      10.03       9.70      10.42       0.19
  121 UNKNOWN                  29      11.94      11.24      12.74       0.39
  122 UNKNOWN                  29      15.05      14.52      15.52       0.29
  123 UNKNOWN                  29       7.77       7.22       8.36       0.30
  124 UNKNOWN                  29      16.82      14.91      17.78       0.93
  125 UNKNOWN                  29      42.25      39.14      45.58       1.66
  126 UNKNOWN                  29      23.27      21.86      26.72       1.22
  127 UNKNOWN                  29       4.84       4.38       5.80       0.25
  128 UNKNOWN                  29      13.46      13.04      14.04       0.25
  129 UNKNOWN                  29       9.66       9.30      10.52       0.24
  130 UNKNOWN                  29      12.25      11.46      13.36       0.40
  131 UNKNOWN                  29      15.08      14.45      15.53       0.27
  132 UNKNOWN                  29       8.14       7.63       8.69       0.23
  133 UNKNOWN                  29      16.33      15.33      18.00       0.64
  134 UNKNOWN                  29      42.15      39.71      44.54       1.15
  135 UNKNOWN                  29      23.79      21.70      25.68       1.04
  136 UNKNOWN                  29       4.79       4.32       5.82       0.43
  137 UNKNOWN                  29      13.56      13.14      14.05       0.18
  138 UNKNOWN                  29       9.60       9.31       9.90       0.15
  139 UNKNOWN                  29      12.32      11.41      13.24       0.45
  140 UNKNOWN                  29      15.02      14.43      15.42       0.25
  141 UNKNOWN                  29       8.10       7.58       8.46       0.27
  142 UNKNOWN                  29      16.70      15.29      18.01       0.92
  143 UNKNOWN                  29      41.60      39.11      43.79       1.23
  144 UNKNOWN                  29      22.98      21.58      24.30       0.86
  145 UNKNOWN                  29       5.07       4.32       6.69       0.63
  146 UNKNOWN                  29      13.51      12.86      13.86       0.28
  147 UNKNOWN                  29       9.66       9.40      10.10       0.18
  148 UNKNOWN                  29      12.19      11.51      12.91       0.40
  149 UNKNOWN                  29      14.96      14.47      15.40       0.25
  150 UNKNOWN                  29       8.08       7.52       8.52       0.22
  151 UNKNOWN                  29      16.37      14.98      17.80       0.91
  152 UNKNOWN                  29      41.19      38.84      43.44       1.26
  153 UNKNOWN                  29      23.28      21.36      24.82       1.07
  154 UNKNOWN                  29       5.15       4.42       7.61       0.82
  155 UNKNOWN                  29      13.41      12.98      13.88       0.25
  156 UNKNOWN                  29      10.08       9.80      10.32       0.14
  157 UNKNOWN                  29      12.35      11.60      13.16       0.38
  158 UNKNOWN                  29      15.05      14.42      15.42       0.24
  159 UNKNOWN                  29       7.08       6.66       7.44       0.18
  160 UNKNOWN                  29      16.27      14.91      17.82       0.93
  161 UNKNOWN                  29      42.03      38.78      45.52       1.74
  162 UNKNOWN                  29      23.00      21.52      25.00       1.01
  163 UNKNOWN                  29       5.44       4.16       8.14       1.13
  164 UNKNOWN                  29      13.63      13.28      14.04       0.23
  165 UNKNOWN                  29       9.90       9.62      10.64       0.21
  166 UNKNOWN                  29      12.45      11.78      13.06       0.32
  167 UNKNOWN                  29      15.08      14.60      15.63       0.27
  168 UNKNOWN                  29       7.97       7.00       8.41       0.30
  169 UNKNOWN                  29      16.04      14.88      17.80       0.90
  170 UNKNOWN                  29      41.95      38.50      45.38       1.51
  171 UNKNOWN                  29      23.00      21.50      24.69       1.06
  172 UNKNOWN                  29       4.85       4.30       6.08       0.44
  173 UNKNOWN                  29      13.48      13.05      14.08       0.23
  174 UNKNOWN                  29       9.43       9.14      10.31       0.20
  175 UNKNOWN                  29      12.38      11.34      12.92       0.42
  176 UNKNOWN                  29      14.97      14.31      15.48       0.29
  177 UNKNOWN                  29       7.90       7.50       8.90       0.28
  178 UNKNOWN                  29      16.78      15.13      18.07       0.90
  179 UNKNOWN                  29      41.25      38.35      44.81       1.59
  180 UNKNOWN                  29      23.64      21.68      26.14       1.24
  181 UNKNOWN                  29       4.75       4.17       6.96       0.52
  182 UNKNOWN                  29      13.59      13.06      14.00       0.23
  183 UNKNOWN                  29       9.49       9.22       9.74       0.15
  184 UNKNOWN                  29      12.39      11.84      12.96       0.32
  185 UNKNOWN                  29      15.05      14.60      15.48       0.25
  186 UNKNOWN                  29       8.03       7.36       8.96       0.35
  187 UNKNOWN                  29      16.02      14.64      17.58       1.00
  188 UNKNOWN                  29      41.84      38.72      44.45       1.37
  189 UNKNOWN                  29      23.17      21.96      24.92       0.95
  190 UNKNOWN                  29       4.84       4.30       6.09       0.47
  191 UNKNOWN                  29      13.39      13.06      14.01       0.21
  192 UNKNOWN                  29       9.83       9.52      10.18       0.13
  193 UNKNOWN                  29      12.53      11.39      13.38       0.44
  194 UNKNOWN                  29      15.12      14.46      15.50       0.24
  195 UNKNOWN                  29       7.79       7.27       8.32       0.28
  196 UNKNOWN                  29      16.58      15.08      17.92       1.07
  197 UNKNOWN                  29      41.46      38.34      44.02       1.71
  198 UNKNOWN                  29      23.15      21.66      25.24       1.03
  199 UNKNOWN                  29       4.84       4.42       6.35       0.39
  200 UNKNOWN                  29      13.64      13.18      14.04       0.23
  201 UNKNOWN                  29      10.09       9.66      11.12       0.28
  202 UNKNOWN                  29      12.20      11.36      12.98       0.43
  203 UNKNOWN                  29      15.11      14.64      15.55       0.26
  204 UNKNOWN                  29       7.90       7.39       8.35       0.23
  205 UNKNOWN                  29      16.12      15.00      17.94       1.07
  206 UNKNOWN                  29      43.56      40.42      46.52       1.73
  207 UNKNOWN                  29      23.58      21.36      26.32       1.21
  208 UNKNOWN                  29       4.90       4.42       9.04       0.90
  209 UNKNOWN                  29      13.68      13.10      14.14       0.25
  210 UNKNOWN                  29       9.56       9.16       9.80       0.15
  211 UNKNOWN                  29      12.28      11.30      13.16       0.51
  212 UNKNOWN                  29      15.03      14.50      15.46       0.24
  213 UNKNOWN                  29       8.04       7.52       8.70       0.33
  214 UNKNOWN                  29      16.12      15.21      18.08       0.88
  215 UNKNOWN                  29      41.85      39.13      44.09       1.38
  216 UNKNOWN                  29      23.46      21.28      27.16       1.47
  217 UNKNOWN                  29       4.93       4.38       6.66       0.64
  218 UNKNOWN                  29      13.62      13.15      14.04       0.24
  219 UNKNOWN                  29       9.64       9.40       9.93       0.13
  220 UNKNOWN                  29      12.48      11.48      13.48       0.43
  221 UNKNOWN                  29      15.00      14.72      15.40       0.15
  222 UNKNOWN                  29       7.92       7.49       8.38       0.25
  223 UNKNOWN                  29      16.42      15.12      17.68       0.81
  224 UNKNOWN                  29      40.86      38.70      43.28       1.31
  225 UNKNOWN                  29      23.14      21.44      25.44       1.14
  226 UNKNOWN                  29       4.94       4.48       6.58       0.44
  227 UNKNOWN                  29      13.67      13.14      14.08       0.23
  228 UNKNOWN                  29       9.77       9.44       9.98       0.15
  229 UNKNOWN                  29      12.44      11.78      13.10       0.32
  230 UNKNOWN                  29      15.22      14.80      15.62       0.22
  231 UNKNOWN                  29       7.94       7.38       8.52       0.27
  232 UNKNOWN                  29      16.41      14.84      17.72       1.05
  233 UNKNOWN                  29      41.15      39.02      43.88       1.22
  234 UNKNOWN                  29      23.68      22.47      24.99       0.82
  235 UNKNOWN                  29       4.65       4.25       5.06       0.18
  236 UNKNOWN                  29      13.59      13.02      14.10       0.23
  237 UNKNOWN                  29       9.70       9.44      10.06       0.15
  238 UNKNOWN                  29      12.41      11.94      12.98       0.26
  239 UNKNOWN                  29      15.08      14.53      15.52       0.24
  240 UNKNOWN                  29       7.62       7.17       8.16       0.26
  241 UNKNOWN                  29      16.61      15.20      18.18       0.96
  242 UNKNOWN                  29      41.32      38.14      45.88       1.79
  243 UNKNOWN                  29      22.93      21.56      24.78       0.96
  244 UNKNOWN                  29       5.94       4.33       7.00       1.02
  245 UNKNOWN                  28       0.26       0.03       0.84       0.22
  246 UNKNOWN                  25       0.15       0.01       0.54       0.16
  247 UNKNOWN                  22       3.48       0.03      71.77      14.90
  248 UNKNOWN                  27       0.25       0.02       1.04       0.23
  249 UNKNOWN                  27       2.96       0.01      73.78      13.89
  250 UNKNOWN                  26       0.16       0.02       0.44       0.14
  251 UNKNOWN                  26       2.99       0.02      71.88      13.78
  252 UNKNOWN                  26       0.21       0.01       0.90       0.18
  253 UNKNOWN                  24       0.29       0.02       2.99       0.58
  254 UNKNOWN                  26       0.20       0.01       0.82       0.21
  255 UNKNOWN                  25       6.16       0.02      74.16      20.02
  256 UNKNOWN                  25       8.80       0.04      72.80      23.37
  257 UNKNOWN                  25       0.20       0.02       0.80       0.18
  258 UNKNOWN                  25       6.29       0.01      73.86      19.93
  259 UNKNOWN                  25       3.10       0.02      72.81      14.23
  260 UNKNOWN                  25       8.94       0.02      73.85      23.45
  261 UNKNOWN                  24       3.19       0.04      72.92      14.54
  262 UNKNOWN                  25       3.13       0.01      73.90      14.45
  263 UNKNOWN                  27       5.41       0.01      71.08      18.55
  264 UNKNOWN                  24       6.29       0.01      73.80      19.99
  265 UNKNOWN                  27       2.76       0.01      70.50      13.29
  266 UNKNOWN                  20       0.26       0.01       1.12       0.29
  267 UNKNOWN                  27       0.18       0.02       1.08       0.21
  268 UNKNOWN                  28       0.15       0.01       0.56       0.14
  269 UNKNOWN                  24       0.16       0.01       0.60       0.16
  270 UNKNOWN                  25       5.98       0.01      71.92      19.41
  271 UNKNOWN                  22       0.24       0.01       1.40       0.32
  272 UNKNOWN                  26       2.88       0.03      70.55      13.53
  273 UNKNOWN                  25       0.21       0.01       1.28       0.30
  274 UNKNOWN                  24       0.25       0.02       0.96       0.24
  275 UNKNOWN                  23       3.26       0.01      70.54      14.34
  276 UNKNOWN                  26       5.72       0.01      73.24      19.37
  277 UNKNOWN                  24       3.22       0.02      71.64      14.27
  278 UNKNOWN                  21       3.58       0.01      71.76      15.25
  279 UNKNOWN                  24       0.22       0.02       1.32       0.26
  280 UNKNOWN                  24       0.22       0.02       0.52       0.15
  281 UNKNOWN                  27       0.31       0.04       1.12       0.31
  282 UNKNOWN                  27       0.47       0.04       3.12       0.66
  283 UNKNOWN                  26       2.71       0.02      31.59       8.16
  284 UNKNOWN                  26       8.88       0.03      30.46      12.85
  285 UNKNOWN                  27       0.39       0.02       1.44       0.38
  286 UNKNOWN                  26       1.57       0.04      28.83       5.47
  287 UNKNOWN                  27       4.82       0.01      30.84      10.57
  288 UNKNOWN                  27       2.59       0.03      31.02       7.96
  289 UNKNOWN                  29       2.13       0.01      29.64       6.88
  290 UNKNOWN                  27       2.63       0.04      30.85       7.64
  291 UNKNOWN                  27       1.55       0.04      31.39       5.87
  292 UNKNOWN                  25       2.76       0.02      29.28       7.79
  293 UNKNOWN                  26       4.59       0.01      29.04       9.92
  294 UNKNOWN                  25       1.60       0.04      28.41       5.49
  295 UNKNOWN                  29       5.32       5.12       5.68       0.17
  296 UNKNOWN                  29       5.00       4.86       5.10       0.06

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4285.4      4.285   100.0%
TOTAL                             4285.4      4.285

Saved raw event timing to event_timing.json
