[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   59 UNKNOWN                  30      14.97      14.36      15.51       0.25
   60 UNKNOWN                  30       7.94       7.17       8.48       0.36
   61 UNKNOWN                  30      16.39      15.04      18.34       1.00
   62 UNKNOWN                  30      41.54      39.14      43.39       1.20
   63 UNKNOWN                  30      24.32      21.88      27.08       1.51
   64 UNKNOWN                  30       4.67       4.25       5.05       0.20
   65 UNKNOWN                  30      14.16      13.63      14.64       0.24
   66 UNKNOWN                  30       9.70       9.34      10.07       0.19
   67 UNKNOWN                  30      12.45      11.29      13.73       0.48
   68 UNKNOWN                  30      15.07      14.44      15.60       0.28
   69 UNKNOWN                  30       7.86       7.23       8.40       0.26
   70 UNKNOWN                  30      17.09      15.44      18.19       0.88
   71 UNKNOWN                  30      41.45      38.75      46.91       1.93
   72 UNKNOWN                  30      23.61      21.79      25.68       1.10
   73 UNKNOWN                  30       5.27       4.22       7.04       0.73
   74 UNKNOWN                  30      14.12      13.71      14.96       0.27
   75 UNKNOWN                  30       9.75       9.37      10.13       0.18
   76 UNKNOWN                  30      12.69      11.83      13.43       0.42
   77 UNKNOWN                  30      15.10      14.55      15.58       0.29
   78 UNKNOWN                  30       7.87       7.31       8.34       0.29
   79 UNKNOWN                  30      17.21      15.26      18.34       0.88
   80 UNKNOWN                  30      42.12      39.24      47.06       1.61
   81 UNKNOWN                  30      22.93      21.81      24.92       0.96
   82 UNKNOWN                  30       5.32       4.31       7.31       0.62
   83 UNKNOWN                  30      14.27      13.76      14.71       0.25
   84 UNKNOWN                  30       9.88       9.55      10.24       0.18
   85 UNKNOWN                  30      12.37      11.38      13.46       0.53
   86 UNKNOWN                  30      15.27      14.76      15.90       0.29
   87 UNKNOWN                  30       7.67       7.20       8.12       0.26
   88 UNKNOWN                  30      16.69      15.01      17.98       1.01
   89 UNKNOWN                  30      44.39      40.83      48.46       1.93
   90 UNKNOWN                  30      22.96      21.71      24.99       1.01
   91 UNKNOWN                  30       4.96       4.43       5.94       0.43
   92 UNKNOWN                  30      14.01      13.56      14.61       0.26
   93 UNKNOWN                  30       9.72       9.36      10.69       0.25
   94 UNKNOWN                  30      12.20      11.15      13.21       0.50
   95 UNKNOWN                  30      14.96      14.21      15.46       0.29
   96 UNKNOWN                  30       7.70       7.25       8.44       0.26
   97 UNKNOWN                  30      17.31      15.48      18.40       0.99
   98 UNKNOWN                  30      41.24      38.79      44.03       1.28
   99 UNKNOWN                  30      23.37      21.70      26.80       1.22
  100 UNKNOWN                  30       5.05       4.40       6.65       0.63
  101 UNKNOWN                  30      14.06      13.59      14.41       0.24
  102 UNKNOWN                  30       9.55       9.19       9.99       0.20
  103 UNKNOWN                  30      12.50      11.68      13.37       0.40
  104 UNKNOWN                  30      15.01      14.31      15.48       0.27
  105 UNKNOWN                  30       7.75       7.18       8.41       0.27
  106 UNKNOWN                  30      17.19      15.23      18.04       0.82
  107 UNKNOWN                  30      40.91      38.75      43.67       1.22
  108 UNKNOWN                  30      24.27      21.92      26.66       1.21
  109 UNKNOWN                  30       4.79       4.21       6.80       0.46
  110 UNKNOWN                  30      13.93      13.43      14.67       0.30
  111 UNKNOWN                  30       9.49       9.14       9.80       0.15
  112 UNKNOWN                  30      12.63      11.79      13.31       0.40
  113 UNKNOWN                  30      15.10      14.48      15.55       0.22
  114 UNKNOWN                  30       7.85       7.24       8.24       0.26
  115 UNKNOWN                  30      16.48      14.71      17.67       0.89
  116 UNKNOWN                  30      41.52      39.00      44.14       1.42
  117 UNKNOWN                  30      22.99      21.46      24.84       0.99
  118 UNKNOWN                  30       5.01       4.08       6.58       0.57
  119 UNKNOWN                  30      14.16      13.61      14.64       0.27
  120 UNKNOWN                  30       9.84       9.54      10.10       0.15
  121 UNKNOWN                  30      12.12      11.29      13.13       0.40
  122 UNKNOWN                  30      15.13      14.20      15.77       0.36
  123 UNKNOWN                  30       7.87       7.32       8.36       0.27
  124 UNKNOWN                  30      16.51      14.84      17.61       0.96
  125 UNKNOWN                  30      42.64      39.10      46.42       1.75
  126 UNKNOWN                  30      23.20      21.87      24.80       0.99
  127 UNKNOWN                  30       4.88       4.36       5.88       0.34
  128 UNKNOWN                  30      14.05      13.40      14.46       0.25
  129 UNKNOWN                  30       9.92       9.63      10.35       0.18
  130 UNKNOWN                  30      12.38      11.04      13.04       0.48
  131 UNKNOWN                  30      14.97      14.53      15.55       0.32
  132 UNKNOWN                  30       7.95       7.46       8.43       0.28
  133 UNKNOWN                  30      16.65      15.54      18.46       0.88
  134 UNKNOWN                  30      41.85      39.82      43.74       1.06
  135 UNKNOWN                  30      24.18      21.93      26.16       0.93
  136 UNKNOWN                  30       4.60       4.07       5.34       0.27
  137 UNKNOWN                  30      14.17      13.81      14.64       0.20
  138 UNKNOWN                  30       9.61       9.24      10.23       0.19
  139 UNKNOWN                  30      12.41      11.34      13.17       0.46
  140 UNKNOWN                  30      14.98      14.45      15.58       0.27
  141 UNKNOWN                  30       7.98       7.51       8.37       0.22
  142 UNKNOWN                  30      16.55      15.27      18.33       0.91
  143 UNKNOWN                  30      41.72      39.11      45.44       1.55
  144 UNKNOWN                  30      23.29      21.62      25.28       0.95
  145 UNKNOWN                  30       5.52       4.12       8.53       1.05
  146 UNKNOWN                  30      14.08      13.67      14.65       0.27
  147 UNKNOWN                  30       9.70       9.32       9.98       0.18
  148 UNKNOWN                  30      12.40      11.44      13.08       0.48
  149 UNKNOWN                  30      15.08      14.59      15.55       0.23
  150 UNKNOWN                  30       7.81       7.39       8.40       0.24
  151 UNKNOWN                  30      16.32      15.02      17.78       0.95
  152 UNKNOWN                  30      41.15      38.73      43.50       1.38
  153 UNKNOWN                  30      23.73      22.16      25.62       0.89
  154 UNKNOWN                  30       5.46       4.15       9.16       1.18
  155 UNKNOWN                  30      14.03      13.53      14.66       0.27
  156 UNKNOWN                  30       9.70       9.42       9.99       0.16
  157 UNKNOWN                  30      12.20      11.65      13.10       0.41
  158 UNKNOWN                  30      15.15      14.64      15.57       0.22
  159 UNKNOWN                  30       6.99       6.68       7.61       0.20
  160 UNKNOWN                  30      16.31      15.13      17.80       0.68
  161 UNKNOWN                  30      42.64      39.38      46.34       1.58
  162 UNKNOWN                  30      22.98      21.78      24.53       0.89
  163 UNKNOWN                  30       5.35       4.39       6.80       0.79
  164 UNKNOWN                  30      14.09      13.70      14.40       0.20
  165 UNKNOWN                  30       9.78       9.47      10.33       0.20
  166 UNKNOWN                  30      12.39      11.40      13.57       0.49
  167 UNKNOWN                  30      14.86      14.39      15.30       0.26
  168 UNKNOWN                  30       7.94       7.47       8.47       0.31
  169 UNKNOWN                  30      16.27      15.12      17.92       0.88
  170 UNKNOWN                  30      42.37      39.78      45.27       1.34
  171 UNKNOWN                  30      23.14      21.83      25.14       0.94
  172 UNKNOWN                  30       5.19       4.09       7.58       0.74
  173 UNKNOWN                  30      14.01      13.48      14.47       0.27
  174 UNKNOWN                  30       9.67       9.23      10.04       0.16
  175 UNKNOWN                  30      12.24      11.38      12.97       0.38
  176 UNKNOWN                  30      14.95      14.59      15.36       0.21
  177 UNKNOWN                  30       7.75       7.40       8.10       0.21
  178 UNKNOWN                  30      16.51      14.96      17.85       0.90
  179 UNKNOWN                  30      41.95      39.11      44.45       1.37
  180 UNKNOWN                  30      23.22      21.54      25.76       0.98
  181 UNKNOWN                  30       4.85       4.32       5.80       0.39
  182 UNKNOWN                  30      14.02      13.57      14.60       0.23
  183 UNKNOWN                  30       9.87       9.61      10.28       0.17
  184 UNKNOWN                  30      12.54      11.35      13.16       0.40
  185 UNKNOWN                  30      15.11      14.59      15.44       0.21
  186 UNKNOWN                  30       7.76       7.04       8.15       0.27
  187 UNKNOWN                  30      15.82      14.55      17.24       0.85
  188 UNKNOWN                  30      42.28      39.68      44.44       1.20
  189 UNKNOWN                  30      23.24      21.80      25.45       1.00
  190 UNKNOWN                  30       4.67       3.96       6.07       0.37
  191 UNKNOWN                  30      13.90      13.48      14.40       0.25
  192 UNKNOWN                  30       9.81       9.50      10.14       0.18
  193 UNKNOWN                  30      12.14      11.29      13.46       0.54
  194 UNKNOWN                  30      15.06      14.47      15.68       0.30
  195 UNKNOWN                  30       7.73       7.12       8.24       0.32
  196 UNKNOWN                  30      16.25      15.09      17.78       0.93
  197 UNKNOWN                  30      41.68      38.78      45.46       1.59
  198 UNKNOWN                  30      23.61      21.60      27.00       1.24
  199 UNKNOWN                  30       4.89       4.14       6.82       0.59
  200 UNKNOWN                  30      14.20      13.64      14.72       0.23
  201 UNKNOWN                  30       9.69       9.31      10.47       0.22
  202 UNKNOWN                  30      12.47      11.36      13.57       0.48
  203 UNKNOWN                  30      15.05      14.23      15.59       0.28
  204 UNKNOWN                  30       8.04       7.39       8.51       0.27
  205 UNKNOWN                  30      16.96      15.21      18.05       0.84
  206 UNKNOWN                  30      42.98      39.16      46.48       1.97
  207 UNKNOWN                  30      23.11      20.68      25.40       1.24
  208 UNKNOWN                  30       5.18       4.34       7.30       0.71
  209 UNKNOWN                  30      14.24      13.84      14.74       0.23
  210 UNKNOWN                  30       9.53       9.16       9.84       0.19
  211 UNKNOWN                  30      12.29      11.34      13.10       0.55
  212 UNKNOWN                  30      15.07      14.51      15.53       0.26
  213 UNKNOWN                  30       8.11       7.65       8.46       0.23
  214 UNKNOWN                  30      15.74      14.99      17.51       0.63
  215 UNKNOWN                  30      42.33      40.80      46.84       1.24
  216 UNKNOWN                  30      22.99      21.36      26.16       1.26
  217 UNKNOWN                  30       5.00       4.33       6.69       0.62
  218 UNKNOWN                  30      14.13      13.62      14.81       0.21
  219 UNKNOWN                  30       9.79       9.48      10.14       0.17
  220 UNKNOWN                  30      12.56      11.92      13.32       0.39
  221 UNKNOWN                  30      15.03      14.54      15.56       0.25
  222 UNKNOWN                  30       8.11       7.37       8.46       0.24
  223 UNKNOWN                  30      16.55      15.02      17.70       0.84
  224 UNKNOWN                  30      40.77      38.49      43.49       1.33
  225 UNKNOWN                  30      23.39      21.52      25.60       1.16
  226 UNKNOWN                  30       4.90       4.44       6.16       0.42
  227 UNKNOWN                  30      14.07      13.72      14.59       0.18
  228 UNKNOWN                  30       9.89       9.55      10.24       0.16
  229 UNKNOWN                  30      12.35      11.29      13.22       0.44
  230 UNKNOWN                  30      15.13      14.62      15.65       0.24
  231 UNKNOWN                  30       8.15       7.64       8.54       0.26
  232 UNKNOWN                  30      16.64      14.81      17.69       0.95
  233 UNKNOWN                  30      41.09      38.88      43.52       1.24
  234 UNKNOWN                  30      23.43      21.84      25.13       1.02
  235 UNKNOWN                  30       4.68       4.28       5.81       0.26
  236 UNKNOWN                  30      14.09      13.37      14.43       0.22
  237 UNKNOWN                  30       9.86       9.53      10.39       0.20
  238 UNKNOWN                  30      12.35      11.13      13.16       0.40
  239 UNKNOWN                  30      15.00      14.64      15.46       0.18
  240 UNKNOWN                  30       7.89       7.40       8.36       0.27
  241 UNKNOWN                  30      16.88      15.24      17.96       0.91
  242 UNKNOWN                  30      41.13      38.68      44.02       1.43
  243 UNKNOWN                  30      23.14      21.64      24.72       0.95
  244 UNKNOWN                  30       5.64       4.08       6.77       1.02
  245 UNKNOWN                  26       0.14       0.01       0.64       0.15
  246 UNKNOWN                  29       0.11       0.01       0.74       0.15
  247 UNKNOWN                  27       0.10       0.01       0.37       0.09
  248 UNKNOWN                  27       2.72       0.01      70.78      13.35
  249 UNKNOWN                  29       0.13       0.02       0.36       0.09
  250 UNKNOWN                  28       0.10       0.02       0.40       0.09
  251 UNKNOWN                  26       2.93       0.01      73.15      14.05
  252 UNKNOWN                  27       0.09       0.01       0.24       0.06
  253 UNKNOWN                  25       0.16       0.02       0.50       0.14
  254 UNKNOWN                  26       2.85       0.01      71.19      13.67
  255 UNKNOWN                  28       0.13       0.01       0.35       0.08
  256 UNKNOWN                  23       3.21       0.02      71.71      14.61
  257 UNKNOWN                  26       2.91       0.01      73.07      14.03
  258 UNKNOWN                  24       0.16       0.01       1.22       0.28
  259 UNKNOWN                  26       5.69       0.01      72.74      19.30
  260 UNKNOWN                  26      11.11       0.01      73.44      25.77
  261 UNKNOWN                  26       2.84       0.01      70.92      13.62
  262 UNKNOWN                  24       3.14       0.02      72.79      14.52
  263 UNKNOWN                  29       2.66       0.01      74.28      13.54
  264 UNKNOWN                  23      12.58       0.01      74.24      27.14
  265 UNKNOWN                  23       0.13       0.01       0.48       0.13
  266 UNKNOWN                  27       2.85       0.01      72.74      13.71
  267 UNKNOWN                  28       0.12       0.01       0.56       0.12
  268 UNKNOWN                  27      13.49       0.02      73.44      28.12
  269 UNKNOWN                  24       0.12       0.02       0.68       0.14
  270 UNKNOWN                  26       0.09       0.01       0.22       0.06
  271 UNKNOWN                  26       0.11       0.01       0.74       0.15
  272 UNKNOWN                  25       2.93       0.01      69.73      13.64
  273 UNKNOWN                  26       0.11       0.01       0.44       0.11
  274 UNKNOWN                  29       0.11       0.01       0.42       0.10
  275 UNKNOWN                  25       0.10       0.01       0.36       0.08
  276 UNKNOWN                  25       2.95       0.01      71.63      14.02
  277 UNKNOWN                  25       2.98       0.01      71.21      13.93
  278 UNKNOWN                  27       7.92       0.01      71.67      22.16
  279 UNKNOWN                  23       0.13       0.02       0.35       0.10
  280 UNKNOWN                  22       0.09       0.01       0.38       0.10
  281 UNKNOWN                  25       0.11       0.01       0.84       0.17
  282 UNKNOWN                  28       1.39       0.01      33.86       6.25
  283 UNKNOWN                  29       8.37       0.02      34.08      14.05
  284 UNKNOWN                  27      11.13       0.04      34.15      15.32
  285 UNKNOWN                  30       2.47       0.03      33.40       8.09
  286 UNKNOWN                  29       0.32       0.01       1.66       0.36
  287 UNKNOWN                  28       6.11       0.01      33.70      12.51
  288 UNKNOWN                  28       3.75       0.01      33.43      10.18
  289 UNKNOWN                  28       1.45       0.01      33.13       6.10
  290 UNKNOWN                  28       2.68       0.02      34.52       8.63
  291 UNKNOWN                  28       0.38       0.03       1.84       0.41
  292 UNKNOWN                  26       0.17       0.03       0.56       0.11
  293 UNKNOWN                  26       0.39       0.01       2.72       0.55
  294 UNKNOWN                  27       0.23       0.01       1.02       0.21
  295 UNKNOWN                  30       5.52       5.21       5.84       0.17
  296 UNKNOWN                  30       5.13       4.88       5.32       0.10

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4321.3      4.321   100.0%
TOTAL                             4321.3      4.321

Saved raw event timing to event_timing.json
