# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4599.5 |
| time per iteration from host wall clock (us) |  | 6273.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2104 over 59 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
|---|---|---|---|---|---|
| 1 | iteration_start | 192.02 | 103.72 | 295.48 | 28 |
| 2 | embed_layer | 13.36 | 11.66 | 14.74 | 29 |
| 3 | linear_norm_layer | 28.16 | 25.56 | 31.48 | 29 |
| 4 | mla_prep_layer | 10.87 | 10.61 | 11.15 | 29 |
| 5 | mla_attend_layer | 11.79 | 11.35 | 12.16 | 29 |
| 6 | mla_merge_uv_layer | 17.66 | 16.81 | 20.32 | 29 |
| 7 | linear_with_residual_layer | 13.16 | 11.93 | 15.28 | 29 |
| 8 | rmsnorm_layer | 4.36 | 3.27 | 4.95 | 29 |
| 9 | gang_linear_silu_layer | 35.33 | 33.57 | 36.86 | 29 |
| 10 | linear_with_residual_layer | 51.17 | 49.87 | 52.64 | 29 |
| 11 | linear_norm_layer | 14.00 | 13.20 | 14.72 | 29 |
| 12 | mla_prep_layer | 10.56 | 10.04 | 11.17 | 29 |
| 13 | mla_attend_layer | 11.75 | 11.31 | 12.31 | 29 |
| 14 | mla_merge_uv_layer | 17.60 | 16.66 | 20.12 | 29 |
| 15 | linear_with_residual_layer | 12.97 | 11.44 | 15.04 | 29 |
| 16 | moe_router_layer | 19.69 | 17.83 | 20.89 | 29 |
| 17 | gang_moe_w13_linear_layer | 41.99 | 39.00 | 47.27 | 29 |
| 18 | gang_moe_w2_silu_linear_layer | 23.44 | 21.52 | 26.68 | 29 |
| 19 | moe_mul_sum_add_layer | 4.79 | 4.01 | 5.39 | 29 |
| 20 | linear_norm_layer | 14.13 | 13.52 | 14.65 | 29 |
| 21 | mla_prep_layer | 10.24 | 9.77 | 10.52 | 29 |
| 22 | mla_attend_layer | 12.19 | 11.41 | 12.82 | 29 |
| 23 | mla_merge_uv_layer | 17.15 | 16.56 | 18.93 | 29 |
| 24 | linear_with_residual_layer | 12.78 | 12.39 | 14.61 | 29 |
| 25 | moe_router_layer | 18.43 | 17.74 | 20.17 | 29 |
| 26 | gang_moe_w13_linear_layer | 41.75 | 39.30 | 44.10 | 29 |
| 27 | gang_moe_w2_silu_linear_layer | 24.52 | 22.23 | 26.84 | 29 |
| 28 | moe_mul_sum_add_layer | 4.92 | 4.05 | 6.76 | 29 |
| 29 | linear_norm_layer | 14.04 | 13.56 | 14.52 | 29 |
| 30 | mla_prep_layer | 10.57 | 10.32 | 11.32 | 29 |
| 31 | mla_attend_layer | 11.85 | 11.59 | 12.18 | 29 |
| 32 | mla_merge_uv_layer | 16.93 | 16.53 | 17.37 | 29 |
| 33 | linear_with_residual_layer | 12.68 | 12.02 | 15.02 | 29 |
| 34 | moe_router_layer | 19.40 | 18.04 | 20.54 | 29 |
| 35 | gang_moe_w13_linear_layer | 41.90 | 38.88 | 45.73 | 29 |
