# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 4988.4 |
| time per iteration from host wall clock (us) |  | 7984.1 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2103 over 48 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 128 | moe_router_layer | 26.80 | 25.46 | 28.26 | 31 |
| 129 | gang_moe_w13_linear_layer | 41.37 | 38.15 | 42.76 | 31 |
| 130 | gang_moe_w2_silu_linear_layer | 23.18 | 21.75 | 25.44 | 31 |
| 131 | moe_mul_sum_add_layer | 4.53 | 3.84 | 5.14 | 31 |
| 132 | rmsnorm_layer | 4.00 | 3.44 | 4.54 | 31 |
| 133 | linear_layer | 12.65 | 11.84 | 13.31 | 31 |
| 134 | mla_prep_layer | 10.31 | 9.91 | 10.52 | 31 |
| 135 | mla_attend_layer | 11.76 | 11.18 | 12.22 | 31 |
| 136 | mla_merge_uv_layer | 23.92 | 22.86 | 25.60 | 31 |
| 137 | linear_with_residual_layer | 12.92 | 12.16 | 15.83 | 31 |
| 138 | moe_router_layer | 26.99 | 25.63 | 30.64 | 31 |
| 139 | gang_moe_w13_linear_layer | 41.10 | 37.76 | 43.14 | 31 |
| 140 | gang_moe_w2_silu_linear_layer | 22.94 | 21.79 | 25.75 | 31 |
| 141 | moe_mul_sum_add_layer | 4.14 | 3.84 | 4.64 | 31 |
| 142 | rmsnorm_layer | 4.15 | 3.51 | 4.76 | 31 |
| 143 | linear_layer | 12.52 | 11.98 | 13.20 | 31 |
| 144 | mla_prep_layer | 10.26 | 9.96 | 10.67 | 31 |
| 145 | mla_attend_layer | 12.09 | 11.56 | 12.40 | 31 |
| 146 | mla_merge_uv_layer | 23.09 | 22.48 | 24.69 | 31 |
| 147 | linear_with_residual_layer | 12.63 | 12.02 | 13.28 | 31 |
| 148 | moe_router_layer | 28.21 | 26.23 | 29.32 | 31 |
| 149 | gang_moe_w13_linear_layer | 40.20 | 38.05 | 42.95 | 31 |
| 150 | gang_moe_w2_silu_linear_layer | 23.31 | 21.38 | 25.14 | 31 |
| 151 | moe_mul_sum_add_layer | 4.25 | 3.91 | 4.60 | 31 |
| 152 | rmsnorm_layer | 3.96 | 3.47 | 4.40 | 31 |
| 153 | linear_layer | 12.79 | 12.12 | 13.50 | 31 |
| 154 | mla_prep_layer | 10.25 | 9.82 | 10.73 | 31 |
| 155 | mla_attend_layer | 11.65 | 11.23 | 12.34 | 31 |
| 156 | mla_merge_uv_layer | 23.47 | 22.58 | 25.96 | 31 |
| 157 | linear_with_residual_layer | 12.99 | 11.99 | 15.52 | 31 |
| 158 | moe_router_layer | 27.98 | 26.37 | 31.62 | 31 |
| 159 | gang_moe_w13_linear_layer | 40.67 | 38.34 | 45.88 | 31 |
| 160 | gang_moe_w2_silu_linear_layer | 23.43 | 21.64 | 25.34 | 31 |
| 161 | moe_mul_sum_add_layer | 4.42 | 4.05 | 5.16 | 31 |
| 162 | rmsnorm_layer | 3.70 | 3.44 | 4.20 | 31 |
| 163 | linear_layer | 13.16 | 12.23 | 13.72 | 31 |
| 164 | mla_prep_layer | 10.05 | 9.74 | 10.94 | 31 |
| 165 | mla_attend_layer | 11.84 | 11.40 | 13.16 | 31 |
| 166 | mla_merge_uv_layer | 24.88 | 23.08 | 26.40 | 31 |
| 167 | linear_with_residual_layer | 13.02 | 11.98 | 15.58 | 31 |
| 168 | moe_router_layer | 25.90 | 24.82 | 29.82 | 31 |
| 169 | gang_moe_w13_linear_layer | 41.59 | 39.48 | 43.30 | 31 |
| 170 | gang_moe_w2_silu_linear_layer | 23.34 | 21.98 | 25.12 | 31 |
| 171 | moe_mul_sum_add_layer | 4.34 | 3.76 | 5.63 | 31 |
| 172 | rmsnorm_layer | 4.02 | 3.38 | 4.44 | 31 |
| 173 | linear_layer | 12.50 | 11.71 | 13.34 | 31 |
| 174 | mla_prep_layer | 10.12 | 9.68 | 10.47 | 31 |
| 175 | mla_attend_layer | 11.86 | 11.22 | 15.00 | 31 |
| 176 | mla_merge_uv_layer | 23.65 | 22.38 | 25.60 | 31 |
| 177 | linear_with_residual_layer | 12.99 | 12.24 | 14.61 | 31 |
| 178 | moe_router_layer | 26.89 | 25.03 | 31.55 | 31 |
| 179 | gang_moe_w13_linear_layer | 41.12 | 37.84 | 46.42 | 31 |
| 180 | gang_moe_w2_silu_linear_layer | 23.45 | 21.92 | 25.12 | 31 |
| 181 | moe_mul_sum_add_layer | 4.27 | 3.96 | 5.12 | 31 |
| 182 | rmsnorm_layer | 4.08 | 3.70 | 4.76 | 31 |
| 183 | linear_layer | 13.05 | 12.36 | 13.88 | 31 |
| 184 | mla_prep_layer | 10.23 | 9.92 | 10.96 | 31 |
| 185 | mla_attend_layer | 11.89 | 11.28 | 12.27 | 31 |
| 186 | mla_merge_uv_layer | 23.21 | 22.40 | 24.72 | 31 |
| 187 | linear_with_residual_layer | 12.94 | 12.02 | 15.33 | 31 |
| 188 | moe_router_layer | 27.74 | 26.21 | 32.17 | 31 |
| 189 | gang_moe_w13_linear_layer | 41.17 | 38.57 | 44.20 | 31 |
| 190 | gang_moe_w2_silu_linear_layer | 23.14 | 21.43 | 24.80 | 31 |
| 191 | moe_mul_sum_add_layer | 4.40 | 3.48 | 6.76 | 31 |
| 192 | rmsnorm_layer | 4.13 | 3.52 | 4.34 | 31 |
| 193 | linear_layer | 12.86 | 12.36 | 13.69 | 31 |
| 194 | mla_prep_layer | 10.09 | 9.77 | 10.65 | 31 |
| 195 | mla_attend_layer | 11.94 | 11.31 | 12.58 | 31 |
| 196 | mla_merge_uv_layer | 23.50 | 22.45 | 25.54 | 31 |
| 197 | linear_with_residual_layer | 13.00 | 12.40 | 14.30 | 31 |
| 198 | moe_router_layer | 28.46 | 26.50 | 29.22 | 31 |
| 199 | gang_moe_w13_linear_layer | 40.65 | 38.07 | 44.56 | 31 |
| 200 | gang_moe_w2_silu_linear_layer | 23.11 | 21.72 | 26.20 | 31 |
| 201 | moe_mul_sum_add_layer | 4.74 | 4.23 | 6.58 | 31 |
| 202 | rmsnorm_layer | 3.99 | 3.44 | 4.27 | 31 |
| 203 | linear_layer | 12.79 | 12.20 | 13.39 | 31 |
| 204 | mla_prep_layer | 10.82 | 10.50 | 11.18 | 31 |
| 205 | mla_attend_layer | 11.67 | 11.30 | 12.14 | 31 |
| 206 | mla_merge_uv_layer | 23.43 | 22.46 | 25.87 | 31 |
| 207 | linear_with_residual_layer | 12.58 | 11.66 | 15.56 | 31 |
| 208 | moe_router_layer | 27.97 | 27.58 | 29.00 | 31 |
| 209 | gang_moe_w13_linear_layer | 40.22 | 37.79 | 42.80 | 31 |
| 210 | gang_moe_w2_silu_linear_layer | 23.25 | 21.68 | 25.55 | 31 |
| 211 | moe_mul_sum_add_layer | 4.66 | 4.11 | 5.36 | 31 |
| 212 | rmsnorm_layer | 4.24 | 3.98 | 4.81 | 31 |
| 213 | linear_layer | 12.58 | 12.07 | 12.98 | 31 |
| 214 | mla_prep_layer | 10.45 | 10.12 | 10.96 | 31 |
| 215 | mla_attend_layer | 11.65 | 11.25 | 12.36 | 31 |
| 216 | mla_merge_uv_layer | 23.32 | 22.38 | 25.62 | 31 |
| 217 | linear_with_residual_layer | 13.06 | 12.28 | 15.48 | 31 |
| 218 | moe_router_layer | 27.41 | 25.55 | 28.82 | 31 |
| 219 | gang_moe_w13_linear_layer | 40.33 | 37.82 | 43.34 | 31 |
| 220 | gang_moe_w2_silu_linear_layer | 22.71 | 21.63 | 26.76 | 31 |
| 221 | moe_mul_sum_add_layer | 4.41 | 4.04 | 4.73 | 31 |
| 222 | rmsnorm_layer | 4.11 | 3.67 | 4.55 | 31 |
| 223 | linear_layer | 12.71 | 12.13 | 13.72 | 31 |
| 224 | mla_prep_layer | 9.88 | 9.59 | 10.20 | 31 |
| 225 | mla_attend_layer | 11.87 | 11.21 | 12.43 | 31 |
| 226 | mla_merge_uv_layer | 23.54 | 22.27 | 25.47 | 31 |
| 227 | linear_with_residual_layer | 13.19 | 12.20 | 16.00 | 31 |
| 228 | moe_router_layer | 28.21 | 25.81 | 28.87 | 31 |
| 229 | gang_moe_w13_linear_layer | 42.53 | 39.20 | 46.11 | 31 |
| 230 | gang_moe_w2_silu_linear_layer | 22.92 | 21.28 | 24.78 | 31 |
| 231 | moe_mul_sum_add_layer | 4.66 | 4.14 | 7.38 | 31 |
| 232 | rmsnorm_layer | 4.25 | 3.62 | 4.70 | 31 |
| 233 | linear_layer | 12.89 | 12.25 | 13.60 | 31 |
| 234 | mla_prep_layer | 10.13 | 9.82 | 10.42 | 31 |
| 235 | mla_attend_layer | 11.69 | 11.27 | 12.30 | 31 |
| 236 | mla_merge_uv_layer | 23.76 | 22.37 | 25.89 | 31 |
| 237 | linear_with_residual_layer | 13.23 | 12.50 | 15.75 | 31 |
| 238 | moe_router_layer | 28.52 | 26.34 | 28.98 | 31 |
| 239 | gang_moe_w13_linear_layer | 40.44 | 38.06 | 43.86 | 31 |
| 240 | gang_moe_w2_silu_linear_layer | 22.85 | 21.55 | 24.72 | 31 |
| 241 | moe_mul_sum_add_layer | 4.55 | 4.25 | 5.76 | 31 |
| 242 | rmsnorm_layer | 4.00 | 3.52 | 4.32 | 31 |
| 243 | linear_layer | 12.67 | 12.24 | 13.16 | 31 |
| 244 | mla_prep_layer | 10.15 | 9.85 | 10.56 | 31 |
| 245 | mla_attend_layer | 11.70 | 11.39 | 12.08 | 31 |
| 246 | mla_merge_uv_layer | 24.28 | 22.64 | 25.99 | 31 |
| 247 | linear_with_residual_layer | 13.09 | 12.44 | 15.26 | 31 |
| 248 | moe_router_layer | 28.49 | 28.18 | 29.22 | 31 |
| 249 | gang_moe_w13_linear_layer | 39.96 | 38.00 | 41.08 | 31 |
| 250 | gang_moe_w2_silu_linear_layer | 23.11 | 21.85 | 25.76 | 31 |
| 251 | moe_mul_sum_add_layer | 4.54 | 4.00 | 5.87 | 31 |
| 252 | rmsnorm_layer | 4.21 | 4.02 | 4.44 | 31 |
| 253 | linear_layer | 12.41 | 11.83 | 12.79 | 31 |
| 254 | mla_prep_layer | 10.55 | 10.28 | 11.08 | 31 |
| 255 | mla_attend_layer | 11.54 | 11.24 | 11.92 | 31 |
| 256 | mla_merge_uv_layer | 23.77 | 22.53 | 26.14 | 31 |
| 257 | linear_with_residual_layer | 12.96 | 12.22 | 15.36 | 31 |
| 258 | moe_router_layer | 26.99 | 25.55 | 28.26 | 31 |
| 259 | gang_moe_w13_linear_layer | 40.70 | 37.68 | 44.30 | 31 |
| 260 | gang_moe_w2_silu_linear_layer | 23.24 | 21.12 | 25.36 | 31 |
| 261 | moe_mul_sum_add_layer | 4.50 | 4.06 | 6.40 | 31 |
| 262 | rmsnorm_layer | 3.81 | 3.56 | 4.58 | 31 |
| 263 | linear_layer | 13.33 | 12.57 | 13.74 | 31 |
| 264 | mla_prep_layer | 10.24 | 9.89 | 10.57 | 31 |
| 265 | mla_attend_layer | 11.88 | 11.47 | 12.41 | 31 |
| 266 | mla_merge_uv_layer | 22.98 | 22.36 | 23.76 | 31 |
| 267 | linear_with_residual_layer | 13.00 | 12.34 | 14.18 | 31 |
| 268 | moe_router_layer | 26.66 | 25.33 | 27.96 | 31 |
| 269 | gang_moe_w13_linear_layer | 40.79 | 37.37 | 43.72 | 31 |
| 270 | gang_moe_w2_silu_linear_layer | 23.15 | 21.28 | 24.86 | 31 |
| 271 | moe_mul_sum_add_layer | 3.74 | 3.41 | 5.28 | 31 |
| 272 | rmsnorm_layer | 5.01 | 3.44 | 6.04 | 31 |
| 273 | linear_layer | 0.56 | 0.00 | 6.46 | 31 |
| 274 | argmax_partial_layer | 2.96 | 0.00 | 83.96 | 31 |
| 275 | argmax_reduce_layer | 0.36 | 0.00 | 1.75 | 31 |
| 276 | event_276 | 0.28 | 0.00 | 1.93 | 31 |
| 277 | event_277 | 32.18 | 0.02 | 86.49 | 31 |
| 278 | event_278 | 3.07 | 0.00 | 82.28 | 31 |
| 279 | event_279 | 0.18 | 0.00 | 0.54 | 31 |
| 280 | event_280 | 0.26 | 0.00 | 1.38 | 31 |
| 281 | event_281 | 3.21 | 0.00 | 86.89 | 31 |
| 282 | event_282 | 5.87 | 0.00 | 84.17 | 31 |
| 283 | event_283 | 0.33 | 0.00 | 1.15 | 31 |
| 284 | event_284 | 0.43 | 0.00 | 4.81 | 31 |
| 285 | event_285 | 0.47 | 0.03 | 2.74 | 31 |
| 286 | event_286 | 5.72 | 0.01 | 84.81 | 31 |
| 287 | event_287 | 5.71 | 0.00 | 84.32 | 31 |
| 288 | event_288 | 0.29 | 0.00 | 1.08 | 31 |
| 289 | event_289 | 0.39 | 0.00 | 3.50 | 31 |
| 290 | event_290 | 0.27 | 0.00 | 1.42 | 31 |
| 291 | event_291 | 3.02 | 0.00 | 83.77 | 31 |
| 292 | event_292 | 0.44 | 0.00 | 2.02 | 31 |
| 293 | event_293 | 3.05 | 0.00 | 83.66 | 31 |
| 294 | event_294 | 5.82 | 0.00 | 85.18 | 31 |
| 295 | event_295 | 3.14 | 0.00 | 83.16 | 31 |
| 296 | event_296 | 0.16 | 0.00 | 0.64 | 31 |
| 297 | event_297 | 0.19 | 0.00 | 1.04 | 31 |
| 298 | event_298 | 0.32 | 0.00 | 1.24 | 31 |
| 299 | event_299 | 0.24 | 0.00 | 1.25 | 31 |
| 300 | event_300 | 0.31 | 0.00 | 0.94 | 31 |
| 301 | event_301 | 0.42 | 0.00 | 1.72 | 31 |
| 302 | event_302 | 13.89 | 0.00 | 87.01 | 31 |
| 303 | event_303 | 0.33 | 0.00 | 1.90 | 31 |
| 304 | event_304 | 0.30 | 0.00 | 1.92 | 31 |
| 305 | event_305 | 0.33 | 0.00 | 1.38 | 31 |
| 306 | event_306 | 0.30 | 0.00 | 1.65 | 31 |
| 307 | event_307 | 0.25 | 0.00 | 0.94 | 31 |
| 308 | event_308 | 0.39 | 0.00 | 1.47 | 31 |
| 309 | event_309 | 0.25 | 0.00 | 1.12 | 31 |
| 310 | event_310 | 2.51 | 0.00 | 31.72 | 31 |
| 311 | event_311 | 3.50 | 0.02 | 32.16 | 31 |
| 312 | event_312 | 0.76 | 0.01 | 2.87 | 31 |
