# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | 10251.0 |
| time per iteration, P95 (us) |  | 10319.0 |
| time per iteration from event timing, median (us) |  | - |
| time per iteration from host wall clock (us) |  | 111526.8 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | 97.6 |
| workers with tasks (of those reporting) |  | 296 of 296 |
| tasks per XCD (placement) |  | 0:89761 1:89760 2:89760 3:89760 4:89791 5:89760 6:89760 7:89760 |
| shader clock from the spin (MHz) |  | - |
| exec cycles per task, busy workers |  | 38440.3 |
| exec us per task (at the spin's SCLK) |  | - |
| dep-wait us per iteration per busy worker |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2103 over 51 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Exec time per task by class (worker timing, I1)

| Class | tasks | cycles per task | us per task |
|---|---|---|---|
| attend | 31104 | 90723 | - |
| linear | 101376 | 35330 | - |
| linear_res | 57344 | 23978 | - |
| merge | 12096 | 40513 | - |
| prep | 581 | 313200 | - |
| rms | 1760 | 3548 | - |
| router | 832 | 41226 | - |
| silu | 6656 | 2471 | - |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 320 | moe_silu_mul_layer | 40.19 | 38.67 | 42.35 | 31 |
| 321 | gang_moe_w2_linear_layer | 5.41 | 3.96 | 6.79 | 31 |
| 322 | moe_mul_sum_add_layer | 22.19 | 20.52 | 23.92 | 31 |
| 323 | rmsnorm_layer | 5.05 | 4.80 | 5.36 | 31 |
| 324 | linear_layer | 5.06 | 3.73 | 6.17 | 31 |
| 325 | argmax_partial_layer | 0.31 | 0.00 | 1.76 | 31 |
| 326 | argmax_reduce_layer | 0.24 | 0.00 | 1.04 | 31 |
| 327 | event_327 | 0.36 | 0.00 | 1.60 | 31 |
| 328 | event_328 | 0.28 | 0.00 | 1.62 | 31 |
| 329 | event_329 | 0.35 | 0.00 | 2.06 | 31 |
| 330 | event_330 | 2.79 | 0.00 | 80.19 | 31 |
| 331 | event_331 | 0.20 | 0.00 | 0.81 | 31 |
| 332 | event_332 | 2.80 | 0.00 | 80.91 | 31 |
| 333 | event_333 | 0.32 | 0.00 | 1.51 | 31 |
| 334 | event_334 | 0.34 | 0.00 | 3.63 | 31 |
| 335 | event_335 | 0.31 | 0.00 | 0.94 | 31 |
| 336 | event_336 | 0.30 | 0.00 | 1.43 | 31 |
| 337 | event_337 | 0.21 | 0.00 | 1.08 | 31 |
| 338 | event_338 | 0.25 | 0.00 | 0.80 | 31 |
| 339 | event_339 | 0.25 | 0.00 | 0.94 | 31 |
| 340 | event_340 | 2.94 | 0.00 | 85.07 | 31 |
| 341 | event_341 | 0.28 | 0.00 | 0.83 | 31 |
| 342 | event_342 | 0.20 | 0.00 | 0.79 | 31 |
| 343 | event_343 | 0.23 | 0.00 | 1.04 | 31 |
| 344 | event_344 | 0.38 | 0.00 | 1.43 | 31 |
| 345 | event_345 | 0.29 | 0.00 | 1.23 | 31 |
| 346 | event_346 | 0.29 | 0.00 | 1.72 | 31 |
| 347 | event_347 | 0.29 | 0.00 | 1.78 | 31 |
| 348 | event_348 | 0.25 | 0.00 | 0.96 | 31 |
| 349 | event_349 | 0.18 | 0.00 | 0.80 | 31 |
| 350 | event_350 | 0.25 | 0.00 | 1.46 | 31 |
| 351 | event_351 | 0.42 | 0.00 | 2.08 | 31 |
| 352 | event_352 | 0.26 | 0.00 | 1.08 | 31 |
| 353 | event_353 | 0.23 | 0.00 | 0.88 | 31 |
| 354 | event_354 | 0.32 | 0.00 | 0.96 | 31 |
| 355 | event_355 | 10.97 | 0.00 | 82.67 | 31 |
| 356 | event_356 | 5.73 | 0.00 | 84.31 | 31 |
| 357 | event_357 | 13.62 | 0.00 | 84.49 | 31 |
| 358 | event_358 | 16.13 | 0.00 | 82.99 | 31 |
| 359 | event_359 | 26.29 | 0.00 | 82.86 | 31 |
| 360 | event_360 | 3.24 | 0.00 | 82.35 | 31 |
| 361 | event_361 | 0.35 | 0.00 | 1.50 | 31 |
| 362 | event_362 | 1.56 | 0.00 | 36.65 | 31 |
| 363 | event_363 | 9.29 | 0.00 | 36.20 | 31 |
| 364 | event_364 | 4.20 | 0.07 | 36.04 | 31 |
| 365 | event_365 | 2.73 | 0.00 | 36.12 | 31 |
| 366 | event_366 | 8.08 | 0.00 | 35.71 | 31 |
| 367 | event_367 | 3.58 | 0.00 | 35.64 | 31 |
| 368 | event_368 | 1.56 | 0.00 | 36.26 | 31 |
| 369 | event_369 | 3.79 | 0.00 | 35.00 | 31 |
| 370 | event_370 | 0.48 | 0.00 | 1.40 | 31 |
| 371 | event_371 | 2.70 | 0.01 | 36.69 | 31 |
| 372 | event_372 | 1.69 | 0.03 | 33.11 | 31 |
| 373 | event_373 | 0.77 | 0.00 | 2.77 | 31 |
| 374 | event_374 | 0.58 | 0.00 | 1.77 | 31 |
| 375 | event_375 | 6.37 | 5.99 | 6.84 | 31 |
| 376 | event_376 | 5.50 | 5.36 | 5.73 | 31 |

-> /home/hotaisle/metalOps/harness/fleet_out/L27_head_it32_tile_nt_wt/metrics.json, /home/hotaisle/metalOps/harness/fleet_out/L27_head_it32_tile_nt_wt/report_table.md
