# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 17137.6 |
| time per iteration from host wall clock (us) |  | 19026.0 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2104 over 27 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
|---|---|---|---|---|---|
| 1 | iteration_start | 210.24 | 195.28 | 238.12 | 30 |
| 2 | copy_layer | 64.69 | 63.59 | 65.52 | 31 |
| 3 | copy_layer | 56.85 | 56.16 | 57.68 | 31 |
| 4 | copy_layer | 56.73 | 56.04 | 57.52 | 31 |
| 5 | copy_layer | 56.84 | 55.24 | 57.52 | 31 |
| 6 | copy_layer | 56.36 | 52.76 | 57.40 | 31 |
| 7 | copy_layer | 56.62 | 53.32 | 57.16 | 31 |
| 8 | copy_layer | 56.54 | 53.32 | 57.48 | 31 |
| 9 | copy_layer | 56.44 | 54.27 | 57.20 | 31 |
| 10 | copy_layer | 56.53 | 52.96 | 57.48 | 31 |
| 11 | copy_layer | 56.61 | 56.08 | 57.24 | 31 |
| 12 | copy_layer | 56.61 | 56.20 | 57.12 | 31 |
| 13 | copy_layer | 56.76 | 56.24 | 57.28 | 31 |
| 14 | copy_layer | 56.46 | 52.80 | 57.00 | 31 |
| 15 | copy_layer | 56.68 | 56.24 | 57.24 | 31 |
| 16 | copy_layer | 57.09 | 56.60 | 57.72 | 31 |
| 17 | copy_layer | 56.62 | 56.12 | 57.36 | 31 |
| 18 | copy_layer | 56.54 | 56.00 | 56.92 | 31 |
| 19 | copy_layer | 57.17 | 56.56 | 57.76 | 31 |
| 20 | copy_layer | 56.66 | 56.24 | 57.04 | 31 |
| 21 | copy_layer | 56.54 | 55.60 | 57.24 | 31 |
| 22 | copy_layer | 56.57 | 52.56 | 57.52 | 31 |
| 23 | copy_layer | 56.61 | 52.68 | 57.40 | 31 |
| 24 | copy_layer | 56.61 | 53.12 | 57.08 | 31 |
| 25 | copy_layer | 56.61 | 52.88 | 57.48 | 31 |
| 26 | copy_layer | 56.47 | 52.52 | 57.28 | 31 |
| 27 | copy_layer | 56.36 | 52.48 | 56.96 | 31 |
| 28 | copy_layer | 56.44 | 52.32 | 57.16 | 31 |
| 29 | copy_layer | 56.42 | 52.76 | 57.16 | 31 |
| 30 | copy_layer | 56.36 | 53.40 | 57.04 | 31 |
| 31 | copy_layer | 56.65 | 56.12 | 57.08 | 31 |
| 32 | copy_layer | 56.75 | 56.32 | 57.44 | 31 |
| 33 | copy_layer | 56.42 | 55.88 | 57.00 | 31 |
| 34 | copy_layer | 56.58 | 56.12 | 57.16 | 31 |
| 35 | copy_layer | 56.61 | 55.96 | 57.12 | 31 |
| 36 | copy_layer | 56.45 | 55.80 | 56.88 | 31 |
| 37 | copy_layer | 56.70 | 55.92 | 57.28 | 31 |
| 38 | copy_layer | 56.21 | 52.16 | 56.96 | 31 |
| 39 | copy_layer | 56.45 | 52.92 | 57.28 | 31 |
| 40 | copy_layer | 56.32 | 52.96 | 56.92 | 31 |
| 41 | copy_layer | 56.42 | 53.24 | 57.04 | 31 |
| 42 | copy_layer | 56.23 | 52.72 | 57.04 | 31 |
| 43 | copy_layer | 56.36 | 52.96 | 57.28 | 31 |
| 44 | copy_layer | 56.40 | 53.08 | 57.08 | 31 |
| 45 | copy_layer | 56.23 | 52.72 | 57.00 | 31 |
| 46 | copy_layer | 56.22 | 52.08 | 57.20 | 31 |
| 47 | copy_layer | 56.45 | 52.84 | 57.16 | 31 |
| 48 | copy_layer | 56.41 | 53.28 | 57.04 | 31 |
| 49 | copy_layer | 56.40 | 52.76 | 57.12 | 31 |
| 50 | copy_layer | 56.46 | 52.92 | 57.28 | 31 |
| 51 | copy_layer | 56.39 | 52.76 | 56.92 | 31 |
| 52 | copy_layer | 56.61 | 53.92 | 57.12 | 31 |
| 53 | copy_layer | 56.47 | 55.87 | 57.04 | 31 |
| 54 | copy_layer | 56.26 | 52.48 | 56.92 | 31 |
| 55 | copy_layer | 56.90 | 56.40 | 57.96 | 31 |
| 56 | copy_layer | 56.55 | 56.12 | 57.36 | 31 |
| 57 | copy_layer | 56.47 | 54.84 | 57.24 | 31 |
| 58 | copy_layer | 56.21 | 52.04 | 57.16 | 31 |
| 59 | copy_layer | 56.54 | 53.12 | 57.32 | 31 |
| 60 | copy_layer | 56.55 | 53.12 | 57.12 | 31 |
| 61 | copy_layer | 56.34 | 53.40 | 57.00 | 31 |
| 62 | copy_layer | 56.48 | 53.20 | 57.32 | 31 |
| 63 | copy_layer | 56.34 | 53.08 | 56.96 | 31 |
| 64 | copy_layer | 56.36 | 53.00 | 57.08 | 31 |
| 65 | copy_layer | 56.43 | 52.88 | 57.08 | 31 |
| 66 | copy_layer | 56.30 | 52.88 | 56.92 | 31 |
| 67 | copy_layer | 56.34 | 52.72 | 57.08 | 31 |
| 68 | copy_layer | 56.67 | 53.28 | 57.36 | 31 |
| 69 | copy_layer | 56.31 | 52.96 | 57.08 | 31 |
| 70 | copy_layer | 56.11 | 51.72 | 56.88 | 31 |
| 71 | copy_layer | 56.71 | 53.52 | 57.24 | 31 |
| 72 | copy_layer | 56.32 | 52.96 | 56.96 | 31 |
| 73 | copy_layer | 56.38 | 53.52 | 56.84 | 31 |
| 74 | copy_layer | 56.67 | 52.24 | 58.00 | 31 |
| 75 | copy_layer | 56.65 | 52.72 | 57.44 | 31 |
| 76 | copy_layer | 56.23 | 52.12 | 56.92 | 31 |
| 77 | copy_layer | 56.35 | 52.68 | 56.92 | 31 |
| 78 | copy_layer | 56.16 | 52.68 | 56.76 | 31 |
| 79 | copy_layer | 56.23 | 53.08 | 56.72 | 31 |
| 80 | copy_layer | 56.39 | 52.00 | 56.88 | 31 |
| 81 | copy_layer | 56.20 | 51.92 | 56.76 | 31 |
| 82 | copy_layer | 56.22 | 52.44 | 56.92 | 31 |
| 83 | copy_layer | 56.49 | 52.24 | 57.04 | 31 |
| 84 | copy_layer | 56.22 | 52.20 | 56.72 | 31 |
| 85 | copy_layer | 56.29 | 52.60 | 56.88 | 31 |
| 86 | copy_layer | 56.39 | 52.44 | 57.20 | 31 |
| 87 | copy_layer | 56.29 | 52.52 | 56.80 | 31 |
| 88 | copy_layer | 56.41 | 55.76 | 56.80 | 31 |
| 89 | copy_layer | 56.50 | 56.16 | 57.00 | 31 |
| 90 | copy_layer | 56.42 | 52.96 | 57.24 | 31 |
| 91 | copy_layer | 56.43 | 55.76 | 57.12 | 31 |
| 92 | copy_layer | 56.47 | 56.00 | 56.84 | 31 |
| 93 | copy_layer | 56.60 | 55.08 | 57.32 | 31 |
| 94 | copy_layer | 56.21 | 52.36 | 57.08 | 31 |
| 95 | copy_layer | 56.20 | 52.40 | 57.04 | 31 |
| 96 | copy_layer | 56.69 | 53.04 | 57.40 | 31 |
| 97 | copy_layer | 56.35 | 52.36 | 57.00 | 31 |
| 98 | copy_layer | 56.20 | 52.40 | 56.88 | 31 |
| 99 | copy_layer | 56.57 | 52.60 | 57.20 | 31 |
| 100 | copy_layer | 56.34 | 52.64 | 57.08 | 31 |
| 101 | copy_layer | 56.29 | 52.24 | 57.00 | 31 |
| 102 | copy_layer | 56.40 | 52.60 | 57.16 | 31 |
| 103 | copy_layer | 56.42 | 52.60 | 57.36 | 31 |
| 104 | copy_layer | 56.28 | 52.64 | 57.20 | 31 |
| 105 | copy_layer | 56.27 | 52.56 | 57.16 | 31 |
| 106 | copy_layer | 56.40 | 52.92 | 57.12 | 31 |
| 107 | copy_layer | 56.35 | 52.88 | 57.04 | 31 |
| 108 | copy_layer | 56.36 | 55.37 | 57.04 | 31 |
| 109 | copy_layer | 56.65 | 56.12 | 57.28 | 31 |
| 110 | copy_layer | 56.30 | 52.80 | 57.16 | 31 |
| 111 | copy_layer | 56.40 | 52.72 | 57.04 | 31 |
| 112 | copy_layer | 56.52 | 52.68 | 57.12 | 31 |
| 113 | copy_layer | 56.17 | 52.84 | 56.64 | 31 |
| 114 | copy_layer | 56.40 | 53.12 | 57.16 | 31 |
| 115 | copy_layer | 56.42 | 53.00 | 57.16 | 31 |
| 116 | copy_layer | 56.31 | 52.88 | 56.96 | 31 |
| 117 | copy_layer | 56.32 | 52.88 | 56.96 | 31 |
| 118 | copy_layer | 56.40 | 52.80 | 57.08 | 31 |
| 119 | copy_layer | 56.27 | 52.64 | 56.84 | 31 |
| 120 | copy_layer | 56.34 | 53.00 | 57.00 | 31 |
| 121 | copy_layer | 56.64 | 53.32 | 57.32 | 31 |
| 122 | copy_layer | 56.14 | 52.48 | 56.88 | 31 |
| 123 | copy_layer | 56.25 | 53.04 | 56.84 | 31 |
| 124 | copy_layer | 56.71 | 53.12 | 57.44 | 31 |
| 125 | copy_layer | 56.23 | 52.60 | 57.00 | 31 |
| 126 | copy_layer | 56.17 | 52.28 | 57.04 | 31 |
| 127 | copy_layer | 56.24 | 52.80 | 56.92 | 31 |
| 128 | copy_layer | 56.28 | 52.60 | 56.76 | 31 |
| 129 | copy_layer | 56.23 | 52.44 | 56.68 | 31 |
| 130 | copy_layer | 56.28 | 52.48 | 57.16 | 31 |
| 131 | copy_layer | 56.26 | 52.56 | 56.84 | 31 |
| 132 | copy_layer | 56.32 | 53.28 | 56.88 | 31 |
| 133 | copy_layer | 56.19 | 52.44 | 56.88 | 31 |
| 134 | copy_layer | 56.21 | 52.60 | 57.28 | 31 |
| 135 | copy_layer | 56.29 | 52.44 | 56.88 | 31 |
| 136 | copy_layer | 56.36 | 52.48 | 57.00 | 31 |
| 137 | copy_layer | 56.24 | 52.48 | 56.88 | 31 |
| 138 | copy_layer | 56.23 | 53.08 | 56.84 | 31 |
| 139 | copy_layer | 56.45 | 53.12 | 57.16 | 31 |
| 140 | copy_layer | 56.69 | 56.32 | 57.00 | 31 |
| 141 | copy_layer | 56.50 | 55.96 | 57.04 | 31 |
| 142 | copy_layer | 56.43 | 56.04 | 56.88 | 31 |
| 143 | copy_layer | 56.63 | 56.04 | 57.56 | 31 |
| 144 | copy_layer | 56.59 | 56.08 | 57.12 | 31 |
| 145 | copy_layer | 56.37 | 55.00 | 56.88 | 31 |
| 146 | copy_layer | 56.46 | 52.28 | 57.04 | 31 |
| 147 | copy_layer | 56.42 | 52.96 | 57.36 | 31 |
| 148 | copy_layer | 56.35 | 52.92 | 57.04 | 31 |
| 149 | copy_layer | 56.47 | 52.68 | 57.24 | 31 |
| 150 | copy_layer | 56.08 | 52.28 | 56.88 | 31 |
| 151 | copy_layer | 56.35 | 53.24 | 56.88 | 31 |
| 152 | copy_layer | 56.61 | 52.60 | 57.24 | 31 |
| 153 | copy_layer | 56.19 | 52.80 | 56.92 | 31 |
| 154 | copy_layer | 56.33 | 52.76 | 56.88 | 31 |
| 155 | copy_layer | 56.48 | 52.64 | 57.16 | 31 |
| 156 | copy_layer | 56.41 | 52.76 | 57.16 | 31 |
| 157 | copy_layer | 56.37 | 52.36 | 57.40 | 31 |
| 158 | copy_layer | 56.49 | 52.72 | 57.60 | 31 |
| 159 | copy_layer | 56.28 | 52.36 | 57.16 | 31 |
| 160 | copy_layer | 56.31 | 53.12 | 57.12 | 31 |
| 161 | copy_layer | 56.76 | 56.24 | 57.24 | 31 |
| 162 | copy_layer | 56.27 | 52.56 | 56.88 | 31 |
| 163 | copy_layer | 56.46 | 52.56 | 56.92 | 31 |
| 164 | copy_layer | 56.30 | 53.04 | 56.92 | 31 |
| 165 | copy_layer | 56.29 | 52.64 | 57.00 | 31 |
| 166 | copy_layer | 56.36 | 52.72 | 57.08 | 31 |
| 167 | copy_layer | 56.19 | 52.72 | 56.84 | 31 |
| 168 | copy_layer | 56.28 | 52.96 | 57.00 | 31 |
| 169 | copy_layer | 56.37 | 53.00 | 57.00 | 31 |
| 170 | copy_layer | 56.21 | 53.04 | 56.88 | 31 |
| 171 | copy_layer | 56.53 | 53.28 | 57.24 | 31 |
| 172 | copy_layer | 56.33 | 52.92 | 57.32 | 31 |
| 173 | copy_layer | 56.59 | 53.16 | 57.16 | 31 |
| 174 | copy_layer | 56.24 | 52.76 | 56.92 | 31 |
| 175 | copy_layer | 56.42 | 52.88 | 57.04 | 31 |
| 176 | copy_layer | 56.49 | 52.92 | 57.04 | 31 |
| 177 | copy_layer | 56.25 | 52.72 | 57.08 | 31 |
| 178 | copy_layer | 56.17 | 52.52 | 56.84 | 31 |
| 179 | copy_layer | 56.54 | 53.32 | 57.16 | 31 |
| 180 | copy_layer | 56.27 | 52.96 | 56.64 | 31 |
| 181 | copy_layer | 56.52 | 54.15 | 57.36 | 31 |
| 182 | copy_layer | 56.34 | 52.56 | 57.24 | 31 |
| 183 | copy_layer | 56.30 | 52.24 | 56.88 | 31 |
| 184 | copy_layer | 56.39 | 52.72 | 57.12 | 31 |
| 185 | copy_layer | 56.53 | 53.04 | 57.40 | 31 |
| 186 | copy_layer | 56.12 | 52.76 | 56.92 | 31 |
| 187 | copy_layer | 56.14 | 52.40 | 57.24 | 31 |
| 188 | copy_layer | 56.34 | 53.00 | 57.08 | 31 |
| 189 | copy_layer | 56.48 | 52.92 | 56.88 | 31 |
| 190 | copy_layer | 56.25 | 52.36 | 57.04 | 31 |
| 191 | copy_layer | 56.52 | 53.00 | 57.16 | 31 |
| 192 | copy_layer | 56.55 | 52.88 | 57.20 | 31 |
| 193 | copy_layer | 56.19 | 52.56 | 56.76 | 31 |
| 194 | copy_layer | 56.40 | 52.92 | 57.08 | 31 |
| 195 | copy_layer | 56.35 | 53.08 | 56.92 | 31 |
| 196 | copy_layer | 56.30 | 52.88 | 57.04 | 31 |
| 197 | copy_layer | 56.25 | 53.28 | 56.76 | 31 |
| 198 | copy_layer | 56.26 | 52.68 | 57.48 | 31 |
| 199 | copy_layer | 56.51 | 52.96 | 57.48 | 31 |
| 200 | copy_layer | 56.05 | 52.16 | 56.84 | 31 |
| 201 | copy_layer | 56.09 | 52.00 | 56.92 | 31 |
| 202 | copy_layer | 56.25 | 52.64 | 57.20 | 31 |
| 203 | copy_layer | 56.24 | 52.32 | 57.12 | 31 |
| 204 | copy_layer | 56.15 | 52.44 | 57.04 | 31 |
| 205 | copy_layer | 56.09 | 52.32 | 56.88 | 31 |
| 206 | copy_layer | 56.41 | 52.72 | 58.08 | 31 |
| 207 | copy_layer | 56.15 | 52.52 | 57.00 | 31 |
| 208 | copy_layer | 56.23 | 52.56 | 56.76 | 31 |
| 209 | copy_layer | 56.34 | 52.68 | 56.96 | 31 |
| 210 | copy_layer | 56.25 | 52.64 | 57.28 | 31 |
| 211 | copy_layer | 56.30 | 52.32 | 57.48 | 31 |
| 212 | copy_layer | 56.28 | 52.85 | 57.00 | 31 |
| 213 | copy_layer | 56.37 | 53.24 | 56.84 | 31 |
| 214 | copy_layer | 56.06 | 50.52 | 56.84 | 31 |
| 215 | copy_layer | 56.54 | 52.88 | 57.24 | 31 |
| 216 | copy_layer | 56.26 | 52.44 | 57.24 | 31 |
| 217 | copy_layer | 56.21 | 52.68 | 57.20 | 31 |
| 218 | copy_layer | 56.24 | 52.56 | 57.12 | 31 |
| 219 | copy_layer | 56.06 | 52.36 | 56.88 | 31 |
| 220 | copy_layer | 56.13 | 52.52 | 57.08 | 31 |
| 221 | copy_layer | 56.55 | 53.16 | 57.36 | 31 |
| 222 | copy_layer | 55.93 | 51.80 | 56.76 | 31 |
| 223 | copy_layer | 56.15 | 52.60 | 56.96 | 31 |
| 224 | copy_layer | 56.31 | 52.56 | 56.80 | 31 |
| 225 | copy_layer | 56.07 | 52.40 | 56.92 | 31 |
| 226 | copy_layer | 56.12 | 52.52 | 56.92 | 31 |
| 227 | copy_layer | 56.24 | 52.36 | 57.04 | 31 |
| 228 | copy_layer | 56.20 | 52.36 | 57.12 | 31 |
| 229 | copy_layer | 56.13 | 52.52 | 57.08 | 31 |
| 230 | copy_layer | 56.13 | 50.64 | 56.92 | 31 |
| 231 | copy_layer | 56.18 | 52.84 | 56.96 | 31 |
| 232 | copy_layer | 56.31 | 52.84 | 57.16 | 31 |
| 233 | copy_layer | 56.45 | 52.92 | 57.28 | 31 |
| 234 | copy_layer | 56.15 | 52.60 | 57.12 | 31 |
| 235 | copy_layer | 56.27 | 52.64 | 57.04 | 31 |
| 236 | copy_layer | 56.32 | 52.72 | 57.00 | 31 |
| 237 | copy_layer | 56.27 | 52.64 | 57.24 | 31 |
| 238 | copy_layer | 56.13 | 52.28 | 57.24 | 31 |
| 239 | copy_layer | 56.32 | 52.84 | 57.00 | 31 |
| 240 | copy_layer | 56.45 | 52.52 | 57.16 | 31 |
| 241 | copy_layer | 56.12 | 52.40 | 57.00 | 31 |
| 242 | copy_layer | 56.27 | 52.80 | 56.80 | 31 |
| 243 | copy_layer | 56.50 | 52.92 | 57.20 | 31 |
| 244 | copy_layer | 56.34 | 52.60 | 57.20 | 31 |
| 245 | copy_layer | 56.35 | 52.64 | 57.08 | 31 |
| 246 | copy_layer | 56.52 | 52.92 | 57.20 | 31 |
| 247 | copy_layer | 56.24 | 52.44 | 56.84 | 31 |
| 248 | copy_layer | 56.49 | 52.80 | 57.08 | 31 |
| 249 | copy_layer | 56.43 | 52.56 | 57.44 | 31 |
| 250 | copy_layer | 55.99 | 52.20 | 56.96 | 31 |
| 251 | copy_layer | 56.42 | 52.80 | 57.24 | 31 |
| 252 | copy_layer | 56.36 | 52.52 | 57.48 | 31 |
| 253 | copy_layer | 56.07 | 52.36 | 56.92 | 31 |
| 254 | copy_layer | 56.39 | 52.56 | 57.52 | 31 |
| 255 | copy_layer | 56.20 | 52.76 | 57.00 | 31 |
