# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | 8953.0 |
| time per iteration, P95 (us) |  | 8993.5 |
| time per iteration from event timing, median (us) |  | 8952.8 |
| time per iteration from host wall clock (us) |  | 78862.6 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | 111.7 |
| workers with tasks (of those reporting) |  | 296 of 296 |
| tasks per XCD (placement) |  | 0:89761 1:89760 2:89760 3:89760 4:89791 5:89760 6:89760 7:89760 |
| shader clock from the spin (MHz) |  | - |
| exec cycles per task, busy workers |  | 35247.0 |
| exec us per task (at the spin's SCLK) |  | - |
| dep-wait us per iteration per busy worker |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2102 / 2103 over 50 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Exec time per task by class (worker timing, I1)

| Class | tasks | cycles per task | us per task |
|---|---|---|---|
| attend | 31968 | 16275 | - |
| linear | 101376 | 34986 | - |
| linear_res | 57344 | 24079 | - |
| merge | 12960 | 40567 | - |
| prep | 864 | 313472 | - |
| rms | 1760 | 3496 | - |
| router | 555 | 41157 | - |
| silu | 6656 | 2445 | - |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 114 | moe_router_layer | 4.26 | 4.08 | 4.63 | 31 |
| 115 | gang_moe_w13_linear_layer | 21.97 | 21.37 | 23.81 | 31 |
| 116 | moe_silu_mul_layer | 41.06 | 38.83 | 44.69 | 31 |
| 117 | gang_moe_w2_linear_layer | 6.13 | 4.32 | 7.92 | 31 |
| 118 | moe_mul_sum_add_layer | 21.80 | 20.60 | 23.40 | 31 |
| 119 | rmsnorm_layer | 5.49 | 4.66 | 6.94 | 31 |
| 120 | linear_layer | 4.09 | 3.89 | 4.73 | 31 |
| 121 | mla_prep_layer | 13.76 | 13.05 | 14.14 | 31 |
| 122 | mla_attend_layer | 150.44 | 146.47 | 153.14 | 31 |
| 123 | mla_merge_uv_layer | 12.82 | 12.17 | 13.32 | 31 |
| 124 | linear_with_residual_layer | 23.82 | 23.13 | 26.08 | 31 |
| 125 | rmsnorm_layer | 13.40 | 12.61 | 14.08 | 31 |
| 126 | moe_router_layer | 3.70 | 3.52 | 4.00 | 31 |
| 127 | gang_moe_w13_linear_layer | 23.22 | 21.51 | 24.59 | 31 |
| 128 | moe_silu_mul_layer | 41.82 | 38.98 | 43.93 | 31 |
| 129 | gang_moe_w2_linear_layer | 6.03 | 4.11 | 7.09 | 31 |
| 130 | moe_mul_sum_add_layer | 21.76 | 20.48 | 23.84 | 31 |
| 131 | rmsnorm_layer | 5.06 | 4.69 | 6.76 | 31 |
| 132 | linear_layer | 4.51 | 3.90 | 4.79 | 31 |
| 133 | mla_prep_layer | 13.40 | 12.81 | 14.10 | 31 |
| 134 | mla_attend_layer | 149.72 | 147.04 | 152.49 | 31 |
| 135 | mla_merge_uv_layer | 12.82 | 12.25 | 13.15 | 31 |
| 136 | linear_with_residual_layer | 23.84 | 23.14 | 24.20 | 31 |
| 137 | rmsnorm_layer | 13.60 | 13.00 | 14.24 | 31 |
| 138 | moe_router_layer | 4.25 | 4.00 | 4.40 | 31 |
| 139 | gang_moe_w13_linear_layer | 23.29 | 21.57 | 24.13 | 31 |
| 140 | moe_silu_mul_layer | 40.60 | 38.52 | 43.68 | 31 |
| 141 | gang_moe_w2_linear_layer | 5.26 | 3.83 | 6.74 | 31 |
| 142 | moe_mul_sum_add_layer | 22.64 | 20.25 | 24.46 | 31 |
| 143 | rmsnorm_layer | 4.32 | 4.04 | 5.56 | 31 |
| 144 | linear_layer | 4.20 | 3.85 | 4.85 | 31 |
| 145 | mla_prep_layer | 13.58 | 12.87 | 14.37 | 31 |
| 146 | mla_attend_layer | 150.12 | 146.19 | 153.23 | 31 |
| 147 | mla_merge_uv_layer | 12.33 | 11.83 | 13.03 | 31 |
| 148 | linear_with_residual_layer | 25.65 | 23.01 | 27.76 | 31 |
| 149 | rmsnorm_layer | 13.50 | 12.94 | 14.24 | 31 |
| 150 | moe_router_layer | 3.68 | 3.44 | 3.83 | 31 |
| 151 | gang_moe_w13_linear_layer | 23.50 | 21.95 | 25.35 | 31 |
| 152 | moe_silu_mul_layer | 40.07 | 38.63 | 42.45 | 31 |
| 153 | gang_moe_w2_linear_layer | 5.90 | 4.24 | 6.69 | 31 |
| 154 | moe_mul_sum_add_layer | 21.90 | 20.45 | 23.71 | 31 |
| 155 | rmsnorm_layer | 5.23 | 4.66 | 7.42 | 31 |
| 156 | linear_layer | 4.59 | 4.03 | 4.92 | 31 |
| 157 | mla_prep_layer | 13.08 | 12.52 | 13.78 | 31 |
| 158 | mla_attend_layer | 149.39 | 146.50 | 152.40 | 31 |
| 159 | mla_merge_uv_layer | 12.24 | 11.83 | 15.88 | 31 |
| 160 | linear_with_residual_layer | 25.25 | 23.32 | 26.75 | 31 |
| 161 | rmsnorm_layer | 13.92 | 12.89 | 17.40 | 31 |
| 162 | moe_router_layer | 4.26 | 4.11 | 4.41 | 31 |
| 163 | gang_moe_w13_linear_layer | 23.57 | 21.69 | 23.89 | 31 |
| 164 | moe_silu_mul_layer | 40.29 | 38.44 | 43.45 | 31 |
| 165 | gang_moe_w2_linear_layer | 5.29 | 4.01 | 6.68 | 31 |
| 166 | moe_mul_sum_add_layer | 22.22 | 20.28 | 23.64 | 31 |
| 167 | rmsnorm_layer | 5.06 | 4.72 | 5.96 | 31 |
| 168 | linear_layer | 4.45 | 3.85 | 4.73 | 31 |
| 169 | mla_prep_layer | 13.31 | 12.85 | 13.94 | 31 |
| 170 | mla_attend_layer | 149.97 | 146.12 | 152.58 | 31 |
| 171 | mla_merge_uv_layer | 12.63 | 11.87 | 15.76 | 31 |
| 172 | linear_with_residual_layer | 24.74 | 23.07 | 26.61 | 31 |
| 173 | rmsnorm_layer | 13.47 | 12.92 | 14.16 | 31 |
| 174 | moe_router_layer | 3.71 | 3.56 | 3.88 | 31 |
| 175 | gang_moe_w13_linear_layer | 23.47 | 21.91 | 25.59 | 31 |
| 176 | moe_silu_mul_layer | 39.94 | 38.45 | 42.32 | 31 |
| 177 | gang_moe_w2_linear_layer | 6.15 | 4.13 | 6.72 | 31 |
| 178 | moe_mul_sum_add_layer | 21.51 | 20.52 | 24.04 | 31 |
| 179 | rmsnorm_layer | 4.86 | 4.53 | 5.11 | 31 |
| 180 | linear_layer | 4.66 | 3.99 | 4.91 | 31 |
| 181 | mla_prep_layer | 13.21 | 12.69 | 13.77 | 31 |
| 182 | mla_attend_layer | 149.57 | 146.53 | 152.36 | 31 |
| 183 | mla_merge_uv_layer | 12.58 | 12.11 | 13.11 | 31 |
| 184 | linear_with_residual_layer | 23.75 | 23.17 | 24.43 | 31 |
| 185 | rmsnorm_layer | 13.56 | 12.97 | 14.37 | 31 |
| 186 | moe_router_layer | 4.23 | 4.04 | 4.51 | 31 |
| 187 | gang_moe_w13_linear_layer | 23.69 | 21.77 | 24.13 | 31 |
| 188 | moe_silu_mul_layer | 39.32 | 38.29 | 41.43 | 31 |
| 189 | gang_moe_w2_linear_layer | 5.50 | 3.81 | 7.44 | 31 |
| 190 | moe_mul_sum_add_layer | 22.49 | 20.17 | 25.92 | 31 |
| 191 | rmsnorm_layer | 4.70 | 4.07 | 6.68 | 31 |
| 192 | linear_layer | 4.18 | 3.75 | 4.64 | 31 |
| 193 | mla_prep_layer | 13.46 | 12.98 | 14.23 | 31 |
| 194 | mla_attend_layer | 150.00 | 147.81 | 152.79 | 31 |
| 195 | mla_merge_uv_layer | 12.49 | 11.81 | 13.20 | 31 |
| 196 | linear_with_residual_layer | 23.51 | 22.86 | 26.84 | 31 |
| 197 | rmsnorm_layer | 13.59 | 12.81 | 17.68 | 31 |
| 198 | moe_router_layer | 3.66 | 3.52 | 3.96 | 31 |
| 199 | gang_moe_w13_linear_layer | 23.51 | 21.67 | 24.07 | 31 |
| 200 | moe_silu_mul_layer | 39.37 | 38.26 | 41.02 | 31 |
| 201 | gang_moe_w2_linear_layer | 6.16 | 4.23 | 6.93 | 31 |
| 202 | moe_mul_sum_add_layer | 21.75 | 20.20 | 24.71 | 31 |
| 203 | rmsnorm_layer | 5.25 | 4.47 | 7.26 | 31 |
| 204 | linear_layer | 4.53 | 3.90 | 4.99 | 31 |
| 205 | mla_prep_layer | 13.13 | 12.25 | 13.94 | 31 |
| 206 | mla_attend_layer | 149.55 | 146.65 | 152.49 | 31 |
