# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | 10233.0 |
| time per iteration, P95 (us) |  | 10299.5 |
| time per iteration from event timing, median (us) |  | 10232.8 |
| time per iteration from host wall clock (us) |  | 79347.7 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | 97.7 |
| workers with tasks (of those reporting) |  | 296 of 296 |
| tasks per XCD (placement) |  | 0:88929 1:88928 2:88928 3:88928 4:88959 5:88928 6:88928 7:88928 |
| shader clock from the spin (MHz) |  | - |
| exec cycles per task, busy workers |  | 39424.5 |
| exec us per task (at the spin's SCLK) |  | - |
| dep-wait us per iteration per busy worker |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2104 over 51 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Exec time per task by class (worker timing, I1)

| Class | tasks | cycles per task | us per task |
|---|---|---|---|
| attend | 31104 | 88199 | - |
| linear | 101376 | 35310 | - |
| linear_res | 57344 | 24463 | - |
| merge | 12096 | 40702 | - |
| prep | 864 | 313372 | - |
| rms | 1760 | 3572 | - |
| router | 832 | 41238 | - |
| w2silu | 217152 | 30537 | - |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 129 | gang_moe_w13_linear_layer | 22.40 | 21.53 | 23.97 | 31 |
| 130 | gang_moe_w2_silu_linear_layer | 42.57 | 40.55 | 46.13 | 31 |
| 131 | moe_mul_sum_add_layer | 24.01 | 22.25 | 26.84 | 31 |
| 132 | rmsnorm_layer | 5.12 | 4.69 | 9.16 | 31 |
| 133 | linear_layer | 4.52 | 4.17 | 5.01 | 31 |
| 134 | mla_prep_layer | 13.41 | 12.80 | 13.80 | 31 |
| 135 | mla_attend_layer | 150.77 | 147.60 | 153.84 | 31 |
| 136 | mla_merge_uv_layer | 60.37 | 59.88 | 60.71 | 31 |
| 137 | linear_with_residual_layer | 23.86 | 22.95 | 26.64 | 31 |
| 138 | rmsnorm_layer | 13.85 | 13.22 | 17.60 | 31 |
| 139 | moe_router_layer | 4.03 | 3.76 | 4.21 | 31 |
| 140 | gang_moe_w13_linear_layer | 23.24 | 21.70 | 26.14 | 31 |
| 141 | gang_moe_w2_silu_linear_layer | 41.20 | 38.98 | 43.94 | 31 |
| 142 | moe_mul_sum_add_layer | 24.10 | 22.40 | 26.04 | 31 |
| 143 | rmsnorm_layer | 4.08 | 3.88 | 5.24 | 31 |
| 144 | linear_layer | 4.43 | 4.00 | 4.81 | 31 |
| 145 | mla_prep_layer | 13.41 | 12.84 | 13.87 | 31 |
| 146 | mla_attend_layer | 149.72 | 145.76 | 152.64 | 31 |
| 147 | mla_merge_uv_layer | 60.36 | 59.81 | 61.63 | 31 |
| 148 | linear_with_residual_layer | 23.92 | 23.47 | 24.24 | 31 |
| 149 | rmsnorm_layer | 13.73 | 13.12 | 14.24 | 31 |
| 150 | moe_router_layer | 4.22 | 4.02 | 4.66 | 31 |
| 151 | gang_moe_w13_linear_layer | 22.20 | 21.37 | 23.81 | 31 |
| 152 | gang_moe_w2_silu_linear_layer | 42.39 | 39.21 | 46.77 | 31 |
| 153 | moe_mul_sum_add_layer | 23.89 | 22.00 | 25.40 | 31 |
| 154 | rmsnorm_layer | 5.21 | 4.39 | 6.92 | 31 |
| 155 | linear_layer | 4.48 | 4.04 | 5.00 | 31 |
| 156 | mla_prep_layer | 13.19 | 12.64 | 13.99 | 31 |
| 157 | mla_attend_layer | 150.61 | 147.24 | 153.90 | 31 |
| 158 | mla_merge_uv_layer | 60.49 | 60.20 | 60.68 | 31 |
| 159 | linear_with_residual_layer | 23.68 | 23.24 | 25.68 | 31 |
| 160 | rmsnorm_layer | 13.58 | 12.99 | 16.19 | 31 |
| 161 | moe_router_layer | 4.06 | 3.86 | 4.32 | 31 |
| 162 | gang_moe_w13_linear_layer | 23.24 | 21.66 | 26.02 | 31 |
| 163 | gang_moe_w2_silu_linear_layer | 41.36 | 39.01 | 44.33 | 31 |
| 164 | moe_mul_sum_add_layer | 23.99 | 22.40 | 26.16 | 31 |
| 165 | rmsnorm_layer | 5.21 | 4.81 | 6.76 | 31 |
| 166 | linear_layer | 4.55 | 4.16 | 4.72 | 31 |
| 167 | mla_prep_layer | 13.04 | 12.76 | 13.55 | 31 |
| 168 | mla_attend_layer | 149.49 | 146.44 | 152.95 | 31 |
| 169 | mla_merge_uv_layer | 60.60 | 60.17 | 61.55 | 31 |
| 170 | linear_with_residual_layer | 25.40 | 23.43 | 27.08 | 31 |
| 171 | rmsnorm_layer | 13.75 | 12.86 | 16.00 | 31 |
| 172 | moe_router_layer | 4.17 | 3.82 | 4.42 | 31 |
| 173 | gang_moe_w13_linear_layer | 22.55 | 21.65 | 24.37 | 31 |
| 174 | gang_moe_w2_silu_linear_layer | 42.46 | 38.83 | 44.85 | 31 |
| 175 | moe_mul_sum_add_layer | 23.65 | 21.90 | 25.54 | 31 |
| 176 | rmsnorm_layer | 5.24 | 4.57 | 6.97 | 31 |
| 177 | linear_layer | 4.33 | 3.98 | 4.84 | 31 |
| 178 | mla_prep_layer | 13.52 | 12.84 | 14.10 | 31 |
| 179 | mla_attend_layer | 150.27 | 146.98 | 153.32 | 31 |
| 180 | mla_merge_uv_layer | 60.66 | 60.08 | 61.38 | 31 |
| 181 | linear_with_residual_layer | 24.03 | 23.21 | 26.44 | 31 |
| 182 | rmsnorm_layer | 13.89 | 12.77 | 16.60 | 31 |
| 183 | moe_router_layer | 4.05 | 3.62 | 4.40 | 31 |
| 184 | gang_moe_w13_linear_layer | 22.92 | 21.62 | 24.42 | 31 |
| 185 | gang_moe_w2_silu_linear_layer | 41.54 | 38.94 | 44.28 | 31 |
| 186 | moe_mul_sum_add_layer | 23.75 | 21.32 | 25.32 | 31 |
| 187 | rmsnorm_layer | 5.30 | 4.52 | 7.67 | 31 |
| 188 | linear_layer | 4.47 | 3.86 | 4.86 | 31 |
| 189 | mla_prep_layer | 12.95 | 12.56 | 13.60 | 31 |
| 190 | mla_attend_layer | 149.23 | 146.32 | 152.67 | 31 |
| 191 | mla_merge_uv_layer | 60.50 | 60.16 | 61.35 | 31 |
| 192 | linear_with_residual_layer | 23.98 | 23.60 | 24.20 | 31 |
| 193 | rmsnorm_layer | 13.42 | 12.93 | 14.12 | 31 |
| 194 | moe_router_layer | 4.18 | 3.99 | 4.42 | 31 |
| 195 | gang_moe_w13_linear_layer | 22.44 | 21.45 | 24.13 | 31 |
| 196 | gang_moe_w2_silu_linear_layer | 42.18 | 39.15 | 44.71 | 31 |
| 197 | moe_mul_sum_add_layer | 23.84 | 22.12 | 25.68 | 31 |
| 198 | rmsnorm_layer | 5.13 | 4.86 | 6.32 | 31 |
| 199 | linear_layer | 4.79 | 4.16 | 5.04 | 31 |
| 200 | mla_prep_layer | 13.22 | 12.88 | 13.92 | 31 |
| 201 | mla_attend_layer | 150.33 | 147.04 | 153.76 | 31 |
| 202 | mla_merge_uv_layer | 60.40 | 59.99 | 61.42 | 31 |
| 203 | linear_with_residual_layer | 24.02 | 23.32 | 27.20 | 31 |
| 204 | rmsnorm_layer | 14.03 | 12.98 | 17.44 | 31 |
| 205 | moe_router_layer | 4.08 | 3.76 | 4.32 | 31 |
| 206 | gang_moe_w13_linear_layer | 23.02 | 21.58 | 24.22 | 31 |
| 207 | gang_moe_w2_silu_linear_layer | 42.28 | 39.30 | 46.94 | 31 |
| 208 | moe_mul_sum_add_layer | 24.33 | 22.58 | 26.00 | 31 |
| 209 | rmsnorm_layer | 5.07 | 4.75 | 6.19 | 31 |
| 210 | linear_layer | 4.51 | 3.92 | 4.81 | 31 |
| 211 | mla_prep_layer | 13.24 | 12.76 | 14.28 | 31 |
| 212 | mla_attend_layer | 149.41 | 146.43 | 152.51 | 31 |
| 213 | mla_merge_uv_layer | 60.73 | 60.19 | 61.83 | 31 |
