# Measurement report

| Quantity | Predicted | Measured |
|---|---|---|
| bytes per iteration (read, MiB) | 4709.9 weights + cache; about 4772.0 with activations | - |
| time per iteration, median (us) | 1148.5-1349.4 + 326 t_b + T_serial | - |
| time per iteration, P95 (us) |  | - |
| time per iteration from event timing, median (us) |  | 8904.0 |
| time per iteration from host wall clock (us) |  | 10582.4 |
| time per iteration from the kernel trace (us) |  | - |
| achieved read bandwidth (TB/s) | 3.66-4.3 over T_bw | - |
| launches per generation | 3 | - |
| L2 hit rate | 16-17% (Fleet's batch-1 figure) | - |
| tokens per second |  | - |
| GFX clock from amd-smi during the run, median / max (MHz) | 2100 max (D2 of round 1) | 2103 / 2103 over 48 samples |
| memory clock from amd-smi, median (MHz) |  | 900 |

## Per-operator time (event gaps, mean over iterations after the first)

| Event | Operator | mean us | min us | max us | n |
| 112 | mla_attend_layer | 11.72 | 11.20 | 12.43 | 31 |
| 113 | mla_merge_uv_layer | 24.98 | 23.08 | 26.98 | 31 |
| 114 | linear_with_residual_layer | 12.68 | 12.12 | 13.24 | 31 |
| 115 | moe_router_layer | 25.74 | 24.53 | 27.05 | 31 |
| 116 | gang_moe_w13_linear_layer | 43.11 | 39.55 | 45.91 | 31 |
| 117 | gang_moe_w2_silu_linear_layer | 23.42 | 21.56 | 24.64 | 31 |
| 118 | moe_mul_sum_add_layer | 4.98 | 4.31 | 7.80 | 31 |
| 119 | linear_norm_layer | 18.20 | 17.41 | 18.98 | 31 |
| 120 | mla_prep_layer | 150.05 | 146.66 | 152.87 | 31 |
| 121 | mla_attend_layer | 11.77 | 11.43 | 12.11 | 31 |
| 122 | mla_merge_uv_layer | 24.35 | 22.82 | 26.26 | 31 |
| 123 | linear_with_residual_layer | 13.15 | 12.23 | 17.12 | 31 |
| 124 | moe_router_layer | 26.70 | 25.26 | 27.82 | 31 |
| 125 | gang_moe_w13_linear_layer | 42.19 | 38.27 | 46.39 | 31 |
| 126 | gang_moe_w2_silu_linear_layer | 23.15 | 21.57 | 26.64 | 31 |
| 127 | moe_mul_sum_add_layer | 5.00 | 4.46 | 5.46 | 31 |
| 128 | linear_norm_layer | 18.41 | 18.04 | 19.08 | 31 |
| 129 | mla_prep_layer | 149.61 | 145.94 | 152.68 | 31 |
| 130 | mla_attend_layer | 11.78 | 11.50 | 12.24 | 31 |
| 131 | mla_merge_uv_layer | 24.92 | 23.20 | 25.79 | 31 |
| 132 | linear_with_residual_layer | 12.77 | 12.14 | 13.48 | 31 |
| 133 | moe_router_layer | 27.24 | 26.21 | 28.87 | 31 |
| 134 | gang_moe_w13_linear_layer | 41.75 | 39.72 | 43.46 | 31 |
| 135 | gang_moe_w2_silu_linear_layer | 23.74 | 22.12 | 25.71 | 31 |
| 136 | moe_mul_sum_add_layer | 5.18 | 4.32 | 6.44 | 31 |
| 137 | linear_norm_layer | 18.56 | 17.75 | 19.30 | 31 |
| 138 | mla_prep_layer | 149.65 | 146.53 | 152.80 | 31 |
| 139 | mla_attend_layer | 11.89 | 11.53 | 12.39 | 31 |
| 140 | mla_merge_uv_layer | 23.99 | 23.12 | 27.24 | 31 |
| 141 | linear_with_residual_layer | 12.83 | 12.02 | 17.16 | 31 |
| 142 | moe_router_layer | 26.99 | 25.79 | 28.53 | 31 |
| 143 | gang_moe_w13_linear_layer | 41.17 | 38.51 | 44.01 | 31 |
| 144 | gang_moe_w2_silu_linear_layer | 23.63 | 21.88 | 27.80 | 31 |
| 145 | moe_mul_sum_add_layer | 4.97 | 4.14 | 6.38 | 31 |
| 146 | linear_norm_layer | 18.55 | 17.79 | 19.48 | 31 |
| 147 | mla_prep_layer | 149.89 | 146.63 | 153.41 | 31 |
| 148 | mla_attend_layer | 11.89 | 11.53 | 12.21 | 31 |
| 149 | mla_merge_uv_layer | 23.44 | 22.84 | 24.28 | 31 |
| 150 | linear_with_residual_layer | 12.93 | 12.15 | 13.68 | 31 |
| 151 | moe_router_layer | 26.19 | 24.93 | 28.25 | 31 |
| 152 | gang_moe_w13_linear_layer | 41.16 | 38.31 | 44.09 | 31 |
| 153 | gang_moe_w2_silu_linear_layer | 23.59 | 21.71 | 27.16 | 31 |
| 154 | moe_mul_sum_add_layer | 5.24 | 4.56 | 6.85 | 31 |
| 155 | linear_norm_layer | 18.28 | 17.70 | 19.03 | 31 |
| 156 | mla_prep_layer | 150.35 | 147.09 | 153.05 | 31 |
| 157 | mla_attend_layer | 11.88 | 11.67 | 12.23 | 31 |
| 158 | mla_merge_uv_layer | 24.00 | 23.28 | 26.15 | 31 |
| 159 | linear_with_residual_layer | 12.49 | 11.59 | 15.05 | 31 |
| 160 | moe_router_layer | 26.86 | 25.60 | 30.15 | 31 |
| 161 | gang_moe_w13_linear_layer | 42.10 | 38.34 | 47.44 | 31 |
| 162 | gang_moe_w2_silu_linear_layer | 23.68 | 21.97 | 25.72 | 31 |
| 163 | moe_mul_sum_add_layer | 4.93 | 4.03 | 6.16 | 31 |
| 164 | linear_norm_layer | 18.41 | 17.89 | 19.18 | 31 |
| 165 | mla_prep_layer | 149.37 | 146.17 | 152.50 | 31 |
| 166 | mla_attend_layer | 11.88 | 11.46 | 15.32 | 31 |
| 167 | mla_merge_uv_layer | 23.69 | 23.04 | 25.05 | 31 |
| 168 | linear_with_residual_layer | 13.14 | 12.20 | 17.12 | 31 |
| 169 | moe_router_layer | 27.46 | 26.10 | 28.64 | 31 |
| 170 | gang_moe_w13_linear_layer | 41.27 | 38.26 | 45.64 | 31 |
| 171 | gang_moe_w2_silu_linear_layer | 23.38 | 21.91 | 24.94 | 31 |
| 172 | moe_mul_sum_add_layer | 5.00 | 4.12 | 6.30 | 31 |
| 173 | linear_norm_layer | 18.58 | 17.90 | 19.28 | 31 |
| 174 | mla_prep_layer | 149.46 | 146.51 | 152.67 | 31 |
| 175 | mla_attend_layer | 11.84 | 11.49 | 12.13 | 31 |
| 176 | mla_merge_uv_layer | 24.44 | 23.12 | 25.72 | 31 |
| 177 | linear_with_residual_layer | 13.05 | 12.60 | 13.64 | 31 |
| 178 | moe_router_layer | 26.53 | 25.19 | 28.25 | 31 |
| 179 | gang_moe_w13_linear_layer | 41.39 | 38.46 | 45.39 | 31 |
| 180 | gang_moe_w2_silu_linear_layer | 23.36 | 22.02 | 24.72 | 31 |
| 181 | moe_mul_sum_add_layer | 4.91 | 4.18 | 5.52 | 31 |
| 182 | linear_norm_layer | 18.27 | 17.65 | 19.06 | 31 |
| 183 | mla_prep_layer | 149.83 | 146.41 | 152.55 | 31 |
