"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 2",1,5932,5932,262144,3,"fill_kernel(HIP_vector_type<unsigned int, 4u>*, unsigned long)",256,0,0,12,4,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163768935412,6163769218280
1,1,"Agent 2",1,5932,5932,262144,3,"fill_kernel(HIP_vector_type<unsigned int, 4u>*, unsigned long)",256,0,0,12,4,32,"TCC_EA0_RDREQ_sum",849.000000,6163768935412,6163769218280
2,2,"Agent 2",1,5932,5932,77824,13,"__amd_rocclr_fillBufferAligned",256,0,0,12,4,48,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163772793838,6163773013596
2,2,"Agent 2",1,5932,5932,77824,13,"__amd_rocclr_fillBufferAligned",256,0,0,12,4,48,"TCC_EA0_RDREQ_sum",777.000000,6163772793838,6163773013596
3,3,"Agent 2",1,5932,5932,65536,13,"__amd_rocclr_fillBufferAligned",256,0,0,12,4,48,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163773241013,6163773243338
3,3,"Agent 2",1,5932,5932,65536,13,"__amd_rocclr_fillBufferAligned",256,0,0,12,4,48,"TCC_EA0_RDREQ_sum",232.000000,6163773241013,6163773243338
4,4,"Agent 2",1,5932,5932,65536,2,"warmup_kernel(HIP_vector_type<unsigned int, 4u> const*, HIP_vector_type<unsigned int, 4u>*, unsigned long)",256,0,0,8,0,16,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163773429137,6163773431703
4,4,"Agent 2",1,5932,5932,65536,2,"warmup_kernel(HIP_vector_type<unsigned int, 4u> const*, HIP_vector_type<unsigned int, 4u>*, unsigned long)",256,0,0,8,0,16,"TCC_EA0_RDREQ_sum",8344.000000,6163773429137,6163773431703
5,5,"Agent 2",1,5932,5932,67108864,1,"copy_kernel(HIP_vector_type<unsigned int, 4u> const*, HIP_vector_type<unsigned int, 4u>*, unsigned long)",256,0,0,8,0,16,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163773611367,6163774159982
5,5,"Agent 2",1,5932,5932,67108864,1,"copy_kernel(HIP_vector_type<unsigned int, 4u> const*, HIP_vector_type<unsigned int, 4u>*, unsigned long)",256,0,0,8,0,16,"TCC_EA0_RDREQ_sum",8388760.000000,6163773611367,6163774159982
6,6,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163774345941,6163774348707
6,6,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_sum",87.000000,6163774345941,6163774348707
7,7,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163774532942,6163774536791
7,7,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_sum",87.000000,6163774532942,6163774536791
8,8,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163774721146,6163774723993
8,8,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_sum",87.000000,6163774721146,6163774723993
9,9,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163774919735,6163774922542
9,9,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_sum",87.000000,6163774919735,6163774922542
10,10,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163775131034,6163775133720
10,10,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_sum",87.000000,6163775131034,6163775133720
11,11,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163775318356,6163775321283
11,11,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_sum",87.000000,6163775318356,6163775321283
12,12,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163775507362,6163775510128
12,12,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_sum",87.000000,6163775507362,6163775510128
13,13,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_32B_sum",0.00000000e+00,6163775694042,6163775696608
13,13,"Agent 2",1,5932,5932,512,12,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCC_EA0_RDREQ_sum",87.000000,6163775694042,6163775696608
