[EVENT_TIMING] 8880 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
  101 UNKNOWN                  29      13.70      13.35      14.03       0.20
  102 UNKNOWN                  29       9.86       9.56      10.16       0.16
  103 UNKNOWN                  29      12.53      11.90      13.28       0.32
  104 UNKNOWN                  29      15.22      14.66      15.72       0.24
  105 UNKNOWN                  29       7.90       7.08       8.61       0.34
  106 UNKNOWN                  29      16.23      15.20      18.00       0.79
  107 UNKNOWN                  29      42.83      40.08      45.31       1.53
  108 UNKNOWN                  29      23.21      21.84      24.76       1.03
  109 UNKNOWN                  29       4.87       4.34       7.54       0.63
  110 UNKNOWN                  29      13.52      13.14      14.28       0.27
  111 UNKNOWN                  29       9.94       9.47      10.47       0.21
  112 UNKNOWN                  29      12.56      11.83      13.13       0.37
  113 UNKNOWN                  29      15.20      14.45      15.62       0.28
  114 UNKNOWN                  29       7.99       7.38       8.56       0.29
  115 UNKNOWN                  29      15.68      14.63      17.36       0.83
  116 UNKNOWN                  29      43.44      39.93      47.88       1.94
  117 UNKNOWN                  29      23.69      22.00      25.88       1.10
  118 UNKNOWN                  29       4.81       4.42       6.92       0.49
  119 UNKNOWN                  29      13.63      13.14      13.97       0.19
  120 UNKNOWN                  29       9.65       9.39       9.98       0.18
  121 UNKNOWN                  29      12.61      11.96      13.22       0.31
  122 UNKNOWN                  29      15.24      14.73      15.76       0.25
  123 UNKNOWN                  29       7.99       7.31       8.50       0.29
  124 UNKNOWN                  29      15.22      14.43      16.10       0.48
  125 UNKNOWN                  29      42.24      39.48      45.17       1.30
  126 UNKNOWN                  29      23.56      21.70      25.50       0.97
  127 UNKNOWN                  29       4.79       4.33       6.09       0.41
  128 UNKNOWN                  29      13.74      13.19      14.38       0.24
  129 UNKNOWN                  29       9.57       9.18      10.09       0.22
  130 UNKNOWN                  29      12.52      11.82      13.26       0.36
  131 UNKNOWN                  29      15.22      14.70      15.61       0.21
  132 UNKNOWN                  29       7.76       7.32       8.43       0.30
  133 UNKNOWN                  29      16.03      15.28      17.64       0.67
  134 UNKNOWN                  29      42.09      39.44      44.21       1.10
  135 UNKNOWN                  29      23.68      21.96      25.92       1.19
  136 UNKNOWN                  29       4.86       3.88       8.15       0.66
  137 UNKNOWN                  29      13.70      13.26      14.08       0.19
  138 UNKNOWN                  29       9.88       9.60      10.19       0.15
  139 UNKNOWN                  29      12.42      11.60      13.12       0.37
  140 UNKNOWN                  29      15.20      14.64      15.60       0.26
  141 UNKNOWN                  29       7.92       7.18       8.32       0.31
  142 UNKNOWN                  29      16.51      15.32      18.35       0.87
  143 UNKNOWN                  29      41.58      38.54      44.76       1.57
  144 UNKNOWN                  29      23.49      22.12      25.23       1.00
  145 UNKNOWN                  29       5.01       4.46       6.00       0.47
  146 UNKNOWN                  29      13.67      13.22      14.24       0.26
  147 UNKNOWN                  29       9.87       9.51      10.24       0.18
  148 UNKNOWN                  29      12.61      11.77      13.43       0.39
  149 UNKNOWN                  29      15.08      14.56      15.61       0.27
  150 UNKNOWN                  29       7.99       7.51       8.64       0.31
  151 UNKNOWN                  29      16.06      14.91      17.64       0.93
  152 UNKNOWN                  29      42.37      39.52      44.56       1.30
  153 UNKNOWN                  29      23.29      21.91      25.35       0.94
  154 UNKNOWN                  29       5.04       4.19       7.53       0.69
  155 UNKNOWN                  29      13.51      13.22      14.00       0.18
  156 UNKNOWN                  29       9.75       9.43      10.13       0.15
  157 UNKNOWN                  29      12.52      11.43      13.19       0.46
  158 UNKNOWN                  29      15.19      14.88      15.64       0.20
  159 UNKNOWN                  29       7.13       6.81       7.80       0.25
  160 UNKNOWN                  29      15.67      14.89      17.64       0.53
  161 UNKNOWN                  29      43.26      40.27      47.53       1.70
  162 UNKNOWN                  29      23.08      21.72      24.68       0.89
  163 UNKNOWN                  29       4.86       4.32       6.10       0.45
  164 UNKNOWN                  29      13.74      13.03      14.16       0.23
  165 UNKNOWN                  29       9.74       9.40      11.25       0.32
  166 UNKNOWN                  29      12.44      11.62      13.22       0.37
  167 UNKNOWN                  29      15.28      14.88      15.78       0.20
  168 UNKNOWN                  29       8.02       7.63       8.44       0.18
  169 UNKNOWN                  29      15.93      14.88      18.00       0.77
  170 UNKNOWN                  29      42.82      39.26      46.45       1.77
  171 UNKNOWN                  29      22.93      21.74      25.48       1.05
  172 UNKNOWN                  29       5.04       4.22       6.73       0.66
  173 UNKNOWN                  29      13.59      13.28      14.02       0.22
  174 UNKNOWN                  29       9.73       9.40      10.59       0.22
  175 UNKNOWN                  29      12.20      11.54      13.02       0.39
  176 UNKNOWN                  29      15.03      14.54      15.38       0.24
  177 UNKNOWN                  29       7.88       7.29       8.30       0.25
  178 UNKNOWN                  29      16.25      14.78      17.73       0.97
  179 UNKNOWN                  29      41.18      38.56      43.59       1.38
  180 UNKNOWN                  29      23.51      21.63      26.72       1.13
  181 UNKNOWN                  29       5.14       4.42       7.55       0.68
  182 UNKNOWN                  29      13.68      13.30      14.23       0.22
  183 UNKNOWN                  29       9.81       9.59      10.09       0.15
  184 UNKNOWN                  29      12.28      11.65      13.15       0.41
  185 UNKNOWN                  29      15.00      14.59      15.44       0.22
  186 UNKNOWN                  29       7.90       7.17       8.48       0.33
  187 UNKNOWN                  29      16.10      14.52      17.55       0.98
  188 UNKNOWN                  29      44.48      40.32      49.58       2.26
  189 UNKNOWN                  29      23.21      21.58      25.56       0.99
  190 UNKNOWN                  29       4.79       4.26       6.42       0.53
  191 UNKNOWN                  29      13.46      13.00      13.84       0.22
  192 UNKNOWN                  29       9.69       9.43      10.21       0.17
  193 UNKNOWN                  29      12.58      11.61      13.33       0.42
  194 UNKNOWN                  29      15.26      14.66      15.68       0.26
  195 UNKNOWN                  29       8.05       7.52       8.52       0.27
  196 UNKNOWN                  29      15.52      14.69      16.73       0.47
  197 UNKNOWN                  29      42.30      39.51      46.65       1.61
  198 UNKNOWN                  29      23.38      21.91      25.09       1.03
  199 UNKNOWN                  29       4.84       4.20       7.51       0.69
  200 UNKNOWN                  29      13.74      13.18      14.24       0.25
  201 UNKNOWN                  29       9.58       9.22      10.02       0.17
  202 UNKNOWN                  29      12.54      11.94      13.10       0.26
  203 UNKNOWN                  29      15.19      14.66      15.81       0.23
  204 UNKNOWN                  29       8.05       7.33       8.48       0.31
  205 UNKNOWN                  29      15.69      15.00      17.75       0.60
  206 UNKNOWN                  29      44.96      40.52      49.10       2.11
  207 UNKNOWN                  29      22.85      21.47      24.70       1.16
  208 UNKNOWN                  29       5.24       4.20       7.17       0.79
  209 UNKNOWN                  29      13.78      13.37      14.29       0.22
  210 UNKNOWN                  29       9.68       9.26       9.96       0.18
  211 UNKNOWN                  29      12.28      11.65      13.20       0.39
  212 UNKNOWN                  29      15.11      14.62      15.71       0.24
  213 UNKNOWN                  29       8.15       7.45       8.64       0.29
  214 UNKNOWN                  29      16.19      14.95      17.90       0.85
  215 UNKNOWN                  29      40.95      38.55      45.34       1.55
  216 UNKNOWN                  29      23.54      21.55      24.63       1.00
  217 UNKNOWN                  29       5.02       4.28       7.28       0.79
  218 UNKNOWN                  29      13.75      13.09      14.10       0.24
  219 UNKNOWN                  29       9.72       9.45      10.05       0.14
  220 UNKNOWN                  29      12.56      11.37      13.21       0.35
  221 UNKNOWN                  29      15.09      14.80      15.34       0.16
  222 UNKNOWN                  29       8.24       7.77       8.76       0.29
  223 UNKNOWN                  29      15.58      14.64      16.80       0.58
  224 UNKNOWN                  29      41.19      39.08      43.48       1.24
  225 UNKNOWN                  29      23.40      21.78      25.34       1.08
  226 UNKNOWN                  29       4.64       4.15       5.08       0.21
  227 UNKNOWN                  29      13.75      13.30      14.15       0.21
  228 UNKNOWN                  29       9.59       9.35      10.00       0.17
  229 UNKNOWN                  29      12.59      11.89      12.95       0.29
  230 UNKNOWN                  29      15.04      14.60      15.45       0.21
  231 UNKNOWN                  29       8.06       7.67       8.40       0.22
  232 UNKNOWN                  29      15.45      14.77      16.49       0.48
  233 UNKNOWN                  29      41.49      39.59      43.55       1.10
  234 UNKNOWN                  29      23.28      21.84      24.48       0.94
  235 UNKNOWN                  29       4.55       3.97       5.00       0.20
  236 UNKNOWN                  29      13.56      13.06      14.08       0.24
  237 UNKNOWN                  29       9.54       9.32       9.83       0.13
  238 UNKNOWN                  29      12.29      11.46      13.00       0.38
  239 UNKNOWN                  29      15.02      14.66      15.76       0.25
  240 UNKNOWN                  29       7.90       7.33       8.52       0.34
  241 UNKNOWN                  29      15.96      14.92      17.14       0.58
  242 UNKNOWN                  29      41.16      39.61      43.08       0.93
  243 UNKNOWN                  29      23.23      21.55      24.72       1.02
  244 UNKNOWN                  29       5.49       4.04       6.98       1.08
  245 UNKNOWN                  23       3.33       0.02      73.48      14.96
  246 UNKNOWN                  24       3.33       0.01      75.56      15.06
  247 UNKNOWN                  27       5.67       0.03      75.94      19.50
  248 UNKNOWN                  22       0.10       0.01       0.37       0.08
  249 UNKNOWN                  26       0.13       0.02       0.54       0.11
  250 UNKNOWN                  22       0.13       0.02       0.36       0.11
  251 UNKNOWN                  24       6.35       0.01      76.46      20.70
  252 UNKNOWN                  21       7.24       0.02      73.41      21.45
  253 UNKNOWN                  26       5.89       0.01      75.92      19.92
  254 UNKNOWN                  23       0.26       0.01       1.57       0.36
  255 UNKNOWN                  25       9.32       0.02      76.12      24.27
  256 UNKNOWN                  23       3.39       0.01      74.32      15.12
  257 UNKNOWN                  26       0.18       0.01       1.44       0.28
  258 UNKNOWN                  24       0.22       0.02       1.75       0.33
  259 UNKNOWN                  26       3.02       0.01      73.96      14.19
  260 UNKNOWN                  24       6.40       0.01      74.70      20.54
  261 UNKNOWN                  25       0.26       0.01       0.96       0.24
  262 UNKNOWN                  26       3.06       0.01      75.90      14.57
  263 UNKNOWN                  24       0.19       0.02       0.78       0.18
  264 UNKNOWN                  26       5.76       0.01      74.55      19.65
  265 UNKNOWN                  26       0.11       0.01       0.41       0.10
  266 UNKNOWN                  25       0.17       0.02       0.90       0.19
  267 UNKNOWN                  26       0.17       0.01       1.24       0.25
  268 UNKNOWN                  23       6.61       0.01      75.48      20.73
  269 UNKNOWN                  23       3.31       0.02      73.30      14.92
  270 UNKNOWN                  24       3.24       0.02      73.67      14.69
  271 UNKNOWN                  26       3.02       0.02      74.62      14.32
  272 UNKNOWN                  21       0.14       0.01       0.45       0.13
  273 UNKNOWN                  24       0.16       0.01       0.52       0.15
  274 UNKNOWN                  18       0.14       0.01       0.80       0.19
  275 UNKNOWN                  24       3.21       0.01      72.90      14.53
  276 UNKNOWN                  26       8.80       0.02      75.25      23.87
  277 UNKNOWN                  29       0.69       0.02       4.03       0.82
  278 UNKNOWN                  26       0.72       0.02       4.14       0.97
  279 UNKNOWN                  29       1.34       0.02       3.73       1.17
  280 UNKNOWN                  28       1.01       0.04       3.85       1.15
  281 UNKNOWN                  28       0.61       0.02       2.50       0.60
  282 UNKNOWN                  27       1.34       0.03      28.07       5.25
  283 UNKNOWN                  29       4.92       0.02      28.14      10.32
  284 UNKNOWN                  28      12.11       0.04      28.91      13.73
  285 UNKNOWN                  28       2.24       0.01      28.74       7.20
  286 UNKNOWN                  28       1.28       0.02      28.57       5.26
  287 UNKNOWN                  28       2.20       0.01      28.13       7.03
  288 UNKNOWN                  27       2.38       0.01      29.42       7.49
  289 UNKNOWN                  23       1.51       0.01      27.73       5.60
  290 UNKNOWN                  23       0.18       0.01       0.51       0.16
  291 UNKNOWN                  26       0.42       0.01       2.04       0.52
  292 UNKNOWN                  25       3.62       0.02      28.43       9.08
  293 UNKNOWN                  24       0.18       0.03       0.58       0.14
  294 UNKNOWN                  26       0.23       0.02       0.96       0.22
  295 UNKNOWN                  29       5.40       5.01       5.90       0.19
  296 UNKNOWN                  29       5.21       4.96       5.46       0.12

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4283.0      4.283   100.0%
TOTAL                             4283.0      4.283

Saved raw event timing to event_timing.json
