[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   50 UNKNOWN                  30      15.03      14.50      15.54       0.29
   51 UNKNOWN                  30       7.96       7.35       8.52       0.28
   52 UNKNOWN                  30      15.99      15.17      17.61       0.53
   53 UNKNOWN                  30      42.78      40.53      45.90       1.26
   54 UNKNOWN                  30      23.70      21.56      25.96       1.25
   55 UNKNOWN                  30       4.96       4.10       6.64       0.48
   56 UNKNOWN                  30      13.65      13.32      14.18       0.19
   57 UNKNOWN                  30       9.65       9.40      10.06       0.15
   58 UNKNOWN                  30      12.33      11.50      13.10       0.39
   59 UNKNOWN                  30      14.94      14.44      15.62       0.30
   60 UNKNOWN                  30       8.13       7.62       8.70       0.29
   61 UNKNOWN                  30      16.37      15.15      17.96       0.78
   62 UNKNOWN                  30      41.32      38.82      43.13       1.22
   63 UNKNOWN                  30      23.73      21.88      26.27       1.24
   64 UNKNOWN                  30       4.83       4.18       6.09       0.40
   65 UNKNOWN                  30      13.68      13.30      14.12       0.20
   66 UNKNOWN                  30       9.72       9.52       9.94       0.12
   67 UNKNOWN                  30      12.32      11.64      13.08       0.37
   68 UNKNOWN                  30      15.07      14.54      15.51       0.29
   69 UNKNOWN                  30       7.84       7.14       8.44       0.27
   70 UNKNOWN                  30      16.91      15.06      18.25       0.98
   71 UNKNOWN                  30      41.59      38.60      46.62       2.06
   72 UNKNOWN                  30      23.34      21.87      25.88       1.02
   73 UNKNOWN                  30       5.10       4.22       6.08       0.47
   74 UNKNOWN                  30      13.66      13.18      14.40       0.27
   75 UNKNOWN                  30       9.75       9.42      10.04       0.15
   76 UNKNOWN                  30      12.56      11.74      13.30       0.40
   77 UNKNOWN                  30      14.89      14.49      15.46       0.24
   78 UNKNOWN                  30       7.85       7.49       8.24       0.21
   79 UNKNOWN                  30      16.74      15.30      18.14       0.92
   80 UNKNOWN                  30      41.99      38.60      45.87       2.10
   81 UNKNOWN                  30      23.38      21.73      24.96       1.07
   82 UNKNOWN                  30       4.95       4.34       6.49       0.52
   83 UNKNOWN                  30      13.53      13.02      14.10       0.25
   84 UNKNOWN                  30      10.20       9.93      10.45       0.11
   85 UNKNOWN                  30      12.44      11.49      13.03       0.39
   86 UNKNOWN                  30      15.07      14.60      15.52       0.27
   87 UNKNOWN                  30       7.72       7.17       8.27       0.26
   88 UNKNOWN                  30      16.18      15.18      18.13       0.89
   89 UNKNOWN                  30      45.08      41.77      47.78       1.55
   90 UNKNOWN                  30      23.03      21.96      24.93       0.92
   91 UNKNOWN                  30       4.94       4.18       6.59       0.53
   92 UNKNOWN                  30      13.53      12.92      13.91       0.25
   93 UNKNOWN                  30       9.89       9.60      10.42       0.17
   94 UNKNOWN                  30      12.38      11.60      13.28       0.39
   95 UNKNOWN                  30      15.05      14.42      15.52       0.28
   96 UNKNOWN                  30       7.74       7.05       8.10       0.23
   97 UNKNOWN                  30      17.26      15.72      18.54       0.90
   98 UNKNOWN                  30      41.31      38.47      43.52       1.36
   99 UNKNOWN                  30      23.32      21.90      25.10       0.97
  100 UNKNOWN                  30       4.93       4.47       6.02       0.34
  101 UNKNOWN                  30      13.69      13.14      14.27       0.27
  102 UNKNOWN                  30       9.59       9.38       9.82       0.10
  103 UNKNOWN                  30      12.32      11.40      13.44       0.42
  104 UNKNOWN                  30      14.96      14.50      15.38       0.25
  105 UNKNOWN                  30       7.75       6.91       8.21       0.30
  106 UNKNOWN                  30      16.63      14.90      18.22       1.02
  107 UNKNOWN                  30      43.62      40.34      46.58       1.84
  108 UNKNOWN                  30      23.12      21.94      25.04       0.93
  109 UNKNOWN                  30       4.84       4.28       6.06       0.37
  110 UNKNOWN                  30      13.47      12.86      13.94       0.26
  111 UNKNOWN                  30       9.66       9.36      10.32       0.21
  112 UNKNOWN                  30      12.57      11.74      13.35       0.43
  113 UNKNOWN                  30      15.11      14.60      15.68       0.26
  114 UNKNOWN                  30       7.89       7.37       8.38       0.28
  115 UNKNOWN                  30      16.13      14.68      17.46       0.94
  116 UNKNOWN                  30      41.65      38.72      44.40       1.36
  117 UNKNOWN                  30      23.22      21.72      25.72       1.21
  118 UNKNOWN                  30       5.03       4.46       6.39       0.53
  119 UNKNOWN                  30      13.66      13.28      14.20       0.25
  120 UNKNOWN                  30       9.98       9.77      10.25       0.12
  121 UNKNOWN                  30      12.54      11.63      13.23       0.49
  122 UNKNOWN                  30      15.15      14.44      15.88       0.29
  123 UNKNOWN                  30       7.82       7.36       8.34       0.29
  124 UNKNOWN                  30      16.07      14.95      17.65       0.98
  125 UNKNOWN                  30      41.89      39.70      43.70       1.13
  126 UNKNOWN                  30      22.90      21.64      25.16       1.05
  127 UNKNOWN                  30       5.20       4.27       7.53       0.77
  128 UNKNOWN                  30      13.64      13.36      14.01       0.15
  129 UNKNOWN                  30       9.97       9.58      10.58       0.20
  130 UNKNOWN                  30      12.50      11.56      13.18       0.42
  131 UNKNOWN                  30      15.02      14.41      15.48       0.28
  132 UNKNOWN                  30       8.09       7.46       8.69       0.27
  133 UNKNOWN                  30      16.76      15.54      18.36       0.84
  134 UNKNOWN                  30      41.80      39.10      43.86       1.48
  135 UNKNOWN                  30      23.27      21.15      25.13       1.14
  136 UNKNOWN                  30       5.07       4.38       6.48       0.56
  137 UNKNOWN                  30      13.63      13.28      14.08       0.20
  138 UNKNOWN                  30       9.53       9.16       9.73       0.14
  139 UNKNOWN                  30      12.31      11.18      13.02       0.47
  140 UNKNOWN                  30      14.96      14.33      15.52       0.31
  141 UNKNOWN                  30       8.19       7.76       8.72       0.27
  142 UNKNOWN                  30      16.45      15.48      18.25       0.68
  143 UNKNOWN                  30      42.04      39.01      44.52       1.48
  144 UNKNOWN                  30      23.29      21.88      25.68       1.08
  145 UNKNOWN                  30       5.20       4.11       6.45       0.70
  146 UNKNOWN                  30      13.69      13.15      14.44       0.31
  147 UNKNOWN                  30       9.67       9.34      10.02       0.18
  148 UNKNOWN                  30      12.76      11.72      13.54       0.51
  149 UNKNOWN                  30      15.09      14.46      15.50       0.28
  150 UNKNOWN                  30       7.98       7.12       8.63       0.34
  151 UNKNOWN                  30      15.94      15.04      17.72       0.69
  152 UNKNOWN                  30      42.14      40.44      43.93       1.08
  153 UNKNOWN                  30      23.26      22.03      25.52       0.98
  154 UNKNOWN                  30       4.94       4.31       6.38       0.56
  155 UNKNOWN                  30      13.47      13.12      13.94       0.21
  156 UNKNOWN                  30       9.96       9.55      10.39       0.20
  157 UNKNOWN                  30      12.37      11.49      13.04       0.39
  158 UNKNOWN                  30      14.94      14.30      15.39       0.27
  159 UNKNOWN                  30       7.28       6.92       8.00       0.28
  160 UNKNOWN                  30      16.14      15.30      17.23       0.46
  161 UNKNOWN                  30      43.04      40.57      46.54       1.52
  162 UNKNOWN                  30      23.00      21.74      25.88       1.07
  163 UNKNOWN                  30       4.79       4.32       6.35       0.48
  164 UNKNOWN                  30      13.69      13.28      14.10       0.20
  165 UNKNOWN                  30       9.81       9.42      10.54       0.22
  166 UNKNOWN                  30      12.42      11.38      13.30       0.50
  167 UNKNOWN                  30      14.98      14.28      15.38       0.25
  168 UNKNOWN                  30       8.07       7.22       8.58       0.33
  169 UNKNOWN                  30      16.33      15.12      18.29       0.91
  170 UNKNOWN                  30      42.24      38.82      45.58       1.60
  171 UNKNOWN                  30      23.15      21.86      24.58       0.93
  172 UNKNOWN                  30       5.11       4.32       7.60       0.74
  173 UNKNOWN                  30      13.60      13.04      14.22       0.25
  174 UNKNOWN                  30       9.70       9.46       9.93       0.13
  175 UNKNOWN                  30      12.17      11.26      13.10       0.46
  176 UNKNOWN                  30      14.89      14.48      15.42       0.27
  177 UNKNOWN                  30       7.95       7.39       8.44       0.31
  178 UNKNOWN                  30      16.00      14.94      17.69       0.82
  179 UNKNOWN                  30      42.22      39.35      45.39       1.46
  180 UNKNOWN                  30      23.09      21.26      25.48       1.05
  181 UNKNOWN                  30       5.43       4.33       8.32       1.05
  182 UNKNOWN                  30      13.68      13.26      14.18       0.25
  183 UNKNOWN                  30       9.79       9.36      10.15       0.18
  184 UNKNOWN                  30      12.78      12.00      13.38       0.30
  185 UNKNOWN                  30      15.01      14.54      15.66       0.23
  186 UNKNOWN                  30       8.03       7.32       8.62       0.27
  187 UNKNOWN                  30      15.92      14.54      17.60       0.94
  188 UNKNOWN                  30      41.86      39.02      43.90       1.40
  189 UNKNOWN                  30      23.19      21.78      24.92       0.91
  190 UNKNOWN                  30       5.07       4.26       8.10       0.86
  191 UNKNOWN                  30      13.43      13.02      13.97       0.23
  192 UNKNOWN                  30       9.96       9.61      10.33       0.20
  193 UNKNOWN                  30      12.47      11.81      13.25       0.41
  194 UNKNOWN                  30      14.92      14.38      15.52       0.26
  195 UNKNOWN                  30       7.89       7.24       8.44       0.25
  196 UNKNOWN                  30      15.74      14.80      17.36       0.72
  197 UNKNOWN                  30      42.01      39.41      43.74       1.14
  198 UNKNOWN                  30      23.40      22.09      25.04       0.92
  199 UNKNOWN                  30       4.85       4.15       6.40       0.48
  200 UNKNOWN                  30      13.71      13.22      14.20       0.23
  201 UNKNOWN                  30       9.72       9.38      10.50       0.26
  202 UNKNOWN                  30      12.52      11.64      13.06       0.38
  203 UNKNOWN                  30      15.01      14.54      15.52       0.23
  204 UNKNOWN                  30       7.93       7.34       8.44       0.27
  205 UNKNOWN                  30      16.54      15.14      17.83       0.98
  206 UNKNOWN                  30      43.44      40.28      48.70       2.26
  207 UNKNOWN                  30      22.68      21.30      24.39       0.97
  208 UNKNOWN                  30       5.33       4.22       7.42       0.94
  209 UNKNOWN                  30      13.74      13.30      14.22       0.23
  210 UNKNOWN                  30       9.59       9.39       9.88       0.13
  211 UNKNOWN                  30      12.36      11.62      13.12       0.44
  212 UNKNOWN                  30      14.96      14.46      15.40       0.27
  213 UNKNOWN                  30       8.11       7.40       8.56       0.30
  214 UNKNOWN                  30      16.22      15.28      18.06       0.82
  215 UNKNOWN                  30      42.02      38.86      46.81       1.57
  216 UNKNOWN                  30      23.29      21.95      25.68       1.00
  217 UNKNOWN                  30       4.72       4.29       5.82       0.32
  218 UNKNOWN                  30      13.76      13.09      14.14       0.26
  219 UNKNOWN                  30       9.78       9.52      10.22       0.17
  220 UNKNOWN                  30      12.71      11.76      13.50       0.41
  221 UNKNOWN                  30      14.96      14.54      15.48       0.21
  222 UNKNOWN                  30       7.90       7.14       8.28       0.28
  223 UNKNOWN                  30      15.59      14.76      17.53       0.67
  224 UNKNOWN                  30      41.99      38.44      44.29       1.48
  225 UNKNOWN                  30      23.42      21.25      25.40       1.14
  226 UNKNOWN                  30       4.90       4.44       5.82       0.36
  227 UNKNOWN                  30      13.71      13.34      14.26       0.22
  228 UNKNOWN                  30      10.07       9.61      10.38       0.20
  229 UNKNOWN                  30      12.58      11.47      13.59       0.51
  230 UNKNOWN                  30      15.10      14.64      15.60       0.27
  231 UNKNOWN                  30       7.97       7.44       8.42       0.24
  232 UNKNOWN                  30      15.73      14.90      17.70       0.69
  233 UNKNOWN                  30      42.47      39.35      44.50       1.42
  234 UNKNOWN                  30      22.87      21.32      24.66       0.99
  235 UNKNOWN                  30       4.59       4.12       5.00       0.19
  236 UNKNOWN                  30      13.57      12.84      14.06       0.27
  237 UNKNOWN                  30       9.89       9.62      10.46       0.18
  238 UNKNOWN                  30      12.38      11.72      13.19       0.43
  239 UNKNOWN                  30      15.00      14.61      15.32       0.19
  240 UNKNOWN                  30       7.73       7.18       8.48       0.30
  241 UNKNOWN                  30      16.14      15.02      18.17       0.99
  242 UNKNOWN                  30      41.64      38.20      43.60       1.55
  243 UNKNOWN                  30      22.89      21.39      24.72       1.05
  244 UNKNOWN                  30       5.62       4.15       6.96       1.05
  245 UNKNOWN                  26       5.75       0.01      73.60      19.12
  246 UNKNOWN                  28       3.00       0.02      74.20      13.71
  247 UNKNOWN                  27       5.68       0.02      74.18      19.23
  248 UNKNOWN                  29       0.25       0.01       1.50       0.31
  249 UNKNOWN                  25       0.27       0.02       0.98       0.25
  250 UNKNOWN                  27       0.34       0.01       1.75       0.40
  251 UNKNOWN                  26       0.28       0.01       1.66       0.35
  252 UNKNOWN                  28       0.27       0.01       1.23       0.25
  253 UNKNOWN                  26       0.27       0.01       1.04       0.31
  254 UNKNOWN                  25       0.22       0.02       1.44       0.32
  255 UNKNOWN                  24       0.15       0.01       0.44       0.13
  256 UNKNOWN                  28       5.41       0.01      73.64      18.69
  257 UNKNOWN                  26       5.77       0.01      74.22      19.37
  258 UNKNOWN                  28       0.24       0.01       1.00       0.28
  259 UNKNOWN                  25      11.64       0.01      74.58      26.24
  260 UNKNOWN                  26       5.66       0.04      71.70      19.00
  261 UNKNOWN                  26       5.85       0.01      71.93      18.94
  262 UNKNOWN                  23       0.16       0.01       0.68       0.16
  263 UNKNOWN                  24       0.32       0.02       2.22       0.44
  264 UNKNOWN                  25       3.26       0.01      75.13      14.67
  265 UNKNOWN                  23       0.22       0.01       0.59       0.17
  266 UNKNOWN                  26       5.79       0.01      72.18      19.13
  267 UNKNOWN                  27       2.98       0.01      74.86      14.10
  268 UNKNOWN                  28       2.84       0.03      73.40      13.58
  269 UNKNOWN                  26       3.04       0.01      71.36      13.67
  270 UNKNOWN                  26       0.21       0.01       0.92       0.19
  271 UNKNOWN                  26       0.23       0.01       0.76       0.21
  272 UNKNOWN                  27       2.90       0.02      72.95      13.74
  273 UNKNOWN                  23       0.27       0.03       1.20       0.29
  274 UNKNOWN                  26       0.37       0.02       2.12       0.48
  275 UNKNOWN                  27       0.33       0.01       2.14       0.51
  276 UNKNOWN                  26       0.18       0.01       1.28       0.26
  277 UNKNOWN                  27       5.68       0.01      74.24      19.33
  278 UNKNOWN                  28       2.87       0.01      73.50      13.60
  279 UNKNOWN                  27       2.88       0.02      71.48      13.46
  280 UNKNOWN                  25       3.11       0.01      73.50      14.37
  281 UNKNOWN                  28       2.79       0.01      72.48      13.41
  282 UNKNOWN                  29       4.09       0.01      28.56       9.09
  283 UNKNOWN                  29       7.16       0.03      30.23      11.89
  284 UNKNOWN                  29       3.36       0.03      30.31       8.66
  285 UNKNOWN                  28       5.33       0.04      31.14      10.36
  286 UNKNOWN                  26       1.40       0.04      26.45       5.03
  287 UNKNOWN                  27       2.96       0.04      31.03       7.86
  288 UNKNOWN                  28       1.25       0.03      25.56       4.70
  289 UNKNOWN                  27       1.39       0.01      28.36       5.30
  290 UNKNOWN                  27       2.59       0.01      29.21       7.44
  291 UNKNOWN                  28       2.58       0.07      30.56       7.64
  292 UNKNOWN                  25       2.48       0.03      28.33       7.29
  293 UNKNOWN                  29       0.66       0.01       2.56       0.64
  294 UNKNOWN                  29       0.36       0.01       1.48       0.34
  295 UNKNOWN                  30       5.54       5.12       5.80       0.16
  296 UNKNOWN                  30       5.20       5.04       5.36       0.09

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4281.6      4.282   100.0%
TOTAL                             4281.6      4.282

Saved raw event timing to event_timing.json
