[EVENT_TIMING] 9176 event firings recorded

================================================================================
PER-EVENT WALL-CLOCK TIMING (barrier-to-barrier)
================================================================================
Event TaskType              Count    Avg(us)    Min(us)    Max(us)    Std(us)
   43 UNKNOWN                  30      15.81      14.85      17.83       0.70
   44 UNKNOWN                  30      43.99      40.95      48.01       1.80
   45 UNKNOWN                  30      22.89      21.37      26.96       1.19
   46 UNKNOWN                  30       4.77       4.39       5.88       0.31
   47 UNKNOWN                  30      13.47      13.01      14.04       0.25
   48 UNKNOWN                  30       9.70       9.33      10.11       0.17
   49 UNKNOWN                  30      12.19      11.57      12.91       0.36
   50 UNKNOWN                  30      15.12      14.60      15.64       0.30
   51 UNKNOWN                  30       8.11       7.51       8.76       0.33
   52 UNKNOWN                  30      15.52      14.70      17.66       0.64
   53 UNKNOWN                  30      42.64      40.62      45.07       1.16
   54 UNKNOWN                  30      23.31      21.90      24.83       0.81
   55 UNKNOWN                  30       4.68       3.56       5.38       0.37
   56 UNKNOWN                  30      13.72      13.20      14.06       0.21
   57 UNKNOWN                  30       9.91       9.46      10.78       0.28
   58 UNKNOWN                  30      12.30      11.72      13.04       0.31
   59 UNKNOWN                  30      15.08      14.57      15.60       0.26
   60 UNKNOWN                  30       8.19       7.78       8.60       0.24
   61 UNKNOWN                  30      16.05      15.08      17.70       0.75
   62 UNKNOWN                  30      41.26      38.50      43.10       1.13
   63 UNKNOWN                  30      23.57      21.52      25.81       1.20
   64 UNKNOWN                  30       4.77       4.26       5.48       0.28
   65 UNKNOWN                  30      13.65      13.22      14.38       0.23
   66 UNKNOWN                  30       9.62       9.26      10.18       0.21
   67 UNKNOWN                  30      12.09      11.40      12.69       0.37
   68 UNKNOWN                  30      15.06      14.50      15.56       0.24
   69 UNKNOWN                  30       8.06       7.57       8.65       0.33
   70 UNKNOWN                  30      16.21      15.02      17.70       0.89
   71 UNKNOWN                  30      41.69      38.85      45.82       1.62
   72 UNKNOWN                  30      23.77      21.44      26.44       1.36
   73 UNKNOWN                  30       4.89       4.25       5.71       0.39
   74 UNKNOWN                  30      13.68      13.29      14.04       0.19
   75 UNKNOWN                  30       9.76       9.40      10.22       0.22
   76 UNKNOWN                  30      12.56      11.66      13.42       0.44
   77 UNKNOWN                  30      15.25      14.89      15.80       0.23
   78 UNKNOWN                  30       8.05       7.45       8.64       0.34
   79 UNKNOWN                  30      16.17      15.01      17.93       0.80
   80 UNKNOWN                  30      42.50      38.93      46.49       1.73
   81 UNKNOWN                  30      23.74      21.76      25.99       1.16
   82 UNKNOWN                  30       4.86       4.26       6.86       0.49
   83 UNKNOWN                  30      13.69      13.19      14.00       0.21
   84 UNKNOWN                  30       9.67       9.33       9.96       0.16
   85 UNKNOWN                  30      12.26      11.31      12.91       0.37
   86 UNKNOWN                  30      15.25      14.73      15.60       0.22
   87 UNKNOWN                  30       7.91       7.40       8.50       0.27
   88 UNKNOWN                  30      16.40      15.08      17.80       0.91
   89 UNKNOWN                  30      44.10      40.68      48.06       1.71
   90 UNKNOWN                  30      23.33      21.88      26.04       1.08
   91 UNKNOWN                  30       4.72       4.28       5.73       0.29
   92 UNKNOWN                  30      13.69      13.26      14.23       0.23
   93 UNKNOWN                  30       9.81       9.44      10.58       0.23
   94 UNKNOWN                  30      12.23      11.56      12.96       0.40
   95 UNKNOWN                  30      15.15      14.58      15.61       0.22
   96 UNKNOWN                  30       7.89       7.46       8.58       0.27
   97 UNKNOWN                  30      16.94      15.46      18.38       0.96
   98 UNKNOWN                  30      41.98      38.80      45.44       1.64
   99 UNKNOWN                  30      23.44      21.74      26.80       1.32
  100 UNKNOWN                  30       4.93       4.20       5.94       0.40
  101 UNKNOWN                  30      13.79      13.38      14.30       0.23
  102 UNKNOWN                  30       9.79       9.46      10.80       0.24
  103 UNKNOWN                  30      11.98      11.04      13.00       0.48
  104 UNKNOWN                  30      15.08      14.52      15.53       0.23
  105 UNKNOWN                  30       7.97       7.33       8.41       0.25
  106 UNKNOWN                  30      16.31      15.11      18.55       1.07
  107 UNKNOWN                  30      43.38      40.10      47.82       1.99
  108 UNKNOWN                  30      23.76      21.81      26.52       1.15
  109 UNKNOWN                  30       4.88       4.08       5.91       0.45
  110 UNKNOWN                  30      13.64      13.14      14.68       0.28
  111 UNKNOWN                  30       9.93       9.56      10.25       0.19
  112 UNKNOWN                  30      12.40      11.76      12.96       0.35
  113 UNKNOWN                  30      15.33      14.94      15.76       0.19
  114 UNKNOWN                  30       7.88       7.38       8.72       0.31
  115 UNKNOWN                  30      15.62      14.59      17.41       0.87
  116 UNKNOWN                  30      41.91      38.63      44.01       1.45
  117 UNKNOWN                  30      23.00      21.86      25.28       1.02
  118 UNKNOWN                  30       4.66       4.30       5.80       0.26
  119 UNKNOWN                  30      13.72      13.12      14.10       0.24
  120 UNKNOWN                  30       9.86       9.59      10.15       0.16
  121 UNKNOWN                  30      12.29      11.33      12.91       0.34
  122 UNKNOWN                  30      15.28      14.83      15.78       0.28
  123 UNKNOWN                  30       8.03       7.40       8.63       0.37
  124 UNKNOWN                  30      15.68      14.50      17.52       0.92
  125 UNKNOWN                  30      42.70      38.46      47.46       2.00
  126 UNKNOWN                  30      23.22      21.80      25.55       1.07
  127 UNKNOWN                  30       4.70       3.94       6.21       0.48
  128 UNKNOWN                  30      13.72      13.14      14.14       0.24
  129 UNKNOWN                  30       9.63       9.30      10.30       0.23
  130 UNKNOWN                  30      12.22      11.60      12.78       0.31
  131 UNKNOWN                  30      15.12      14.73      15.54       0.21
  132 UNKNOWN                  30       8.18       7.52       9.00       0.30
  133 UNKNOWN                  30      17.06      15.61      18.76       0.97
  134 UNKNOWN                  30      40.96      37.91      43.74       1.51
  135 UNKNOWN                  30      23.69      21.44      25.92       1.16
  136 UNKNOWN                  30       4.97       4.34       6.17       0.54
  137 UNKNOWN                  30      13.78      13.30      14.21       0.24
  138 UNKNOWN                  30       9.52       9.20      10.06       0.18
  139 UNKNOWN                  30      12.35      11.58      12.90       0.31
  140 UNKNOWN                  30      15.04      14.60      15.46       0.25
  141 UNKNOWN                  30       8.18       7.59       8.80       0.28
  142 UNKNOWN                  30      16.62      15.56      18.70       1.05
  143 UNKNOWN                  30      41.37      38.08      43.82       1.39
  144 UNKNOWN                  30      23.37      21.83      25.59       1.05
  145 UNKNOWN                  30       5.15       3.92       6.62       0.72
  146 UNKNOWN                  30      13.79      13.01      14.25       0.23
  147 UNKNOWN                  30       9.73       9.38      10.40       0.24
  148 UNKNOWN                  30      12.56      11.76      13.24       0.35
  149 UNKNOWN                  30      15.31      14.74      15.72       0.25
  150 UNKNOWN                  30       7.98       7.49       8.64       0.31
  151 UNKNOWN                  30      16.04      15.01      18.00       0.80
  152 UNKNOWN                  30      41.71      39.29      44.23       1.23
  153 UNKNOWN                  30      23.61      21.92      26.24       1.24
  154 UNKNOWN                  30       4.92       4.32       6.64       0.55
  155 UNKNOWN                  30      13.66      13.30      13.98       0.18
  156 UNKNOWN                  30      10.00       9.73      10.40       0.17
  157 UNKNOWN                  30      12.21      11.75      13.03       0.35
  158 UNKNOWN                  30      15.21      14.57      15.68       0.30
  159 UNKNOWN                  30       7.38       7.06       8.33       0.27
  160 UNKNOWN                  30      15.80      14.90      17.24       0.56
  161 UNKNOWN                  30      42.31      39.22      46.32       1.62
  162 UNKNOWN                  30      23.29      21.57      26.60       1.16
  163 UNKNOWN                  30       5.16       4.20       7.52       0.80
  164 UNKNOWN                  30      13.84      13.52      14.16       0.17
  165 UNKNOWN                  30       9.82       9.38      10.18       0.20
  166 UNKNOWN                  30      12.37      11.60      12.90       0.35
  167 UNKNOWN                  30      15.16      14.74      15.58       0.23
  168 UNKNOWN                  30       8.19       7.66       8.72       0.29
  169 UNKNOWN                  30      16.47      15.18      18.21       0.98
  170 UNKNOWN                  30      41.85      38.62      45.83       1.57
  171 UNKNOWN                  30      23.45      21.94      26.12       1.06
  172 UNKNOWN                  30       4.78       4.34       5.72       0.40
  173 UNKNOWN                  30      13.65      13.20      14.10       0.25
  174 UNKNOWN                  30       9.40       9.02      10.02       0.21
  175 UNKNOWN                  30      12.17      11.62      12.88       0.30
  176 UNKNOWN                  30      15.01      14.62      15.61       0.27
  177 UNKNOWN                  30       8.12       7.64       8.54       0.22
  178 UNKNOWN                  30      15.79      14.87      17.36       0.54
  179 UNKNOWN                  30      42.52      39.74      44.89       1.25
  180 UNKNOWN                  30      23.10      21.77      25.12       1.04
  181 UNKNOWN                  30       4.73       3.98       5.70       0.35
  182 UNKNOWN                  30      13.70      13.22      14.22       0.26
  183 UNKNOWN                  30       9.56       9.38       9.88       0.14
  184 UNKNOWN                  30      12.62      11.48      13.20       0.34
  185 UNKNOWN                  30      15.21      14.71      15.62       0.28
  186 UNKNOWN                  30       8.09       7.44       8.71       0.31
  187 UNKNOWN                  30      15.20      14.25      17.11       0.64
  188 UNKNOWN                  30      42.31      39.13      45.43       1.45
  189 UNKNOWN                  30      23.47      21.84      24.60       0.91
  190 UNKNOWN                  30       4.74       3.88       7.96       0.73
  191 UNKNOWN                  30      13.59      13.26      14.14       0.22
  192 UNKNOWN                  30       9.83       9.45      10.40       0.21
  193 UNKNOWN                  30      12.30      11.67      12.87       0.30
  194 UNKNOWN                  30      15.26      14.88      15.72       0.23
  195 UNKNOWN                  30       7.88       6.84       8.23       0.26
  196 UNKNOWN                  30      16.27      15.05      17.65       0.97
  197 UNKNOWN                  30      41.72      38.23      43.90       1.32
  198 UNKNOWN                  30      22.99      21.64      25.02       0.98
  199 UNKNOWN                  30       5.07       4.42       6.76       0.67
  200 UNKNOWN                  30      13.87      13.26      14.27       0.23
  201 UNKNOWN                  30       9.92       9.38      11.10       0.29
  202 UNKNOWN                  30      12.25      11.38      13.20       0.44
  203 UNKNOWN                  30      15.11      14.72      15.61       0.25
  204 UNKNOWN                  30       8.02       7.26       8.78       0.36
  205 UNKNOWN                  30      16.83      15.18      18.25       1.01
  206 UNKNOWN                  30      40.72      38.48      44.48       1.52
  207 UNKNOWN                  30      23.34      21.61      25.66       1.19
  208 UNKNOWN                  30       4.91       4.24       6.02       0.49
  209 UNKNOWN                  30      13.79      13.10      14.38       0.27
  210 UNKNOWN                  30       9.56       9.26       9.92       0.17
  211 UNKNOWN                  30      12.05      11.04      12.92       0.52
  212 UNKNOWN                  30      15.05      14.45      15.56       0.28
  213 UNKNOWN                  30       8.15       7.58       8.67       0.29
  214 UNKNOWN                  30      16.05      15.08      17.72       0.80
  215 UNKNOWN                  30      41.37      39.22      44.66       1.38
  216 UNKNOWN                  30      23.62      22.04      26.44       1.05
  217 UNKNOWN                  30       4.68       4.22       5.48       0.25
  218 UNKNOWN                  30      13.73      13.46      14.18       0.19
  219 UNKNOWN                  30       9.78       9.52      10.20       0.16
  220 UNKNOWN                  30      12.55      11.48      13.22       0.41
  221 UNKNOWN                  30      15.10      14.70      15.78       0.20
  222 UNKNOWN                  30       8.12       7.34       8.89       0.33
  223 UNKNOWN                  30      15.75      14.51      17.61       1.00
  224 UNKNOWN                  30      41.28      38.16      43.44       1.43
  225 UNKNOWN                  30      23.27      21.69      26.08       1.07
  226 UNKNOWN                  30       4.71       4.10       6.06       0.44
  227 UNKNOWN                  30      13.84      13.54      14.31       0.20
  228 UNKNOWN                  30       9.71       9.35       9.96       0.16
  229 UNKNOWN                  30      12.31      11.61      13.01       0.38
  230 UNKNOWN                  30      15.27      14.90      15.76       0.22
  231 UNKNOWN                  30       7.96       7.16       8.56       0.30
  232 UNKNOWN                  30      16.32      14.92      17.84       0.96
  233 UNKNOWN                  30      41.19      38.23      43.72       1.51
  234 UNKNOWN                  30      23.01      21.50      24.52       0.92
  235 UNKNOWN                  30       4.65       4.23       5.68       0.35
  236 UNKNOWN                  30      13.79      13.40      14.22       0.19
  237 UNKNOWN                  30       9.77       9.58      10.02       0.13
  238 UNKNOWN                  30      12.25      11.34      12.90       0.41
  239 UNKNOWN                  30      15.08      14.45      15.55       0.27
  240 UNKNOWN                  30       8.01       7.56       8.45       0.28
  241 UNKNOWN                  30      16.90      15.22      18.05       0.90
  242 UNKNOWN                  30      40.97      38.00      43.12       1.26
  243 UNKNOWN                  30      22.80      21.10      24.48       0.98
  244 UNKNOWN                  30       5.32       4.00       6.90       0.98
  245 UNKNOWN                  26       0.34       0.02       1.63       0.36
  246 UNKNOWN                  25       3.12       0.02      72.47      14.16
  247 UNKNOWN                  28       8.16       0.01      75.94      22.61
  248 UNKNOWN                  26       5.97       0.01      75.02      19.88
  249 UNKNOWN                  27       0.21       0.02       1.40       0.28
  250 UNKNOWN                  25       3.27       0.02      75.48      14.74
  251 UNKNOWN                  21       0.23       0.01       0.68       0.21
  252 UNKNOWN                  25       0.26       0.02       0.85       0.20
  253 UNKNOWN                  26       3.16       0.04      72.00      13.77
  254 UNKNOWN                  24       0.26       0.01       1.41       0.32
  255 UNKNOWN                  29       2.81       0.01      74.14      13.48
  256 UNKNOWN                  30       2.65       0.03      72.22      12.92
  257 UNKNOWN                  29       0.36       0.02       3.08       0.61
  258 UNKNOWN                  27       0.27       0.02       1.98       0.37
  259 UNKNOWN                  27      14.11       0.01      76.94      28.82
  260 UNKNOWN                  27       0.22       0.01       1.00       0.21
  261 UNKNOWN                  25       0.20       0.02       0.92       0.22
  262 UNKNOWN                  27       3.07       0.04      74.83      14.08
  263 UNKNOWN                  29       2.82       0.01      74.82      13.61
  264 UNKNOWN                  26       3.25       0.02      75.18      14.39
  265 UNKNOWN                  24       3.44       0.04      74.40      14.80
  266 UNKNOWN                  26       0.26       0.01       1.00       0.26
  267 UNKNOWN                  24       0.31       0.02       2.64       0.53
  268 UNKNOWN                  27       3.08       0.02      73.78      13.87
  269 UNKNOWN                  25       3.25       0.01      74.20      14.49
  270 UNKNOWN                  25       6.46       0.01      75.27      20.27
  271 UNKNOWN                  27       0.32       0.01       1.00       0.26
  272 UNKNOWN                  27       2.96       0.01      76.12      14.35
  273 UNKNOWN                  28       2.93       0.01      74.04      13.69
  274 UNKNOWN                  28       0.38       0.01       2.04       0.46
  275 UNKNOWN                  25       0.24       0.02       0.70       0.17
  276 UNKNOWN                  29       0.26       0.02       0.90       0.25
  277 UNKNOWN                  23       6.77       0.01      75.68      21.06
  278 UNKNOWN                  28       0.37       0.01       1.16       0.34
  279 UNKNOWN                  28       2.92       0.04      73.07      13.51
  280 UNKNOWN                  28       0.26       0.01       1.18       0.29
  281 UNKNOWN                  24       6.46       0.01      75.07      20.28
  282 UNKNOWN                  30       4.04       0.04      30.92       9.47
  283 UNKNOWN                  26       3.67       0.01      29.07       8.92
  284 UNKNOWN                  27       4.40       0.04      28.52       9.55
  285 UNKNOWN                  29       4.19       0.02      27.89       9.16
  286 UNKNOWN                  30       2.22       0.06      27.20       6.67
  287 UNKNOWN                  27       1.39       0.01      27.80       5.19
  288 UNKNOWN                  28       1.49       0.05      29.00       5.31
  289 UNKNOWN                  27       6.41       0.01      28.69      11.17
  290 UNKNOWN                  29       3.12       0.01      28.38       7.95
  291 UNKNOWN                  27       0.63       0.02       2.36       0.65
  292 UNKNOWN                  27       2.55       0.03      29.56       7.34
  293 UNKNOWN                  25       0.44       0.02       2.07       0.44
  294 UNKNOWN                  28       0.49       0.03       1.80       0.42
  295 UNKNOWN                  30       5.44       5.06       5.66       0.17
  296 UNKNOWN                  30       5.04       4.82       5.26       0.12

================================================================================
PER-TYPE SUMMARY (sum of avg durations across all events)
================================================================================
TaskType             Events    Total(us)  Total(ms)        %
----------------------------------------------------------
UNKNOWN                 296       4285.5      4.286   100.0%
TOTAL                             4285.5      4.286

Saved raw event timing to event_timing.json
